osmid,oneway,name,highway,reversed,length,bridge,geometry,maxspeed,lanes
"[30436945, 30436974]",True,Avenida João Batista Leal,secondary,False,191.13400000000001,yes,"LINESTRING (-46.7955063 -24.1876549, -46.7960762 -24.1880867, -46.7970479 -24.1886366)",,
215793138,True,,secondary_link,False,64.32000000000001,,"LINESTRING (-46.7955063 -24.1876549, -46.7955475 -24.1877328, -46.7955753 -24.1877845, -46.7956015 -24.1878445, -46.7956135 -24.1879004, -46.7956159 -24.1879482, -46.7955948 -24.187998, -46.7955596 -24.1880408, -46.7955232 -24.1880687, -46.795472 -24.188102, -46.7954143 -24.1881247)",,
1034942244,True,Avenida Demerval Pereira Leite,secondary,False,122.013,,"LINESTRING (-46.7954143 -24.1881247, -46.7952266 -24.1881277, -46.7951012 -24.1881106, -46.7949571 -24.188058, -46.7943093 -24.1877448)",,
40110292,True,Avenida Ruy Barbosa,tertiary,False,16.858,,"LINESTRING (-46.7881952 -24.1833898, -46.7880493 -24.1833172)",,
222645362,True,Rua João Mariano,tertiary,False,13.468,,"LINESTRING (-46.7881952 -24.1833898, -46.7882318 -24.1833319, -46.7882608 -24.1832845)",,
40110288,True,Avenida Condessa de Vimieiros,secondary,False,141.57,,"LINESTRING (-46.7887008 -24.1852089, -46.7874826 -24.1845876)",,
222645322,True,Rua Doutor Cunha Moreira,residential,False,135.642,,"LINESTRING (-46.7887008 -24.1852089, -46.7882363 -24.1863528)",,
40110289,True,Rua Cunha Moreira,tertiary,False,89.406,,"LINESTRING (-46.7892134 -24.1838556, -46.7889321 -24.1846176)",40,
893030942,False,Avenida João Batista Leal,residential,False,62.787,,"LINESTRING (-46.7892134 -24.1838556, -46.7897636 -24.1841143)",40,
260915934,True,Avenida João Batista Leal,residential,False,140.257,,"LINESTRING (-46.7908175 -24.1845732, -46.7920735 -24.1851007)",40,
260919382,False,Rua Zeferino Soares,residential,False,53.388,,"LINESTRING (-46.7908175 -24.1845732, -46.7905467 -24.1849849)",,
600923284,False,Rua José Batista campos,residential,False,78.494,,"LINESTRING (-46.7892233 -24.1808536, -46.7893989 -24.1815411)",,
600923284,False,Rua José Batista campos,residential,True,78.494,,"LINESTRING (-46.7893989 -24.1815411, -46.7892233 -24.1808536)",,
600923286,False,Avenida Tiradentes,residential,False,114.417,,"LINESTRING (-46.7893989 -24.1815411, -46.7885244 -24.182191)",,
600923287,False,Rua Dom Lira,residential,False,95.415,,"LINESTRING (-46.7893989 -24.1815411, -46.7899128 -24.1822598)",,
600923288,False,Avenida Tiradentes,residential,True,60.741,,"LINESTRING (-46.7893989 -24.1815411, -46.7897293 -24.1813089, -46.7898702 -24.1812042)",,
215793142,False,Rua Dom José Gaspar da Silva,residential,False,56.779,,"LINESTRING (-46.7899128 -24.1822598, -46.7894071 -24.1824787)",,
600917794,False,Rua Dom José Gaspar da Silva,residential,False,65.868,,"LINESTRING (-46.7899128 -24.1822598, -46.7905219 -24.1820545)",,
600923287,False,Rua Dom Lira,residential,True,95.415,,"LINESTRING (-46.7899128 -24.1822598, -46.7893989 -24.1815411)",,
222645347,False,Rua Campo Salles,residential,True,68.629,,"LINESTRING (-46.7905219 -24.1820545, -46.790159 -24.1815336)",,
600917794,False,Rua Dom José Gaspar da Silva,residential,False,59.314,,"LINESTRING (-46.7905219 -24.1820545, -46.7911064 -24.1820695)",,
600917794,False,Rua Dom José Gaspar da Silva,residential,True,65.868,,"LINESTRING (-46.7905219 -24.1820545, -46.7899128 -24.1822598)",,
222645353,False,Rua Prudente de Moraes,residential,True,57.258,,"LINESTRING (-46.7911064 -24.1820695, -46.7911882 -24.18156)",,
600917794,False,Rua Dom José Gaspar da Silva,residential,False,117.18,,"LINESTRING (-46.7911064 -24.1820695, -46.7922247 -24.1823337)",,
600917794,False,Rua Dom José Gaspar da Silva,residential,True,59.314,,"LINESTRING (-46.7911064 -24.1820695, -46.7905219 -24.1820545)",,
600917794,False,Rua Dom José Gaspar da Silva,residential,True,31.265,,"LINESTRING (-46.7925185 -24.1824187, -46.7922247 -24.1823337)",,
600917369,False,Rua Marechal Rondon,residential,False,186.80599999999998,,"LINESTRING (-46.7925185 -24.1824187, -46.7923126 -24.1826844, -46.7914809 -24.1833228, -46.7910984 -24.183423)",,
600917370,False,Rua Marechal Rondon,residential,True,108.029,,"LINESTRING (-46.7925185 -24.1824187, -46.7926361 -24.1822274, -46.792762 -24.1820245, -46.7929414 -24.1818982, -46.7932054 -24.1817682, -46.7932464 -24.1817585)",,
215793132,False,Rua Urcezino Ferreira,residential,False,68.859,,"LINESTRING (-46.7910984 -24.183423, -46.7915943 -24.1838459)",40,2
600917369,False,Rua Marechal Rondon,residential,False,32.798,,"LINESTRING (-46.7910984 -24.183423, -46.7907758 -24.1834031)",,
600917369,False,Rua Marechal Rondon,residential,True,186.80599999999998,,"LINESTRING (-46.7910984 -24.183423, -46.7914809 -24.1833228, -46.7923126 -24.1826844, -46.7925185 -24.1824187)",,
260915934,True,Avenida João Batista Leal,residential,False,29.86,,"LINESTRING (-46.7897636 -24.1841143, -46.7900228 -24.1842416)",40,
889215674,False,Rua Antonio Olívio de Araújo Moreira,residential,False,9.017,,"LINESTRING (-46.7897636 -24.1841143, -46.7897389 -24.1841922)",40,
893030942,False,Avenida João Batista Leal,residential,True,62.787,,"LINESTRING (-46.7897636 -24.1841143, -46.7892134 -24.1838556)",40,
600917368,False,Rua Antonio Olívio de Araújo Moreira,residential,True,130.298,,"LINESTRING (-46.7897636 -24.1841143, -46.7907146 -24.183414, -46.7907758 -24.1834031)",,
468196934,True,Avenida João Batista Leal,secondary,False,97.089,,"LINESTRING (-46.7948066 -24.1870591, -46.7955063 -24.1876549)",40,
607832848,False,Rua Capitão Mendes,residential,True,105.973,,"LINESTRING (-46.7907979 -24.1873245, -46.7912955 -24.1864865)",,
319924059,False,Avenida Presidente Vargas,residential,False,146.252,,"LINESTRING (-46.7907979 -24.1873245, -46.7901717 -24.1871287, -46.7894435 -24.186874)",,
319924059,False,Avenida Presidente Vargas,residential,True,139.731,,"LINESTRING (-46.7907979 -24.1873245, -46.7911828 -24.1873735, -46.7913424 -24.1873673, -46.7917716 -24.1873134, -46.7921675 -24.1873186)",,
260915934,True,Avenida João Batista Leal,residential,False,45.816,,"LINESTRING (-46.7927836 -24.1853826, -46.7930986 -24.1856779)",40,
347805611,False,,residential,False,43.647999999999996,,"LINESTRING (-46.7927836 -24.1853826, -46.7929007 -24.1852631, -46.7930774 -24.1850959)",,
30436978,True,Avenida Washington Luiz,secondary,False,116.521,,"LINESTRING (-46.79232 -24.1869605, -46.7912955 -24.1864865)",,
1034942243,False,Rua Júlio dos Santos,residential,True,42.718,,"LINESTRING (-46.79232 -24.1869605, -46.7921675 -24.1873186)",,
1034942245,False,Rua Júlio dos Santos,residential,False,7.199,,"LINESTRING (-46.79232 -24.1869605, -46.792356 -24.1869047)",,
260915934,True,Avenida João Batista Leal,residential,False,64.043,,"LINESTRING (-46.7930986 -24.1856779, -46.7935744 -24.1860565)",40,
173150159,False,Rua Júlio dos Santos,residential,True,111.01899999999999,,"LINESTRING (-46.7930986 -24.1856779, -46.7925893 -24.1865192, -46.7925695 -24.1865519)",,
222645363,False,Rua Capitão Mendes,residential,True,115.471,,"LINESTRING (-46.7915589 -24.186027, -46.7920735 -24.1851007)",,
260919102,False,Avenida Pedro de Toledo,residential,True,154.819,,"LINESTRING (-46.7915589 -24.186027, -46.7905467 -24.1849849)",,
607832845,False,Avenida Pedro de Toledo,residential,False,117.961,,"LINESTRING (-46.7915589 -24.186027, -46.7925695 -24.1865519)",,
607832848,False,Rua Capitão Mendes,residential,False,48.265,,"LINESTRING (-46.7915589 -24.186027, -46.791343 -24.1864138)",,
30436978,True,Avenida Washington Luiz,secondary,False,85.779,,"LINESTRING (-46.7900234 -24.1858722, -46.7892807 -24.1855033)",,
260919382,False,Rua Zeferino Soares,residential,False,125.972,,"LINESTRING (-46.7900234 -24.1858722, -46.7894435 -24.186874)",,
260919382,False,Rua Zeferino Soares,residential,True,12.993,,"LINESTRING (-46.7900234 -24.1858722, -46.7900845 -24.1857695)",,
260919102,False,Avenida Pedro de Toledo,residential,False,154.819,,"LINESTRING (-46.7905467 -24.1849849, -46.7915589 -24.186027)",,
260919102,False,Avenida Pedro de Toledo,residential,True,93.578,,"LINESTRING (-46.7905467 -24.1849849, -46.7899224 -24.1843653)",,
260919382,False,Rua Zeferino Soares,residential,False,99.043,,"LINESTRING (-46.7905467 -24.1849849, -46.7900845 -24.1857695)",,
260919382,False,Rua Zeferino Soares,residential,True,53.388,,"LINESTRING (-46.7905467 -24.1849849, -46.7908175 -24.1845732)",,
607832845,False,Avenida Pedro de Toledo,residential,True,117.961,,"LINESTRING (-46.7925695 -24.1865519, -46.7915589 -24.186027)",,
173150159,False,Rua Júlio dos Santos,residential,False,111.01899999999999,,"LINESTRING (-46.7925695 -24.1865519, -46.7925893 -24.1865192, -46.7930986 -24.1856779)",,
173150159,False,Rua Júlio dos Santos,residential,True,44.811,,"LINESTRING (-46.7925695 -24.1865519, -46.792478 -24.186703, -46.792356 -24.1869047)",,
215793109,False,Avenida Alberto Simões,residential,False,47.266,,"LINESTRING (-46.7927354 -24.1806465, -46.7931875 -24.1807494)",,
215793109,False,Avenida Alberto Simões,residential,True,47.266,,"LINESTRING (-46.7931875 -24.1807494, -46.7927354 -24.1806465)",,
215793109,False,Avenida Alberto Simões,residential,False,76.643,,"LINESTRING (-46.7931875 -24.1807494, -46.7935127 -24.1808197, -46.7936803 -24.1808424, -46.7939311 -24.1808641)",,
"[600917370, 215793109, 600917366]",False,"['Avenida Alberto Simões', 'Rua Marechal Rondon', 'Rua José Ezídio Silva']",residential,False,476.678,,"LINESTRING (-46.7939311 -24.1808641, -46.7950556 -24.1808978, -46.7951609 -24.1809133, -46.7952521 -24.1809696, -46.7953165 -24.181043, -46.795342 -24.1811274, -46.7953547 -24.1819954, -46.7953336 -24.1820315, -46.7953053 -24.1820445, -46.7952514 -24.1820493, -46.7947438 -24.1818633, -46.7945708 -24.1818174, -46.7937917 -24.1816841, -46.7936555 -24.181678, -46.7935134 -24.1816914, -46.7932464 -24.1817585)",,
215793109,False,Avenida Alberto Simões,residential,True,76.643,,"LINESTRING (-46.7939311 -24.1808641, -46.7936803 -24.1808424, -46.7935127 -24.1808197, -46.7931875 -24.1807494)",,
222645351,False,Avenida Tiradentes,residential,True,99.894,,"LINESTRING (-46.790208 -24.1809494, -46.7911919 -24.1809873)",,
600923288,False,Avenida Tiradentes,residential,False,44.462,,"LINESTRING (-46.790208 -24.1809494, -46.7898702 -24.1812042)",,
215793142,False,Rua Dom José Gaspar da Silva,residential,True,99.446,,"LINESTRING (-46.7876241 -24.181837, -46.7885244 -24.182191)",,
215793142,False,Rua Dom José Gaspar da Silva,residential,False,99.446,,"LINESTRING (-46.7885244 -24.182191, -46.7876241 -24.181837)",,
215793142,False,Rua Dom José Gaspar da Silva,residential,True,95.082,,"LINESTRING (-46.7885244 -24.182191, -46.7894071 -24.1824787)",,
600923286,False,Avenida Tiradentes,residential,True,114.417,,"LINESTRING (-46.7885244 -24.182191, -46.7893989 -24.1815411)",,
215793142,False,Rua Dom José Gaspar da Silva,residential,False,95.082,,"LINESTRING (-46.7894071 -24.1824787, -46.7885244 -24.182191)",,
215793142,False,Rua Dom José Gaspar da Silva,residential,True,56.779,,"LINESTRING (-46.7894071 -24.1824787, -46.7899128 -24.1822598)",,
665837420,False,,residential,False,40.098,,"LINESTRING (-46.7894071 -24.1824787, -46.7895273 -24.1826495, -46.7895405 -24.182747, -46.7895407 -24.1828064)",,
215793132,False,Rua Urcezino Ferreira,residential,True,33.866,,"LINESTRING (-46.7969533 -24.1872499, -46.7966261 -24.1873105)",40,2
222645351,False,Avenida Tiradentes,residential,False,99.894,,"LINESTRING (-46.7911919 -24.1809873, -46.790208 -24.1809494)",,
222645351,False,Avenida Tiradentes,residential,True,73.541,,"LINESTRING (-46.7911919 -24.1809873, -46.7919167 -24.181002)",,
222645353,False,Rua Prudente de Moraes,residential,False,63.683,,"LINESTRING (-46.7911919 -24.1809873, -46.7911882 -24.18156)",,
222645351,False,Avenida Tiradentes,residential,False,73.541,,"LINESTRING (-46.7919167 -24.181002, -46.7911919 -24.1809873)",,
"[222645360, 1159340462]",False,"['Rua Arthur Bernardes', 'Rua Ovídio Tavares de Oliveira']",residential,"[False, True]",115.911,,"LINESTRING (-46.7919167 -24.181002, -46.7924179 -24.1811202, -46.7924934 -24.1811539, -46.7925196 -24.1811886, -46.7925249 -24.1812234, -46.7925095 -24.1812845, -46.7923924 -24.1816215)",,
222645347,False,Rua Campo Salles,residential,False,46.902,,"LINESTRING (-46.7898702 -24.1812042, -46.790159 -24.1815336)",,
600923288,False,Avenida Tiradentes,residential,True,44.462,,"LINESTRING (-46.7898702 -24.1812042, -46.790208 -24.1809494)",,
600923288,False,Avenida Tiradentes,residential,False,60.741,,"LINESTRING (-46.7898702 -24.1812042, -46.7897293 -24.1813089, -46.7893989 -24.1815411)",,
222645348,False,Avenida Humberto Ataulo,residential,False,122.343,,"LINESTRING (-46.7911882 -24.18156, -46.7923924 -24.1816215)",,
222645348,False,Avenida Humberto Ataulo,residential,True,104.441,,"LINESTRING (-46.7911882 -24.18156, -46.790159 -24.1815336)",,
222645353,False,Rua Prudente de Moraes,residential,False,57.258,,"LINESTRING (-46.7911882 -24.18156, -46.7911064 -24.1820695)",,
222645353,False,Rua Prudente de Moraes,residential,True,63.683,,"LINESTRING (-46.7911882 -24.18156, -46.7911919 -24.1809873)",,
222645347,False,Rua Campo Salles,residential,False,68.629,,"LINESTRING (-46.790159 -24.1815336, -46.7905219 -24.1820545)",,
222645347,False,Rua Campo Salles,residential,True,46.902,,"LINESTRING (-46.790159 -24.1815336, -46.7898702 -24.1812042)",,
222645348,False,Avenida Humberto Ataulo,residential,False,104.441,,"LINESTRING (-46.790159 -24.1815336, -46.7911882 -24.18156)",,
222645348,False,Avenida Humberto Ataulo,residential,True,122.343,,"LINESTRING (-46.7923924 -24.1816215, -46.7911882 -24.18156)",,
222645360,False,Rua Arthur Bernardes,residential,True,81.0,,"LINESTRING (-46.7923924 -24.1816215, -46.7922247 -24.1823337)",,
"[222645360, 1159340462]",False,"['Rua Arthur Bernardes', 'Rua Ovídio Tavares de Oliveira']",residential,"[False, True]",115.911,,"LINESTRING (-46.7923924 -24.1816215, -46.7925095 -24.1812845, -46.7925249 -24.1812234, -46.7925196 -24.1811886, -46.7924934 -24.1811539, -46.7924179 -24.1811202, -46.7919167 -24.181002)",,
222645360,False,Rua Arthur Bernardes,residential,False,81.0,,"LINESTRING (-46.7922247 -24.1823337, -46.7923924 -24.1816215)",,
600917794,False,Rua Dom José Gaspar da Silva,residential,False,31.265,,"LINESTRING (-46.7922247 -24.1823337, -46.7925185 -24.1824187)",,
600917794,False,Rua Dom José Gaspar da Silva,residential,True,117.18,,"LINESTRING (-46.7922247 -24.1823337, -46.7911064 -24.1820695)",,
222645324,True,Praça Narciso de Andrade,residential,False,112.812,,"LINESTRING (-46.7884247 -24.1830029, -46.7889809 -24.1830776, -46.789525 -24.1831506)",,
"[731783372, 468196927]",False,"['Praça Carlos Botelho', 'Rua João Mariano']",residential,False,149.86200000000002,,"LINESTRING (-46.7884247 -24.1830029, -46.7887034 -24.1825312, -46.7895407 -24.1828064)",,
222645318,False,Rua das Andorinhas,residential,False,295.108,,"LINESTRING (-46.7959729 -24.1839298, -46.7940317 -24.1859066)",,
222645334,False,Rua Urcesino Ferreira,residential,False,146.803,,"LINESTRING (-46.7944654 -24.1844695, -46.7935229 -24.1854714)",,
890047417,False,Rua João Mariano,tertiary,False,15.319,,"LINESTRING (-46.7874826 -24.1845876, -46.7875504 -24.1844645)",,
222645363,False,Rua Capitão Mendes,residential,False,115.471,,"LINESTRING (-46.7920735 -24.1851007, -46.7915589 -24.186027)",,
260915934,True,Avenida João Batista Leal,residential,False,78.554,,"LINESTRING (-46.7920735 -24.1851007, -46.7927836 -24.1853826)",40,
215793132,False,Rua Urcezino Ferreira,residential,False,70.749,,"LINESTRING (-46.7935229 -24.1854714, -46.7940317 -24.1859066)",40,2
215793132,False,Rua Urcezino Ferreira,residential,True,61.526,,"LINESTRING (-46.7935229 -24.1854714, -46.7930774 -24.1850959)",40,2
222645334,False,Rua Urcesino Ferreira,residential,True,146.803,,"LINESTRING (-46.7935229 -24.1854714, -46.7944654 -24.1844695)",,
215793132,False,Rua Urcezino Ferreira,residential,True,70.749,,"LINESTRING (-46.7940317 -24.1859066, -46.7935229 -24.1854714)",40,2
222645318,False,Rua das Andorinhas,residential,True,295.108,,"LINESTRING (-46.7940317 -24.1859066, -46.7959729 -24.1839298)",,
215793132,False,Rua Urcezino Ferreira,residential,False,271.934,,"LINESTRING (-46.7940317 -24.1859066, -46.7952535 -24.18696, -46.7954633 -24.1870939, -46.7956035 -24.1871686, -46.7958201 -24.1872456, -46.7961594 -24.1873196)",40,2
260915934,True,Avenida João Batista Leal,residential,False,50.611,,"LINESTRING (-46.7935744 -24.1860565, -46.7939539 -24.186352)",40,
319924059,False,Avenida Presidente Vargas,residential,False,20.72,,"LINESTRING (-46.7882363 -24.1863528, -46.7880538 -24.1862691)",,
319924059,False,Avenida Presidente Vargas,residential,True,135.473,,"LINESTRING (-46.7882363 -24.1863528, -46.7894435 -24.186874)",,
260915934,True,Avenida João Batista Leal,residential,False,116.889,,"LINESTRING (-46.7939539 -24.186352, -46.7948066 -24.1870591)",40,
222645323,False,Rua Doutor Ricardo Falcão Rangel,residential,False,112.845,,"LINESTRING (-46.7939539 -24.186352, -46.7935206 -24.1872269, -46.7934992 -24.1872781)",,
30436978,True,Avenida Washington Luiz,secondary,False,145.999,,"LINESTRING (-46.7912955 -24.1864865, -46.7900234 -24.1858722)",,
607832848,False,Rua Capitão Mendes,residential,False,105.973,,"LINESTRING (-46.7912955 -24.1864865, -46.7907979 -24.1873245)",,
607832848,False,Rua Capitão Mendes,residential,True,9.411,,"LINESTRING (-46.7912955 -24.1864865, -46.791343 -24.1864138)",,
260919382,False,Rua Zeferino Soares,residential,True,125.972,,"LINESTRING (-46.7894435 -24.186874, -46.7900234 -24.1858722)",,
319924059,False,Avenida Presidente Vargas,residential,False,135.473,,"LINESTRING (-46.7894435 -24.186874, -46.7882363 -24.1863528)",,
319924059,False,Avenida Presidente Vargas,residential,True,146.252,,"LINESTRING (-46.7894435 -24.186874, -46.7901717 -24.1871287, -46.7907979 -24.1873245)",,
222645329,True,Rua Salvador Preste,residential,False,8.283,,"LINESTRING (-46.7929353 -24.1872523, -46.7929492 -24.1871789)",,
1034942244,True,Avenida Demerval Pereira Leite,secondary,False,70.342,,"LINESTRING (-46.7929353 -24.1872523, -46.79232 -24.1869605)",,
30436978,True,Avenida Washington Luiz,secondary,False,67.318,,"LINESTRING (-46.7892807 -24.1855033, -46.7887008 -24.1852089)",,
260916339,True,Rua Antonio Olívio de Araújo Moreira,residential,False,10.842,,"LINESTRING (-46.7892807 -24.1855033, -46.7893161 -24.1854113)",40,
1034942242,True,Avenida Demerval Pereira Leite,secondary,False,13.158,,"LINESTRING (-46.7936773 -24.1873019, -46.7938064 -24.1873135)",,
347805663,True,,secondary_link,False,15.559000000000001,,"LINESTRING (-46.7936773 -24.1873019, -46.7936938 -24.1873426, -46.7936921 -24.1873692, -46.7936773 -24.1873973, -46.7936411 -24.1874175)",,
222645329,True,Rua Salvador Preste,residential,False,139.993,,"LINESTRING (-46.7929492 -24.1871789, -46.7935744 -24.1860565)",,
1034942242,True,Avenida Demerval Pereira Leite,secondary,False,56.868,,"LINESTRING (-46.7929492 -24.1871789, -46.7934992 -24.1872781)",,
222645362,True,Rua João Mariano,tertiary,False,136.23,,"LINESTRING (-46.7875504 -24.1844645, -46.7881952 -24.1833898)",,
890047417,False,Rua João Mariano,tertiary,True,15.319,,"LINESTRING (-46.7875504 -24.1844645, -46.7874826 -24.1845876)",,
319925246,True,Avenida Condessa de Vimieiros,secondary,False,140.437,,"LINESTRING (-46.7875504 -24.1844645, -46.78854 -24.1849623, -46.7887396 -24.1851062)",,
1034942244,True,Avenida Demerval Pereira Leite,secondary,False,24.38,,"LINESTRING (-46.7936411 -24.1874175, -46.7934145 -24.1873444)",,
