osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes
430663557,Rua Engenheiro Losch,residential,False,False,51.835,,"LINESTRING (-50.5784302 -22.4175343, -50.5789194 -22.4174212)",
430663557,Rua Engenheiro Losch,residential,False,True,133.153,,"LINESTRING (-50.5784302 -22.4175343, -50.5771734 -22.4178243)",
430855413,Avenida Siqueira Campos,secondary,True,False,86.142,40,"LINESTRING (-50.5784302 -22.4175343, -50.5780238 -22.4168568)",
196593646,Rua Maria Paula Gambier Costa,secondary,True,False,72.459,,"LINESTRING (-50.5787468 -22.4167894, -50.5789194 -22.4174212)",
197593102,Rua Expedicionário,residential,False,False,92.89,,"LINESTRING (-50.5787468 -22.4167894, -50.5796267 -22.4165991)",
196589966,Rua Conselheiro Rodrigues Alves,residential,False,True,91.021,,"LINESTRING (-50.5829041 -22.4218231, -50.5827031 -22.4210259)",
196708218,Rua Rodolfo Ferreira,residential,False,False,73.591,,"LINESTRING (-50.5829041 -22.4218231, -50.5832261 -22.4224142)",
355383846,Rua Vereador João Karan Estair,tertiary,False,False,100.373,,"LINESTRING (-50.5829041 -22.4218231, -50.5819658 -22.4220731)",
355383846,Rua Vereador João Karan Estair,tertiary,False,True,92.755,,"LINESTRING (-50.5829041 -22.4218231, -50.5837681 -22.4215824)",
196590071,Rua Marechal Deodoro,residential,False,False,90.341,,"LINESTRING (-50.5806518 -22.4169913, -50.5808992 -22.4177709)",
196590071,Rua Marechal Deodoro,residential,False,True,69.789,,"LINESTRING (-50.5806518 -22.4169913, -50.5804907 -22.4163816)",
430663557,Rua Engenheiro Losch,residential,False,False,92.899,,"LINESTRING (-50.5806518 -22.4169913, -50.5815269 -22.4167826)",
430663557,Rua Engenheiro Losch,residential,False,True,91.385,,"LINESTRING (-50.5806518 -22.4169913, -50.5797935 -22.4172055)",
196590071,Rua Marechal Deodoro,residential,False,False,69.789,,"LINESTRING (-50.5804907 -22.4163816, -50.5806518 -22.4169913)",
197593102,Rua Expedicionário,residential,False,False,92.079,,"LINESTRING (-50.5804907 -22.4163816, -50.5813596 -22.4161803)",
197593102,Rua Expedicionário,residential,False,True,92.047,,"LINESTRING (-50.5804907 -22.4163816, -50.5796267 -22.4165991)",
196590426,Rua Caramuru,residential,False,False,89.074,,"LINESTRING (-50.5797935 -22.4172055, -50.5800047 -22.4179824)",
196590426,Rua Caramuru,residential,False,True,69.574,,"LINESTRING (-50.5797935 -22.4172055, -50.5796267 -22.4165991)",
430663557,Rua Engenheiro Losch,residential,False,False,91.385,,"LINESTRING (-50.5797935 -22.4172055, -50.5806518 -22.4169913)",
430663557,Rua Engenheiro Losch,residential,False,True,92.997,,"LINESTRING (-50.5797935 -22.4172055, -50.5789194 -22.4174212)",
196590426,Rua Caramuru,residential,False,False,6.23,,"LINESTRING (-50.5800047 -22.4179824, -50.5800192 -22.4180368)",
196590426,Rua Caramuru,residential,False,True,89.074,,"LINESTRING (-50.5800047 -22.4179824, -50.5797935 -22.4172055)",
196602293,Avenida Bandeirantes,tertiary,True,False,94.907,,"LINESTRING (-50.5800047 -22.4179824, -50.5808992 -22.4177709)",
196593646,Rua Maria Paula Gambier Costa,secondary,True,False,87.155,,"LINESTRING (-50.5789194 -22.4174212, -50.5791189 -22.418183)",
430663557,Rua Engenheiro Losch,residential,False,False,92.997,,"LINESTRING (-50.5789194 -22.4174212, -50.5797935 -22.4172055)",
430663557,Rua Engenheiro Losch,residential,False,True,51.835,,"LINESTRING (-50.5789194 -22.4174212, -50.5784302 -22.4175343)",
196593646,Rua Maria Paula Gambier Costa,secondary,True,False,84.513,,"LINESTRING (-50.578522 -22.415963, -50.5787225 -22.4167001)",
196690905,Rua Prefeito Jaime Monteiro,residential,False,False,91.873,,"LINESTRING (-50.578522 -22.415963, -50.5776564 -22.4161688)",
196590426,Rua Caramuru,residential,False,False,69.574,,"LINESTRING (-50.5796267 -22.4165991, -50.5797935 -22.4172055)",
197593102,Rua Expedicionário,residential,False,False,92.047,,"LINESTRING (-50.5796267 -22.4165991, -50.5804907 -22.4163816)",
197593102,Rua Expedicionário,residential,False,True,92.89,,"LINESTRING (-50.5796267 -22.4165991, -50.5787468 -22.4167894)",
430855413,Avenida Siqueira Campos,secondary,True,False,85.316,40,"LINESTRING (-50.5780238 -22.4168568, -50.5776564 -22.4161688)",
1164344831,Rua Expedicionário,residential,False,True,112.19,,"LINESTRING (-50.5780238 -22.4168568, -50.5769697 -22.4171184)",
1164344830,Rua Expedicionário,residential,True,False,73.931,,"LINESTRING (-50.5780238 -22.4168568, -50.5782578 -22.416796, -50.5783812 -22.4167687, -50.5785401 -22.4167359, -50.5787225 -22.4167001)",
196593651,Rua Ataliba Leonel,residential,False,True,13.18,,"LINESTRING (-50.5791632 -22.4189142, -50.5792871 -22.4188837)",
430855413,Avenida Siqueira Campos,secondary,True,False,80.778,40,"LINESTRING (-50.5791632 -22.4189142, -50.5788173 -22.4182619)",
196593651,Rua Ataliba Leonel,residential,False,False,167.168,,"LINESTRING (-50.5791632 -22.4189142, -50.5791432 -22.4189187, -50.5789979 -22.4189515, -50.5775839 -22.419273)",
196593651,Rua Ataliba Leonel,residential,False,False,13.18,,"LINESTRING (-50.5792871 -22.4188837, -50.5791632 -22.4189142)",
240952637,Avenida Siqueira Campos,secondary,True,False,48.342,40,"LINESTRING (-50.5792871 -22.4188837, -50.5794142 -22.4191823, -50.5794621 -22.4192872)",
196690905,Rua Prefeito Jaime Monteiro,residential,False,False,92.712,,"LINESTRING (-50.5776564 -22.4161688, -50.5767804 -22.4163673)",
196690905,Rua Prefeito Jaime Monteiro,residential,False,True,91.873,,"LINESTRING (-50.5776564 -22.4161688, -50.578522 -22.415963)",
992927328,Rua Santos Dumont,residential,False,False,81.237,,"LINESTRING (-50.5769697 -22.4171184, -50.5771734 -22.4178243)",
992927328,Rua Santos Dumont,residential,False,True,85.755,,"LINESTRING (-50.5769697 -22.4171184, -50.5767804 -22.4163673)",
1164344831,Rua Expedicionário,residential,False,False,112.19,,"LINESTRING (-50.5769697 -22.4171184, -50.5780238 -22.4168568)",
1164344831,Rua Expedicionário,residential,False,True,91.532,,"LINESTRING (-50.5769697 -22.4171184, -50.5761068 -22.4173216)",
196690905,Rua Prefeito Jaime Monteiro,residential,False,False,93.559,,"LINESTRING (-50.5767804 -22.4163673, -50.5758999 -22.4165804)",
196690905,Rua Prefeito Jaime Monteiro,residential,False,True,92.712,,"LINESTRING (-50.5767804 -22.4163673, -50.5776564 -22.4161688)",
992927328,Rua Santos Dumont,residential,False,False,85.755,,"LINESTRING (-50.5767804 -22.4163673, -50.5769697 -22.4171184)",
430663557,Rua Engenheiro Losch,residential,False,False,133.153,,"LINESTRING (-50.5771734 -22.4178243, -50.5784302 -22.4175343)",
430663557,Rua Engenheiro Losch,residential,False,True,92.086,,"LINESTRING (-50.5771734 -22.4178243, -50.5763042 -22.4180248)",
992927328,Rua Santos Dumont,residential,False,False,83.591,,"LINESTRING (-50.5771734 -22.4178243, -50.5773685 -22.4185541)",
992927328,Rua Santos Dumont,residential,False,True,81.237,,"LINESTRING (-50.5771734 -22.4178243, -50.5769697 -22.4171184)",
196598855,Rua 15 de Novembro,residential,False,False,85.118,,"LINESTRING (-50.5761068 -22.4173216, -50.5758999 -22.4165804)",
196598855,Rua 15 de Novembro,residential,False,True,80.782,,"LINESTRING (-50.5761068 -22.4173216, -50.5763042 -22.4180248)",
1164344831,Rua Expedicionário,residential,False,False,91.532,,"LINESTRING (-50.5761068 -22.4173216, -50.5769697 -22.4171184)",
1164344831,Rua Expedicionário,residential,False,True,92.305,,"LINESTRING (-50.5761068 -22.4173216, -50.5752322 -22.4175098)",
430663557,Rua Engenheiro Losch,residential,False,False,92.614,,"LINESTRING (-50.57543 -22.4182264, -50.5763042 -22.4180248)",
430663557,Rua Engenheiro Losch,residential,False,True,96.195,,"LINESTRING (-50.57543 -22.4182264, -50.5745208 -22.4184313)",
430665929,Rua Sete de Setembro,secondary,False,False,83.951,,"LINESTRING (-50.57543 -22.4182264, -50.575449 -22.4182955, -50.5756317 -22.418958)",2
430665929,Rua Sete de Setembro,secondary,False,True,82.236,,"LINESTRING (-50.57543 -22.4182264, -50.5754161 -22.418176, -50.5752322 -22.4175098)",2
992910028,Rua Manílio Gobbi,tertiary,False,True,36.333,,"LINESTRING (-50.5748135 -22.4159419, -50.5751565 -22.415863)",2
430665929,Rua Sete de Setembro,secondary,False,False,37.267,,"LINESTRING (-50.5748135 -22.4159419, -50.5748256 -22.4159879, -50.574899 -22.4162676)",2
430665929,Rua Sete de Setembro,secondary,False,True,82.704,,"LINESTRING (-50.5752322 -22.4175098, -50.5750359 -22.4167885)",2
1164344831,Rua Expedicionário,residential,False,False,92.305,,"LINESTRING (-50.5752322 -22.4175098, -50.5761068 -22.4173216)",
430665929,Rua Sete de Setembro,secondary,False,False,82.236,,"LINESTRING (-50.5752322 -22.4175098, -50.5754161 -22.418176, -50.57543 -22.4182264)",2
196598855,Rua 15 de Novembro,residential,False,False,102.005,,"LINESTRING (-50.577139 -22.4211313, -50.5768998 -22.420241)",
196598855,Rua 15 de Novembro,residential,False,True,65.16,,"LINESTRING (-50.577139 -22.4211313, -50.5772919 -22.4217)",
196664891,Rua Francisco Martins,residential,False,False,90.47,,"LINESTRING (-50.577139 -22.4211313, -50.5762849 -22.4213278)",
