osmid,oneway,name,highway,reversed,length,ref,maxspeed,geometry,junction
279568964,False,Rua Carmo Cordeiro,residential,False,71.774,,,"LINESTRING (-67.6719187 -10.5709863, -67.6725735 -10.5710344)",
279568964,False,Rua Carmo Cordeiro,residential,False,70.556,,,"LINESTRING (-67.6725735 -10.5710344, -67.673217 -10.5710841)",
279568964,False,Rua Carmo Cordeiro,residential,True,71.774,,,"LINESTRING (-67.6725735 -10.5710344, -67.6719187 -10.5709863)",
279568964,False,Rua Carmo Cordeiro,residential,False,70.284,,,"LINESTRING (-67.673217 -10.5710841, -67.6738583 -10.5711299)",
279568964,False,Rua Carmo Cordeiro,residential,True,70.556,,,"LINESTRING (-67.673217 -10.5710841, -67.6725735 -10.5710344)",
279568964,False,Rua Carmo Cordeiro,residential,False,67.957,,,"LINESTRING (-67.6738583 -10.5711299, -67.6744781 -10.5711777)",
279568964,False,Rua Carmo Cordeiro,residential,True,70.284,,,"LINESTRING (-67.6738583 -10.5711299, -67.673217 -10.5710841)",
279568964,False,Rua Carmo Cordeiro,residential,False,76.688,,,"LINESTRING (-67.6744781 -10.5711777, -67.675178 -10.5712254)",
279568964,False,Rua Carmo Cordeiro,residential,True,67.957,,,"LINESTRING (-67.6744781 -10.5711777, -67.6738583 -10.5711299)",
279566957,False,Rua Cecilia Boa Ventura,residential,False,74.974,,,"LINESTRING (-67.6759791 -10.5751185, -67.6764758 -10.5746535)",
576069538,True,Avenida Governador Edmundo Pinto,trunk,False,165.751,BR-317,40,"LINESTRING (-67.6759791 -10.5751185, -67.6760468 -10.5752121, -67.676138 -10.5753209, -67.6767066 -10.5759273, -67.676781 -10.575988, -67.6768769 -10.5760644, -67.6769567 -10.5761271, -67.6770415 -10.576169)",
279566957,False,Rua Cecilia Boa Ventura,residential,False,73.015,,,"LINESTRING (-67.6769452 -10.5742087, -67.6774348 -10.573762)",
279566957,False,Rua Cecilia Boa Ventura,residential,True,33.322,,,"LINESTRING (-67.6769452 -10.5742087, -67.6767239 -10.5744148)",
279566974,False,Travessa Capixaba,residential,True,178.783,,,"LINESTRING (-67.6769452 -10.5742087, -67.6780915 -10.5753556)",
279566957,False,Rua Cecilia Boa Ventura,residential,False,71.966,,,"LINESTRING (-67.6774348 -10.573762, -67.6779075 -10.5733115)",
279566957,False,Rua Cecilia Boa Ventura,residential,True,73.015,,,"LINESTRING (-67.6774348 -10.573762, -67.6769452 -10.5742087)",
279566958,False,Rua Francisco Cordeiro de Andrade,residential,False,176.339,,,"LINESTRING (-67.6774348 -10.573762, -67.6785614 -10.5748971)",
279566958,False,Rua Francisco Cordeiro de Andrade,residential,True,165.743,,,"LINESTRING (-67.6774348 -10.573762, -67.6763857 -10.5726858)",
279566957,False,Rua Cecilia Boa Ventura,residential,True,69.572,,,"LINESTRING (-67.6783597 -10.5728712, -67.6779075 -10.5733115)",
279568590,False,Rua 15,residential,False,95.366,,,"LINESTRING (-67.6783597 -10.5728712, -67.6778936 -10.5721462)",
279568596,False,Rua Cecilia Boa Ventura,residential,True,63.725,,,"LINESTRING (-67.6783597 -10.5728712, -67.6788432 -10.572551)",
"[491846643, 279568590]",False,Rua 15,residential,True,231.238,,,"LINESTRING (-67.6783597 -10.5728712, -67.6788175 -10.5735445, -67.6791621 -10.5740816, -67.6791806 -10.5741087, -67.6792051 -10.5741271, -67.6792278 -10.5741337, -67.679252 -10.5741264, -67.6792936 -10.5741014, -67.6794465 -10.5739999, -67.679697 -10.5738387)",
279566958,False,Rua Francisco Cordeiro de Andrade,residential,False,73.47200000000001,,,"LINESTRING (-67.6752507 -10.5721553, -67.6754909 -10.5721582, -67.6756713 -10.5721668, -67.6757383 -10.5721714, -67.6757807 -10.5721761, -67.6758196 -10.5721836, -67.6758723 -10.5721983, -67.6759123 -10.5722227)",
576069537,True,,trunk,False,17.945,,,"LINESTRING (-67.6752507 -10.5721553, -67.675252 -10.5721762, -67.6752392 -10.5722213, -67.6752281 -10.5722373, -67.6752123 -10.5722599, -67.6751741 -10.5722879)",roundabout
279568591,False,Rua Santo Antonio,residential,False,74.778,,,"LINESTRING (-67.6759123 -10.5722227, -67.6763993 -10.5717504)",
279566958,False,Rua Francisco Cordeiro de Andrade,residential,False,73.015,,,"LINESTRING (-67.6759123 -10.5722227, -67.6759798 -10.5722827, -67.6763857 -10.5726858)",
279566958,False,Rua Francisco Cordeiro de Andrade,residential,True,73.472,,,"LINESTRING (-67.6759123 -10.5722227, -67.6758723 -10.5721983, -67.6758196 -10.5721836, -67.6757807 -10.5721761, -67.6757383 -10.5721714, -67.6756713 -10.5721668, -67.6754909 -10.5721582, -67.6752507 -10.5721553)",
279566958,False,Rua Francisco Cordeiro de Andrade,residential,False,70.192,,,"LINESTRING (-67.679704 -10.576077, -67.6801471 -10.5765339)",
279566958,False,Rua Francisco Cordeiro de Andrade,residential,True,97.058,,,"LINESTRING (-67.679704 -10.576077, -67.6790924 -10.5754442)",
279566968,False,Rua Ocimar Tessinari,residential,True,142.782,,,"LINESTRING (-67.679704 -10.576077, -67.67877 -10.5769747)",
