osmid,oneway,name,highway,reversed,length,lanes,geometry,ref,maxspeed,bridge,junction
1246211541,False,Avenida Evaristo Delfino Pinto,residential,False,30.327,,"LINESTRING (-46.9396923 -23.8522255, -46.9399901 -23.8522398)",,,,
154621326,True,,motorway_link,False,119.80199999999999,1,"LINESTRING (-46.9396923 -23.8522255, -46.9395798 -23.852306, -46.9395442 -23.8523489, -46.9395148 -23.8524397, -46.939669 -23.8530658, -46.939667 -23.8532222)",,,,
490969833,True,Rodovia Régis Bittencourt,motorway,False,385.734,2,"LINESTRING (-46.939667 -23.8532222, -46.9401558 -23.8548542, -46.9402765 -23.8551461, -46.9404307 -23.85543, -46.9406379 -23.8556974, -46.9409014 -23.8559482, -46.9413024 -23.8562457)",SP-230;BR-116,110,,
178639401,False,,residential,False,33.035000000000004,,"LINESTRING (-46.9463624 -23.8525096, -46.9463953 -23.8524673, -46.946465 -23.8523863, -46.9465595 -23.8522735)",,,,
178639345,False,Rua Ana Emília Mendes,residential,False,59.569,,"LINESTRING (-46.9411764 -23.8537883, -46.9410785 -23.8539257, -46.9410275 -23.8540213, -46.940935 -23.8542728)",,,,
1246211539,False,Rua Ana Emília Mendes,residential,True,103.923,,"LINESTRING (-46.9411764 -23.8537883, -46.9413058 -23.8535853, -46.9413708 -23.8534608, -46.9415706 -23.8529297)",,,,
178639288,False,Rua Antônio Martins Soares,tertiary,False,109.50300000000001,2,"LINESTRING (-46.9443145 -23.8549768, -46.9442274 -23.8548701, -46.9441891 -23.8548088, -46.94416 -23.854734, -46.9440678 -23.854442, -46.9439618 -23.8540563)",,,,
178639288,False,Rua Antônio Martins Soares,tertiary,True,84.946,2,"LINESTRING (-46.9443145 -23.8549768, -46.9444229 -23.8550107, -46.9446324 -23.8550762, -46.9451018 -23.8552319)",,,,
178639323,False,Rua Yoshinori Toyoda,residential,False,97.801,,"LINESTRING (-46.9443145 -23.8549768, -46.9445727 -23.8548597, -46.9448128 -23.8547444, -46.9451635 -23.8545641)",,,,
"[178639394, 178639398]",False,"['Rua Yoshinori Toyoda', 'Rua Paulina Petrolínia Soares']",residential,True,461.6810000000001,,"LINESTRING (-46.9443145 -23.8549768, -46.9428661 -23.8558618, -46.9427817 -23.8558992, -46.9426908 -23.855905, -46.9425748 -23.8558866, -46.9420809 -23.8557207, -46.9420331 -23.8556901, -46.9419897 -23.8556624, -46.941922 -23.8555938, -46.9417168 -23.8552614, -46.9414687 -23.8548719, -46.9413829 -23.8547487, -46.941285 -23.8546395, -46.9411308 -23.8544678, -46.940935 -23.8542728)",,,,
178639268,False,Travessa Kenzo Terada,residential,False,25.255,,"LINESTRING (-46.9453492 -23.8547149, -46.9451635 -23.8545641)",,,,
178639329,False,Rua Doutor Mário Prado de Souza,residential,False,120.036,,"LINESTRING (-46.9422593 -23.854144, -46.9425134 -23.8530898)",,,,
178639329,False,Rua Doutor Mário Prado de Souza,residential,True,83.969,,"LINESTRING (-46.9422593 -23.854144, -46.9420145 -23.8548652)",,,,
178639325,True,Rua Roberto Fadulo Dahir,residential,False,117.529,,"LINESTRING (-46.9422593 -23.854144, -46.9418697 -23.8540618, -46.9417845 -23.8540391, -46.941682 -23.8539993, -46.9411764 -23.8537883)",,,,
178639344,False,Avenida Evaristo Delfino Pinto,tertiary,False,105.32700000000001,2,"LINESTRING (-46.9449848 -23.8537536, -46.94508 -23.8537024, -46.9451467 -23.8536586, -46.9455611 -23.8533075, -46.9456322 -23.8532627, -46.9457153 -23.8532406, -46.9458199 -23.853229)",,,,
178639344,False,Avenida Evaristo Delfino Pinto,tertiary,True,54.228,2,"LINESTRING (-46.9449848 -23.8537536, -46.9448946 -23.8537874, -46.944791 -23.853818, -46.9444782 -23.8539048)",,,,
178639363,False,Rua Manoel L. de Moraes,residential,True,311.092,,"LINESTRING (-46.9449848 -23.8537536, -46.9450099 -23.8534117, -46.945028 -23.85334, -46.9451346 -23.8530254, -46.9451547 -23.8529456, -46.9452389 -23.8522235, -46.9452748 -23.8521502, -46.9453391 -23.8521005, -46.9454659 -23.8520674, -46.9455752 -23.8520638, -46.9465093 -23.852206)",,,,
178639353,False,,residential,False,71.58500000000001,,"LINESTRING (-46.9465939 -23.8571108, -46.9465616 -23.8570858, -46.9463725 -23.8570067, -46.9463118 -23.8569693, -46.9462598 -23.8569251, -46.9460493 -23.8567176)",,,,
178639353,False,,residential,True,81.858,,"LINESTRING (-46.9465939 -23.8571108, -46.9466152 -23.8571389, -46.9467567 -23.857355, -46.9468217 -23.8574532, -46.9470021 -23.8577451)",,,,
590544058,False,,residential,False,46.842999999999996,,"LINESTRING (-46.9465939 -23.8571108, -46.9465424 -23.8572646, -46.9465052 -23.8573808, -46.9464623 -23.8575145)",,,,
178639322,False,,residential,False,13.319,,"LINESTRING (-46.9433925 -23.8521539, -46.9434569 -23.8522582)",,,,
"[178639322, 178639326]",False,Rua Ivone Guimarães,residential,True,165.632,,"LINESTRING (-46.9433925 -23.8521539, -46.9430438 -23.8513431, -46.9429761 -23.8512806, -46.9429077 -23.8512585, -46.9428192 -23.8512616, -46.9426643 -23.8513045, -46.9424222 -23.851383)",,,,
178639336,False,Rua Oito de Maio,residential,False,134.935,,"LINESTRING (-46.9433925 -23.8521539, -46.9432574 -23.8522649, -46.9432242 -23.8522977, -46.9431914 -23.8523348, -46.9430821 -23.8524863, -46.9430391 -23.8525507, -46.9428319 -23.8528794, -46.9427756 -23.8529677, -46.9426556 -23.8531542)",,,,
178639336,False,Rua Oito de Maio,residential,True,134.935,,"LINESTRING (-46.9426556 -23.8531542, -46.9427756 -23.8529677, -46.9428319 -23.8528794, -46.9430391 -23.8525507, -46.9430821 -23.8524863, -46.9431914 -23.8523348, -46.9432242 -23.8522977, -46.9432574 -23.8522649, -46.9433925 -23.8521539)",,,,
178639413,False,Avenida Evaristo Delfino Pinto,residential,False,141.929,,"LINESTRING (-46.9426556 -23.8531542, -46.9428621 -23.8533112, -46.9435843 -23.8538911, -46.9436809 -23.8540146)",,,,
178639413,False,Avenida Evaristo Delfino Pinto,residential,True,16.15,,"LINESTRING (-46.9426556 -23.8531542, -46.9426318 -23.8531409, -46.9425134 -23.8530898)",,,,
178639363,False,Rua Manoel L. de Moraes,residential,True,9.077,,"LINESTRING (-46.9465093 -23.852206, -46.9465595 -23.8522735)",,,,
"[178639273, 178639330, 850009835]",False,Rua Oneidina Maria de Camargo,residential,"[False, True]",44.830999999999996,,"LINESTRING (-46.9465093 -23.852206, -46.9465559 -23.8520227, -46.9465649 -23.8519825, -46.9465763 -23.8518755, -46.946581 -23.8518092)",,,yes,
178639363,False,Rua Manoel L. de Moraes,residential,False,311.09200000000004,,"LINESTRING (-46.9465093 -23.852206, -46.9455752 -23.8520638, -46.9454659 -23.8520674, -46.9453391 -23.8521005, -46.9452748 -23.8521502, -46.9452389 -23.8522235, -46.9451547 -23.8529456, -46.9451346 -23.8530254, -46.945028 -23.85334, -46.9450099 -23.8534117, -46.9449848 -23.8537536)",,,,
178639350,False,,residential,False,56.704,,"LINESTRING (-46.9469565 -23.8548339, -46.9475097 -23.8548977)",,,,
178639345,False,Rua Ana Emília Mendes,residential,True,95.628,,"LINESTRING (-46.9407405 -23.8551142, -46.940935 -23.8542728)",,,,
178639345,False,Rua Ana Emília Mendes,residential,False,95.628,,"LINESTRING (-46.940935 -23.8542728, -46.9407405 -23.8551142)",,,,
178639345,False,Rua Ana Emília Mendes,residential,True,59.569,,"LINESTRING (-46.940935 -23.8542728, -46.9410275 -23.8540213, -46.9410785 -23.8539257, -46.9411764 -23.8537883)",,,,
"[178639394, 178639398]",False,"['Rua Yoshinori Toyoda', 'Rua Paulina Petrolínia Soares']",residential,False,461.68100000000004,,"LINESTRING (-46.940935 -23.8542728, -46.9411308 -23.8544678, -46.941285 -23.8546395, -46.9413829 -23.8547487, -46.9414687 -23.8548719, -46.9417168 -23.8552614, -46.941922 -23.8555938, -46.9419897 -23.8556624, -46.9420331 -23.8556901, -46.9420809 -23.8557207, -46.9425748 -23.8558866, -46.9426908 -23.855905, -46.9427817 -23.8558992, -46.9428661 -23.8558618, -46.9443145 -23.8549768)",,,,
178639350,False,,residential,True,56.704,,"LINESTRING (-46.9475097 -23.8548977, -46.9469565 -23.8548339)",,,,
178639372,False,Rua João Alfredo de Moraes,tertiary,True,16.223,,"LINESTRING (-46.9475097 -23.8548977, -46.9475781 -23.8550295)",,,,
178639372,False,Rua João Alfredo de Moraes,tertiary,False,151.89100000000002,,"LINESTRING (-46.9475097 -23.8548977, -46.9474916 -23.8547524, -46.9474896 -23.8546371, -46.9475171 -23.8543488, -46.9475513 -23.8538668, -46.9475734 -23.8537736, -46.947615 -23.8536865, -46.9477049 -23.8535712)",,,,
