osmid,ref,highway,oneway,reversed,length,junction,geometry,name,bridge
1038251203,,residential,False,True,27.481,,"LINESTRING (-35.4672736 -7.0329281, -35.4674655 -7.0330856)",Rua Jornalista José Leal,
"[821527536, 821527538]",,residential,False,False,184.795,,"LINESTRING (-35.4672736 -7.0329281, -35.4669946 -7.0341473, -35.4669732 -7.0341846, -35.4669276 -7.0342032, -35.4666123 -7.0341373)","['Rua Doutor Achilles Leal', 'Rua Alfredo Carneiro']",
292968852,,tertiary,False,False,52.168,,"LINESTRING (-35.4656884 -7.0340302, -35.4657635 -7.033567)",Rua Clovis Marinho Falcão,
292968852,,tertiary,False,True,45.694,,"LINESTRING (-35.4656884 -7.0340302, -35.465616 -7.0344348)",Rua Clovis Marinho Falcão,
821527538,,residential,False,False,227.173,,"LINESTRING (-35.4656884 -7.0340302, -35.4636475 -7.0337636)",Rua Doutor Achilles Leal,
821527538,,residential,False,True,94.774,,"LINESTRING (-35.4656884 -7.0340302, -35.4665413 -7.0341298)",Rua Doutor Achilles Leal,
821527537,,residential,False,False,41.573,,"LINESTRING (-35.4636475 -7.0337636, -35.4636786 -7.033391)",,
821527538,,residential,False,True,227.173,,"LINESTRING (-35.4636475 -7.0337636, -35.4656884 -7.0340302)",Rua Doutor Achilles Leal,
745374515,,residential,False,False,160.392,,"LINESTRING (-35.4636475 -7.0337636, -35.4623249 -7.0335483, -35.4622123 -7.0335377)",Rua Doutor Achilles Leal,
292968852,,tertiary,False,True,52.168,,"LINESTRING (-35.4657635 -7.033567, -35.4656884 -7.0340302)",Rua Clovis Marinho Falcão,
292968857,,residential,False,False,50.238,,"LINESTRING (-35.4657635 -7.033567, -35.4662131 -7.0336378)",Rua Antenor de Aquino Sales,
292968857,,residential,False,True,160.994,,"LINESTRING (-35.4657635 -7.033567, -35.4643182 -7.0333703)",Rua Antenor de Aquino Sales,
292968852,,tertiary,False,False,55.676,,"LINESTRING (-35.4657635 -7.033567, -35.4657823 -7.03339, -35.4658507 -7.0330745)",Rua Clovis Marinho Falcão,
292968857,,residential,False,True,10.361,,"LINESTRING (-35.4667115 -7.0336974, -35.4666198 -7.0336774)",Rua Antenor de Aquino Sales,
782099073,,residential,True,False,50.125,,"LINESTRING (-35.4667115 -7.0336974, -35.4666123 -7.0341373)",Rua Francisco Camilo Pereira,
292968858,,residential,False,False,149.766,,"LINESTRING (-35.4665057 -7.0323226, -35.4662131 -7.0336378)",Rua Manoel Primo de Lima,
1038251203,,residential,False,False,41.007,,"LINESTRING (-35.4665057 -7.0323226, -35.4662222 -7.0320842)",Rua Jornalista José Leal,
1038251203,,residential,False,True,48.85,,"LINESTRING (-35.4665057 -7.0323226, -35.4668552 -7.0325922)",Rua Jornalista José Leal,
292968857,,residential,False,False,45.098,,"LINESTRING (-35.4662131 -7.0336378, -35.4666198 -7.0336774)",Rua Antenor de Aquino Sales,
292968857,,residential,False,True,50.238,,"LINESTRING (-35.4662131 -7.0336378, -35.4657635 -7.033567)",Rua Antenor de Aquino Sales,
292968858,,residential,False,True,149.766,,"LINESTRING (-35.4662131 -7.0336378, -35.4665057 -7.0323226)",Rua Manoel Primo de Lima,
292968859,,residential,False,False,21.71,,"LINESTRING (-35.4646558 -7.0319212, -35.4648502 -7.0319511)",Rua Pedro Carvalho da Silva,
292968852,,tertiary,False,False,8.233,,"LINESTRING (-35.4661766 -7.0321428, -35.4662222 -7.0320842)",Rua Clovis Marinho Falcão,
292968859,,residential,False,True,117.599,,"LINESTRING (-35.4661766 -7.0321428, -35.4651221 -7.0319905)",Rua Pedro Carvalho da Silva,
292968852,,tertiary,False,True,52.413,,"LINESTRING (-35.4661766 -7.0321428, -35.466013 -7.0324196, -35.4659768 -7.0325657)",Rua Clovis Marinho Falcão,
292968852,,tertiary,False,False,58.262,,"LINESTRING (-35.4658507 -7.0330745, -35.4659768 -7.0325657)",Rua Clovis Marinho Falcão,
292968860,,residential,False,False,40.294,,"LINESTRING (-35.4658507 -7.0330745, -35.465489 -7.033025)",Rua Edilia Maria,
292968852,,tertiary,False,True,55.676,,"LINESTRING (-35.4658507 -7.0330745, -35.4657823 -7.03339, -35.4657635 -7.033567)",Rua Clovis Marinho Falcão,
292968860,,residential,False,True,120.015,,"LINESTRING (-35.4644117 -7.0328775, -35.465489 -7.033025)",Rua Edilia Maria,
292968861,,residential,False,True,55.76,,"LINESTRING (-35.4644117 -7.0328775, -35.4643182 -7.0333703)",Rua Pedro Crispiniano de Alcântara,
292968861,,residential,False,False,114.369,,"LINESTRING (-35.4644117 -7.0328775, -35.4644653 -7.0326672, -35.4648502 -7.0319511)",Rua Pedro Crispiniano de Alcântara,
292968857,,residential,False,False,160.994,,"LINESTRING (-35.4643182 -7.0333703, -35.4657635 -7.033567)",Rua Antenor de Aquino Sales,
292968861,,residential,False,False,55.76,,"LINESTRING (-35.4643182 -7.0333703, -35.4644117 -7.0328775)",Rua Pedro Crispiniano de Alcântara,
"[292968857, 821527537]",,residential,False,True,78.505,,"LINESTRING (-35.4643182 -7.0333703, -35.4637371 -7.0332968, -35.4637036 -7.0333081, -35.4636848 -7.0333327, -35.4636786 -7.033391)",Rua Antenor de Aquino Sales,
292968859,,residential,False,False,30.325,,"LINESTRING (-35.4648502 -7.0319511, -35.4651221 -7.0319905)",Rua Pedro Carvalho da Silva,
292968859,,residential,False,True,21.71,,"LINESTRING (-35.4648502 -7.0319511, -35.4646558 -7.0319212)",Rua Pedro Carvalho da Silva,
292968861,,residential,False,True,114.369,,"LINESTRING (-35.4648502 -7.0319511, -35.4644653 -7.0326672, -35.4644117 -7.0328775)",Rua Pedro Crispiniano de Alcântara,
334508198,PB-063,secondary,False,True,230.811,,"LINESTRING (-35.4631417 -7.0312816, -35.4623437 -7.0332003)",Faixa da Pista,
396334162,PB-063,secondary,False,False,36.989,,"LINESTRING (-35.4631417 -7.0312816, -35.4632503 -7.0309669)",,
763455155,,tertiary,False,False,62.363,,"LINESTRING (-35.4631417 -7.0312816, -35.4636969 -7.0313861)",Rua do Sol,
745374527,,residential,False,True,103.40199999999999,,"LINESTRING (-35.4631417 -7.0312816, -35.4628533 -7.0312404, -35.4625744 -7.0311525, -35.4623367 -7.030979, -35.4622901 -7.0309449)",,
292968862,,tertiary,False,False,36.413,,"LINESTRING (-35.4636969 -7.0313861, -35.464014 -7.0314766)",Rua do Cruziero,
292968866,,residential,False,False,105.31,,"LINESTRING (-35.4636969 -7.0313861, -35.4639906 -7.030485)",Rua José Americo,
763455155,,tertiary,False,True,62.363,,"LINESTRING (-35.4636969 -7.0313861, -35.4631417 -7.0312816)",Rua do Sol,
292968862,,tertiary,False,False,70.156,,"LINESTRING (-35.464014 -7.0314766, -35.4646475 -7.0315291)",Rua do Cruziero,
292968862,,tertiary,False,True,36.413,,"LINESTRING (-35.464014 -7.0314766, -35.4636969 -7.0313861)",Rua do Cruziero,
745374518,,residential,False,False,101.687,,"LINESTRING (-35.464014 -7.0314766, -35.464114 -7.0311791, -35.4641388 -7.0311605, -35.4641743 -7.0311552, -35.4647034 -7.0312543)",Travessa Cruzeiro,
292968862,,tertiary,False,False,57.628,,"LINESTRING (-35.4646475 -7.0315291, -35.465162 -7.0316177)",Rua do Cruziero,
292968862,,tertiary,False,True,70.156,,"LINESTRING (-35.4646475 -7.0315291, -35.464014 -7.0314766)",Rua do Cruziero,
745374517,,residential,False,False,31.173,,"LINESTRING (-35.4646475 -7.0315291, -35.4647034 -7.0312543)",Travessa Cruzeiro,
292968862,,tertiary,False,False,70.692,,"LINESTRING (-35.4657634 -7.0316746, -35.4663965 -7.0317714)",Rua do Cruziero,
292968862,,tertiary,False,True,66.671,,"LINESTRING (-35.4657634 -7.0316746, -35.465162 -7.0316177)",Rua do Cruziero,
745374516,,residential,False,False,77.249,,"LINESTRING (-35.4657634 -7.0316746, -35.465911 -7.0309955)",,
292968862,,tertiary,False,True,57.363,,"LINESTRING (-35.4669021 -7.0316517, -35.4663965 -7.0317714)",Rua do Cruziero,
292968863,,residential,False,True,61.675,,"LINESTRING (-35.4669021 -7.0316517, -35.4670644 -7.0320137, -35.4670805 -7.0321029, -35.4670617 -7.0321681)",Rua São João,
1087022507,,tertiary,False,False,52.242,,"LINESTRING (-35.4669021 -7.0316517, -35.4668511 -7.0314041, -35.4668579 -7.0311871)",Rua São João,
971024404,,residential,False,False,33.775,,"LINESTRING (-35.4675324 -7.032795, -35.4675297 -7.0329374, -35.4674655 -7.0330856)",,
1038251204,,residential,False,False,86.937,,"LINESTRING (-35.4675324 -7.032795, -35.4671623 -7.0323065, -35.4670617 -7.0321681)",Rua João Alves Cabral,
"[971024410, 1038251605]",,residential,False,True,179.212,,"LINESTRING (-35.4675324 -7.032795, -35.467743 -7.032433, -35.4674667 -7.0317249, -35.467405 -7.0312949)",Travessa João Alves Cabral,
292968864,,residential,False,False,85.644,,"LINESTRING (-35.4670617 -7.0321681, -35.4663965 -7.0317714)",Rua João Alves Cabral,
292968863,,residential,False,False,61.675,,"LINESTRING (-35.4670617 -7.0321681, -35.4670805 -7.0321029, -35.4670644 -7.0320137, -35.4669021 -7.0316517)",Rua São João,
1038251204,,residential,False,True,86.937,,"LINESTRING (-35.4670617 -7.0321681, -35.4671623 -7.0323065, -35.4675324 -7.032795)",Rua João Alves Cabral,
782172139,PB-067,tertiary,False,False,61.556,,"LINESTRING (-35.4668579 -7.0311871, -35.467405 -7.0312949)",Rua João Pessoa,
782172139,PB-067,tertiary,False,True,78.052,,"LINESTRING (-35.4668579 -7.0311871, -35.4661632 -7.0310554)",Rua João Pessoa,
1087022507,,tertiary,False,True,52.242,,"LINESTRING (-35.4668579 -7.0311871, -35.4668511 -7.0314041, -35.4669021 -7.0316517)",Rua São João,
292968859,,residential,False,False,117.599,,"LINESTRING (-35.4651221 -7.0319905, -35.4661766 -7.0321428)",Rua Pedro Carvalho da Silva,
292968859,,residential,False,True,30.325,,"LINESTRING (-35.4651221 -7.0319905, -35.4648502 -7.0319511)",Rua Pedro Carvalho da Silva,
292968865,,residential,False,False,41.687,,"LINESTRING (-35.4651221 -7.0319905, -35.465162 -7.0316177)",Rua Getulio Vargas,
292968862,,tertiary,False,False,66.671,,"LINESTRING (-35.465162 -7.0316177, -35.4657634 -7.0316746)",Rua do Cruziero,
292968862,,tertiary,False,True,57.628,,"LINESTRING (-35.465162 -7.0316177, -35.4646475 -7.0315291)",Rua do Cruziero,
292968865,,residential,False,True,41.687,,"LINESTRING (-35.465162 -7.0316177, -35.4651221 -7.0319905)",Rua Getulio Vargas,
763455154,,residential,False,False,87.612,,"LINESTRING (-35.465162 -7.0316177, -35.4653303 -7.0308477)",Rua Getulio Vargas,
763455154,,residential,False,True,87.612,,"LINESTRING (-35.4653303 -7.0308477, -35.465162 -7.0316177)",Rua Getulio Vargas,
782172139,PB-067,tertiary,False,False,66.159,,"LINESTRING (-35.4653303 -7.0308477, -35.465911 -7.0309955)",Rua João Pessoa,
782172139,PB-067,tertiary,False,True,27.235999999999997,,"LINESTRING (-35.4653303 -7.0308477, -35.4652432 -7.0308251, -35.4650904 -7.0307903)",Rua João Pessoa,
292968866,,residential,False,True,6.939,,"LINESTRING (-35.464006 -7.0304245, -35.4639906 -7.030485)",Rua José Americo,
325125190,PB-067,tertiary,True,False,41.372,,"LINESTRING (-35.464006 -7.0304245, -35.4643614 -7.0305429)",Rua João Pessoa,
292968867,,residential,False,False,52.637,,"LINESTRING (-35.466402 -7.0299582, -35.4663106 -7.0304228)",,
292968846,,residential,False,False,34.875,,"LINESTRING (-35.466402 -7.0299582, -35.4665038 -7.0299692, -35.466536 -7.0299493, -35.4665561 -7.0299253, -35.4665976 -7.0297882)",,
"[292968846, 763455159]",,residential,False,True,117.544,,"LINESTRING (-35.466402 -7.0299582, -35.4655634 -7.0297943, -35.4654899 -7.0298069, -35.465388 -7.029896)",Travessa João Pessoa,
292968867,,residential,False,True,72.198,,"LINESTRING (-35.4661632 -7.0310554, -35.4663106 -7.0304228)",,
782172139,PB-067,tertiary,False,False,78.052,,"LINESTRING (-35.4661632 -7.0310554, -35.4668579 -7.0311871)",Rua João Pessoa,
782172139,PB-067,tertiary,False,True,28.618,,"LINESTRING (-35.4661632 -7.0310554, -35.465911 -7.0309955)",Rua João Pessoa,
292968867,,residential,False,False,72.198,,"LINESTRING (-35.4663106 -7.0304228, -35.4661632 -7.0310554)",,
292968867,,residential,False,True,52.637,,"LINESTRING (-35.4663106 -7.0304228, -35.466402 -7.0299582)",,
292968868,,residential,False,True,115.814,,"LINESTRING (-35.4663106 -7.0304228, -35.4653032 -7.030131)",Rua Tereza Monteiro de Souza,
1038252545,,residential,False,False,62.038,,"LINESTRING (-35.4667182 -7.0350945, -35.4661618 -7.0350149)",,
292968852,,tertiary,False,False,50.018,,"LINESTRING (-35.4655181 -7.034874, -35.465616 -7.0344348)",Rua Clovis Marinho Falcão,
1038252545,,residential,False,True,72.745,,"LINESTRING (-35.4655181 -7.034874, -35.4661618 -7.0350149)",,
292968870,,residential,False,False,405.214,,"LINESTRING (-35.4655181 -7.034874, -35.4620747 -7.0343031, -35.4618958 -7.0343283)",Rua Candida Celestina do Nascimento,
1038252544,,tertiary,False,True,45.84,,"LINESTRING (-35.4655181 -7.034874, -35.4654631 -7.0351575, -35.465439 -7.0352787)",Rua Clovis Marinho Falcão,
292968852,,tertiary,False,False,45.694,,"LINESTRING (-35.465616 -7.0344348, -35.4656884 -7.0340302)",Rua Clovis Marinho Falcão,
292968852,,tertiary,False,True,50.018,,"LINESTRING (-35.465616 -7.0344348, -35.4655181 -7.034874)",Rua Clovis Marinho Falcão,
292968871,,residential,False,False,396.999,,"LINESTRING (-35.465616 -7.0344348, -35.4638833 -7.0341819, -35.4622114 -7.0338933, -35.4620633 -7.0339098)",,
763455158,,residential,False,False,49.392,,"LINESTRING (-35.4633965 -7.0298814, -35.462949 -7.0298882)",Rua Antônio de Aquino,
782172137,PB-067,tertiary,False,True,40.904,,"LINESTRING (-35.4633965 -7.0298814, -35.4632912 -7.0295287)",Rua Francisco de Aquino,
782172137,PB-067,tertiary,False,False,33.217,,"LINESTRING (-35.4633965 -7.0298814, -35.4634354 -7.0300238, -35.463464 -7.0301723)",Rua Francisco de Aquino,
292968872,,residential,False,False,96.944,,"LINESTRING (-35.4624932 -7.0298861, -35.4622042 -7.0290628)",Rua Bela Vista,
745374525,,residential,False,False,0.857,,"LINESTRING (-35.4624932 -7.0298861, -35.4624914 -7.0298936)",Rua Bela Vista,
763455157,,residential,False,True,50.302,,"LINESTRING (-35.4624932 -7.0298861, -35.462949 -7.0298882)",Rua Santa Terezinha,
292968872,,residential,False,False,89.805,,"LINESTRING (-35.4622042 -7.0290628, -35.4618924 -7.0283168)",Rua Bela Vista,
292968872,,residential,False,True,96.944,,"LINESTRING (-35.4622042 -7.0290628, -35.4624932 -7.0298861)",Rua Bela Vista,
745374523,,residential,False,False,68.731,,"LINESTRING (-35.4622042 -7.0290628, -35.4616428 -7.0293304)",,
292968872,,residential,False,True,20.117,,"LINESTRING (-35.461824 -7.0281491, -35.4618924 -7.0283168)",Rua Bela Vista,
745374522,,residential,False,True,15.562,,"LINESTRING (-35.461824 -7.0281491, -35.4617353 -7.0282579)",,
763455156,,residential,False,False,18.973,,"LINESTRING (-35.461824 -7.0281491, -35.4619556 -7.0280393)",Rua Francisco Torres,
396334165,PB-067,tertiary,False,True,8.667,,"LINESTRING (-35.4619556 -7.0280393, -35.4619135 -7.0279735)",Rua Francisco de Aquino,
763455156,,residential,False,True,18.973,,"LINESTRING (-35.4619556 -7.0280393, -35.461824 -7.0281491)",Rua Francisco Torres,
325125189,PB-067,tertiary,False,False,68.688,,"LINESTRING (-35.4619556 -7.0280393, -35.4621911 -7.0283848, -35.4623174 -7.0285414)",Rua Francisco de Aquino,
292968873,,residential,False,False,46.045,,"LINESTRING (-35.4628754 -7.0302958, -35.462949 -7.0298882)",Rua Antônio de Aquino,
325125180,,tertiary,False,True,27.888,,"LINESTRING (-35.4628754 -7.0302958, -35.4626374 -7.0302115)",Avenida Manoel Onofre,
325125180,,tertiary,False,False,54.643,,"LINESTRING (-35.4628754 -7.0302958, -35.462978 -7.0303273, -35.4631564 -7.0303366, -35.4633556 -7.0302735)",Avenida Manoel Onofre,
292968873,,residential,False,False,35.893,,"LINESTRING (-35.462949 -7.0298882, -35.4629974 -7.029569)",Rua Antônio de Aquino,
292968873,,residential,False,True,46.045,,"LINESTRING (-35.462949 -7.0298882, -35.4628754 -7.0302958)",Rua Antônio de Aquino,
763455157,,residential,False,False,50.302,,"LINESTRING (-35.462949 -7.0298882, -35.4624932 -7.0298861)",Rua Santa Terezinha,
763455158,,residential,False,True,49.392,,"LINESTRING (-35.462949 -7.0298882, -35.4633965 -7.0298814)",Rua Antônio de Aquino,
292968873,,residential,False,True,35.893,,"LINESTRING (-35.4629974 -7.029569, -35.462949 -7.0298882)",Rua Antônio de Aquino,
292968874,,residential,False,False,32.732,,"LINESTRING (-35.4629974 -7.029569, -35.4632912 -7.0295287)",,
292968873,,residential,False,False,138.748,,"LINESTRING (-35.4629974 -7.029569, -35.4628097 -7.0291005, -35.4627185 -7.0289753, -35.4625006 -7.0287527, -35.4623174 -7.0285414)",Rua Antônio de Aquino,
292968874,,residential,False,True,32.732,,"LINESTRING (-35.4632912 -7.0295287, -35.4629974 -7.029569)",,
782172137,PB-067,tertiary,False,False,40.904,,"LINESTRING (-35.4632912 -7.0295287, -35.4633965 -7.0298814)",Rua Francisco de Aquino,
325125189,PB-067,tertiary,False,True,163.39,,"LINESTRING (-35.4632912 -7.0295287, -35.4632083 -7.029223, -35.4631698 -7.0290948, -35.4631148 -7.0290209, -35.4628762 -7.0288991, -35.462632 -7.0287633, -35.4623174 -7.0285414)",Rua Francisco de Aquino,
"[782172141, 235017303, 31518943]",PB-063,secondary,False,True,361.563,,"LINESTRING (-35.4648426 -7.026982, -35.4641777 -7.0286069, -35.4638135 -7.0295154, -35.4636097 -7.0299945)",,yes
