osmid,oneway,name,highway,reversed,length,geometry,bridge,maxspeed,lanes,junction,ref
147828358,False,Rua São Lourenço,residential,False,46.461,"LINESTRING (-49.2917748 -21.2068765, -49.2921235 -21.207139)",,,,,
147828358,False,Rua São Lourenço,residential,True,63.91,"LINESTRING (-49.2917748 -21.2068765, -49.2913135 -21.2064952)",,,,,
147828358,False,Rua São Lourenço,residential,False,63.91,"LINESTRING (-49.2913135 -21.2064952, -49.2917748 -21.2068765)",,,,,
147828358,False,Rua São Lourenço,residential,True,99.23,"LINESTRING (-49.2913135 -21.2064952, -49.2906027 -21.2058975)",,,,,
148016969,False,Rua Gustavo Martins Cerqueira,secondary,False,100.913,"LINESTRING (-49.2913135 -21.2064952, -49.2919625 -21.2058188)",,,,,
148016969,False,Rua Gustavo Martins Cerqueira,secondary,True,81.944,"LINESTRING (-49.2913135 -21.2064952, -49.2907942 -21.2070508)",,,,,
147828358,False,Rua São Lourenço,residential,True,46.461,"LINESTRING (-49.2921235 -21.207139, -49.2917748 -21.2068765)",,,,,
148159886,False,Rua Antônio Feliciano Junior,residential,True,101.288,"LINESTRING (-49.2921235 -21.207139, -49.2927595 -21.2064475)",,,,,
147828358,False,Rua São Lourenço,residential,False,45.983,"LINESTRING (-49.2902671 -21.2056271, -49.2906027 -21.2058975)",,,,,
148017046,False,Rua Januário Barbosa,residential,False,99.705,"LINESTRING (-49.2902671 -21.2056271, -49.2908548 -21.2049173)",,,,,
148017046,False,Rua Januário Barbosa,residential,True,83.96,"LINESTRING (-49.2902671 -21.2056271, -49.2901745 -21.2057258, -49.2900552 -21.2058384, -49.2897927 -21.2060801, -49.2896998 -21.2061656)",,,,,
147828358,False,Rua São Lourenço,residential,False,99.23,"LINESTRING (-49.2906027 -21.2058975, -49.2913135 -21.2064952)",,,,,
147828358,False,Rua São Lourenço,residential,True,45.983,"LINESTRING (-49.2906027 -21.2058975, -49.2902671 -21.2056271)",,,,,
147949042,False,Rua Marechal Castelo Branco,residential,True,99.795,"LINESTRING (-49.2906027 -21.2058975, -49.2912277 -21.2052149)",,,,,
147829592,False,Rua Capitão Orestes da Silva Rosa,residential,True,150.199,"LINESTRING (-49.2896998 -21.2061656, -49.2907942 -21.2070508)",,,,,
148017046,False,Rua Januário Barbosa,residential,False,83.96000000000001,"LINESTRING (-49.2896998 -21.2061656, -49.2897927 -21.2060801, -49.2900552 -21.2058384, -49.2901745 -21.2057258, -49.2902671 -21.2056271)",,,,,
148017046,False,Rua Januário Barbosa,residential,True,76.52400000000002,"LINESTRING (-49.2896998 -21.2061656, -49.2893189 -21.2065098, -49.2892545 -21.2065566, -49.289215 -21.2065767, -49.2891406 -21.2066067)",,,,,
147829592,False,Rua Capitão Orestes da Silva Rosa,residential,False,150.199,"LINESTRING (-49.2907942 -21.2070508, -49.2896998 -21.2061656)",,,,,
148016969,False,Rua Gustavo Martins Cerqueira,secondary,False,81.944,"LINESTRING (-49.2907942 -21.2070508, -49.2913135 -21.2064952)",,,,,
148016983,False,Rua Santa Clara,tertiary,True,97.942,"LINESTRING (-49.2891406 -21.2066067, -49.2885384 -21.205928)",,,,,
148017046,False,Rua Januário Barbosa,residential,False,76.524,"LINESTRING (-49.2891406 -21.2066067, -49.289215 -21.2065767, -49.2892545 -21.2065566, -49.2893189 -21.2065098, -49.2896998 -21.2061656)",,,,,
147947765,False,Rua Doutor Xisto Albareli Rangel,residential,False,50.886,"LINESTRING (-49.2912277 -21.2052149, -49.2908548 -21.2049173)",,,,,
147947765,False,Rua Doutor Xisto Albareli Rangel,residential,True,101.546,"LINESTRING (-49.2912277 -21.2052149, -49.2919625 -21.2058188)",,,,,
147949042,False,Rua Marechal Castelo Branco,residential,False,99.795,"LINESTRING (-49.2912277 -21.2052149, -49.2906027 -21.2058975)",,,,,
147947765,False,Rua Doutor Xisto Albareli Rangel,residential,False,114.671,"LINESTRING (-49.2900421 -21.2042522, -49.2892074 -21.2035755)",,,,,
147947765,False,Rua Doutor Xisto Albareli Rangel,residential,True,112.105,"LINESTRING (-49.2900421 -21.2042522, -49.2908548 -21.2049173)",,,,,
148130512,False,Rua Prudente de Morais,residential,False,112.167,"LINESTRING (-49.2900421 -21.2042522, -49.2907352 -21.2034776)",,,,,
148130512,False,Rua Prudente de Morais,residential,True,52.14,"LINESTRING (-49.2900421 -21.2042522, -49.2897257 -21.2046167)",,,,,
147947765,False,Rua Doutor Xisto Albareli Rangel,residential,False,112.574,"LINESTRING (-49.2884059 -21.2029187, -49.2875986 -21.2022416)",,,,,
147947765,False,Rua Doutor Xisto Albareli Rangel,residential,True,110.624,"LINESTRING (-49.2884059 -21.2029187, -49.2892074 -21.2035755)",,,,,
148129868,True,Rua Osvaldo Ramalho,residential,False,110.97,"LINESTRING (-49.2884059 -21.2029187, -49.2891095 -21.2021666)",,,,,
"[222527472, 222527473, 864149902]",False,Rua Osvaldo Ramalho,residential,False,111.88,"LINESTRING (-49.2884059 -21.2029187, -49.2882298 -21.2031081, -49.2881633 -21.2031829, -49.2877096 -21.2036874)",yes,,,,
147947765,False,Rua Doutor Xisto Albareli Rangel,residential,False,101.546,"LINESTRING (-49.2919625 -21.2058188, -49.2912277 -21.2052149)",,,,,
147947765,False,Rua Doutor Xisto Albareli Rangel,residential,True,108.229,"LINESTRING (-49.2919625 -21.2058188, -49.2927595 -21.2064475)",,,,,
148016969,False,Rua Gustavo Martins Cerqueira,secondary,False,112.476,"LINESTRING (-49.2919625 -21.2058188, -49.2926546 -21.2050398)",,,,,
148016969,False,Rua Gustavo Martins Cerqueira,secondary,True,100.913,"LINESTRING (-49.2919625 -21.2058188, -49.2913135 -21.2064952)",,,,,
147947765,False,Rua Doutor Xisto Albareli Rangel,residential,False,110.624,"LINESTRING (-49.2892074 -21.2035755, -49.2884059 -21.2029187)",,,,,
147947765,False,Rua Doutor Xisto Albareli Rangel,residential,True,114.671,"LINESTRING (-49.2892074 -21.2035755, -49.2900421 -21.2042522)",,,,,
148129870,False,Rua Tiradentes,residential,False,112.587,"LINESTRING (-49.2892074 -21.2035755, -49.2885144 -21.2043551)",,,,,
147947765,False,Rua Doutor Xisto Albareli Rangel,residential,False,112.105,"LINESTRING (-49.2908548 -21.2049173, -49.2900421 -21.2042522)",,,,,
147947765,False,Rua Doutor Xisto Albareli Rangel,residential,True,50.886,"LINESTRING (-49.2908548 -21.2049173, -49.2912277 -21.2052149)",,,,,
148017046,False,Rua Januário Barbosa,residential,False,111.752,"LINESTRING (-49.2908548 -21.2049173, -49.2915441 -21.2041446)",,,,,
148017046,False,Rua Januário Barbosa,residential,True,99.705,"LINESTRING (-49.2908548 -21.2049173, -49.2902671 -21.2056271)",,,,,
147947765,False,Rua Doutor Xisto Albareli Rangel,residential,True,112.574,"LINESTRING (-49.2875986 -21.2022416, -49.2884059 -21.2029187)",,,,,
148016969,False,Rua Gustavo Martins Cerqueira,secondary,False,111.466,"LINESTRING (-49.2926546 -21.2050398, -49.2933645 -21.2042869)",,,,,
148016969,False,Rua Gustavo Martins Cerqueira,secondary,True,112.476,"LINESTRING (-49.2926546 -21.2050398, -49.2919625 -21.2058188)",,,,,
148156397,False,Rua Barão do Rio Branco,residential,False,152.189,"LINESTRING (-49.2926546 -21.2050398, -49.2915441 -21.2041446)",,,,,
148156397,False,Rua Barão do Rio Branco,residential,True,110.195,"LINESTRING (-49.2926546 -21.2050398, -49.293463 -21.2056833)",,,,,
148161147,False,Rua Dom Pedro II,residential,True,109.534,"LINESTRING (-49.2947044 -21.2028303, -49.2955065 -21.2034715)",,,,,
838431113,False,Rua Gustavo Martins Cerqueira,secondary,False,102.626,"LINESTRING (-49.2947044 -21.2028303, -49.2953401 -21.2021228)",,,,,
838431113,False,Rua Gustavo Martins Cerqueira,secondary,True,111.872,"LINESTRING (-49.2947044 -21.2028303, -49.294001 -21.2035933)",,,,,
"[148161147, 148161163]",False,"['Rua Julio de Mesquita', 'Rua Dom Pedro II']",residential,"[False, True]",151.132,"LINESTRING (-49.2947044 -21.2028303, -49.2941637 -21.20238, -49.2941375 -21.2023462, -49.2941281 -21.2023075, -49.2941308 -21.2022762, -49.2941442 -21.2022368, -49.2945117 -21.2018336)",,,,,
148016969,False,Rua Gustavo Martins Cerqueira,secondary,True,101.5,"LINESTRING (-49.294001 -21.2035933, -49.2933645 -21.2042869)",,,,,
148259026,False,Rua José Bonifácio,residential,True,109.344,"LINESTRING (-49.294001 -21.2035933, -49.2948039 -21.204231)",,,,,
838431113,False,Rua Gustavo Martins Cerqueira,secondary,False,111.872,"LINESTRING (-49.294001 -21.2035933, -49.2947044 -21.2028303)",,,,,
148016969,False,Rua Gustavo Martins Cerqueira,secondary,False,101.5,"LINESTRING (-49.2933645 -21.2042869, -49.294001 -21.2035933)",,,,,
148016969,False,Rua Gustavo Martins Cerqueira,secondary,True,111.466,"LINESTRING (-49.2933645 -21.2042869, -49.2926546 -21.2050398)",,,,,
148157091,True,Rua Gonçalves Ledo,residential,False,152.712,"LINESTRING (-49.2933645 -21.2042869, -49.2922517 -21.203387)",,,,,
148281926,False,Rua Venceslau Brás,residential,True,109.672,"LINESTRING (-49.2953401 -21.2021228, -49.2961476 -21.20276)",,,,,
838431113,False,Rua Gustavo Martins Cerqueira,secondary,False,17.174,"LINESTRING (-49.2953401 -21.2021228, -49.2954223 -21.2019887)",,,,,
838431113,False,Rua Gustavo Martins Cerqueira,secondary,True,102.626,"LINESTRING (-49.2953401 -21.2021228, -49.2947044 -21.2028303)",,,,,
148016983,False,Rua Santa Clara,tertiary,False,97.942,"LINESTRING (-49.2885384 -21.205928, -49.2891406 -21.2066067)",,,,,
148016983,False,Rua Santa Clara,tertiary,True,75.62,"LINESTRING (-49.2885384 -21.205928, -49.288064 -21.2054114)",,,,,
