osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,maxspeed,bridge
409607756,Rua José Muniz,secondary,False,True,23.311,"LINESTRING (-38.1314233 -5.2452373, -38.1315722 -5.2450891)",,,,
409610962,Rua Francisco Moreira,residential,False,False,20.608,"LINESTRING (-38.1314233 -5.2452373, -38.1313133 -5.2450878)",,,,
547157416,Rua Maia Batista,secondary,False,False,120.29599999999999,"LINESTRING (-38.1314233 -5.2452373, -38.1313428 -5.2453522, -38.131147 -5.2456314, -38.1310649 -5.2457513, -38.13097 -5.2458637, -38.1307621 -5.2460934)",,,,
409607790,Rua Jerônimo Batista,residential,False,True,63.764,"LINESTRING (-38.1324197 -5.244328, -38.1328382 -5.2447219)",,,,
409607756,Rua José Muniz,secondary,False,False,107.863,"LINESTRING (-38.1324197 -5.244328, -38.1320043 -5.2446996, -38.1316969 -5.2449783)",,,,
547157403,Rua Jerônimo Batista,primary,False,True,76.247,"LINESTRING (-38.1324197 -5.244328, -38.1322401 -5.2441138, -38.1319642 -5.243814)",CE-358;CE-377,,,
409607746,Rua Pedro Pessoa,residential,False,False,35.403,"LINESTRING (-38.1305743 -5.2421884, -38.130341 -5.2424061)",,,,
409607746,Rua Pedro Pessoa,residential,False,True,154.185,"LINESTRING (-38.1305743 -5.2421884, -38.1315747 -5.2412239)",,,,
547157403,Rua Jerônimo Batista,primary,False,True,75.369,"LINESTRING (-38.1305743 -5.2421884, -38.1301371 -5.2416689)",CE-358;CE-377,,,
547157403,Rua Jerônimo Batista,primary,False,False,71.91499999999999,"LINESTRING (-38.1305743 -5.2421884, -38.1308284 -5.242486, -38.1309908 -5.2426846)",CE-358;CE-377,,,
409610973,Rua Jerônimo Batista,residential,False,False,27.244,"LINESTRING (-38.1301371 -5.2416689, -38.1299735 -5.2414859)",,,,
547157403,Rua Jerônimo Batista,primary,False,False,75.369,"LINESTRING (-38.1301371 -5.2416689, -38.1305743 -5.2421884)",CE-358;CE-377,,,
409607750,Avenida São José,primary,False,True,157.883,"LINESTRING (-38.1301371 -5.2416689, -38.1304161 -5.2412082, -38.1308451 -5.2404367)",CE-358;CE-377,,,
239829128,Rua Batista Maia,secondary,True,False,125.4,"LINESTRING (-38.1304071 -5.2464199, -38.1302203 -5.2465982, -38.1299306 -5.2469001, -38.1296249 -5.2472349)",,1,40,
239829135,,tertiary,False,True,58.256,"LINESTRING (-38.1304071 -5.2464199, -38.1305335 -5.2465288, -38.130793 -5.2467758)",,,,
409610984,,secondary,False,False,25.124000000000002,"LINESTRING (-38.1304071 -5.2464199, -38.1303404 -5.2463659, -38.1302766 -5.2463051, -38.1302378 -5.2462697)",,,,
547157416,Rua Maia Batista,secondary,False,True,25.012,"LINESTRING (-38.1304071 -5.2464199, -38.130493 -5.2463611, -38.1305818 -5.2462783)",,,,
239829133,Rua Mundico Noronha,tertiary,False,False,45.22,"LINESTRING (-38.1311121 -5.2471018, -38.1312771 -5.247274, -38.1313956 -5.2473945)",,,,
239829135,,tertiary,False,False,50.622,"LINESTRING (-38.1311121 -5.2471018, -38.1310802 -5.2470681, -38.130793 -5.2467758)",,,,
239829137,Rua Lino Fernandes,residential,False,False,30.038,"LINESTRING (-38.1305818 -5.2462783, -38.1303947 -5.2460827)",,,,
