osmid,oneway,lanes,name,highway,maxspeed,access,reversed,length,geometry
170048458,False,2,Avenida Júlio de Castilhos,secondary,40,yes,True,26.881,"LINESTRING (-54.8705855 -29.1893931, -54.8706124 -29.1891525)"
170048458,False,2,Avenida Júlio de Castilhos,secondary,40,yes,False,120.365,"LINESTRING (-54.8705855 -29.1893931, -54.8705753 -29.1894908, -54.8705238 -29.1899627, -54.8704662 -29.1903527, -54.8704506 -29.190469)"
170106044,True,2,Rua General Canabarro,tertiary,40,yes,False,143.51,"LINESTRING (-54.865673 -29.1895683, -54.8667802 -29.1887131)"
170048450,False,,Rua Duque de Caxias,tertiary,40,yes,False,153.41899999999998,"LINESTRING (-54.865673 -29.1895683, -54.8648699 -29.1887123, -54.8646636 -29.1885068)"
170048448,True,,Avenida Getúlio Vargas,tertiary,40,yes,False,77.33,"LINESTRING (-54.8698515 -29.1898278, -54.8704177 -29.1893386)"
170048451,True,,Rua Barão do Rio Branco,tertiary,40,yes,False,129.171,"LINESTRING (-54.8698515 -29.1898278, -54.8690154 -29.1889241)"
898554173,True,,Rua Barão do Rio Branco,tertiary,40,yes,False,163.408,"LINESTRING (-54.8690154 -29.1889241, -54.8679467 -29.1877887)"
1206701225,True,,Rua Tito Beccon,tertiary,40,yes,False,155.057,"LINESTRING (-54.8690154 -29.1889241, -54.8677671 -29.1897941)"
170048453,True,,Rua dos Poetas,tertiary,40,yes,False,126.721,"LINESTRING (-54.8674762 -29.1915061, -54.866639 -29.1906317)"
170048455,True,,Avenida Getúlio Vargas,tertiary,20,yes,False,143.858,"LINESTRING (-54.8674762 -29.1915061, -54.8686423 -29.1907077)"
170048447,True,,Rua Marechal Deodoro,residential,40,yes,False,126.256,"LINESTRING (-54.8686423 -29.1907077, -54.8694749 -29.19158)"
170048455,True,,Avenida Getúlio Vargas,tertiary,20,yes,False,152.811,"LINESTRING (-54.8686423 -29.1907077, -54.8698515 -29.1898278)"
170048455,True,,Avenida Getúlio Vargas,tertiary,20,yes,False,66.243,"LINESTRING (-54.8664563 -29.1922195, -54.8669895 -29.1918477)"
170048457,True,,Rua Pinheiro Machado,tertiary,40,yes,False,150.338,"LINESTRING (-54.8664563 -29.1922195, -54.8674873 -29.1932284)"
170048447,True,,Rua Marechal Deodoro,residential,40,yes,False,132.432,"LINESTRING (-54.8677671 -29.1897941, -54.8686423 -29.1907077)"
1206701225,True,,Rua Tito Beccon,tertiary,40,yes,False,143.759,"LINESTRING (-54.8677671 -29.1897941, -54.866639 -29.1906317)"
170048453,True,,Rua dos Poetas,tertiary,40,yes,False,150.915,"LINESTRING (-54.866639 -29.1906317, -54.865673 -29.1895683)"
1206701225,True,,Rua Tito Beccon,tertiary,40,yes,False,127.367,"LINESTRING (-54.866639 -29.1906317, -54.8656322 -29.1913662)"
170048458,False,2,Avenida Júlio de Castilhos,secondary,40,yes,True,207.777,"LINESTRING (-54.869843 -29.1940895, -54.8701197 -29.1922366)"
170048453,True,,Rua dos Poetas,tertiary,40,yes,False,233.53300000000002,"LINESTRING (-54.869843 -29.1940895, -54.8695609 -29.1939175, -54.8693047 -29.1937548, -54.8691183 -29.1935686, -54.868771 -29.1930469, -54.8684803 -29.1926025, -54.8683711 -29.192473)"
170048458,False,2,Avenida Júlio de Castilhos,secondary,40,yes,False,26.881,"LINESTRING (-54.8706124 -29.1891525, -54.8705855 -29.1893931)"
963559938,False,,Rua General Neto,secondary,40,,False,44.022000000000006,"LINESTRING (-54.8706124 -29.1891525, -54.8707326 -29.1890284, -54.8709114 -29.1888549)"
170048448,True,,Avenida Getúlio Vargas,tertiary,40,yes,False,28.026,"LINESTRING (-54.8704177 -29.1893386, -54.8706124 -29.1891525)"
170048452,True,,,secondary_link,,,False,18.345999999999997,"LINESTRING (-54.8704177 -29.1893386, -54.8704735 -29.1893375, -54.8705205 -29.1893456, -54.87055 -29.189362, -54.8705855 -29.1893931)"
170048458,False,2,Avenida Júlio de Castilhos,secondary,40,yes,False,150.099,"LINESTRING (-54.8703677 -29.1909042, -54.8701197 -29.1922366)"
