osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,maxspeed,bridge
524503575,Beco das Flores,residential,False,True,81.209,,"LINESTRING (-49.5437754 -27.1645979, -49.5440622 -27.1652822)",,,
710778602,,residential,False,True,102.966,,"LINESTRING (-49.5437754 -27.1645979, -49.5433935 -27.1637365)",,,
351231888,Avenida Ary Brand,secondary,False,False,120.58000000000001,2,"LINESTRING (-49.5437754 -27.1645979, -49.5440782 -27.1646063, -49.5443682 -27.1647025, -49.5446475 -27.1647994, -49.5448941 -27.1649615)",,,
351231888,Avenida Ary Brand,secondary,False,True,149.929,2,"LINESTRING (-49.5437754 -27.1645979, -49.5436155 -27.1646301, -49.5433352 -27.1646844, -49.5430423 -27.1648025, -49.5427445 -27.1649489, -49.5423919 -27.1651223)",,,
351231888,Avenida Ary Brand,secondary,False,False,34.548,2,"LINESTRING (-49.5420817 -27.165265, -49.5421935 -27.1652136, -49.5423919 -27.1651223)",,,
351231889,Avenida Ary Brand,secondary,True,False,48.894999999999996,1,"LINESTRING (-49.5420817 -27.165265, -49.5419578 -27.1653508, -49.5418654 -27.1654303, -49.5417278 -27.1655699)",,,
351231889,Avenida Ary Brand,secondary,True,False,27.913999999999998,1,"LINESTRING (-49.5417278 -27.1655699, -49.5416877 -27.1656529, -49.5416187 -27.1658014)",,,
351231890,Rua Oswaldo Schroeder,secondary,True,False,50.496,,"LINESTRING (-49.5415939 -27.1662982, -49.5413619 -27.1658937)",,,
1213718631,Rua Oswaldo Schroeder,secondary,False,True,64.134,2,"LINESTRING (-49.5415939 -27.1662982, -49.5416516 -27.1664167, -49.5417629 -27.1666233, -49.5418685 -27.1668206)",,,
207008152,Rua Oswaldo Schroeder,secondary,False,False,13.684,2,"LINESTRING (-49.543077 -27.1689131, -49.5430331 -27.1687964)",,,
207008156,Rua Paulo Alves do Nascimento,secondary,True,False,64.865,,"LINESTRING (-49.543077 -27.1689131, -49.5431226 -27.1690403, -49.5431549 -27.1692332, -49.5431776 -27.1694872)",,,
351231885,Rua Willy Schroeder,secondary,True,False,124.42000000000002,,"LINESTRING (-49.5423155 -27.1703917, -49.5427321 -27.1696665, -49.5427794 -27.1695855, -49.5428864 -27.1693947)",,,
422318739,Rua Willy Schroeder,secondary,False,False,31.886,,"LINESTRING (-49.5423155 -27.1703917, -49.542252 -27.1705085, -49.542173 -27.1706489)",,,
303067746,Rua Paulo Alves do Nascimento,secondary,True,False,13.8,,"LINESTRING (-49.5433641 -27.1710324, -49.54338 -27.1711557)",,,
303067739,Travessa Francisco Carvalho,secondary,True,False,21.561,,"LINESTRING (-49.5433641 -27.1710324, -49.5433498 -27.171084, -49.5433402 -27.171111, -49.5433207 -27.1711337, -49.5432815 -27.1711477, -49.5432295 -27.1711492)",,,
710778597,Travessa Francisco Carvalho,secondary,True,False,123.585,2,"LINESTRING (-49.5432295 -27.1711492, -49.543129 -27.1710726, -49.5425194 -27.1705623, -49.5423155 -27.1703917)",,,
