osmid,lanes,ref,highway,oneway,reversed,length,geometry,name,bridge
112966135,2,BA-676,secondary,False,True,54.290000000000006,"LINESTRING (-39.409799 -15.2611488, -39.4098251 -15.2611303, -39.4098724 -15.2610776, -39.4099301 -15.2609909, -39.4100632 -15.2607373)",,
386967715,,BA-676,residential,False,True,141.977,"LINESTRING (-39.409799 -15.2611488, -39.4100136 -15.2612988, -39.4101168 -15.2613842, -39.410442 -15.2616656, -39.4106157 -15.2617866, -39.4106808 -15.2618209, -39.4108573 -15.2619059)",Rua Alvorada,
386967680,,,residential,False,False,54.19,"LINESTRING (-39.4110378 -15.2586196, -39.4114984 -15.2588197)",,
386967680,,,residential,False,True,50.409,"LINESTRING (-39.4110378 -15.2586196, -39.4105969 -15.2584628)",,
386967687,,,residential,False,False,98.168,"LINESTRING (-39.4110378 -15.2586196, -39.4112698 -15.2577656)",,
"[386967692, 386967687]",,,residential,False,True,164.54500000000002,"LINESTRING (-39.4110378 -15.2586196, -39.4108863 -15.2591801, -39.4108791 -15.2592344, -39.4108819 -15.2592494, -39.4108933 -15.2592559, -39.4109852 -15.2592688, -39.4110174 -15.259263, -39.4110563 -15.2592468, -39.4116124 -15.2588698)",,
386967676,,,residential,False,False,36.251,"LINESTRING (-39.4160834 -15.2645198, -39.4163657 -15.2643406)",,
386967693,,,residential,False,False,97.084,"LINESTRING (-39.4160834 -15.2645198, -39.4155389 -15.2638224)",,
386967693,,,residential,False,True,62.102000000000004,"LINESTRING (-39.4160834 -15.2645198, -39.4162611 -15.2647675, -39.4163154 -15.2648212, -39.4163644 -15.2648523, -39.4164824 -15.2649055)",,
386967702,,,residential,True,False,9.116,"LINESTRING (-39.4124396 -15.2592485, -39.4124993 -15.2592687, -39.4125191 -15.2592773)",,
"[386967680, 758451971, 386967710]",,,residential,False,"[False, True]",98.30000000000001,"LINESTRING (-39.4124396 -15.2592485, -39.4123893 -15.2592216, -39.4122873 -15.2591799, -39.4119957 -15.2590605, -39.4116124 -15.2588698)",,yes
386967691,,,residential,False,True,9.76,"LINESTRING (-39.4120415 -15.2609804, -39.4119513 -15.2609689)",,
758451977,,,residential,False,True,24.283,"LINESTRING (-39.4120415 -15.2609804, -39.4121982 -15.261138)",,
758451980,,,residential,False,False,69.881,"LINESTRING (-39.4120415 -15.2609804, -39.412099 -15.2603544)",,
379590778,,,residential,False,True,27.614,"LINESTRING (-39.4117329 -15.2579145, -39.4116738 -15.2581562)",,
386967697,,,residential,False,True,52.366,"LINESTRING (-39.4117329 -15.2579145, -39.4112698 -15.2577656)",,
386967689,,,residential,False,True,143.952,"LINESTRING (-39.4143616 -15.2630272, -39.4150611 -15.264132)",Rua Castro Alves,
386967696,,,residential,False,False,11.937,"LINESTRING (-39.4143616 -15.2630272, -39.4142803 -15.2631005)",Rua São Domingos,
386967696,,,residential,False,True,52.803,"LINESTRING (-39.4143616 -15.2630272, -39.4147517 -15.2627376)",Rua São Domingos,
379590778,,,residential,False,False,27.614,"LINESTRING (-39.4116738 -15.2581562, -39.4117329 -15.2579145)",,
379590778,,,residential,False,True,76.14,"LINESTRING (-39.4116738 -15.2581562, -39.4114984 -15.2588197)",,
386967683,,,residential,False,False,108.223,"LINESTRING (-39.41219 -15.2627306, -39.413035 -15.2621989)",,
386967703,,,residential,False,False,73.922,"LINESTRING (-39.41219 -15.2627306, -39.4121138 -15.2625771, -39.412052 -15.2625357, -39.4116231 -15.2624527)",Rua Marinho Pacífico,
386967703,,,residential,False,True,67.64699999999999,"LINESTRING (-39.41219 -15.2627306, -39.4123203 -15.2629523, -39.4125094 -15.2632551)",Rua Marinho Pacífico,
112966135,2,BA-676,secondary,False,False,41.917,"LINESTRING (-39.4127551 -15.2600387, -39.4124074 -15.2602107)",,
112966135,2,BA-676,secondary,False,True,7.048,"LINESTRING (-39.4127551 -15.2600387, -39.4128143 -15.2600112)",,
386967693,,,residential,False,True,80.477,"LINESTRING (-39.4127551 -15.2600387, -39.4128835 -15.2602049, -39.4131933 -15.2606261)",,
386967708,,,residential,True,False,87.327,"LINESTRING (-39.4127551 -15.2600387, -39.4127152 -15.2599905, -39.4126951 -15.2599607, -39.4126663 -15.2599028, -39.4125837 -15.2596445, -39.4124849 -15.2593853, -39.4124594 -15.2593119)",,
