osmid,oneway,lanes,name,highway,reversed,length,bridge,geometry,maxspeed,ref
251387999,False,,Rua Patrina Barros,residential,False,314.99399999999997,,"LINESTRING (-42.1374097 -19.7862444, -42.1373574 -19.7861119, -42.137332 -19.7860451, -42.1373226 -19.7859845, -42.1373346 -19.7859454, -42.1373883 -19.7858949, -42.1375787 -19.7857548, -42.1376857 -19.7856868, -42.1377812 -19.7856463, -42.1378537 -19.7856274, -42.1379448 -19.7856274, -42.1381031 -19.7856589, -42.1382251 -19.7856791, -42.1384169 -19.7857182, -42.1385564 -19.7857586, -42.1386255 -19.7857927, -42.1386865 -19.7858318, -42.138783 -19.7858987, -42.1388615 -19.7859776, -42.1389319 -19.786047, -42.1389936 -19.7861246, -42.139058 -19.7862192, -42.1391304 -19.7863303, -42.1391713 -19.7863911, -42.1392018 -19.7864378, -42.1392313 -19.7864918, -42.1392819 -19.7865921, -42.1393034 -19.7866445, -42.1393362 -19.7867379)",,
251388004,True,1,Rua João Pinheiro,secondary,False,170.929,,"LINESTRING (-42.1445196 -19.7905236, -42.1443144 -19.7904851, -42.1441223 -19.7904432, -42.1439259 -19.7904013, -42.1434915 -19.7903097, -42.1434219 -19.790295, -42.1432296 -19.790248, -42.1429278 -19.7901786)",,
251388015,False,,Rua Major Carlos Teixeira,residential,False,9.433,,"LINESTRING (-42.1422699 -19.7910548, -42.1421801 -19.7910624)",,
251388015,False,,Rua Major Carlos Teixeira,residential,True,250.05200000000002,,"LINESTRING (-42.1422699 -19.7910548, -42.1426354 -19.7910271, -42.1428908 -19.7910258, -42.1434675 -19.7910132, -42.1436606 -19.7910056, -42.1437673 -19.7910101, -42.1439208 -19.7910183, -42.1441783 -19.7910523, -42.1446411 -19.7911616)",,
251392573,True,,Rua Herculano Leite de Matos,residential,False,167.79,,"LINESTRING (-42.1422699 -19.7910548, -42.1418595 -19.7915318, -42.1415417 -19.7918145, -42.1413392 -19.7919748, -42.141142 -19.7921186)",,
251391355,False,,Travessa Omar Coutinho,residential,False,72.849,,"LINESTRING (-42.1394834 -19.7928491, -42.1387991 -19.7927281)",,
544876513,False,,Rua Geraldo Alves Pinto,residential,False,46.643,,"LINESTRING (-42.1394834 -19.7928491, -42.1394755 -19.7932685)",,
544876511,True,,Rua Geraldo Alves Pinto,residential,False,182.809,,"LINESTRING (-42.1394834 -19.7928491, -42.1395118 -19.7924882, -42.1395823 -19.7922688, -42.1396776 -19.7921022, -42.1397996 -19.7919558, -42.139931 -19.7918233, -42.1400262 -19.7917426, -42.1401496 -19.7916845, -42.1404031 -19.791624)",,
251388018,False,,Rua Geraldo Alves Pinto,residential,True,61.694,,"LINESTRING (-42.1404031 -19.791624, -42.1409757 -19.7914915)",,
251388019,True,,Rua Coronel Galdino Pires,residential,False,121.222,,"LINESTRING (-42.1404031 -19.791624, -42.1403494 -19.7917489, -42.1403226 -19.7918461, -42.1403025 -19.7920114, -42.1402945 -19.7922082, -42.1402891 -19.7924265, -42.1402676 -19.7926991)",,
251388020,False,,Rua Major José Belegard,residential,False,95.59800000000001,,"LINESTRING (-42.1402676 -19.7926991, -42.1410061 -19.7927969, -42.1411729 -19.7928152)",,
251411184,False,,Rua Adolfo de Matos,residential,False,37.442,,"LINESTRING (-42.1449202 -19.7935643, -42.144664 -19.7933292)",,
251391345,False,,Rua Raimundo Brum,residential,False,229.05700000000002,,"LINESTRING (-42.1429203 -19.7925249, -42.142809 -19.7925464, -42.1427245 -19.792583, -42.1426119 -19.7926423, -42.1423611 -19.7929035, -42.1420111 -19.7932922, -42.141362 -19.7939294)",,
251391345,False,,Rua Raimundo Brum,residential,True,98.762,,"LINESTRING (-42.1429203 -19.7925249, -42.1430813 -19.792506, -42.143206 -19.7925363, -42.1433361 -19.7926019, -42.1434568 -19.7926789, -42.1435842 -19.7928013, -42.1436955 -19.7929313)",,
258620063,False,,Rua Sargento Sebastião Nivaldo Amaro,residential,True,93.041,,"LINESTRING (-42.1429203 -19.7925249, -42.1429891 -19.79284, -42.1430186 -19.7931755, -42.143033 -19.7933534)",,
251391345,False,,Rua Raimundo Brum,residential,True,229.05700000000002,,"LINESTRING (-42.141362 -19.7939294, -42.1420111 -19.7932922, -42.1423611 -19.7929035, -42.1426119 -19.7926423, -42.1427245 -19.792583, -42.142809 -19.7925464, -42.1429203 -19.7925249)",,
251391346,False,,Rua Vanderlei de Souza,residential,True,142.23000000000002,,"LINESTRING (-42.141362 -19.7939294, -42.1414116 -19.7936553, -42.1415672 -19.792665)",,
252781684,False,,,secondary_link,False,10.059,,"LINESTRING (-42.1389399 -19.7916921, -42.1388447 -19.7916795)",,
251391354,True,1,Avenida Moacir de Matos,secondary,False,105.41,,"LINESTRING (-42.1389399 -19.7916921, -42.1389292 -19.7918082, -42.1389171 -19.7918953, -42.1388112 -19.7926322)",,
251391355,False,,Travessa Omar Coutinho,residential,True,72.849,,"LINESTRING (-42.1387991 -19.7927281, -42.1394834 -19.7928491)",,
251391354,True,1,Avenida Moacir de Matos,secondary,False,120.74800000000002,,"LINESTRING (-42.1387991 -19.7927281, -42.1387308 -19.7931174, -42.1387005 -19.7933161, -42.1386691 -19.7935193, -42.1386187 -19.7938006)",,
251391356,True,1,Avenida Maria Catarina Cimini,secondary,False,62.142999999999994,,"LINESTRING (-42.1372184 -19.7886864, -42.1370476 -19.7887977, -42.1369173 -19.788867, -42.1367473 -19.788935, -42.1366991 -19.7889528)",40,
352188555,False,2,Avenida Maria Catarina Cimini,secondary,True,50.82299999999999,,"LINESTRING (-42.1372184 -19.7886864, -42.1375351 -19.788632, -42.1376967 -19.7886068)",,
252788474,True,,,trunk_link,False,19.677,,"LINESTRING (-42.1375211 -19.7915798, -42.1374112 -19.7917234)",40,
251391357,True,2,Avenida João Caetano do Nascimento,secondary,False,112.092,,"LINESTRING (-42.1375211 -19.7915798, -42.1375624 -19.7918811, -42.1375705 -19.792066, -42.1375559 -19.792212, -42.1375197 -19.792323, -42.1374084 -19.7925571)",40,
251391362,False,2,Rua Coronel Antônio da Silva,secondary,True,37.607,,"LINESTRING (-42.1399464 -19.7880692, -42.1398078 -19.7882255, -42.1396977 -19.7883115)",,
252788475,True,,,secondary_link,False,26.669,,"LINESTRING (-42.1399464 -19.7880692, -42.1399672 -19.7881929, -42.1399773 -19.788244, -42.139985 -19.7883062)",,
547726284,False,2,Rua Coronel Antônio da Silva,secondary,False,208.87999999999997,,"LINESTRING (-42.1399464 -19.7880692, -42.1399954 -19.7880187, -42.1400973 -19.7879077, -42.1403269 -19.7876323, -42.1405522 -19.7873607, -42.1407062 -19.7871846, -42.1407531 -19.7871265, -42.1407974 -19.787071, -42.1408188 -19.7870104, -42.1408296 -19.7869511, -42.1408255 -19.7868527, -42.1408081 -19.7866735, -42.1407652 -19.7864817)",,
"[542472899, 251391363, 542472902]",False,2,Travessa Santos Mestre,residential,True,127.681,yes,"LINESTRING (-42.1407652 -19.7864817, -42.1410499 -19.7864489, -42.1413383 -19.7864135, -42.1415202 -19.7863871, -42.1419766 -19.786345)",,
547726284,False,2,Rua Coronel Antônio da Silva,secondary,True,208.88000000000002,,"LINESTRING (-42.1407652 -19.7864817, -42.1408081 -19.7866735, -42.1408255 -19.7868527, -42.1408296 -19.7869511, -42.1408188 -19.7870104, -42.1407974 -19.787071, -42.1407531 -19.7871265, -42.1407062 -19.7871846, -42.1405522 -19.7873607, -42.1403269 -19.7876323, -42.1400973 -19.7879077, -42.1399954 -19.7880187, -42.1399464 -19.7880692)",,
251388017,False,,Rua Nestor Leite de Matos,residential,False,7.821,,"LINESTRING (-42.1411233 -19.7920505, -42.141142 -19.7921186)",,
251388017,False,,Rua Nestor Leite de Matos,residential,True,64.06,,"LINESTRING (-42.1411233 -19.7920505, -42.1411042 -19.7919915, -42.1410656 -19.7918486, -42.1409757 -19.7914915)",,
251392572,True,,Rua Herculano Leite de Matos,residential,False,156.535,,"LINESTRING (-42.1411233 -19.7920505, -42.1412909 -19.7919369, -42.1414639 -19.7917956, -42.1417335 -19.7915356, -42.1418864 -19.7914044, -42.1420218 -19.7912568, -42.1421801 -19.7910624)",,
251388015,False,,Rua Major Carlos Teixeira,residential,False,49.689,,"LINESTRING (-42.1421801 -19.7910624, -42.141708 -19.791111)",,
251388015,False,,Rua Major Carlos Teixeira,residential,True,9.433,,"LINESTRING (-42.1421801 -19.7910624, -42.1422699 -19.7910548)",,
251388017,False,,Rua Nestor Leite de Matos,residential,True,7.821,,"LINESTRING (-42.141142 -19.7921186, -42.1411233 -19.7920505)",,
251388017,False,,Rua Nestor Leite de Matos,residential,False,77.631,,"LINESTRING (-42.141142 -19.7921186, -42.1411622 -19.7922543, -42.1411702 -19.7923824, -42.1411729 -19.7928152)",,
251388015,False,,Rua Major Carlos Teixeira,residential,True,49.689,,"LINESTRING (-42.141708 -19.791111, -42.1421801 -19.7910624)",,
251411180,True,1,Travessa Regina,residential,False,103.34200000000001,,"LINESTRING (-42.141708 -19.791111, -42.1416481 -19.7905334, -42.1416597 -19.7903507, -42.1416734 -19.7901852)",,
604315779,False,,Rua Major Carlos Teixeira,residential,False,79.048,,"LINESTRING (-42.141708 -19.791111, -42.1414874 -19.7911432, -42.1412943 -19.7911697, -42.1411783 -19.7911823, -42.1410683 -19.7911861, -42.1409583 -19.7911785)",,
557653281,False,,,residential,False,8.368,,"LINESTRING (-42.1385392 -19.7937924, -42.1386187 -19.7938006)",,
251391353,True,1,Avenida Moacir de Matos,secondary,False,132.954,,"LINESTRING (-42.1385392 -19.7937924, -42.13857 -19.7935642, -42.138598 -19.7934054, -42.1386288 -19.7932089, -42.138724 -19.7926095)",30,
257965138,True,1,Avenida João Caetano do Nascimento,secondary,False,32.256,,"LINESTRING (-42.1371925 -19.7921432, -42.1371925 -19.7920517, -42.1371777 -19.7918536)",40,
251418193,False,2,Rua Arthur da Silva Araújo,residential,False,94.507,,"LINESTRING (-42.1365212 -19.7935409, -42.1366532 -19.7943817)",,
251418193,False,2,Rua Arthur da Silva Araújo,residential,True,110.837,,"LINESTRING (-42.1365212 -19.7935409, -42.1363463 -19.7925578)",,
257965138,True,1,Avenida João Caetano do Nascimento,secondary,False,11.157,,"LINESTRING (-42.1371777 -19.7918536, -42.1371657 -19.7917539)",40,
251418193,False,2,Rua Arthur da Silva Araújo,residential,False,158.94699999999997,,"LINESTRING (-42.1371777 -19.7918536, -42.1368465 -19.79182, -42.1367029 -19.7918106, -42.1366037 -19.7918197, -42.1365076 -19.7918492, -42.1364222 -19.791904, -42.1363548 -19.7919697, -42.1363117 -19.7920555, -42.1362888 -19.7921779, -42.136301 -19.7922951, -42.1363463 -19.7925578)",,
251418193,False,2,Rua Arthur da Silva Araújo,residential,True,14.14,,"LINESTRING (-42.1366619 -19.7945086, -42.1366532 -19.7943817)",,
251418193,False,2,Rua Arthur da Silva Araújo,residential,False,14.14,,"LINESTRING (-42.1366532 -19.7943817, -42.1366619 -19.7945086)",,
251418193,False,2,Rua Arthur da Silva Araújo,residential,True,94.507,,"LINESTRING (-42.1366532 -19.7943817, -42.1365212 -19.7935409)",,
251418193,False,2,Rua Arthur da Silva Araújo,residential,False,110.837,,"LINESTRING (-42.1363463 -19.7925578, -42.1365212 -19.7935409)",,
251418193,False,2,Rua Arthur da Silva Araújo,residential,True,158.947,,"LINESTRING (-42.1363463 -19.7925578, -42.136301 -19.7922951, -42.1362888 -19.7921779, -42.1363117 -19.7920555, -42.1363548 -19.7919697, -42.1364222 -19.791904, -42.1365076 -19.7918492, -42.1366037 -19.7918197, -42.1367029 -19.7918106, -42.1368465 -19.79182, -42.1371777 -19.7918536)",,
252781706,False,,,trunk_link,True,14.075,,"LINESTRING (-42.1358089 -19.7884621, -42.1358738 -19.7884395, -42.1359293 -19.7884071)",40,
352188555,False,2,Avenida Maria Catarina Cimini,secondary,False,79.147,,"LINESTRING (-42.1384404 -19.7884769, -42.1381498 -19.7885306, -42.1380036 -19.7885575, -42.1376967 -19.7886068)",,
547726283,False,2,Avenida Maria Catarina Cimini,secondary,True,41.649,,"LINESTRING (-42.1384404 -19.7884769, -42.1386465 -19.7884473, -42.138834 -19.788421)",,
547252898,True,1,Avenida Maria Catarina Cimini,secondary,False,33.852,,"LINESTRING (-42.1366808 -19.7888013, -42.1369932 -19.7887221)",,
251418207,True,1,Avenida Maria Catarina Cimini,secondary,False,20.464,,"LINESTRING (-42.1366808 -19.7888013, -42.1367081 -19.7888181, -42.1367276 -19.7888426, -42.1367369 -19.788872, -42.1367349 -19.7889027, -42.1367217 -19.7889307, -42.1366991 -19.7889528)",,
1262140529,True,,Avenida Maria Catarina Cimini,secondary,False,4.569,,"LINESTRING (-42.1366991 -19.7889528, -42.1366587 -19.7889684)",40,
251387981,False,2,Avenida Benedito Valadares,secondary,True,114.716,,"LINESTRING (-42.1415263 -19.7896276, -42.1416626 -19.7886968, -42.1416681 -19.788648, -42.1416684 -19.788605)",,
543649376,True,2,Avenida Benedito Valadares,secondary,False,61.603,,"LINESTRING (-42.1415263 -19.7896276, -42.1415102 -19.7897357, -42.1414702 -19.7900729, -42.1414662 -19.7901295, -42.1414594 -19.7901779)",,
251387982,True,2,Praça Cesário Alvim,secondary,False,119.506,,"LINESTRING (-42.1414594 -19.7901779, -42.1414324 -19.7902308, -42.1413881 -19.7902895, -42.1413439 -19.7903122, -42.1412205 -19.7903343, -42.1409647 -19.7903414, -42.1409153 -19.7903454, -42.1407042 -19.7903722, -42.1403964 -19.7903961)",,
251388017,False,,Rua Nestor Leite de Matos,residential,True,77.631,,"LINESTRING (-42.1411729 -19.7928152, -42.1411702 -19.7923824, -42.1411622 -19.7922543, -42.141142 -19.7921186)",,
251388020,False,,Rua Major José Belegard,residential,False,45.036,,"LINESTRING (-42.1411729 -19.7928152, -42.141311 -19.7927925, -42.1414344 -19.7927395, -42.1415672 -19.792665)",,
251388020,False,,Rua Major José Belegard,residential,True,95.59800000000001,,"LINESTRING (-42.1411729 -19.7928152, -42.1410061 -19.7927969, -42.1402676 -19.7926991)",,
251387987,False,,Rua Dona Julica,tertiary,True,88.072,,"LINESTRING (-42.1380321 -19.7906323, -42.1371938 -19.7907041)",,
251387986,True,1,Rua Amós Batista Carlos,tertiary,False,227.98000000000002,,"LINESTRING (-42.1380321 -19.7906323, -42.1379072 -19.7897584, -42.137828 -19.7893317, -42.1377998 -19.7891772, -42.1376967 -19.7886068)",,
"[545048323, 251387987, 545048324]",False,,Rua Dona Julica,tertiary,False,32.611999999999995,yes,"LINESTRING (-42.1380321 -19.7906323, -42.1380719 -19.7906288, -42.1382754 -19.7906075, -42.1383418 -19.7905993)",,
252781683,True,,,secondary_link,False,9.466,,"LINESTRING (-42.138724 -19.7926095, -42.1388112 -19.7926322)",,
251391353,True,1,Avenida Moacir de Matos,secondary,False,104.181,,"LINESTRING (-42.138724 -19.7926095, -42.1388199 -19.7918549, -42.1388447 -19.7916795)",30,
251391354,True,1,Avenida Moacir de Matos,secondary,False,10.738,,"LINESTRING (-42.1388112 -19.7926322, -42.1387991 -19.7927281)",,
737914460,True,2,Avenida João Caetano do Nascimento,trunk,False,75.11,,"LINESTRING (-42.1372649 -19.7928795, -42.1373387 -19.7922076)",50,BR-116
251418182,True,,Avenida João Caetano do Nascimento,trunk_link,False,82.381,,"LINESTRING (-42.1372649 -19.7928795, -42.1372233 -19.7926675, -42.1372059 -19.7924871, -42.1371985 -19.7923445, -42.1371925 -19.7921432)",40,
339987766,True,2,Avenida João Caetano do Nascimento,trunk,False,55.00899999999999,,"LINESTRING (-42.1374112 -19.7917234, -42.1374323 -19.7919209, -42.1374362 -19.792084, -42.1374319 -19.792217)",50,BR-116
257964309,True,2,Avenida João Caetano do Nascimento,trunk,False,74.95,,"LINESTRING (-42.1372882 -19.7935522, -42.137259 -19.7932616, -42.1372619 -19.7930063, -42.1372649 -19.7928795)",50,BR-116
545013319,True,2,Avenida João Caetano do Nascimento,trunk,False,111.37899999999999,,"LINESTRING (-42.1374084 -19.7925571, -42.1373522 -19.7931, -42.1372882 -19.7935522)",50,BR-116
252781689,False,,,trunk_link,False,14.041,,"LINESTRING (-42.136826 -19.7901845, -42.1369457 -19.7901274)",40,
"[734614477, 339987766]",True,2,"['Avenida João Caetano do Nascimento', 'Avenida Presidente Tancredo Neves']",trunk,False,182.24400000000003,,"LINESTRING (-42.136826 -19.7901845, -42.137012 -19.7905982, -42.1370771 -19.7907517, -42.1371445 -19.7908898, -42.1372545 -19.7911637, -42.1373456 -19.7914371, -42.1373908 -19.791602, -42.1374112 -19.7917234)",50,BR-116
252781689,False,,,trunk_link,True,14.041,,"LINESTRING (-42.1369457 -19.7901274, -42.136826 -19.7901845)",40,
542410368,True,,Avenida Presidente Tancredo Neves,secondary,False,69.18299999999999,,"LINESTRING (-42.1369457 -19.7901274, -42.1371308 -19.7905628, -42.1371938 -19.7907041)",40,
252781690,True,,,trunk_link,False,30.701999999999998,,"LINESTRING (-42.136076 -19.7884875, -42.1362088 -19.7885803, -42.1362825 -19.7886194, -42.1363255 -19.7886251)",40,
"[993163009, 339987770, 734614477]",True,2,Avenida Presidente Tancredo Neves,trunk,False,204.386,viaduct,"LINESTRING (-42.136076 -19.7884875, -42.1362079 -19.7888016, -42.1363291 -19.7890923, -42.1363686 -19.7891752, -42.136621 -19.7897313, -42.136826 -19.7901845)",50,BR-116
549935622,True,1,,secondary,False,71.566,,"LINESTRING (-42.1363255 -19.7886251, -42.136581 -19.7886444, -42.137005 -19.7885918)",,
258620063,False,,Rua Sargento Sebastião Nivaldo Amaro,residential,False,93.041,,"LINESTRING (-42.143033 -19.7933534, -42.1430186 -19.7931755, -42.1429891 -19.79284, -42.1429203 -19.7925249)",,
262849077,False,,Rua Sargento Sebastião Nivaldo Amaro,residential,False,65.177,,"LINESTRING (-42.143033 -19.7933534, -42.1431524 -19.7935243, -42.1432275 -19.7936341, -42.1433143 -19.7938715)",,
262849081,False,,Rua Areclides Martins,residential,True,208.394,,"LINESTRING (-42.143033 -19.7933534, -42.1429305 -19.7933479, -42.1428251 -19.7933827, -42.1427111 -19.7934751, -42.1425195 -19.793724, -42.1424642 -19.7938465, -42.142445 -19.7940223, -42.1425118 -19.7941998, -42.1425777 -19.7943116, -42.1426837 -19.7944112, -42.1428061 -19.7944707, -42.1431377 -19.7945685)",,
547252877,True,,,secondary_link,False,24.750999999999998,,"LINESTRING (-42.1419146 -19.7884126, -42.1418736 -19.7884282, -42.1418327 -19.788432, -42.1417918 -19.7884219, -42.1417489 -19.7883954, -42.1417046 -19.7883607)",,
684881850,True,2,Praça Getúlio Vargas,secondary,False,25.625,,"LINESTRING (-42.1419146 -19.7884126, -42.1419033 -19.7885215, -42.1418928 -19.788581, -42.1418823 -19.7886409)",,
259541282,True,1,,secondary_link,False,14.541,,"LINESTRING (-42.1369932 -19.7887221, -42.137005 -19.7885918)",,
547252897,True,1,Avenida Maria Catarina Cimini,secondary,False,23.894,,"LINESTRING (-42.1369932 -19.7887221, -42.1372184 -19.7886864)",,
549935622,True,1,,secondary,False,71.43299999999999,,"LINESTRING (-42.137005 -19.7885918, -42.1370393 -19.7885869, -42.1376832 -19.7885181)",,
549935616,True,1,,trunk_link,False,32.609,,"LINESTRING (-42.1363382 -19.7896832, -42.136353 -19.7895899, -42.1363755 -19.7893921)",40,
251411184,False,,Rua Adolfo de Matos,residential,False,147.984,,"LINESTRING (-42.144664 -19.7933292, -42.143658 -19.7923937)",,
251411184,False,,Rua Adolfo de Matos,residential,True,37.442,,"LINESTRING (-42.144664 -19.7933292, -42.1449202 -19.7935643)",,
262849069,False,1,Travessa José Amâncio,residential,False,72.116,,"LINESTRING (-42.144664 -19.7933292, -42.1450567 -19.7927962)",,
251391342,False,,Rua Major José Belegard,residential,True,40.096,,"LINESTRING (-42.1450567 -19.7927962, -42.1447778 -19.7925489)",,
262849069,False,1,Travessa José Amâncio,residential,True,72.116,,"LINESTRING (-42.1450567 -19.7927962, -42.144664 -19.7933292)",,
544876513,False,,Rua Geraldo Alves Pinto,residential,True,46.643,,"LINESTRING (-42.1394755 -19.7932685, -42.1394834 -19.7928491)",,
262852505,False,,Rua Ernestino Gomes Costa,residential,False,50.99,,"LINESTRING (-42.1394755 -19.7932685, -42.1395685 -19.7932839, -42.13996 -19.7933153)",,
262852505,False,,Rua Ernestino Gomes Costa,residential,True,50.99,,"LINESTRING (-42.13996 -19.7933153, -42.1395685 -19.7932839, -42.1394755 -19.7932685)",,
251387993,False,,Rua Alceu Cristiano,residential,True,92.81700000000001,,"LINESTRING (-42.1359319 -19.7857283, -42.1359734 -19.7858545, -42.1362403 -19.7865107)",,
251387997,False,,Rua Sebastião Azeredo Campos,residential,False,165.026,,"LINESTRING (-42.1359319 -19.7857283, -42.1366351 -19.7859809, -42.1370319 -19.7861347, -42.1374097 -19.7862444)",,
251418185,False,,Praça dos Rodoviários,residential,False,30.706,,"LINESTRING (-42.1362685 -19.7904384, -42.1362068 -19.7904037, -42.1361437 -19.7903513, -42.1360898 -19.7902879, -42.1360686 -19.7902441)",,
251418185,False,,Praça dos Rodoviários,residential,True,42.32,,"LINESTRING (-42.1362685 -19.7904384, -42.1363818 -19.7904681, -42.1364676 -19.7904763, -42.1365655 -19.7904637, -42.1366614 -19.7904315)",,
737914447,True,2,Avenida João Caetano do Nascimento,trunk,False,37.897,,"LINESTRING (-42.1374319 -19.792217, -42.1374084 -19.7925571)",50,BR-116
"[993163006, 545013318]",True,,,trunk_link,False,9.806999999999999,,"LINESTRING (-42.1374319 -19.792217, -42.1373776 -19.7922117, -42.1373387 -19.7922076)",40,
251387991,False,,Rua João da Silva Araújo,residential,False,53.318,,"LINESTRING (-42.1359741 -19.7868331, -42.136094 -19.786873, -42.1362526 -19.7869359, -42.1364495 -19.7870054)",,
251391342,False,,Rua Major José Belegard,residential,False,40.096,,"LINESTRING (-42.1447778 -19.7925489, -42.1450567 -19.7927962)",,
