osmid,name,highway,oneway,reversed,length,geometry,junction,bridge,maxspeed,lanes,ref
455365020,Rua Bernardo Joaquim Dias,tertiary,False,False,193.16899999999998,"LINESTRING (-45.3079414 -23.2195172, -45.3073496 -23.2189847, -45.3072504 -23.2189051, -45.3071304 -23.2188305, -45.3069077 -23.2187067, -45.3067052 -23.2185976, -45.3065933 -23.2185249, -45.3064746 -23.2184355)",,,,,
263988683,Rua Professor Elpídio dos Santos,residential,False,True,69.658,"LINESTRING (-45.3074747 -23.2199738, -45.3079414 -23.2195172)",,,,,
"[630798113, 263988683, 263988676]","['Rua Vereador Raul Pinto Severiano', 'Rua Professor Elpídio dos Santos']",residential,False,"[False, True]",364.72400000000005,"LINESTRING (-45.3074747 -23.2199738, -45.3073587 -23.2200416, -45.3070749 -23.2202345, -45.3066905 -23.2205165, -45.3063225 -23.2207988, -45.3061934 -23.220904, -45.306116 -23.2210081, -45.3060459 -23.221128, -45.3058764 -23.2212864, -45.3057948 -23.2213483, -45.3056476 -23.2214619, -45.3055839 -23.2215213, -45.3055692 -23.2215485, -45.3055673 -23.2215845, -45.3055724 -23.2216243, -45.3056324 -23.2216701, -45.3057824 -23.221743, -45.3059477 -23.2218127, -45.3064007 -23.22194)",,,,,
455365020,Rua Bernardo Joaquim Dias,tertiary,False,False,117.444,"LINESTRING (-45.3087846 -23.2202349, -45.3079414 -23.2195172)",,,,,
263988625,Rua Benfica,residential,False,False,46.864999999999995,"LINESTRING (-45.3087846 -23.2202349, -45.308484 -23.2204962, -45.3084514 -23.2205245)",,,,,
455365021,Rua do Carvalho,tertiary,False,True,149.354,"LINESTRING (-45.3087846 -23.2202349, -45.3089167 -23.2203473, -45.3090336 -23.2204637, -45.3092082 -23.2206807, -45.3093438 -23.2208492, -45.3096672 -23.2212999)",,,,,
865134918,Rua Benedita Lázara de Deus,residential,False,True,60.675,"LINESTRING (-45.3087846 -23.2202349, -45.3089534 -23.2200639, -45.3091971 -23.2198427)",,,,,
263988625,Rua Benfica,residential,False,False,267.091,"LINESTRING (-45.3084514 -23.2205245, -45.3083345 -23.2206681, -45.3081751 -23.2207879, -45.3079796 -23.2208843, -45.3078114 -23.2209465, -45.3075932 -23.2210191, -45.3073214 -23.2211575, -45.3070448 -23.2213317, -45.3068951 -23.2214286, -45.3067165 -23.2215781, -45.306598 -23.22169, -45.3064909 -23.2218083, -45.3064007 -23.22194)",,,,,
263988625,Rua Benfica,residential,False,True,46.864999999999995,"LINESTRING (-45.3084514 -23.2205245, -45.308484 -23.2204962, -45.3087846 -23.2202349)",,,,,
263988670,Largo do Rosário,residential,False,False,102.34299999999999,"LINESTRING (-45.3084514 -23.2205245, -45.3086351 -23.2206563, -45.3086546 -23.2206703, -45.3087682 -23.2207518, -45.3089276 -23.2208833, -45.3090025 -23.220933, -45.3090489 -23.2209766, -45.3091698 -23.2211528)",,,,,
263988636,Rua do Cigano,residential,False,False,82.748,"LINESTRING (-45.3091698 -23.2211528, -45.3084656 -23.2215202)",,,,,
263988670,Largo do Rosário,residential,False,False,38.381,"LINESTRING (-45.3091698 -23.2211528, -45.309382 -23.2214376)",,,,,
263988670,Largo do Rosário,residential,False,True,102.34299999999999,"LINESTRING (-45.3091698 -23.2211528, -45.3090489 -23.2209766, -45.3090025 -23.220933, -45.3089276 -23.2208833, -45.3087682 -23.2207518, -45.3086546 -23.2206703, -45.3086351 -23.2206563, -45.3084514 -23.2205245)",,,,,
263988643,Travessa Dona Luizinha de Castro,residential,False,False,25.659,"LINESTRING (-45.3096672 -23.2212999, -45.3094449 -23.2214072)",,,,,
455365021,Rua do Carvalho,tertiary,False,False,149.35399999999998,"LINESTRING (-45.3096672 -23.2212999, -45.3093438 -23.2208492, -45.3092082 -23.2206807, -45.3090336 -23.2204637, -45.3089167 -23.2203473, -45.3087846 -23.2202349)",,,,,
455365021,Rua do Carvalho,tertiary,False,True,63.205,"LINESTRING (-45.3096672 -23.2212999, -45.3099142 -23.2216222, -45.3100234 -23.2217646)",,,,,
263988643,Travessa Dona Luizinha de Castro,residential,False,False,7.262,"LINESTRING (-45.3094449 -23.2214072, -45.309382 -23.2214376)",,,,,
263988643,Travessa Dona Luizinha de Castro,residential,False,True,25.659,"LINESTRING (-45.3094449 -23.2214072, -45.3096672 -23.2212999)",,,,,
263988643,Travessa Dona Luizinha de Castro,residential,False,True,7.262,"LINESTRING (-45.309382 -23.2214376, -45.3094449 -23.2214072)",,,,,
263988670,Largo do Rosário,residential,False,True,38.381,"LINESTRING (-45.309382 -23.2214376, -45.3091698 -23.2211528)",,,,,
263988689,Rua Padre Rodolfo Komorek,residential,False,False,96.92599999999999,"LINESTRING (-45.309382 -23.2214376, -45.309376 -23.2215297, -45.3093607 -23.2215779, -45.3093312 -23.2216311, -45.3092793 -23.2216958, -45.3092127 -23.2217375, -45.3089683 -23.2218486, -45.3088878 -23.2218865, -45.3088651 -23.2219061, -45.3088474 -23.221933, -45.3088403 -23.2219613, -45.3088367 -23.2220535)",,,,,
263988636,Rua do Cigano,residential,False,True,82.748,"LINESTRING (-45.3084656 -23.2215202, -45.3091698 -23.2211528)",,,,,
488959909,Rua Doutor Oswaldo Cruz,residential,False,True,70.389,"LINESTRING (-45.3084656 -23.2215202, -45.3088367 -23.2220535)",,,,,
"[488959909, 263988638]","['Rua Benedito Pires da Rocha', 'Rua Doutor Oswaldo Cruz']",residential,False,"[False, True]",266.29800000000006,"LINESTRING (-45.3084656 -23.2215202, -45.3084132 -23.2214665, -45.308381 -23.2214384, -45.3083608 -23.2214278, -45.3083302 -23.2214268, -45.3082778 -23.2214469, -45.3081565 -23.2214996, -45.3079151 -23.2216602, -45.3077333 -23.2217821, -45.3076661 -23.2218328, -45.307617 -23.221866, -45.3075318 -23.2219373, -45.3074924 -23.2219768, -45.3074631 -23.2220269, -45.3074563 -23.2220683, -45.3074768 -23.2221058, -45.3075246 -23.222157, -45.3076859 -23.2222616, -45.3077286 -23.2223008, -45.3077335 -23.2223283, -45.3077265 -23.2223566, -45.3076916 -23.2224094, -45.307564 -23.2225291, -45.3074271 -23.2226216, -45.3073858 -23.2226777, -45.3073623 -23.22275, -45.3073498 -23.222845, -45.3073516 -23.2228694, -45.3073554 -23.2229159, -45.307371 -23.2229981)",,,,,
455365021,Rua do Carvalho,tertiary,False,True,38.966,"LINESTRING (-45.3100234 -23.2217646, -45.3102397 -23.2220532)",,,,,
455365023,Travessa Odair dos Santos,residential,False,False,35.177,"LINESTRING (-45.3100234 -23.2217646, -45.3097165 -23.2219079)",,,,,
455365021,Rua do Carvalho,tertiary,False,False,63.205,"LINESTRING (-45.3100234 -23.2217646, -45.3099142 -23.2216222, -45.3096672 -23.2212999)",,,,,
1087764869,Rua Floresta,tertiary,True,False,57.548,"LINESTRING (-45.3105216 -23.2218987, -45.3106892 -23.2218335, -45.3107709 -23.2218017, -45.3109856 -23.2217027, -45.3110323 -23.2216812)",,,,,
455365023,Travessa Odair dos Santos,residential,False,True,35.177,"LINESTRING (-45.3097165 -23.2219079, -45.3100234 -23.2217646)",,,,,
865134060,Rua do Cruzeiro,residential,False,False,84.791,"LINESTRING (-45.3097165 -23.2219079, -45.3089753 -23.2222507)",,,,,
456281540,Rua Monsenhor Ignácio Giolia,residential,True,False,62.221000000000004,"LINESTRING (-45.3097165 -23.2219079, -45.3095055 -23.2215092, -45.3094449 -23.2214072)",,,,,
488959909,Rua Doutor Oswaldo Cruz,residential,False,False,8.496,"LINESTRING (-45.3088795 -23.222119, -45.3088367 -23.2220535)",,,,,
865134062,Rua Doutor Oswaldo Cruz,residential,False,True,19.075,"LINESTRING (-45.3088795 -23.222119, -45.3089145 -23.2222875)",,,,,
1087764863,Rua Doutor Oswaldo Cruz,residential,False,False,11.917,"LINESTRING (-45.3088795 -23.222119, -45.3089479 -23.2222058)",,,,,
455365021,Rua do Carvalho,tertiary,False,False,38.966,"LINESTRING (-45.3102397 -23.2220532, -45.3100234 -23.2217646)",,,,,
47995017,Praça José Maria Domingos,tertiary,True,False,34.344,"LINESTRING (-45.3102397 -23.2220532, -45.3102675 -23.222014, -45.310288 -23.2219949, -45.3105216 -23.2218987)",,,,,
47995016,Rua Monsenhor Ignácio Gióia,tertiary,True,False,13.609,"LINESTRING (-45.3099515 -23.2223696, -45.3099036 -23.2222554)",,,,,
263988646,Rua Floresta,residential,False,False,85.877,"LINESTRING (-45.3099515 -23.2223696, -45.3092203 -23.2227001, -45.3091974 -23.2227105)",,,,,
628441438,Rua Doutor Oswaldo Cruz,residential,False,True,7.678,"LINESTRING (-45.3092643 -23.2229231, -45.3092372 -23.2228587)",,,,,
263988642,Rua Manoel Paulino César,residential,False,True,109.30499999999999,"LINESTRING (-45.3092643 -23.2229231, -45.3089976 -23.2230439, -45.308742 -23.2231407, -45.3085323 -23.2232371, -45.3082974 -23.2233425)",,,,,
"[870178962, 455365022]",Rua Doutor Oswaldo Cruz,residential,False,"[False, True]",137.365,"LINESTRING (-45.3092643 -23.2229231, -45.3093003 -23.2229838, -45.3095513 -23.2234634, -45.3095939 -23.2235186, -45.3096278 -23.2235432, -45.3096938 -23.2235552, -45.3099784 -23.2235392, -45.3100215 -23.2235432, -45.3100461 -23.2235522, -45.3100789 -23.2235823, -45.310133 -23.2236645)",,,,,
263988638,Rua Benedito Pires da Rocha,residential,False,True,7.322,"LINESTRING (-45.307371 -23.2229981, -45.3074335 -23.2230303)",,,,,
"[488959909, 263988638]","['Rua Benedito Pires da Rocha', 'Rua Doutor Oswaldo Cruz']",residential,False,"[False, True]",266.298,"LINESTRING (-45.307371 -23.2229981, -45.3073554 -23.2229159, -45.3073516 -23.2228694, -45.3073498 -23.222845, -45.3073623 -23.22275, -45.3073858 -23.2226777, -45.3074271 -23.2226216, -45.307564 -23.2225291, -45.3076916 -23.2224094, -45.3077265 -23.2223566, -45.3077335 -23.2223283, -45.3077286 -23.2223008, -45.3076859 -23.2222616, -45.3075246 -23.222157, -45.3074768 -23.2221058, -45.3074563 -23.2220683, -45.3074631 -23.2220269, -45.3074924 -23.2219768, -45.3075318 -23.2219373, -45.307617 -23.221866, -45.3076661 -23.2218328, -45.3077333 -23.2217821, -45.3079151 -23.2216602, -45.3081565 -23.2214996, -45.3082778 -23.2214469, -45.3083302 -23.2214268, -45.3083608 -23.2214278, -45.308381 -23.2214384, -45.3084132 -23.2214665, -45.3084656 -23.2215202)",,,,,
263988638,Rua Benedito Pires da Rocha,residential,False,False,7.322,"LINESTRING (-45.3074335 -23.2230303, -45.307371 -23.2229981)",,,,,
"[455365024, 263988642]",Rua Manoel Paulino César,residential,False,False,291.443,"LINESTRING (-45.3074335 -23.2230303, -45.3073876 -23.2231256, -45.3073292 -23.2232571, -45.3072475 -23.2233974, -45.3071761 -23.223542, -45.3070413 -23.2238006, -45.3069849 -23.2239234, -45.3069454 -23.2239943, -45.3069551 -23.2240502, -45.3069805 -23.2240896, -45.3070023 -23.2241007, -45.3070288 -23.2241085, -45.3070613 -23.2241064, -45.3070896 -23.2241021, -45.3072014 -23.2240388, -45.3077732 -23.2236416, -45.3080489 -23.2234524, -45.3081281 -23.2234057, -45.3082974 -23.2233425)",,,,,
"[455365024, 488959910]","['Rua do Cruzeiro', 'Rua Manoel Paulino César']",residential,False,True,173.587,"LINESTRING (-45.3074335 -23.2230303, -45.3074968 -23.2229671, -45.3075178 -23.2229475, -45.3075809 -23.2228888, -45.3080298 -23.222685, -45.3084875 -23.2224732, -45.3089145 -23.2222875)",,,,,
47995020,Via de Acesso João Roman,secondary,False,False,236.886,"LINESTRING (-45.3127879 -23.2230392, -45.312628 -23.2225654, -45.3126208 -23.222544, -45.3125203 -23.2222075, -45.3124693 -23.2220152, -45.3124559 -23.2218871, -45.3124411 -23.2214311, -45.3124204 -23.2212961, -45.3124069 -23.2212591, -45.3123714 -23.221171, -45.3123017 -23.2210761, -45.3122393 -23.2209987)",,,,,
456281541,Via de Acesso João Roman,secondary,True,False,48.803,"LINESTRING (-45.3127879 -23.2230392, -45.3128636 -23.2231333, -45.3129657 -23.223247, -45.3130892 -23.2233795)",,,,,
263988642,Rua Manoel Paulino César,residential,False,False,109.30499999999999,"LINESTRING (-45.3082974 -23.2233425, -45.3085323 -23.2232371, -45.308742 -23.2231407, -45.3089976 -23.2230439, -45.3092643 -23.2229231)",,,,,
"[455365024, 263988642]",Rua Manoel Paulino César,residential,False,True,291.4430000000001,"LINESTRING (-45.3082974 -23.2233425, -45.3081281 -23.2234057, -45.3080489 -23.2234524, -45.3077732 -23.2236416, -45.3072014 -23.2240388, -45.3070896 -23.2241021, -45.3070613 -23.2241064, -45.3070288 -23.2241085, -45.3070023 -23.2241007, -45.3069805 -23.2240896, -45.3069551 -23.2240502, -45.3069454 -23.2239943, -45.3069849 -23.2239234, -45.3070413 -23.2238006, -45.3071761 -23.223542, -45.3072475 -23.2233974, -45.3073292 -23.2232571, -45.3073876 -23.2231256, -45.3074335 -23.2230303)",,,,,
270972507,Rua Colombano Pereira Rangel,residential,False,False,292.196,"LINESTRING (-45.3082974 -23.2233425, -45.3081205 -23.2235643, -45.3075031 -23.2244288, -45.3074435 -23.224502, -45.3073756 -23.2245746, -45.3071104 -23.2248231, -45.3070841 -23.2248523, -45.3070549 -23.2248914, -45.3070362 -23.2249488, -45.307031 -23.2250137, -45.3070445 -23.225068, -45.3070645 -23.2251242, -45.3072037 -23.2253138, -45.307232 -23.2253379, -45.3072631 -23.2253588, -45.3073075 -23.2253754, -45.3074281 -23.2254051)",,,,,
263988619,,secondary,True,False,3.796,"LINESTRING (-45.3130892 -23.2233795, -45.3131189 -23.2234)",roundabout,,,,
263988619,,secondary,True,False,21.909,"LINESTRING (-45.3128948 -23.2234358, -45.3129279 -23.2234106, -45.3129662 -23.2233876, -45.3130123 -23.2233737, -45.3130892 -23.2233795)",roundabout,,,,
263988674,Via de Acesso João Roman,secondary,True,False,45.434,"LINESTRING (-45.3128948 -23.2234358, -45.3128403 -23.2232405, -45.3127879 -23.2230392)",,,,,
263988630,Via de Acesso Renato Aguiar,tertiary,True,False,39.194,"LINESTRING (-45.3131189 -23.2234, -45.3134728 -23.2235359)",,,,,
263988619,,secondary,True,False,21.148,"LINESTRING (-45.3131189 -23.2234, -45.3131552 -23.2234505, -45.3131678 -23.2234989, -45.313161 -23.223548, -45.3131492 -23.2235764)",roundabout,,,,
263988639,Via de Acesso Renato Aguiar,tertiary,False,False,61.342999999999996,"LINESTRING (-45.3134728 -23.2235359, -45.3138913 -23.2236755, -45.3140371 -23.2237241)",,,,,
263988644,Via de Acesso Renato Aguiar,tertiary,True,False,33.393,"LINESTRING (-45.3134728 -23.2235359, -45.3132807 -23.2235558, -45.3132089 -23.223565, -45.3131492 -23.2235764)",,,,,
263988619,,secondary,True,False,4.608,"LINESTRING (-45.3131492 -23.2235764, -45.3131182 -23.2236065)",roundabout,,,,
263988619,,secondary,True,False,11.708,"LINESTRING (-45.3129397 -23.2236043, -45.3129089 -23.2235698, -45.3128843 -23.2235135)",roundabout,,,,
263988619,,secondary,True,False,18.571,"LINESTRING (-45.3131182 -23.2236065, -45.3130571 -23.2236194, -45.3129977 -23.2236168, -45.3129397 -23.2236043)",roundabout,,,,
263988645,Estrada São Luís,secondary,True,False,46.435,"LINESTRING (-45.3131182 -23.2236065, -45.3130991 -23.223749, -45.3130871 -23.2240228)",,,,,
263988629,Estrada São Luís,secondary,True,False,48.912,"LINESTRING (-45.3130871 -23.2240228, -45.3129397 -23.2236043)",,,,,
1093597249,Estrada São Luís,secondary,False,True,52.918,"LINESTRING (-45.3130871 -23.2240228, -45.3130936 -23.2240673, -45.3131175 -23.2242302, -45.3131279 -23.2243713, -45.3131203 -23.2244963)",,,30,,
230713082,Rua Capitão Roberto Carlos,residential,False,True,81.172,"LINESTRING (-45.3092531 -23.2257945, -45.3088736 -23.2251532)",,,,,
47995022,Avenida Nelson Ferreira Pinto,residential,False,True,118.365,"LINESTRING (-45.3120984 -23.2242955, -45.3128843 -23.2235135)",,,,,
47995022,Avenida Nelson Ferreira Pinto,residential,False,False,64.54599999999999,"LINESTRING (-45.3120984 -23.2242955, -45.3119924 -23.224417, -45.3117562 -23.2247821)",,,,,
270970140,Rua Agnaldo Salinas,residential,False,False,90.21600000000001,"LINESTRING (-45.3120984 -23.2242955, -45.3126358 -23.2248191, -45.3127212 -23.2248663)",,,,,
270970138,Rua dos Presottos 2,residential,False,True,58.566,"LINESTRING (-45.3117562 -23.2247821, -45.3114649 -23.2252357)",,,,,
47995022,Avenida Nelson Ferreira Pinto,residential,False,False,58.587,"LINESTRING (-45.3117562 -23.2247821, -45.3115945 -23.2250475, -45.3114649 -23.2252357)",,,,,
