osmid,name,highway,oneway,reversed,length,ref,geometry,bridge
1109074921,Rua Mário Nunes de Miranda,residential,False,True,59.013,,"LINESTRING (-42.7624362 -18.5457734, -42.7628526 -18.5454187)",
440190457,Avenida Primeiro de Junho,trunk,False,False,254.223,BR-120;MGC-120,"LINESTRING (-42.7624362 -18.5457734, -42.7633616 -18.5464619, -42.764305 -18.5472178)",
440190457,Avenida Primeiro de Junho,trunk,False,True,90.618,BR-120;MGC-120,"LINESTRING (-42.7624362 -18.5457734, -42.7623343 -18.5456959, -42.7619769 -18.5454301, -42.761763 -18.5452667)",
440190457,Avenida Primeiro de Junho,trunk,False,False,41.877,BR-120;MGC-120,"LINESTRING (-42.764305 -18.5472178, -42.7646034 -18.5474664)",
372849958,Travessa Salatiel Taveira Queiroga,residential,False,False,175.951,,"LINESTRING (-42.764305 -18.5472178, -42.7644847 -18.5471148, -42.7645089 -18.5470741, -42.7645142 -18.5470226, -42.7643312 -18.5466018, -42.7641904 -18.5462299, -42.7641615 -18.5460722, -42.7641448 -18.5457982)",
440190457,Avenida Primeiro de Junho,trunk,False,True,254.223,BR-120;MGC-120,"LINESTRING (-42.764305 -18.5472178, -42.7633616 -18.5464619, -42.7624362 -18.5457734)",
631388540,Praça Coronel Cornélio Pimenta,tertiary,True,False,79.834,,"LINESTRING (-42.7654124 -18.5486116, -42.7660836 -18.5482791)",
631388541,,tertiary,False,False,7.399,,"LINESTRING (-42.7654124 -18.5486116, -42.7653497 -18.5486415)",
506774993,Avenida Primeiro de Junho,trunk,True,False,39.544,BR-120;MGC-120,"LINESTRING (-42.7654124 -18.5486116, -42.7654832 -18.5488063, -42.765535 -18.5489477)",
372849926,Rua Josefina Pimenta,residential,False,False,98.001,,"LINESTRING (-42.7659993 -18.5502546, -42.7668534 -18.5499066)",
372849926,Rua Josefina Pimenta,residential,False,True,8.492,,"LINESTRING (-42.7659993 -18.5502546, -42.7659254 -18.550285)",
506774993,Avenida Primeiro de Junho,trunk,True,False,108.691,BR-120;MGC-120,"LINESTRING (-42.7659993 -18.5502546, -42.7663187 -18.551184)",
372849940,Praça Zeferino de Carvalho,tertiary,False,True,54.532,MG-117,"LINESTRING (-42.7676432 -18.5472665, -42.7680172 -18.5469277)",
759762736,Praça Zeferino de Carvalho,residential,False,False,31.479,,"LINESTRING (-42.7676432 -18.5472665, -42.7679213 -18.5473696)",
"[506774984, 1108160530, 506774983]",Rua Capitão Sebastião da Costa Rocha,tertiary,False,False,122.5,MG-117,"LINESTRING (-42.7676432 -18.5472665, -42.7673538 -18.5474884, -42.7672568 -18.5475636, -42.7668 -18.5479303, -42.7667434 -18.5479624)",yes
506774993,Avenida Primeiro de Junho,trunk,True,False,8.446,BR-120;MGC-120,"LINESTRING (-42.7649716 -18.5476894, -42.7650401 -18.5477288)",
323073578,Rua Artur Borges do Amaral,residential,False,False,88.729,,"LINESTRING (-42.7663187 -18.551184, -42.7671575 -18.5511179)",
323073578,Rua Artur Borges do Amaral,residential,False,True,7.753,,"LINESTRING (-42.7663187 -18.551184, -42.7662456 -18.5511917)",
506774993,Avenida Primeiro de Junho,trunk,True,False,138.421,BR-120;MGC-120,"LINESTRING (-42.7663187 -18.551184, -42.7665769 -18.5519717, -42.7666064 -18.5521465, -42.7666094 -18.5522609, -42.766595 -18.5523887)",
629863112,Avenida da Saudade,residential,False,False,58.504000000000005,,"LINESTRING (-42.7685953 -18.5497179, -42.7686764 -18.5495083, -42.7686945 -18.5493939, -42.7686851 -18.5492813, -42.7686629 -18.5492101)",
630522534,Rua Doutor Mata Machado,residential,False,True,130.59799999999998,,"LINESTRING (-42.7685953 -18.5497179, -42.7685288 -18.5500353, -42.7685255 -18.5501796, -42.7685543 -18.5503029, -42.7686341 -18.5504511, -42.7687863 -18.5506456, -42.7688935 -18.550784)",
"[1108160515, 1108160516, 372849926]",Rua Josefina Pimenta,residential,False,True,162.87900000000002,,"LINESTRING (-42.7685953 -18.5497179, -42.7682418 -18.5497548, -42.7681615 -18.5497635, -42.7676958 -18.5498159, -42.76706 -18.5498823)",yes
629863112,Avenida da Saudade,residential,False,False,61.039,,"LINESTRING (-42.7686629 -18.5492101, -42.7688253 -18.5486832)",
416170259,Rua Doutor Mata Machado,residential,False,True,245.127,,"LINESTRING (-42.7686629 -18.5492101, -42.7684906 -18.5490919, -42.7682546 -18.5489349, -42.7681004 -18.5488268, -42.7680085 -18.5487467, -42.76793 -18.5486215, -42.7678744 -18.5483786, -42.767789 -18.547934, -42.7677875 -18.5478353, -42.7678023 -18.5477135, -42.7679213 -18.5473696)",
629863112,Avenida da Saudade,residential,False,True,58.504000000000005,,"LINESTRING (-42.7686629 -18.5492101, -42.7686851 -18.5492813, -42.7686945 -18.5493939, -42.7686764 -18.5495083, -42.7685953 -18.5497179)",
