osmid,name,highway,oneway,reversed,length,ref,geometry,junction,maxspeed,bridge
260536522,Rua Francisco Vargas,residential,False,False,81.976,,"LINESTRING (-35.6080493 -7.289851, -35.6082512 -7.2905605)",,,
260536523,Rua Presidente Getúlio Vargas,residential,False,False,75.405,,"LINESTRING (-35.6080493 -7.289851, -35.6087051 -7.2896594)",,,
260536521,Rua Siqueira Campos,residential,False,True,63.427,,"LINESTRING (-35.6080493 -7.289851, -35.6078361 -7.2899029, -35.6076792 -7.2899401, -35.6074901 -7.289984)",,,
198103523,Rua Joana Alves Barbosa,residential,False,False,78.761,,"LINESTRING (-35.612474 -7.2945484, -35.6121335 -7.2939258)",,,
258909933,Rua Virgolino de Souza Campos,residential,False,False,110.685,,"LINESTRING (-35.612458 -7.2897541, -35.6134161 -7.289458)",,,
258909934,Rua Virgolino de Souza Campos,tertiary,False,True,20.819,,"LINESTRING (-35.612458 -7.2897541, -35.6122777 -7.2898095)",,,
258910545,Rua Padre José Alves,tertiary,False,True,73.05,,"LINESTRING (-35.612458 -7.2897541, -35.6127754 -7.2903307)",,,
198103513,Rua Epaminandas Travassos da Costa,residential,False,True,61.674,,"LINESTRING (-35.614087 -7.2895845, -35.6143747 -7.2900601)",,,
260585785,Rua José Valeriano de Oliveira,residential,False,True,58.832,,"LINESTRING (-35.614087 -7.2895845, -35.6136216 -7.289843)",,,
260585785,Rua José Valeriano de Oliveira,residential,False,False,118.42399999999999,,"LINESTRING (-35.614087 -7.2895845, -35.6142774 -7.2894745, -35.6144598 -7.2893734, -35.6146985 -7.289255, -35.6147696 -7.2892311, -35.6148233 -7.2892324, -35.6150673 -7.2892803)",,,
198103509,Rua Duque de Caxias,residential,False,False,84.024,,"LINESTRING (-35.6130293 -7.2934416, -35.6134044 -7.2940993)",,,
198103509,Rua Duque de Caxias,residential,False,True,113.057,,"LINESTRING (-35.6130293 -7.2934416, -35.6125279 -7.2925548)",,,
258910546,Rua José Sinval da Silva,tertiary,False,False,25.185,,"LINESTRING (-35.6130293 -7.2934416, -35.6128357 -7.2935617)",,,
258910546,Rua José Sinval da Silva,tertiary,False,True,71.282,,"LINESTRING (-35.6130293 -7.2934416, -35.6135956 -7.2931327)",,,
198103509,Rua Duque de Caxias,residential,False,False,113.057,,"LINESTRING (-35.6125279 -7.2925548, -35.6130293 -7.2934416)",,,
198103509,Rua Duque de Caxias,residential,False,True,132.468,,"LINESTRING (-35.6125279 -7.2925548, -35.6120344 -7.2914687)",,,
198103520,Rua Antônio da Silva,residential,False,False,52.124,,"LINESTRING (-35.6125279 -7.2925548, -35.6121089 -7.2927716)",,,
198103520,Rua Antônio da Silva,residential,False,True,52.487,,"LINESTRING (-35.6125279 -7.2925548, -35.6129363 -7.2923125)",,,
198103515,Rua Emídio Cardoso de Almeida,residential,False,False,55.734,,"LINESTRING (-35.6153748 -7.2921586, -35.6151409 -7.2917143)",,,
198103521,Rua José Sinval da Silva,residential,False,False,44.078,,"LINESTRING (-35.6153748 -7.2921586, -35.6150313 -7.2923612)",,,
198103522,Rua José Sinval da Silva,residential,False,False,39.681,,"LINESTRING (-35.6121335 -7.2939258, -35.6124536 -7.2937629)",,,
198103522,Rua José Sinval da Silva,residential,False,True,54.176,,"LINESTRING (-35.6121335 -7.2939258, -35.6117069 -7.2941673)",,,
198103523,Rua Joana Alves Barbosa,residential,False,False,59.476,,"LINESTRING (-35.6121335 -7.2939258, -35.6118558 -7.2934673)",,,
198103523,Rua Joana Alves Barbosa,residential,False,True,78.761,,"LINESTRING (-35.6121335 -7.2939258, -35.612474 -7.2945484)",,,
198103513,Rua Epaminandas Travassos da Costa,residential,False,False,60.32,,"LINESTRING (-35.6146264 -7.2905417, -35.6143747 -7.2900601)",,,
198103527,Rua Lindolfo Claudino da Silva,residential,False,False,60.333,,"LINESTRING (-35.6146264 -7.2905417, -35.6141581 -7.2908221)",,,
198103527,Rua Lindolfo Claudino da Silva,residential,False,True,59.9,,"LINESTRING (-35.6146264 -7.2905417, -35.6151012 -7.2902802)",,,
198103550,Travessa Duque de Caxias Dois,residential,False,True,72.462,,"LINESTRING (-35.6114557 -7.2917772, -35.6120344 -7.2914687)",,,
259131404,Rua Floriano Peixoto,secondary,False,False,49.318,PB-090,"LINESTRING (-35.6114557 -7.2917772, -35.6116878 -7.2921563)",,,
259131404,Rua Floriano Peixoto,secondary,False,True,10.8,PB-090,"LINESTRING (-35.6114557 -7.2917772, -35.6114037 -7.2916949)",,,
198103502,Rua Severino Pequeno de Menezes,residential,False,False,65.412,,"LINESTRING (-35.6120114 -7.2946721, -35.6117069 -7.2941673)",,,
198103510,Rua Clotilde Alves Rocha,residential,False,False,57.227,,"LINESTRING (-35.6152902 -7.2928072, -35.6150313 -7.2923612)",,,
198103519,Rua Luiz Avelino da Silva,residential,False,False,77.502,,"LINESTRING (-35.6152902 -7.2928072, -35.6146614 -7.2931183)",,,
198103510,Rua Clotilde Alves Rocha,residential,False,True,50.306,,"LINESTRING (-35.6152902 -7.2928072, -35.6154178 -7.2930433, -35.6155076 -7.2932049)",,,
198103519,Rua Luiz Avelino da Silva,residential,False,True,77.502,,"LINESTRING (-35.6146614 -7.2931183, -35.6152902 -7.2928072)",,,
198103510,Rua Clotilde Alves Rocha,residential,False,False,61.808,,"LINESTRING (-35.6141581 -7.2908221, -35.6138941 -7.2903318)",,,
198103510,Rua Clotilde Alves Rocha,residential,False,True,78.234,,"LINESTRING (-35.6141581 -7.2908221, -35.6145048 -7.2914359)",,,
198103527,Rua Lindolfo Claudino da Silva,residential,False,True,60.333,,"LINESTRING (-35.6141581 -7.2908221, -35.6146264 -7.2905417)",,,
198103506,Rua Joaquim M Faustino de Oliveira,residential,False,True,59.56,,"LINESTRING (-35.6148446 -7.2898089, -35.6151012 -7.2902802)",,,
299842073,Rua Gertudes Cândido da Silva,residential,False,False,35.801,,"LINESTRING (-35.6148446 -7.2898089, -35.6151277 -7.2896514)",,,
299842073,Rua Gertudes Cândido da Silva,residential,False,True,58.876000000000005,,"LINESTRING (-35.6148446 -7.2898089, -35.614569 -7.289957, -35.6143747 -7.2900601)",,,
198103510,Rua Clotilde Alves Rocha,residential,False,False,47.847,,"LINESTRING (-35.6134161 -7.289458, -35.6133095 -7.2890409)",,,
198103510,Rua Clotilde Alves Rocha,residential,False,True,48.44,,"LINESTRING (-35.6134161 -7.289458, -35.6136216 -7.289843)",,,
258909933,Rua Virgolino de Souza Campos,residential,False,True,110.685,,"LINESTRING (-35.6134161 -7.289458, -35.612458 -7.2897541)",,,
198103501,Rua Francisco Vargas,residential,False,False,91.55,,"LINESTRING (-35.6077455 -7.288815, -35.6079796 -7.2896049)",,,
260524199,Rua Presidente João Pessoa,primary,False,False,47.345,PB-066;BR-408,"LINESTRING (-35.6077455 -7.288815, -35.6073278 -7.2889131)",,,
260524199,Rua Presidente João Pessoa,primary,False,True,98.193,PB-066;BR-408,"LINESTRING (-35.6077455 -7.288815, -35.6081085 -7.288751, -35.6083484 -7.2887271, -35.6084415 -7.2887283, -35.6086287 -7.2887362)",,,
198103515,Rua Emídio Cardoso de Almeida,residential,False,True,62.1,,"LINESTRING (-35.6148489 -7.2912368, -35.6151409 -7.2917143)",,,
198103520,Rua Antônio da Silva,residential,False,False,43.938,,"LINESTRING (-35.6148489 -7.2912368, -35.6145048 -7.2914359)",,,
198103520,Rua Antônio da Silva,residential,False,True,74.267,,"LINESTRING (-35.6148489 -7.2912368, -35.6154313 -7.2909016)",,,
198103504,Rua Sebastião Inácio Monteiro,residential,False,False,35.6,,"LINESTRING (-35.6101802 -7.2935785, -35.6099018 -7.2937405)",,,
198103504,Rua Sebastião Inácio Monteiro,residential,False,True,50.793,,"LINESTRING (-35.6101802 -7.2935785, -35.6105789 -7.2933499)",,,
198103525,Rua José da Silva Pereira,residential,False,False,51.046,,"LINESTRING (-35.6101802 -7.2935785, -35.6099499 -7.2931803)",,,
198103525,Rua José da Silva Pereira,residential,False,True,87.297,,"LINESTRING (-35.6101802 -7.2935785, -35.6105842 -7.2942536)",,,
198103509,Rua Duque de Caxias,residential,False,False,78.811,,"LINESTRING (-35.6113867 -7.2900783, -35.6116851 -7.2907223)",,,
259131402,Rua Virgolino de Souza Campos,residential,False,False,18.227,,"LINESTRING (-35.6113867 -7.2900783, -35.6115448 -7.2900306)",,,
259131402,Rua Virgolino de Souza Campos,residential,False,True,51.852,,"LINESTRING (-35.6113867 -7.2900783, -35.6109395 -7.2902221)",,,
198103506,Rua Joaquim M Faustino de Oliveira,residential,False,False,29.193,,"LINESTRING (-35.6154313 -7.2909016, -35.615317 -7.2906648)",,,
198103506,Rua Joaquim M Faustino de Oliveira,residential,False,True,9.067,,"LINESTRING (-35.6154313 -7.2909016, -35.6154669 -7.2909751)",,,
198103520,Rua Antônio da Silva,residential,False,False,74.267,,"LINESTRING (-35.6154313 -7.2909016, -35.6148489 -7.2912368)",,,
198103510,Rua Clotilde Alves Rocha,residential,False,True,47.847,,"LINESTRING (-35.6133095 -7.2890409, -35.6134161 -7.289458)",,,
198103517,Rua Venâncio Neiva,tertiary,False,False,53.583,,"LINESTRING (-35.6133095 -7.2890409, -35.6128262 -7.2890898)",,,
284836069,,residential,False,True,68.635,,"LINESTRING (-35.6133095 -7.2890409, -35.6132756 -7.2888393, -35.6132562 -7.2887761, -35.613222 -7.2887189, -35.613055 -7.2884928)",,,
198103507,Rua Padre José Alves,residential,False,True,80.989,,"LINESTRING (-35.6141214 -7.2928437, -35.614471 -7.2934842)",,,
198103521,Rua José Sinval da Silva,residential,False,True,113.799,,"LINESTRING (-35.6141214 -7.2928437, -35.6150313 -7.2923612)",,,
258910545,Rua Padre José Alves,tertiary,False,False,32.826,,"LINESTRING (-35.6141214 -7.2928437, -35.6139812 -7.2925833)",,,
258910546,Rua José Sinval da Silva,tertiary,False,False,39.278,,"LINESTRING (-35.6141214 -7.2928437, -35.6138099 -7.2930149)",,,
198103520,Rua Antônio da Silva,residential,False,False,37.122,,"LINESTRING (-35.6136325 -7.2919454, -35.6133413 -7.2921128)",,,
198103520,Rua Antônio da Silva,residential,False,True,71.816,,"LINESTRING (-35.6136325 -7.2919454, -35.6141986 -7.2916263)",,,
258910545,Rua Padre José Alves,tertiary,False,False,100.897,,"LINESTRING (-35.6136325 -7.2919454, -35.6131995 -7.2911461)",,,
258910545,Rua Padre José Alves,tertiary,False,True,80.687,,"LINESTRING (-35.6136325 -7.2919454, -35.6139812 -7.2925833)",,,
198103524,Rua José Rosendo Barbosa,residential,False,False,86.454,,"LINESTRING (-35.6128426 -7.2944379, -35.6124536 -7.2937629)",,,
198103514,Rua Noberto Monteiro,residential,False,False,72.487,,"LINESTRING (-35.6118558 -7.2934673, -35.6124133 -7.2931221)",,,
198103523,Rua Joana Alves Barbosa,residential,False,False,84.592,,"LINESTRING (-35.6118558 -7.2934673, -35.6114669 -7.2928116)",,,
198103523,Rua Joana Alves Barbosa,residential,False,True,59.476,,"LINESTRING (-35.6118558 -7.2934673, -35.6121335 -7.2939258)",,,
198103514,Rua Noberto Monteiro,residential,False,True,54.634,,"LINESTRING (-35.6118558 -7.2934673, -35.6115742 -7.2936385, -35.6114293 -7.2937169)",,,
198103503,Rua José Pequeno de Medeiros,residential,False,True,221.303,,"LINESTRING (-35.6096954 -7.2927388, -35.6114037 -7.2916949)",,,
198103525,Rua José da Silva Pereira,residential,False,False,40.027,,"LINESTRING (-35.6096954 -7.2927388, -35.6095174 -7.2924251)",,,
198103525,Rua José da Silva Pereira,residential,False,True,56.551,,"LINESTRING (-35.6096954 -7.2927388, -35.6099499 -7.2931803)",,,
198103510,Rua Clotilde Alves Rocha,residential,False,False,61.973,,"LINESTRING (-35.6147701 -7.2919272, -35.6145048 -7.2914359)",,,
198103510,Rua Clotilde Alves Rocha,residential,False,True,24.438,,"LINESTRING (-35.6147701 -7.2919272, -35.6148886 -7.2921129)",,,
258910310,Rua José Ramos de Araújo,residential,False,False,39.906,,"LINESTRING (-35.6147701 -7.2919272, -35.614452 -7.2920982)",,,
258910310,Rua José Ramos de Araújo,residential,False,True,47.255,,"LINESTRING (-35.6147701 -7.2919272, -35.6151409 -7.2917143)",,,
198103511,Rua Virgolino de Souza Campos,residential,False,True,76.859,,"LINESTRING (-35.6105785 -7.2903267, -35.6099115 -7.2905268)",,,
259131402,Rua Virgolino de Souza Campos,residential,False,False,41.481,,"LINESTRING (-35.6105785 -7.2903267, -35.6109395 -7.2902221)",,,
259131404,Rua Floriano Peixoto,secondary,False,False,85.843,PB-090,"LINESTRING (-35.6105785 -7.2903267, -35.6109716 -7.290993)",,,
284835386,Rua Francisco Granjeiro,secondary,False,True,64.598,PB-090,"LINESTRING (-35.6105785 -7.2903267, -35.6103102 -7.2898103)",,,
198103503,Rua José Pequeno de Medeiros,residential,False,False,221.303,,"LINESTRING (-35.6114037 -7.2916949, -35.6096954 -7.2927388)",,,
259131404,Rua Floriano Peixoto,secondary,False,False,10.8,PB-090,"LINESTRING (-35.6114037 -7.2916949, -35.6114557 -7.2917772)",,,
259131404,Rua Floriano Peixoto,secondary,False,True,41.553,PB-090,"LINESTRING (-35.6114037 -7.2916949, -35.6112586 -7.2914799, -35.6111956 -7.2913834)",,,
198103502,Rua Severino Pequeno de Menezes,residential,False,False,58.7,,"LINESTRING (-35.6117069 -7.2941673, -35.6114293 -7.2937169)",,,
198103502,Rua Severino Pequeno de Menezes,residential,False,True,65.412,,"LINESTRING (-35.6117069 -7.2941673, -35.6120114 -7.2946721)",,,
198103522,Rua José Sinval da Silva,residential,False,False,54.176,,"LINESTRING (-35.6117069 -7.2941673, -35.6121335 -7.2939258)",,,
198103522,Rua José Sinval da Silva,residential,False,True,61.774,,"LINESTRING (-35.6117069 -7.2941673, -35.6112182 -7.2944387)",,,
198103504,Rua Sebastião Inácio Monteiro,residential,False,False,54.076,,"LINESTRING (-35.6114669 -7.2928116, -35.6110485 -7.2930651)",,,
198103504,Rua Sebastião Inácio Monteiro,residential,False,True,59.391,,"LINESTRING (-35.6114669 -7.2928116, -35.6119137 -7.2925135)",,,
198103523,Rua Joana Alves Barbosa,residential,False,True,84.592,,"LINESTRING (-35.6114669 -7.2928116, -35.6118558 -7.2934673)",,,
198103514,Rua Noberto Monteiro,residential,False,False,49.352,,"LINESTRING (-35.6105842 -7.2942536, -35.6109565 -7.2940074)",,,
198103525,Rua José da Silva Pereira,residential,False,False,87.297,,"LINESTRING (-35.6105842 -7.2942536, -35.6101802 -7.2935785)",,,
"[259135434, 198103514]","['Rua Noberto Monteiro', 'Rua Silvero Lacerda']",residential,False,True,117.67999999999999,,"LINESTRING (-35.6105842 -7.2942536, -35.6103699 -7.2943954, -35.6099018 -7.2937405)",,,
198103510,Rua Clotilde Alves Rocha,residential,False,False,31.781,,"LINESTRING (-35.6150313 -7.2923612, -35.6148886 -7.2921129)",,,
198103510,Rua Clotilde Alves Rocha,residential,False,True,57.227,,"LINESTRING (-35.6150313 -7.2923612, -35.6152902 -7.2928072)",,,
198103521,Rua José Sinval da Silva,residential,False,False,113.799,,"LINESTRING (-35.6150313 -7.2923612, -35.6141214 -7.2928437)",,,
198103521,Rua José Sinval da Silva,residential,False,True,44.078,,"LINESTRING (-35.6150313 -7.2923612, -35.6153748 -7.2921586)",,,
198103502,Rua Severino Pequeno de Menezes,residential,False,False,83.767,,"LINESTRING (-35.6114293 -7.2937169, -35.6110485 -7.2930651)",,,
198103502,Rua Severino Pequeno de Menezes,residential,False,True,58.7,,"LINESTRING (-35.6114293 -7.2937169, -35.6117069 -7.2941673)",,,
198103514,Rua Noberto Monteiro,residential,False,False,54.634,,"LINESTRING (-35.6114293 -7.2937169, -35.6115742 -7.2936385, -35.6118558 -7.2934673)",,,
198103514,Rua Noberto Monteiro,residential,False,True,61.343,,"LINESTRING (-35.6114293 -7.2937169, -35.6111852 -7.2938686, -35.6109565 -7.2940074)",,,
198103509,Rua Duque de Caxias,residential,False,True,11.294,,"LINESTRING (-35.6134478 -7.2941913, -35.6134044 -7.2940993)",,,
258910547,Rua Floriano Peixoto,secondary,False,True,11.108,PB-090,"LINESTRING (-35.6134478 -7.2941913, -35.6133782 -7.2941191)",,,
198103507,Rua Padre José Alves,residential,False,False,10.62,,"LINESTRING (-35.6146387 -7.2937754, -35.6145895 -7.2936933)",,,
198103509,Rua Duque de Caxias,residential,False,False,132.468,,"LINESTRING (-35.6120344 -7.2914687, -35.6125279 -7.2925548)",,,
198103509,Rua Duque de Caxias,residential,False,True,91.502,,"LINESTRING (-35.6120344 -7.2914687, -35.6116851 -7.2907223)",,,
198103550,Travessa Duque de Caxias Dois,residential,False,False,72.462,,"LINESTRING (-35.6120344 -7.2914687, -35.6114557 -7.2917772)",,,
198103550,Travessa Duque de Caxias Dois,residential,False,True,50.967,,"LINESTRING (-35.6120344 -7.2914687, -35.6124411 -7.2912511)",,,
198103511,Rua Virgolino de Souza Campos,residential,False,False,85.984,,"LINESTRING (-35.6084419 -7.2909675, -35.609186 -7.2907369)",,,
259135476,Rua Francisco A Viegas Torres,residential,False,False,23.383,,"LINESTRING (-35.6084419 -7.2909675, -35.6084896 -7.2911724)",,,
260536522,Rua Francisco Vargas,residential,False,True,9.819,,"LINESTRING (-35.6084419 -7.2909675, -35.6083883 -7.290897)",,,
198103509,Rua Duque de Caxias,residential,False,False,91.502,,"LINESTRING (-35.6116851 -7.2907223, -35.6120344 -7.2914687)",,,
198103509,Rua Duque de Caxias,residential,False,True,78.811,,"LINESTRING (-35.6116851 -7.2907223, -35.6113867 -7.2900783)",,,
198103549,Travessa Duque de Caxias,residential,False,False,50.342,,"LINESTRING (-35.6116851 -7.2907223, -35.6121142 -7.290568)",,,
198103549,Travessa Duque de Caxias,residential,False,True,83.822,,"LINESTRING (-35.6116851 -7.2907223, -35.6110206 -7.2910881)",,,
198103518,Rua Trigueiro Monteiro,residential,False,False,39.652,,"LINESTRING (-35.6099499 -7.2931803, -35.6096417 -7.2933639)",,,
198103518,Rua Trigueiro Monteiro,residential,False,True,109.161,,"LINESTRING (-35.6099499 -7.2931803, -35.6107982 -7.2926746)",,,
198103525,Rua José da Silva Pereira,residential,False,False,56.551,,"LINESTRING (-35.6099499 -7.2931803, -35.6096954 -7.2927388)",,,
198103525,Rua José da Silva Pereira,residential,False,True,51.046,,"LINESTRING (-35.6099499 -7.2931803, -35.6101802 -7.2935785)",,,
198103505,Rua José Rodrigues Chaves,residential,False,False,218.354,,"LINESTRING (-35.6111956 -7.2913834, -35.6095174 -7.2924251)",,,
259131404,Rua Floriano Peixoto,secondary,False,True,38.089,PB-090,"LINESTRING (-35.6111956 -7.2913834, -35.6110206 -7.2910881)",,,
259131404,Rua Floriano Peixoto,secondary,False,False,41.553,PB-090,"LINESTRING (-35.6111956 -7.2913834, -35.6112586 -7.2914799, -35.6114037 -7.2916949)",,,
198103514,Rua Noberto Monteiro,residential,False,True,72.487,,"LINESTRING (-35.6124133 -7.2931221, -35.6118558 -7.2934673)",,,
259131404,Rua Floriano Peixoto,secondary,False,False,67.527,PB-090,"LINESTRING (-35.6124133 -7.2931221, -35.6128357 -7.2935617)",,,
259131404,Rua Floriano Peixoto,secondary,False,True,51.441,PB-090,"LINESTRING (-35.6124133 -7.2931221, -35.6121089 -7.2927716)",,,
198103502,Rua Severino Pequeno de Menezes,residential,False,False,51.455,,"LINESTRING (-35.6110485 -7.2930651, -35.6107982 -7.2926746)",,,
198103502,Rua Severino Pequeno de Menezes,residential,False,True,83.767,,"LINESTRING (-35.6110485 -7.2930651, -35.6114293 -7.2937169)",,,
198103504,Rua Sebastião Inácio Monteiro,residential,False,False,60.709,,"LINESTRING (-35.6110485 -7.2930651, -35.6105789 -7.2933499)",,,
198103504,Rua Sebastião Inácio Monteiro,residential,False,True,54.076,,"LINESTRING (-35.6110485 -7.2930651, -35.6114669 -7.2928116)",,,
198103500,Rua Antônio Barbosa Marciel,residential,False,False,114.906,,"LINESTRING (-35.6155076 -7.2932049, -35.6145895 -7.2936933)",,,
198103510,Rua Clotilde Alves Rocha,residential,False,False,50.306,,"LINESTRING (-35.6155076 -7.2932049, -35.6154178 -7.2930433, -35.6152902 -7.2928072)",,,
198103504,Rua Sebastião Inácio Monteiro,residential,False,False,59.391,,"LINESTRING (-35.6119137 -7.2925135, -35.6114669 -7.2928116)",,,
259131404,Rua Floriano Peixoto,secondary,False,False,35.877,PB-090,"LINESTRING (-35.6119137 -7.2925135, -35.6121089 -7.2927716)",,,
259131404,Rua Floriano Peixoto,secondary,False,True,46.888,PB-090,"LINESTRING (-35.6119137 -7.2925135, -35.6118232 -7.2923672, -35.6116878 -7.2921563)",,,
198103513,Rua Epaminandas Travassos da Costa,residential,False,False,61.674,,"LINESTRING (-35.6143747 -7.2900601, -35.614087 -7.2895845)",,,
198103513,Rua Epaminandas Travassos da Costa,residential,False,True,60.32,,"LINESTRING (-35.6143747 -7.2900601, -35.6146264 -7.2905417)",,,
299842073,Rua Gertudes Cândido da Silva,residential,False,True,61.013,,"LINESTRING (-35.6143747 -7.2900601, -35.6138941 -7.2903318)",,,
299842073,Rua Gertudes Cândido da Silva,residential,False,False,58.876000000000005,,"LINESTRING (-35.6143747 -7.2900601, -35.614569 -7.289957, -35.6148446 -7.2898089)",,,
198103505,Rua José Rodrigues Chaves,residential,False,False,49.08,,"LINESTRING (-35.6095174 -7.2924251, -35.6091448 -7.2926664)",,,
198103505,Rua José Rodrigues Chaves,residential,False,True,218.354,,"LINESTRING (-35.6095174 -7.2924251, -35.6111956 -7.2913834)",,,
198103525,Rua José da Silva Pereira,residential,False,True,40.027,,"LINESTRING (-35.6095174 -7.2924251, -35.6096954 -7.2927388)",,,
198103518,Rua Trigueiro Monteiro,residential,False,False,113.793,,"LINESTRING (-35.6116878 -7.2921563, -35.6107982 -7.2926746)",,,
259131404,Rua Floriano Peixoto,secondary,False,True,49.318,PB-090,"LINESTRING (-35.6116878 -7.2921563, -35.6114557 -7.2917772)",,,
259131404,Rua Floriano Peixoto,secondary,False,False,46.888,PB-090,"LINESTRING (-35.6116878 -7.2921563, -35.6118232 -7.2923672, -35.6119137 -7.2925135)",,,
198103505,Rua José Rodrigues Chaves,residential,False,True,49.08,,"LINESTRING (-35.6091448 -7.2926664, -35.6095174 -7.2924251)",,,
259135434,Rua Silvero Lacerda,residential,False,False,94.968,,"LINESTRING (-35.6091448 -7.2926664, -35.6096417 -7.2933639)",,,
259135434,Rua Silvero Lacerda,residential,False,True,119.892,,"LINESTRING (-35.6091448 -7.2926664, -35.6090932 -7.2925969, -35.608563 -7.2917559)",,,
198103510,Rua Clotilde Alves Rocha,residential,False,False,78.234,,"LINESTRING (-35.6145048 -7.2914359, -35.6141581 -7.2908221)",,,
198103510,Rua Clotilde Alves Rocha,residential,False,True,61.973,,"LINESTRING (-35.6145048 -7.2914359, -35.6147701 -7.2919272)",,,
198103520,Rua Antônio da Silva,residential,False,False,39.86,,"LINESTRING (-35.6145048 -7.2914359, -35.6141986 -7.2916263)",,,
198103520,Rua Antônio da Silva,residential,False,True,43.938,,"LINESTRING (-35.6145048 -7.2914359, -35.6148489 -7.2912368)",,,
259131404,Rua Floriano Peixoto,secondary,False,False,11.876,PB-090,"LINESTRING (-35.6109716 -7.290993, -35.6110206 -7.2910881)",,,
259131404,Rua Floriano Peixoto,secondary,False,True,85.843,PB-090,"LINESTRING (-35.6109716 -7.290993, -35.6105785 -7.2903267)",,,
198103512,Rua José Aires do Nascimento,residential,False,True,267.24299999999994,,"LINESTRING (-35.6109716 -7.290993, -35.6098048 -7.2914579, -35.6095715 -7.2915338, -35.6092523 -7.2916149, -35.6086729 -7.291728)",,,
198103522,Rua José Sinval da Silva,residential,False,False,61.774,,"LINESTRING (-35.6112182 -7.2944387, -35.6117069 -7.2941673)",,,
259135077,Rua Manoel Batista Chaves,residential,False,False,46.17,,"LINESTRING (-35.6112182 -7.2944387, -35.611428 -7.294798)",,,
259135077,Rua Manoel Batista Chaves,residential,False,True,55.975,,"LINESTRING (-35.6112182 -7.2944387, -35.6109565 -7.2940074)",,,
198103500,Rua Antônio Barbosa Marciel,residential,False,True,114.906,,"LINESTRING (-35.6145895 -7.2936933, -35.6155076 -7.2932049)",,,
198103507,Rua Padre José Alves,residential,False,False,26.673,,"LINESTRING (-35.6145895 -7.2936933, -35.614471 -7.2934842)",,,
198103507,Rua Padre José Alves,residential,False,True,10.62,,"LINESTRING (-35.6145895 -7.2936933, -35.6146387 -7.2937754)",,,
198103522,Rua José Sinval da Silva,residential,False,True,47.714,,"LINESTRING (-35.6128357 -7.2935617, -35.6124536 -7.2937629)",,,
