osmid,highway,oneway,reversed,length,name,bridge,geometry
173809241,secondary,False,True,31.478,,,"LINESTRING (-38.2298381 -6.7649238, -38.2298531 -6.7646411)"
763445928,residential,False,False,91.146,Rua do Canal,,"LINESTRING (-38.2298381 -6.7649238, -38.2292006 -6.7644031)"
"[173949528, 173949643, 832458166]",secondary,False,False,22.496000000000002,"['Rua Nestor José Sarmento', 'Ponte do Estreito']",yes,"LINESTRING (-38.2298381 -6.7649238, -38.2298348 -6.7649699, -38.2298246 -6.7651118, -38.2298236 -6.7651256)"
174502102,residential,False,True,71.693,Rua Canal do Estreito,,"LINESTRING (-38.2298381 -6.7649238, -38.2299978 -6.7650612, -38.2300944 -6.7651564, -38.2301474 -6.7652236, -38.2302641 -6.765404)"
173802920,secondary,True,False,87.962,Rua Luís Pereira da Silva,,"LINESTRING (-38.2310915 -6.7641562, -38.2306865 -6.763475)"
173803275,secondary,False,True,35.699999999999996,Rua Cônego José Viana,,"LINESTRING (-38.2310915 -6.7641562, -38.2312169 -6.7643786, -38.2312524 -6.7644346)"
174491256,residential,True,False,51.749,Rua Tenente Alvino,,"LINESTRING (-38.2306865 -6.763475, -38.2302184 -6.7634524)"
173802920,secondary,True,False,117.305,Rua Luís Pereira da Silva,,"LINESTRING (-38.2306865 -6.763475, -38.2306303 -6.7633594, -38.2305524 -6.7631993, -38.23048 -6.7630222, -38.2304491 -6.7629397, -38.2304277 -6.7628664, -38.2304129 -6.7627812, -38.2304009 -6.7626779, -38.2303941 -6.7625981, -38.2303908 -6.7625361, -38.2303881 -6.7624755)"
173809032,secondary,True,False,65.707,Rua Rui Barbosa,,"LINESTRING (-38.2299383 -6.7618123, -38.2299187 -6.7624029)"
174490492,tertiary,True,False,48.685,Rua Cônego José Neves,,"LINESTRING (-38.2299383 -6.7618123, -38.2294976 -6.7617991)"
173809241,secondary,False,False,31.478,,,"LINESTRING (-38.2298531 -6.7646411, -38.2298381 -6.7649238)"
173809160,secondary,True,False,70.771,Rua Antônio Fontes,,"LINESTRING (-38.2298531 -6.7646411, -38.2302238 -6.7645524, -38.2304719 -6.7644765)"
174197326,residential,False,False,117.265,Rua Basílio Silva,,"LINESTRING (-38.2304719 -6.7644765, -38.2302184 -6.7634524)"
174197326,residential,False,True,94.113,Rua Basílio Silva,,"LINESTRING (-38.2304719 -6.7644765, -38.2306471 -6.7653048)"
173809160,secondary,True,False,77.142,Rua Antônio Fontes,,"LINESTRING (-38.2304719 -6.7644765, -38.2306556 -6.7643873, -38.2310915 -6.7641562)"
174551816,residential,False,False,6.128,Rua João Lira Braga,,"LINESTRING (-38.2284857 -6.7702104, -38.2284468 -6.7702497)"
174551816,residential,False,True,165.076,Rua João Lira Braga,,"LINESTRING (-38.2284857 -6.7702104, -38.2287151 -6.7699887, -38.2289102 -6.7698275, -38.2290852 -6.7696944, -38.2292515 -6.7695745, -38.2294191 -6.769468, -38.2295586 -6.7693741, -38.2296646 -6.7693035)"
174551816,residential,False,True,6.128,Rua João Lira Braga,,"LINESTRING (-38.2284468 -6.7702497, -38.2284857 -6.7702104)"
718021423,residential,True,False,38.078,Avenida Sinfrônio Nazaré,,"LINESTRING (-38.2284468 -6.7702497, -38.2284411 -6.7699073)"
173802920,secondary,True,False,6.141,Rua Luís Pereira da Silva,,"LINESTRING (-38.2303881 -6.7624755, -38.2303898 -6.7624203)"
174001303,residential,True,False,52.07,Rua Maria Marques de sousa,,"LINESTRING (-38.2303881 -6.7624755, -38.229917 -6.7624549)"
173957530,tertiary,True,False,109.267,Avenida Sinfrônio Nazaré,,"LINESTRING (-38.2287198 -6.7624171, -38.2286969 -6.7633995)"
718021406,residential,True,False,7.064,,,"LINESTRING (-38.2287198 -6.7624171, -38.2286559 -6.7624141)"
