osmid,oneway,highway,reversed,length,geometry,name,lanes
187948650,True,secondary,False,37.412,"LINESTRING (-51.0157827 -21.718787, -51.0158626 -21.7188514, -51.0160645 -21.7189982)",,
187948536,False,secondary,True,76.15,"LINESTRING (-51.0207715 -21.7178724, -51.0214899 -21.7177189)",Alameda Demétrio Cavlak,
193425117,False,tertiary,False,103.051,"LINESTRING (-51.0207715 -21.7178724, -51.0210996 -21.7187476)",Rua Duarte J. Gonçalves,
766282454,False,secondary,True,101.912,"LINESTRING (-51.0207715 -21.7178724, -51.0204448 -21.7170076)",Rua Duarte J. Gonçalves,
187948536,False,secondary,False,70.82,"LINESTRING (-51.0207715 -21.7178724, -51.0206407 -21.7179209, -51.0202246 -21.7182475)",Alameda Demétrio Cavlak,
187948519,False,residential,False,100.532,"LINESTRING (-51.022158 -21.7166484, -51.0223738 -21.71753)",Rua Marechal Rondon,
187948533,False,residential,False,93.638,"LINESTRING (-51.022158 -21.7166484, -51.0212738 -21.7168338)",Rua Padre José de Anchieta,
187948525,False,residential,False,100.919,"LINESTRING (-51.0212738 -21.7168338, -51.0214899 -21.7177189)",Rua Prefeito Wilson Campagnoni,
187948533,False,residential,False,87.792,"LINESTRING (-51.0212738 -21.7168338, -51.0204448 -21.7170076)",Rua Padre José de Anchieta,
187948533,False,residential,True,93.638,"LINESTRING (-51.0212738 -21.7168338, -51.022158 -21.7166484)",Rua Padre José de Anchieta,
187948524,False,residential,True,63.083,"LINESTRING (-51.0190097 -21.7169247, -51.0185414 -21.7172888)",Rua Cesar Sgarbi,
187948598,False,residential,False,193.354,"LINESTRING (-51.0190097 -21.7169247, -51.0202246 -21.7182475)",Rua Idalo Faciolli,
187948533,False,residential,True,87.792,"LINESTRING (-51.0204448 -21.7170076, -51.0212738 -21.7168338)",Rua Padre José de Anchieta,
766282454,False,secondary,False,101.912,"LINESTRING (-51.0204448 -21.7170076, -51.0207715 -21.7178724)",Rua Duarte J. Gonçalves,
187948524,False,residential,False,63.083,"LINESTRING (-51.0185414 -21.7172888, -51.0190097 -21.7169247)",Rua Cesar Sgarbi,
187948524,False,residential,True,32.936,"LINESTRING (-51.0185414 -21.7172888, -51.0182969 -21.7174789)",Rua Cesar Sgarbi,
187948536,False,secondary,False,93.576,"LINESTRING (-51.0232566 -21.7173414, -51.0223738 -21.71753)",Alameda Demétrio Cavlak,
187948548,False,residential,False,103.015,"LINESTRING (-51.0232566 -21.7173414, -51.023479 -21.7182445)",Rua Eisuki Gushiken,
187948524,False,residential,False,32.936,"LINESTRING (-51.0182969 -21.7174789, -51.0185414 -21.7172888)",Rua Cesar Sgarbi,
187948524,False,residential,True,70.054,"LINESTRING (-51.0182969 -21.7174789, -51.0177769 -21.7178833)",Rua Cesar Sgarbi,
187948635,False,residential,False,193.807,"LINESTRING (-51.0182969 -21.7174789, -51.0195032 -21.7188138)",Rua Vicente di Stefano,
187948519,False,residential,False,102.811,"LINESTRING (-51.0223738 -21.71753, -51.0225944 -21.7184316)",Rua Marechal Rondon,
187948519,False,residential,True,100.532,"LINESTRING (-51.0223738 -21.71753, -51.022158 -21.7166484)",Rua Marechal Rondon,
187948536,False,secondary,False,93.694,"LINESTRING (-51.0223738 -21.71753, -51.0214899 -21.7177189)",Alameda Demétrio Cavlak,
187948536,False,secondary,True,93.576,"LINESTRING (-51.0223738 -21.71753, -51.0232566 -21.7173414)",Alameda Demétrio Cavlak,
187948525,False,residential,False,102.587,"LINESTRING (-51.0214899 -21.7177189, -51.0217097 -21.7186186)",Rua Prefeito Wilson Campagnoni,
187948525,False,residential,True,100.919,"LINESTRING (-51.0214899 -21.7177189, -51.0212738 -21.7168338)",Rua Prefeito Wilson Campagnoni,
187948536,False,secondary,False,76.15,"LINESTRING (-51.0214899 -21.7177189, -51.0207715 -21.7178724)",Alameda Demétrio Cavlak,
187948536,False,secondary,True,93.694,"LINESTRING (-51.0214899 -21.7177189, -51.0223738 -21.71753)",Alameda Demétrio Cavlak,
187948524,False,residential,False,26.903,"LINESTRING (-51.0175772 -21.7180386, -51.0177769 -21.7178833)",Rua Cesar Sgarbi,
187948524,False,residential,True,98.458,"LINESTRING (-51.0175772 -21.7180386, -51.0168463 -21.7186069)",Rua Cesar Sgarbi,
197834571,False,residential,True,194.255,"LINESTRING (-51.0175772 -21.7180386, -51.0187828 -21.7193793)",Rua Alderico Fiorini,
187948515,False,residential,True,93.719,"LINESTRING (-51.023479 -21.7182445, -51.0225944 -21.7184316)",Rua Marechal Deodoro da Fonseca,
187948548,False,residential,True,103.015,"LINESTRING (-51.023479 -21.7182445, -51.0232566 -21.7173414)",Rua Eisuki Gushiken,
187948536,False,secondary,False,97.564,"LINESTRING (-51.0202246 -21.7182475, -51.0195032 -21.7188138)",Alameda Demétrio Cavlak,
187948598,False,residential,False,184.928,"LINESTRING (-51.0202246 -21.7182475, -51.0213865 -21.7195127)",Rua Idalo Faciolli,
187948598,False,residential,True,193.354,"LINESTRING (-51.0202246 -21.7182475, -51.0190097 -21.7169247)",Rua Idalo Faciolli,
187948536,False,secondary,True,70.82,"LINESTRING (-51.0202246 -21.7182475, -51.0206407 -21.7179209, -51.0207715 -21.7178724)",Alameda Demétrio Cavlak,
187948515,False,residential,False,93.719,"LINESTRING (-51.0225944 -21.7184316, -51.023479 -21.7182445)",Rua Marechal Deodoro da Fonseca,
187948515,False,residential,True,93.727,"LINESTRING (-51.0225944 -21.7184316, -51.0217097 -21.7186186)",Rua Marechal Deodoro da Fonseca,
187948519,False,residential,False,102.152,"LINESTRING (-51.0225944 -21.7184316, -51.0228137 -21.7193274)",Rua Marechal Rondon,
