osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge
200689292,2,Avenida Joaquim Manoel,secondary,False,False,83.49,"LINESTRING (-41.7388161 -6.408996, -41.7383992 -6.4083698)",,,
923244015,,,residential,False,False,107.59899999999999,"LINESTRING (-41.7388161 -6.408996, -41.7391956 -6.408763, -41.7396243 -6.4084573)",,,
200689298,2,Rua Epaminondas Nogueira,tertiary,False,False,110.002,"LINESTRING (-41.7365523 -6.4056059, -41.7357403 -6.4061782)",,,
519778498,,Avenida Joaquim Manoel,residential,False,False,82.344,"LINESTRING (-41.7365523 -6.4056059, -41.7361357 -6.4049919)",,,
855601978,2,Rua Epaminondas Nogueira,secondary,True,False,95.092,"LINESTRING (-41.7365523 -6.4056059, -41.7372626 -6.4051231)",PI-120,,
960893636,2,Avenida Joaquim Manoel,secondary,False,True,62.442,"LINESTRING (-41.7365523 -6.4056059, -41.7368513 -6.4060824)",,,
670722326,2,Rua Monsenhor Cícero Portela,secondary,False,True,24.276,"LINESTRING (-41.7349698 -6.4005014, -41.7351119 -6.4006679)",PI-120,,
1003307113,2,,secondary,False,False,104.35099999999998,"LINESTRING (-41.7349698 -6.4005014, -41.7348732 -6.4004347, -41.7346787 -6.4003921, -41.7343295 -6.4004326, -41.7340603 -6.400493)",PI-120,,
1003307113,2,,secondary,False,True,8.151,"LINESTRING (-41.7339881 -6.400508, -41.7340603 -6.400493)",PI-120,,
1003307115,,Rua General Profécio de Castro,residential,False,False,198.002,"LINESTRING (-41.7339881 -6.400508, -41.7350185 -6.4019648)",,,
519778493,2,Avenida Santos Dumont,tertiary,True,False,89.991,"LINESTRING (-41.7356833 -6.4014506, -41.7363457 -6.4009798)",,,
670722326,2,Rua Monsenhor Cícero Portela,secondary,False,False,107.524,"LINESTRING (-41.7356833 -6.4014506, -41.7351119 -6.4006679)",PI-120,,
670722326,2,Rua Monsenhor Cícero Portela,secondary,False,True,10.641,"LINESTRING (-41.7356833 -6.4014506, -41.7357375 -6.4015297)",PI-120,,
200689284,,Rua Primeiro de Maio,residential,False,False,92.795,"LINESTRING (-41.7371393 -6.4034996, -41.7364659 -6.4039982)",,,
200689284,,Rua Primeiro de Maio,residential,False,True,91.371,"LINESTRING (-41.7371393 -6.4034996, -41.7378163 -6.4030278)",,,
670722326,2,Rua Monsenhor Cícero Portela,secondary,False,False,73.464,"LINESTRING (-41.7371393 -6.4034996, -41.7367554 -6.4029602)",PI-120,,
670722326,2,Rua Monsenhor Cícero Portela,secondary,False,True,70.806,"LINESTRING (-41.7371393 -6.4034996, -41.7375041 -6.4040231)",PI-120,,
200683424,2,Rua Professor João Soares,residential,True,False,94.074,"LINESTRING (-41.7389737 -6.4003458, -41.7382812 -6.4008379)",,50,
200689306,2,Rua Coronel Aníbal Martins,residential,False,False,93.92699999999999,"LINESTRING (-41.7389737 -6.4003458, -41.738996 -6.4003781, -41.7392573 -6.4007559, -41.7394708 -6.4010306)",,,
200689315,,Rua São João,residential,False,True,8.077,"LINESTRING (-41.7370518 -6.4004894, -41.7370927 -6.4005496)",,,
200683408,2,Avenida Santos Dumont,tertiary,True,False,94.695,"LINESTRING (-41.7370927 -6.4005496, -41.7363998 -6.4010507)",,,
200689315,,Rua São João,residential,False,False,8.077,"LINESTRING (-41.7370927 -6.4005496, -41.7370518 -6.4004894)",,,
200689315,,Rua São João,residential,False,True,96.956,"LINESTRING (-41.7370927 -6.4005496, -41.7371287 -6.4006033, -41.7375785 -6.4012757)",,,
1038912767,,Rua Mundico Dantas,residential,False,True,65.062,"LINESTRING (-41.7413628 -6.4008945, -41.7408339 -6.4011516)",,,
1081556191,,Rua Antônio Luís,residential,False,False,47.069,"LINESTRING (-41.7413628 -6.4008945, -41.7411107 -6.4005533)",,,
1081556191,,Rua Antônio Luís,residential,False,True,66.377,"LINESTRING (-41.7413628 -6.4008945, -41.7417012 -6.4013877)",,,
200683424,2,Rua Professor João Soares,residential,True,False,90.378,"LINESTRING (-41.7376086 -6.4013181, -41.7369424 -6.4017896)",,50,
200689315,,Rua São João,residential,False,False,5.77,"LINESTRING (-41.7376086 -6.4013181, -41.7375785 -6.4012757)",,,
200689315,,Rua São João,residential,False,True,94.142,"LINESTRING (-41.7376086 -6.4013181, -41.738113 -6.4020004)",,,
670722326,2,Rua Monsenhor Cícero Portela,secondary,False,False,10.641,"LINESTRING (-41.7357375 -6.4015297, -41.7356833 -6.4014506)",PI-120,,
200683408,2,Avenida Santos Dumont,tertiary,True,False,94.634,"LINESTRING (-41.7357375 -6.4015297, -41.7350862 -6.4019712, -41.7350185 -6.4019648)",,,
670722326,2,Rua Monsenhor Cícero Portela,secondary,False,True,95.351,"LINESTRING (-41.7357375 -6.4015297, -41.7362112 -6.4021954, -41.7362346 -6.4022306)",PI-120,,
200683424,2,Rua Professor João Soares,residential,True,False,92.024,"LINESTRING (-41.7369424 -6.4017896, -41.736265 -6.402271)",,50,
200689303,,Rua São José,residential,False,False,5.77,"LINESTRING (-41.7369424 -6.4017896, -41.7369116 -6.4017477)",,,
200689303,,Rua São José,residential,False,True,94.54400000000001,"LINESTRING (-41.7369424 -6.4017896, -41.7369719 -6.4018314, -41.7374337 -6.4024857)",,,
814043090,2,Avenida Stanley Fortes Batista,secondary,False,False,41.038,"LINESTRING (-41.7421202 -6.401969, -41.7418236 -6.4021911)",PI-120,,
814130660,,Rua Antônio Luís,residential,False,True,29.348,"LINESTRING (-41.7421202 -6.401969, -41.7422788 -6.4021807)",,,
1081556191,,Rua Antônio Luís,residential,False,False,65.957,"LINESTRING (-41.7421202 -6.401969, -41.7417726 -6.4014868)",,,
200683405,2,Rua Santos Dumont,tertiary,False,True,92.587,"LINESTRING (-41.7350185 -6.4019648, -41.7343323 -6.4024426)",,,
200683422,2,Rua General Profécio de Castro,residential,False,False,105.521,"LINESTRING (-41.7350185 -6.4019648, -41.7355713 -6.4027386)",,,
1003307115,,Rua General Profécio de Castro,residential,False,True,198.002,"LINESTRING (-41.7350185 -6.4019648, -41.7339881 -6.400508)",,,
519778493,2,Avenida Santos Dumont,tertiary,True,False,93.735,"LINESTRING (-41.7350185 -6.4019648, -41.7350464 -6.4019117, -41.7356278 -6.4014908, -41.7356833 -6.4014506)",,,
670722326,2,Rua Monsenhor Cícero Portela,secondary,False,False,5.609,"LINESTRING (-41.736265 -6.402271, -41.7362346 -6.4022306)",PI-120,,
200683424,2,Rua Professor João Soares,residential,True,False,92.91,"LINESTRING (-41.736265 -6.402271, -41.7356482 -6.4027101, -41.7355713 -6.4027386)",,50,
670722326,2,Rua Monsenhor Cícero Portela,secondary,False,True,93.85900000000001,"LINESTRING (-41.736265 -6.402271, -41.7362913 -6.4023079, -41.7367554 -6.4029602)",PI-120,,
200683405,2,Rua Santos Dumont,tertiary,False,False,92.587,"LINESTRING (-41.7343323 -6.4024426, -41.7350185 -6.4019648)",,,
200689316,,Avenida Joaquim Manoel,residential,False,False,102.623,"LINESTRING (-41.7343323 -6.4024426, -41.7338041 -6.4016835)",,,
200683422,2,Rua General Profécio de Castro,residential,False,False,10.814,"LINESTRING (-41.7355713 -6.4027386, -41.7356292 -6.402817)",,,
200683422,2,Rua General Profécio de Castro,residential,False,True,105.521,"LINESTRING (-41.7355713 -6.4027386, -41.7350185 -6.4019648)",,,
1081556189,2,Rua Professor João Soares,residential,True,False,93.127,"LINESTRING (-41.7355713 -6.4027386, -41.7356164 -6.402669, -41.7362346 -6.4022306)",,50,
200689312,,Rua Professor João Soares,residential,False,False,116.151,"LINESTRING (-41.7349773 -6.4033032, -41.7341273 -6.4039177)",,,
200689312,,Rua Professor João Soares,residential,False,True,90.067,"LINESTRING (-41.7349773 -6.4033032, -41.7356292 -6.402817)",,,
519778498,,Avenida Joaquim Manoel,residential,False,True,84.171,"LINESTRING (-41.7349773 -6.4033032, -41.7354063 -6.4039287)",,,
200689301,,Rua Areolino de Abreu,residential,False,False,112.26,"LINESTRING (-41.7408501 -6.4044624, -41.740277 -6.4036288)",,,
200689301,,Rua Areolino de Abreu,residential,False,True,9.0,"LINESTRING (-41.7408501 -6.4044624, -41.7408993 -6.4045269)",,,
200683422,2,Rua General Profécio de Castro,residential,False,True,112.949,"LINESTRING (-41.73816 -6.4063899, -41.7375716 -6.4055593)",,,
882222898,2,Avenida Quinze de Novembro,tertiary,True,False,94.53,"LINESTRING (-41.73816 -6.4063899, -41.7388539 -6.4058927)",,,
1003307116,2,Rua General Profécio de Castro,residential,False,False,9.369,"LINESTRING (-41.73816 -6.4063899, -41.7382088 -6.4064588)",,,
882222898,2,Avenida Quinze de Novembro,tertiary,True,False,100.54,"LINESTRING (-41.7374178 -6.4069129, -41.73816 -6.4063899)",,,
960893636,2,Avenida Joaquim Manoel,secondary,False,False,111.565,"LINESTRING (-41.7374178 -6.4069129, -41.7368513 -6.4060824)",,,
960893636,2,Avenida Joaquim Manoel,secondary,False,True,9.335,"LINESTRING (-41.7374178 -6.4069129, -41.7374632 -6.4069837)",,,
