osmid,oneway,highway,reversed,length,geometry,name,bridge,ref,access,maxspeed,junction,lanes
148771831,False,residential,False,58.846,"LINESTRING (-42.8802195 -20.7578733, -42.8805461 -20.7574411)",Rua Professor Alberto Pacheco,,,,,,
148774549,True,tertiary,False,136.116,"LINESTRING (-42.878346 -20.7570306, -42.8790083 -20.7580865)",Avenida Santa Rita,,,,,,
292475240,False,tertiary,False,16.006,"LINESTRING (-42.878346 -20.7570306, -42.8782105 -20.7570989)",Avenida Bueno Brandão,,,,,,
292475240,False,tertiary,True,33.304,"LINESTRING (-42.878346 -20.7570306, -42.8784168 -20.7569976, -42.8786332 -20.756898)",Avenida Bueno Brandão,,,,,,
143587310,False,residential,False,77.795,"LINESTRING (-42.8815855 -20.7571045, -42.8820272 -20.7565398)",Rua Padre Anchieta,,,,,,
143587310,False,residential,True,119.101,"LINESTRING (-42.8815855 -20.7571045, -42.8809342 -20.7579856)",Rua Padre Anchieta,,,,,,
166631784,False,residential,False,73.223,"LINESTRING (-42.8815855 -20.7571045, -42.8811544 -20.7565838)",Rua Sílvio Romeu,,,,,,
148822737,False,secondary,False,14.621,"LINESTRING (-42.8779357 -20.7564177, -42.8778558 -20.7565259)",Rua Padre Serafim,,MG-280,,,,
148774549,True,tertiary,False,80.40299999999999,"LINESTRING (-42.8779357 -20.7564177, -42.8783086 -20.7569752, -42.878346 -20.7570306)",Avenida Santa Rita,,,,,,
148822737,False,secondary,True,26.39,"LINESTRING (-42.8779357 -20.7564177, -42.8779596 -20.7563853, -42.8780799 -20.7562224)",Rua Padre Serafim,,MG-280,,,,
292666777,False,secondary,False,20.517,"LINESTRING (-42.8774491 -20.7571112, -42.8772521 -20.7571007)",,,,,,,
158309768,True,secondary,False,42.43,"LINESTRING (-42.8774491 -20.7571112, -42.8774286 -20.7571301, -42.8773571 -20.7571659, -42.877088 -20.757286)",Rua Padre Serafim,,,,,,
292666778,True,residential,False,75.44599999999998,"LINESTRING (-42.8774491 -20.7571112, -42.8774217 -20.7571528, -42.8771618 -20.7575094, -42.8771473 -20.7575159, -42.8771281 -20.7575141, -42.8769905 -20.7574252, -42.8769829 -20.7574203)",,,,,,,
292475236,True,tertiary,False,6.088,"LINESTRING (-42.8796176 -20.7564795, -42.8795666 -20.7565064)",Avenida Bueno Brandão,,,,,,
292914589,True,residential,False,131.683,"LINESTRING (-42.8796176 -20.7564795, -42.8800918 -20.7575776)",Rua Francisco Machado,,,,,,
292475244,True,secondary,False,78.97800000000001,"LINESTRING (-42.8781467 -20.7544025, -42.8785715 -20.754746, -42.8785737 -20.7547471, -42.8786653 -20.7547884, -42.878757 -20.7548067)",Avenida Marechal Humberto Castelo Branco,,,,,,
"[313959161, 292475259]",False,secondary,True,122.43900000000001,"LINESTRING (-42.8781467 -20.7544025, -42.8779663 -20.7542346, -42.8778845 -20.7541515, -42.8775558 -20.7538549, -42.8774782 -20.7537955, -42.8774296 -20.7537586, -42.8774048 -20.7537393, -42.8773691 -20.7537119, -42.877341 -20.7536969, -42.8772787 -20.7536636)",Avenida Marechal Castelo Branco,,MG-280,,,,
149508149,False,residential,True,81.057,"LINESTRING (-42.8811365 -20.7554665, -42.8816691 -20.7559988)",Rua Verano Faria,,,,,,
292475227,True,tertiary,False,77.681,"LINESTRING (-42.8811365 -20.7554665, -42.8805684 -20.7559202)",Avenida Bueno Brandão,,,,,,
379568082,False,residential,False,69.053,"LINESTRING (-42.8834071 -20.7538307, -42.883443 -20.7532106)",Rua Prefeito João Franco,,,,,,
"[148762441, 292475221]",True,residential,False,217.92299999999997,"LINESTRING (-42.8834071 -20.7538307, -42.8832167 -20.7537981, -42.8827156 -20.7537502, -42.8824891 -20.7537393, -42.8822367 -20.7537851, -42.8819728 -20.7538629, -42.8819197 -20.7538796, -42.8814834 -20.7540167, -42.8814273 -20.7540343, -42.8813681 -20.7540529)",Rua Benjamin Araújo,,,,,,
292475236,True,tertiary,False,47.016,"LINESTRING (-42.8800114 -20.7562717, -42.8796176 -20.7564795)",Avenida Bueno Brandão,,,,,,
148762439,False,tertiary,True,69.108,"LINESTRING (-42.8848672 -20.7528827, -42.8850831 -20.7522949)",Rua Tenente Kümmel,,,,,,
148762439,False,tertiary,False,79.21600000000001,"LINESTRING (-42.8848672 -20.7528827, -42.8847075 -20.7531288, -42.8845922 -20.7533182, -42.8844849 -20.7534988)",Rua Tenente Kümmel,,,,,,
148779147,False,residential,False,67.86,"LINESTRING (-42.8848672 -20.7528827, -42.8850031 -20.7527993, -42.8850903 -20.7527354, -42.8852592 -20.7525774, -42.8853585 -20.7524846)",Rua Santana,,,,,,
123332771,False,residential,True,33.552,"LINESTRING (-42.8852949 -20.7560934, -42.8855534 -20.756274)",Avenida Bernardes Filho,,,,,,
148771828,False,residential,False,164.292,"LINESTRING (-42.8852949 -20.7560934, -42.8851904 -20.7562553, -42.8849543 -20.7566516, -42.8847421 -20.7570212, -42.8845264 -20.7573842)",Rua Papa João XXIII,,,,,,
166632688,False,residential,False,249.86200000000002,"LINESTRING (-42.8852949 -20.7560934, -42.8845596 -20.7556021, -42.8839621 -20.7543749, -42.8839467 -20.7543512, -42.8839283 -20.7543319)",Rua Silva Pontes,,,,,,
148771834,False,residential,True,164.455,"LINESTRING (-42.885444 -20.7538511, -42.8853142 -20.7538599, -42.8852032 -20.7538378, -42.885097 -20.7538423, -42.884927 -20.7538136, -42.8848325 -20.7537937, -42.8847546 -20.7538136, -42.8846838 -20.7538643, -42.8846319 -20.7539328, -42.8846035 -20.7540034, -42.8846153 -20.7541403, -42.8846716 -20.7542927, -42.8847398 -20.7544193, -42.8848026 -20.7545475)",Alameda Fábio Ribeiro Gomes,,,,,,
293073600,False,tertiary,True,29.012,"LINESTRING (-42.8801519 -20.7526144, -42.8804023 -20.7524993)",Rua Doutor Milton Bandeira,,,,,,
"[166639285, 166639278]",False,residential,True,387.22399999999993,"LINESTRING (-42.8801519 -20.7526144, -42.8801584 -20.7525242, -42.8801819 -20.7524653, -42.8802191 -20.7524057, -42.8802787 -20.7523335, -42.8804213 -20.7521912, -42.8806792 -20.751977, -42.8808902 -20.7518629, -42.8811306 -20.7517416, -42.8813098 -20.751664, -42.8815777 -20.7515569, -42.8817769 -20.7514996, -42.8819164 -20.7514179, -42.8819032 -20.7513682, -42.8818676 -20.7513358, -42.8818383 -20.7513243, -42.8817133 -20.7513232, -42.8814578 -20.7513353, -42.8812829 -20.7513625, -42.8810918 -20.7514077, -42.8805614 -20.7515899)","['Rua Geninho Lentini', 'Rua Maria L. Araújo']",,,,,,
293073601,True,tertiary,False,331.679,"LINESTRING (-42.8801519 -20.7526144, -42.8799378 -20.7527118, -42.8796713 -20.7528003, -42.8793699 -20.7528713, -42.8789816 -20.7529257, -42.8786079 -20.7529437, -42.8783098 -20.7529706, -42.878128 -20.7530195, -42.877825 -20.7531753, -42.8777287 -20.7532534, -42.8775071 -20.7534331, -42.8774246 -20.7535163, -42.8772787 -20.7536636)",Rua Doutor Milton Bandeira,,,,,,
148771839,False,residential,False,274.652,"LINESTRING (-42.883195 -20.7543178, -42.8838029 -20.7553611, -42.8841405 -20.755938, -42.8846217 -20.7563707)",Rua Floriano Peixoto,,,yes,,,
292475227,True,tertiary,False,262.138,"LINESTRING (-42.883195 -20.7543178, -42.8830779 -20.7542991, -42.8828222 -20.754289, -42.8825433 -20.7543264, -42.8824216 -20.7543913, -42.8823415 -20.754459, -42.8820165 -20.7547399, -42.8811365 -20.7554665)",Avenida Bueno Brandão,,,,,,
148771824,False,residential,False,106.107,"LINESTRING (-42.884946 -20.7549523, -42.8849452 -20.7550902, -42.8849881 -20.7552357, -42.8851099 -20.7553875, -42.8852617 -20.7555568, -42.8854924 -20.7556922)",Rua Agnelo Gomes da Silva,,,,30,,
148771827,False,residential,True,61.153000000000006,"LINESTRING (-42.884946 -20.7549523, -42.8847837 -20.7547318, -42.884637 -20.7544851)",Rua Capitão José Maria Santana,,,,,,
"[166639285, 166639278]",False,residential,False,387.224,"LINESTRING (-42.8805614 -20.7515899, -42.8810918 -20.7514077, -42.8812829 -20.7513625, -42.8814578 -20.7513353, -42.8817133 -20.7513232, -42.8818383 -20.7513243, -42.8818676 -20.7513358, -42.8819032 -20.7513682, -42.8819164 -20.7514179, -42.8817769 -20.7514996, -42.8815777 -20.7515569, -42.8813098 -20.751664, -42.8811306 -20.7517416, -42.8808902 -20.7518629, -42.8806792 -20.751977, -42.8804213 -20.7521912, -42.8802787 -20.7523335, -42.8802191 -20.7524057, -42.8801819 -20.7524653, -42.8801584 -20.7525242, -42.8801519 -20.7526144)","['Rua Geninho Lentini', 'Rua Maria L. Araújo']",,,,,,
166639278,False,residential,True,74.195,"LINESTRING (-42.8805614 -20.7515899, -42.8801997 -20.7517189, -42.8798857 -20.7518023)",Rua Maria L. Araújo,,,,,,
293073584,False,residential,False,79.14099999999999,"LINESTRING (-42.8805614 -20.7515899, -42.8805147 -20.7514548, -42.8805619 -20.7513914, -42.8806351 -20.751322, -42.8807169 -20.7512731, -42.8810069 -20.7511352)",Rua José Filomeno Gouveia,,,,,,
166639288,False,residential,False,19.908,"LINESTRING (-42.8798857 -20.7518023, -42.8797322 -20.7516953)",Rua Roystonea,,,,,,
148830837,False,residential,True,171.739,"LINESTRING (-42.8798857 -20.7518023, -42.8793634 -20.7519995, -42.8791307 -20.7520715, -42.8789502 -20.7520851, -42.878725 -20.7520872, -42.8784787 -20.7520522, -42.8783605 -20.7520049, -42.8783204 -20.7519641)",Rua Mariquinha Freitas Castro Araújo,,,,,,
166639278,False,residential,False,74.195,"LINESTRING (-42.8798857 -20.7518023, -42.8801997 -20.7517189, -42.8805614 -20.7515899)",Rua Maria L. Araújo,,,,,,
190670795,False,tertiary,False,18.564,"LINESTRING (-42.8848026 -20.7545475, -42.884637 -20.7544851)",Rua Morro do Cruzeiro,,,,,,
148771834,False,residential,False,164.45500000000004,"LINESTRING (-42.8848026 -20.7545475, -42.8847398 -20.7544193, -42.8846716 -20.7542927, -42.8846153 -20.7541403, -42.8846035 -20.7540034, -42.8846319 -20.7539328, -42.8846838 -20.7538643, -42.8847546 -20.7538136, -42.8848325 -20.7537937, -42.884927 -20.7538136, -42.885097 -20.7538423, -42.8852032 -20.7538378, -42.8853142 -20.7538599, -42.885444 -20.7538511)",Alameda Fábio Ribeiro Gomes,,,,,,
190670795,False,tertiary,True,123.643,"LINESTRING (-42.8848026 -20.7545475, -42.8849398 -20.7546573, -42.8851252 -20.754769, -42.8852268 -20.7547828, -42.8853118 -20.7546194, -42.8853945 -20.7544605, -42.8855989 -20.7542526)",Rua Morro do Cruzeiro,,,,,,
382288128,False,residential,False,38.732,"LINESTRING (-42.8845264 -20.7573842, -42.8841995 -20.7572172)",Travessa Dona Sinhá,,,,,,
148771828,False,residential,False,73.93299999999999,"LINESTRING (-42.8845264 -20.7573842, -42.8842478 -20.757779, -42.8841425 -20.7579437)",Rua Papa João XXIII,,,,,,
148771828,False,residential,True,164.29199999999997,"LINESTRING (-42.8845264 -20.7573842, -42.8847421 -20.7570212, -42.8849543 -20.7566516, -42.8851904 -20.7562553, -42.8852949 -20.7560934)",Rua Papa João XXIII,,,,,,
148771823,True,tertiary,False,188.24200000000002,"LINESTRING (-42.8820575 -20.7518961, -42.8818651 -20.7519073, -42.8817147 -20.7519255, -42.881552 -20.7519589, -42.8812972 -20.7520202, -42.8810485 -20.752113, -42.8809034 -20.7521795, -42.8807665 -20.7522588, -42.8804023 -20.7524993)",Rua Doutor Milton Bandeira,,,,,,
166630776,True,tertiary,False,185.675,"LINESTRING (-42.8820575 -20.7518961, -42.8821237 -20.7518249, -42.8821966 -20.7517665, -42.8823001 -20.7516977, -42.882584 -20.7515169, -42.8826283 -20.7514634, -42.8826546 -20.7513983, -42.8826683 -20.7513205, -42.8826933 -20.7510471, -42.8827 -20.750627, -42.8826902 -20.7504922)",Rua dos Passos,,,,,,
148771840,False,tertiary,False,18.593,"LINESTRING (-42.8783752 -20.7518071, -42.8782148 -20.751881)",Avenida Brasil,,,,,,
867175096,True,tertiary_link,False,18.602,"LINESTRING (-42.8783752 -20.7518071, -42.8783351 -20.751879, -42.8783204 -20.7519641)",,,,,,,
148771839,False,residential,True,274.65200000000004,"LINESTRING (-42.8846217 -20.7563707, -42.8841405 -20.755938, -42.8838029 -20.7553611, -42.883195 -20.7543178)",Rua Floriano Peixoto,,,yes,,,
148771843,True,residential,False,355.842,"LINESTRING (-42.8854148 -20.7516243, -42.8850555 -20.7516883, -42.8847012 -20.7517518, -42.884507 -20.7517585, -42.8843125 -20.7517272, -42.8840468 -20.7516531, -42.8838078 -20.7516126, -42.8835785 -20.7516042, -42.8833597 -20.7516243, -42.8830917 -20.7516791, -42.8826315 -20.7517857, -42.8822901 -20.7518547, -42.8820575 -20.7518961)",Rua Dona Gertrudes,,,,,,
"[148825352, 293087946, 293087948]",False,tertiary,"[False, True]",82.16900000000001,"LINESTRING (-42.8854148 -20.7516243, -42.8853437 -20.7517773, -42.8852475 -20.7519763, -42.8850831 -20.7522949)",Rua Doutor Brito,yes,,,,,
148825352,False,tertiary,True,128.113,"LINESTRING (-42.8854148 -20.7516243, -42.8855704 -20.7512192, -42.8855918 -20.7511301, -42.8856374 -20.7508467, -42.8856435 -20.7507312, -42.8856242 -20.7506378, -42.8855658 -20.7505165)",Rua Doutor Brito,,,,,,
148771840,False,tertiary,True,18.593,"LINESTRING (-42.8782148 -20.751881, -42.8783752 -20.7518071)",Avenida Brasil,,,,,,
148830837,False,residential,False,14.351,"LINESTRING (-42.8782148 -20.751881, -42.8783204 -20.7519641)",Rua Mariquinha Freitas Castro Araújo,,,,,,
148771824,False,residential,True,106.10700000000001,"LINESTRING (-42.8854924 -20.7556922, -42.8852617 -20.7555568, -42.8851099 -20.7553875, -42.8849881 -20.7552357, -42.8849452 -20.7550902, -42.884946 -20.7549523)",Rua Agnelo Gomes da Silva,,,,30,,
190670795,False,tertiary,True,18.564,"LINESTRING (-42.884637 -20.7544851, -42.8848026 -20.7545475)",Rua Morro do Cruzeiro,,,,,,
148771827,False,residential,False,61.153000000000006,"LINESTRING (-42.884637 -20.7544851, -42.8847837 -20.7547318, -42.884946 -20.7549523)",Rua Capitão José Maria Santana,,,,,,
333854163,False,tertiary,False,54.096000000000004,"LINESTRING (-42.884637 -20.7544851, -42.884587 -20.7544053, -42.8845303 -20.7543015, -42.8843545 -20.754078)",Rua Capitão José Maria,,,,,,
166632685,False,residential,False,16.842,"LINESTRING (-42.8788621 -20.7581517, -42.8790083 -20.7580865)",,,,,,,
148771897,True,tertiary,False,135.258,"LINESTRING (-42.8788621 -20.7581517, -42.8787331 -20.7579433, -42.8784488 -20.757484, -42.8782558 -20.7571721, -42.8782105 -20.7570989)",Avenida Santa Rita,,,,,,
292475240,False,tertiary,True,16.006,"LINESTRING (-42.8782105 -20.7570989, -42.878346 -20.7570306)",Avenida Bueno Brandão,,,,,,
148771897,True,tertiary,False,73.619,"LINESTRING (-42.8782105 -20.7570989, -42.8781552 -20.7570096, -42.8778879 -20.7565777, -42.8778558 -20.7565259)",Avenida Santa Rita,,,,,,
166632685,False,residential,True,16.842,"LINESTRING (-42.8790083 -20.7580865, -42.8788621 -20.7581517)",,,,,,,
148773399,False,residential,True,158.44500000000002,"LINESTRING (-42.8855658 -20.7505165, -42.8854076 -20.750504, -42.8851957 -20.7504789, -42.884788 -20.7504162, -42.8845868 -20.7503986, -42.8844206 -20.7504011, -42.8840537 -20.7504453)",Rua Afonso Pena,,,,,,
148825352,False,tertiary,False,128.113,"LINESTRING (-42.8855658 -20.7505165, -42.8856242 -20.7506378, -42.8856435 -20.7507312, -42.8856374 -20.7508467, -42.8855918 -20.7511301, -42.8855704 -20.7512192, -42.8854148 -20.7516243)",Rua Doutor Brito,,,,,,
148825352,False,tertiary,True,81.941,"LINESTRING (-42.8855658 -20.7505165, -42.8853606 -20.7500947, -42.8853248 -20.7500463, -42.8852713 -20.7500112, -42.8851108 -20.7499788)",Rua Doutor Brito,,,,,,
148773399,False,residential,False,141.89600000000002,"LINESTRING (-42.8826902 -20.7504922, -42.8830514 -20.7504802, -42.8831858 -20.7504788, -42.8834226 -20.7504728, -42.8837031 -20.7504662, -42.8840537 -20.7504453)",Rua Afonso Pena,,,,,,
292907620,False,tertiary,True,53.81,"LINESTRING (-42.8826902 -20.7504922, -42.8826683 -20.7503761, -42.8826387 -20.7502836, -42.8826026 -20.7502118, -42.8824965 -20.7500496)",Rua dos Passos,,,,,,
148777300,False,residential,False,29.679,"LINESTRING (-42.8844849 -20.7534988, -42.8847702 -20.7535069)",Rua Álvaro Gouveia,,,,,,
148762439,False,tertiary,False,65.685,"LINESTRING (-42.8844849 -20.7534988, -42.8843027 -20.753812, -42.8841932 -20.7540226)",Rua Tenente Kümmel,,,,,,
148762439,False,tertiary,True,79.21600000000001,"LINESTRING (-42.8844849 -20.7534988, -42.8845922 -20.7533182, -42.8847075 -20.7531288, -42.8848672 -20.7528827)",Rua Tenente Kümmel,,,,,,
894632437,False,residential,False,6.13,"LINESTRING (-42.8792823 -20.756592, -42.8793165 -20.7566369)",,,,,,,
148777639,True,residential,False,137.827,"LINESTRING (-42.8792823 -20.756592, -42.8791091 -20.7563191, -42.878758 -20.7557121, -42.8785845 -20.755588, -42.8785609 -20.7555711)",Rua José da Cruz Reis,,,,,,
292475238,True,tertiary,False,28.688000000000002,"LINESTRING (-42.8792823 -20.756592, -42.8793389 -20.7565462, -42.8794942 -20.7564268)",,,,,,,
1102479598,True,residential,False,42.453,"LINESTRING (-42.8785609 -20.7555711, -42.8781604 -20.7554969)",Rua dos Estudantes,,,,,,
148822737,False,secondary,False,62.69,"LINESTRING (-42.8785609 -20.7555711, -42.8785447 -20.755593, -42.8782214 -20.756037)",Rua Padre Serafim,,MG-280,,,,
148825352,False,tertiary,False,81.941,"LINESTRING (-42.8851108 -20.7499788, -42.8852713 -20.7500112, -42.8853248 -20.7500463, -42.8853606 -20.7500947, -42.8855658 -20.7505165)",Rua Doutor Brito,,,,,,
148825352,False,tertiary,True,261.33,"LINESTRING (-42.8851108 -20.7499788, -42.8844954 -20.7499933, -42.8837028 -20.7499878, -42.8832918 -20.749987, -42.8825985 -20.750016)",Rua Doutor Brito,,,,,,
148779155,True,residential,False,97.779,"LINESTRING (-42.8786332 -20.756898, -42.878358 -20.7564094, -42.8782615 -20.7563041, -42.8780799 -20.7562224)",Travessa Felício,,,,,,
292475240,False,tertiary,False,33.304,"LINESTRING (-42.8786332 -20.756898, -42.8784168 -20.7569976, -42.878346 -20.7570306)",Avenida Bueno Brandão,,,,,,
292475240,False,tertiary,True,69.498,"LINESTRING (-42.8786332 -20.756898, -42.8790275 -20.7567227, -42.8792477 -20.756655)",Avenida Bueno Brandão,,,,,,
148822737,False,secondary,False,25.327,"LINESTRING (-42.8782214 -20.756037, -42.8780799 -20.7562224)",Rua Padre Serafim,,MG-280,,,,
148822737,False,secondary,True,62.69,"LINESTRING (-42.8782214 -20.756037, -42.8785447 -20.755593, -42.8785609 -20.7555711)",Rua Padre Serafim,,MG-280,,,,
148822737,False,secondary,True,25.327,"LINESTRING (-42.8780799 -20.7562224, -42.8782214 -20.756037)",Rua Padre Serafim,,MG-280,,,,
148822737,False,secondary,False,26.39,"LINESTRING (-42.8780799 -20.7562224, -42.8779596 -20.7563853, -42.8779357 -20.7564177)",Rua Padre Serafim,,MG-280,,,,
"[293087944, 867195170, 897763821]",True,residential,False,40.438,"LINESTRING (-42.8820836 -20.7522589, -42.8820769 -20.7521925, -42.8820685 -20.7520885, -42.8820649 -20.7520201, -42.8820575 -20.7518961)",Rua dos Passos,yes,,,,,
148874324,False,residential,True,21.448,"LINESTRING (-42.8820178 -20.7493915, -42.8821647 -20.7495269)",,,,,,,
148876101,False,residential,True,116.264,"LINESTRING (-42.8847129 -20.7509103, -42.8844822 -20.7508978, -42.8841442 -20.7509266, -42.8841067 -20.7509141, -42.8840883 -20.7508863, -42.8840537 -20.7504453)",Rua Antônio Ferreira Mendes,,,,,,
148773399,False,residential,False,158.445,"LINESTRING (-42.8840537 -20.7504453, -42.8844206 -20.7504011, -42.8845868 -20.7503986, -42.884788 -20.7504162, -42.8851957 -20.7504789, -42.8854076 -20.750504, -42.8855658 -20.7505165)",Rua Afonso Pena,,,,,,
148773399,False,residential,True,141.89600000000002,"LINESTRING (-42.8840537 -20.7504453, -42.8837031 -20.7504662, -42.8834226 -20.7504728, -42.8831858 -20.7504788, -42.8830514 -20.7504802, -42.8826902 -20.7504922)",Rua Afonso Pena,,,,,,
148876101,False,residential,False,116.26399999999998,"LINESTRING (-42.8840537 -20.7504453, -42.8840883 -20.7508863, -42.8841067 -20.7509141, -42.8841442 -20.7509266, -42.8844822 -20.7508978, -42.8847129 -20.7509103)",Rua Antônio Ferreira Mendes,,,,,,
148771831,False,residential,True,58.846,"LINESTRING (-42.8805461 -20.7574411, -42.8802195 -20.7578733)",Rua Professor Alberto Pacheco,,,,,,
148771831,False,residential,False,114.47,"LINESTRING (-42.8805461 -20.7574411, -42.8806139 -20.7573489, -42.8808417 -20.7570115, -42.8810329 -20.7567318, -42.8811544 -20.7565838)",Rua Professor Alberto Pacheco,,,,,,
148877881,True,residential,False,142.53,"LINESTRING (-42.8805461 -20.7574411, -42.8804723 -20.7573483, -42.8804126 -20.757227, -42.8802945 -20.7568508, -42.8801856 -20.7565441, -42.8800114 -20.7562717)",Rua Doutor Horta,,,,,,
143587310,False,residential,True,77.795,"LINESTRING (-42.8820272 -20.7565398, -42.8815855 -20.7571045)",Rua Padre Anchieta,,,,,,
148822737,False,secondary,True,14.621,"LINESTRING (-42.8778558 -20.7565259, -42.8779357 -20.7564177)",Rua Padre Serafim,,MG-280,,,,
894622526,False,secondary,True,7.079,"LINESTRING (-42.8778558 -20.7565259, -42.8778039 -20.7565671)",Rua Padre Serafim,,,,,,
148779161,True,residential,False,132.49699999999999,"LINESTRING (-42.8778558 -20.7565259, -42.8776042 -20.7563741, -42.8775968 -20.7563584, -42.8775995 -20.75634, -42.877931 -20.755881, -42.8779522 -20.7558743, -42.8779751 -20.7558795, -42.8782214 -20.756037)",Praça Doutor Cristóvão Lopes Carvalho,,,,,,
292475247,False,secondary,False,126.592,"LINESTRING (-42.8768713 -20.7561864, -42.8777529 -20.7555403, -42.877831 -20.7554859)",Avenida Peter Henry Rolfs,,,,,,
166630777,True,residential,False,88.881,"LINESTRING (-42.8823135 -20.7530286, -42.8822328 -20.752733, -42.8821024 -20.7523113, -42.8820836 -20.7522589)",Travessa Simonini,,,,,,
292475222,True,residential,False,299.321,"LINESTRING (-42.8823135 -20.7530286, -42.8841805 -20.7525394, -42.8850831 -20.7522949)",Rua Virgílio Val,,,,,,
166633876,False,residential,False,50.14,"LINESTRING (-42.8853585 -20.7524846, -42.8856409 -20.7528501)",Rua Antônio Vintim,,,,,,
148779147,False,residential,True,67.86,"LINESTRING (-42.8853585 -20.7524846, -42.8852592 -20.7525774, -42.8850903 -20.7527354, -42.8850031 -20.7527993, -42.8848672 -20.7528827)",Rua Santana,,,,,,
166639288,False,residential,True,68.475,"LINESTRING (-42.8794095 -20.7511585, -42.8797322 -20.7516953)",Rua Roystonea,,,,,,
292475247,False,secondary,True,126.592,"LINESTRING (-42.877831 -20.7554859, -42.8777529 -20.7555403, -42.8768713 -20.7561864)",Avenida Peter Henry Rolfs,,,,,,
557372731,True,secondary,False,25.323999999999998,"LINESTRING (-42.877831 -20.7554859, -42.8778476 -20.7554749, -42.8780297 -20.7553542)",Avenida Peter Henry Rolfs,,,,,,
480438080,True,secondary,False,51.972,"LINESTRING (-42.8780297 -20.7553542, -42.8782564 -20.7551838, -42.878378 -20.7550924, -42.8784193 -20.7550614)",Rua Peter Henry Rolfs,,,,,,
762843847,True,tertiary,False,17.045,"LINESTRING (-42.8809829 -20.7533892, -42.8811399 -20.7533451)",Rua Virgílio Val,,,,,,
292475223,True,tertiary,False,91.736,"LINESTRING (-42.8809829 -20.7533892, -42.8812169 -20.7540666, -42.8812386 -20.754081, -42.8813329 -20.7540844)",,,,,,,
292475226,True,tertiary,False,88.38199999999999,"LINESTRING (-42.8813329 -20.7540844, -42.8814901 -20.7546299, -42.8815084 -20.754698, -42.8815319 -20.7547745, -42.8815881 -20.7548349)",,,,,,,
292475222,True,residential,False,88.295,"LINESTRING (-42.8814967 -20.7532455, -42.8817862 -20.7531661, -42.8818483 -20.7531479, -42.8819486 -20.7531222, -42.8823135 -20.7530286)",Rua Virgílio Val,,,,,,
293087942,True,residential,False,157.96200000000002,"LINESTRING (-42.8814967 -20.7532455, -42.8814694 -20.7531488, -42.8814211 -20.7529532, -42.8813889 -20.7527826, -42.8813835 -20.7526816, -42.881401 -20.7525562, -42.8814305 -20.7525035, -42.8814761 -20.7524734, -42.8817054 -20.7523931, -42.8818798 -20.7523355, -42.8819884 -20.7522953, -42.8820836 -20.7522589)",Rua dos Passos,,,,,,
292475231,True,tertiary,False,6.348,"LINESTRING (-42.8838646 -20.7542301, -42.8838813 -20.7542192, -42.8839007 -20.7542137, -42.8839211 -20.7542141)",,,,,,roundabout,
292475230,True,tertiary,False,36.123999999999995,"LINESTRING (-42.8839211 -20.7542141, -42.8839758 -20.7541935, -42.8840931 -20.7541318, -42.8841495 -20.754073, -42.8841932 -20.7540226)",Rua Benedito Valadares,,,,,,
292475231,True,tertiary,False,15.601000000000003,"LINESTRING (-42.8839211 -20.7542141, -42.8839402 -20.7542204, -42.8839563 -20.7542319, -42.883968 -20.7542475, -42.8839741 -20.7542675, -42.8839725 -20.7542883, -42.8839636 -20.7543074, -42.8839482 -20.7543225)",,,,,,roundabout,
