osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction
38629163,False,2,Rua Henrique Dias,secondary,50,False,159.216,"LINESTRING (-51.1614183 -29.8201932, -51.1607471 -29.8215013)",
38630056,False,2,Rua Tiradentes,tertiary,40,True,92.618,"LINESTRING (-51.1614183 -29.8201932, -51.1623712 -29.8202947)",
846583507,False,2,Rua Tiradentes,tertiary,40,False,39.793,"LINESTRING (-51.1614183 -29.8201932, -51.1610268 -29.8200805)",
846583508,False,2,Rua Henrique Dias,secondary,50,True,61.322,"LINESTRING (-51.1614183 -29.8201932, -51.1613917 -29.8196422)",
109123025,False,2,Avenida Lúcio Bittencourt,secondary,50,False,135.348,"LINESTRING (-51.1594399 -29.8200428, -51.1580911 -29.8203778)",
846591571,True,1,Avenida Lúcio Bittencourt,secondary,50,False,10.716,"LINESTRING (-51.1594399 -29.8200428, -51.1594556 -29.8199474)",
109123043,False,2,Rua Barão do Rio Branco,tertiary,40,False,109.78699999999999,"LINESTRING (-51.1594399 -29.8200428, -51.1593541 -29.8202038, -51.1589661 -29.8209405)",
333421030,True,1,Rua Tiradentes,tertiary,40,False,33.983,"LINESTRING (-51.1610268 -29.8200805, -51.1606945 -29.8199791)",
846583507,False,2,Rua Tiradentes,tertiary,40,True,39.793,"LINESTRING (-51.1610268 -29.8200805, -51.1614183 -29.8201932)",
38812367,True,2,Avenida Lúcio Bittencourt,secondary,50,False,9.181000000000001,"LINESTRING (-51.1609433 -29.8198314, -51.16089 -29.8198426, -51.1608498 -29.8198453)",
38812367,True,2,Avenida Lúcio Bittencourt,secondary,50,False,6.691,"LINESTRING (-51.1608498 -29.8198453, -51.1607806 -29.8198493)",
333421031,True,1,Rua Tiradentes,tertiary_link,40,False,34.268,"LINESTRING (-51.1608498 -29.8198453, -51.1608366 -29.819885, -51.1608417 -29.8199247, -51.1609121 -29.8200102, -51.1610268 -29.8200805)",
333421038,True,1,,secondary,50,False,23.124000000000002,"LINESTRING (-51.1608498 -29.8198453, -51.1608 -29.8198247, -51.1607628 -29.8197993, -51.1607332 -29.8197607, -51.1607203 -29.8196889)",circular
333421038,True,1,,secondary,50,False,14.42,"LINESTRING (-51.1607203 -29.8196889, -51.1607352 -29.8196438, -51.1607671 -29.8196051, -51.1607975 -29.8195818)",circular
846583517,True,2,Avenida Lúcio Bittencourt,secondary,50,False,6.999,"LINESTRING (-51.1607975 -29.8195818, -51.1608676 -29.8195656)",
846583517,True,2,Avenida Lúcio Bittencourt,secondary,50,False,53.373,"LINESTRING (-51.1608676 -29.8195656, -51.1613931 -29.8194155)",
38630039,True,1,,secondary,50,False,43.052,"LINESTRING (-51.1608676 -29.8195656, -51.1609243 -29.8195708, -51.1609758 -29.8195933, -51.1610116 -29.819626, -51.161035 -29.8196719, -51.1610394 -29.8197036, -51.1610294 -29.8197524, -51.1609896 -29.8198047, -51.1609433 -29.8198314)",circular
333421035,True,1,Avenida Castro Alves,tertiary,40,False,14.375,"LINESTRING (-51.1605543 -29.8199611, -51.1605957 -29.8198914, -51.1606239 -29.8198468)",
333421036,True,1,,secondary_link,40,False,23.963,"LINESTRING (-51.1605543 -29.8199611, -51.1605011 -29.8199189, -51.1604247 -29.8198778, -51.16035 -29.8198401)",
38812367,True,2,Avenida Lúcio Bittencourt,secondary,50,False,26.434,"LINESTRING (-51.1606239 -29.8198468, -51.16035 -29.8198401)",
333421035,True,1,Avenida Castro Alves,tertiary,40,False,19.869,"LINESTRING (-51.1606239 -29.8198468, -51.1607203 -29.8196889)",
109123025,False,2,Avenida Lúcio Bittencourt,secondary,50,True,4.219,"LINESTRING (-51.1580495 -29.8203895, -51.1580911 -29.8203778)",
846583521,False,2,Rua Otaviano Silveira,tertiary,50,True,47.147,"LINESTRING (-51.1580495 -29.8203895, -51.1575761 -29.8204948)",
846583524,False,2,Avenida Lúcio Bittencourt,secondary,50,True,166.376,"LINESTRING (-51.1580495 -29.8203895, -51.1563278 -29.8203026)",
109248798,False,2,Rua Monteiro Lobato,secondary,50,False,25.208,"LINESTRING (-51.1613931 -29.8194155, -51.1613917 -29.8196422)",
38630044,True,2,Avenida Lúcio Bittencourt,secondary,50,False,129.208,"LINESTRING (-51.1613931 -29.8194155, -51.1617931 -29.8192499, -51.1620228 -29.8191361, -51.1625536 -29.8188391)",
235400619,False,2,Rua Monteiro Lobato,secondary,50,True,339.731,"LINESTRING (-51.1613931 -29.8194155, -51.1615597 -29.8175787, -51.1615773 -29.8173207, -51.1616154 -29.8169963, -51.1616753 -29.8163702)",
100401589,False,,Rua Frei Caneca,residential,30,False,13.148,"LINESTRING (-51.1655818 -29.8174219, -51.1656475 -29.8175255)",
109248798,False,2,Rua Monteiro Lobato,secondary,50,True,25.208,"LINESTRING (-51.1613917 -29.8196422, -51.1613931 -29.8194155)",
846583508,False,2,Rua Henrique Dias,secondary,50,False,61.322,"LINESTRING (-51.1613917 -29.8196422, -51.1614183 -29.8201932)",
38812367,True,2,Avenida Lúcio Bittencourt,secondary,50,False,48.314,"LINESTRING (-51.1613917 -29.8196422, -51.1611949 -29.8197425, -51.1610499 -29.8198039, -51.1609433 -29.8198314)",
100401606,False,,Rua Olavo Bilac,residential,,True,213.401,"LINESTRING (-51.1649092 -29.8177145, -51.1654329 -29.8195791)",
38630051,True,2,Avenida Lúcio Bittencourt,secondary,50,False,77.762,"LINESTRING (-51.1649092 -29.8177145, -51.1645244 -29.8178876, -51.1642072 -29.8180572)",
100401637,False,,Rua Machado de Assis,residential,,False,192.796,"LINESTRING (-51.1642072 -29.8180572, -51.1646792 -29.819742)",
38630051,True,2,Avenida Lúcio Bittencourt,secondary,50,False,79.202,"LINESTRING (-51.1642072 -29.8180572, -51.1640091 -29.818173, -51.1635245 -29.8184528)",
109248812,True,2,Avenida Lúcio Bittencourt,secondary,50,False,81.694,"LINESTRING (-51.1621017 -29.8192418, -51.1615681 -29.8195427, -51.1613917 -29.8196422)",
927873976,True,1,Avenida Lúcio Bittencourt,secondary,50,False,33.104,"LINESTRING (-51.1597688 -29.8199579, -51.1594399 -29.8200428)",
109122993,True,1,Rua José de Alencar,secondary_link,40,False,31.17,"LINESTRING (-51.1597688 -29.8199579, -51.1595629 -29.8199835, -51.1594556 -29.8199474)",
38630056,False,2,Rua Tiradentes,tertiary,40,False,92.618,"LINESTRING (-51.1623712 -29.8202947, -51.1614183 -29.8201932)",
905872362,False,2,Rua Capitão Fabre,tertiary,40,True,178.602,"LINESTRING (-51.1623712 -29.8202947, -51.1615799 -29.8217468)",
38630056,False,2,Rua Tiradentes,tertiary,40,True,81.44,"LINESTRING (-51.1623712 -29.8202947, -51.1624798 -29.8203296, -51.1631651 -29.8205437)",
109248807,True,2,Rua Vasco da Gama,residential,,False,120.45400000000001,"LINESTRING (-51.1623712 -29.8202947, -51.1623216 -29.8199119, -51.16217 -29.8193848, -51.1621017 -29.8192418)",
38630055,False,,Rua Bagé,residential,30,False,98.562,"LINESTRING (-51.1631651 -29.8205437, -51.1627382 -29.821349)",
38630056,False,2,Rua Tiradentes,tertiary,40,True,13.463,"LINESTRING (-51.1631651 -29.8205437, -51.1632979 -29.8205809)",
