osmid,oneway,name,highway,reversed,length,lanes,maxspeed,geometry,ref
220189454,True,Rua Espírito Santo,residential,False,54.39,,,"LINESTRING (-40.8283597 -21.0448987, -40.8288834 -21.0449177)",
388315326,True,Avenida Atlântica,tertiary,False,68.162,2,40,"LINESTRING (-40.8283597 -21.0448987, -40.8284718 -21.0450503, -40.8287334 -21.0454028)",
145349022,False,Rua Mário Resende,residential,False,124.093,,,"LINESTRING (-40.8255871 -21.0427896, -40.8263803 -21.0419545)",
388315326,True,Avenida Atlântica,tertiary,False,65.895,2,40,"LINESTRING (-40.8255871 -21.0427896, -40.8260926 -21.0431482)",
131913323,False,Avenida Governador Lacerda de Aguiar,tertiary,False,113.934,2,40,"LINESTRING (-40.8255871 -21.0427896, -40.825553 -21.0427629, -40.8254101 -21.0426511, -40.8252177 -21.0425209, -40.8249466 -21.0423757, -40.8246682 -21.0422349)",
791176869,False,Rua Mário Resende,tertiary,True,18.419,,,"LINESTRING (-40.8255871 -21.0427896, -40.8255158 -21.0428679, -40.8254967 -21.0428893, -40.825479 -21.0429202)",
131814564,False,Rua Manoel Barcelos,residential,True,127.291,,,"LINESTRING (-40.8302697 -21.0438191, -40.8290454 -21.0438885)",
149778682,False,Avenida Domingos Martins,primary,False,56.046,,40,"LINESTRING (-40.8302697 -21.0438191, -40.8306535 -21.0441737)",ES-060
149778682,False,Avenida Domingos Martins,primary,True,68.414,,40,"LINESTRING (-40.8302697 -21.0438191, -40.8300504 -21.0436072, -40.8298184 -21.0433707)",ES-060
879249837,False,,residential,True,93.847,,,"LINESTRING (-40.8302697 -21.0438191, -40.8306301 -21.043791, -40.8307589 -21.0437998, -40.8311665 -21.0438647)",
149778682,False,Avenida Domingos Martins,primary,False,70.979,,40,"LINESTRING (-40.8287276 -21.0426032, -40.8292872 -21.0429702)",ES-060
149778682,False,Avenida Domingos Martins,primary,True,68.972,,40,"LINESTRING (-40.8287276 -21.0426032, -40.8281987 -21.0422276)",ES-060
150143414,False,Rua Elizio Imperial,residential,True,106.455,,,"LINESTRING (-40.8287276 -21.0426032, -40.8277139 -21.0427497)",
145359701,False,Rua Amador Sobrosa,residential,False,181.761,,,"LINESTRING (-40.8276239 -21.044296, -40.829374 -21.0442324)",
388315326,True,Avenida Atlântica,tertiary,False,101.74699999999999,2,40,"LINESTRING (-40.8276239 -21.044296, -40.8278095 -21.0444366, -40.8281212 -21.0446721, -40.8283597 -21.0448987)",
150143428,False,Rua Abelardo Ferreira Machado,living_street,True,114.634,2,,"LINESTRING (-40.8235921 -21.0410592, -40.8245564 -21.041562)",
149778682,False,Avenida Domingos Martins,primary,False,32.887,,40,"LINESTRING (-40.8235921 -21.0410592, -40.8237684 -21.0410104, -40.8238971 -21.0409791)",ES-060
149778682,False,Avenida Domingos Martins,primary,True,67.259,,40,"LINESTRING (-40.8235921 -21.0410592, -40.8234548 -21.0410998, -40.8233462 -21.041138, -40.8232297 -21.0412062, -40.8231205 -21.0412819, -40.8230332 -21.041351)",ES-060
150143427,False,Rua Antônio Pereira Sobrinho,residential,False,32.146,,,"LINESTRING (-40.8259693 -21.0410105, -40.8258508 -21.0412776)",
149778682,False,Avenida Domingos Martins,primary,False,107.931,,40,"LINESTRING (-40.8259693 -21.0410105, -40.8262361 -21.0410854, -40.8265355 -21.041185, -40.8266905 -21.041253, -40.8269265 -21.0413797)",ES-060
149778682,False,Avenida Domingos Martins,primary,True,107.297,,40,"LINESTRING (-40.8259693 -21.0410105, -40.8255704 -21.0409206, -40.8251939 -21.0408407, -40.8249566 -21.0408343)",ES-060
158606710,False,Avenida Miramar,tertiary,False,147.84400000000002,,,"LINESTRING (-40.825479 -21.0429202, -40.8254476 -21.0429339, -40.8254058 -21.0429483, -40.8253446 -21.0429721, -40.82471 -21.0432317, -40.8246613 -21.0432467, -40.8245922 -21.0432583, -40.8245394 -21.0432631, -40.8244946 -21.0432606, -40.8244349 -21.0432394, -40.824355 -21.0432004, -40.8241629 -21.0431151)",
791176869,False,Rua Mário Resende,tertiary,False,18.419,,,"LINESTRING (-40.825479 -21.0429202, -40.8254967 -21.0428893, -40.8255158 -21.0428679, -40.8255871 -21.0427896)",
145349078,False,Rua Abdala Sabra,living_street,False,111.037,,,"LINESTRING (-40.8241629 -21.0431151, -40.8246682 -21.0422349)",
791176868,False,Avenida Miramar,tertiary,True,49.304,,,"LINESTRING (-40.8241629 -21.0431151, -40.8237443 -21.0429054)",
158606710,False,Avenida Miramar,tertiary,True,147.84400000000002,,,"LINESTRING (-40.8241629 -21.0431151, -40.824355 -21.0432004, -40.8244349 -21.0432394, -40.8244946 -21.0432606, -40.8245394 -21.0432631, -40.8245922 -21.0432583, -40.8246613 -21.0432467, -40.82471 -21.0432317, -40.8253446 -21.0429721, -40.8254058 -21.0429483, -40.8254476 -21.0429339, -40.825479 -21.0429202)",
145357466,False,Rua Sebastiana Alves Lopes,residential,False,142.189,,,"LINESTRING (-40.8260926 -21.0431482, -40.8270317 -21.0422171)",
388315326,True,Avenida Atlântica,tertiary,False,48.134,2,40,"LINESTRING (-40.8260926 -21.0431482, -40.8262085 -21.0432348, -40.8264547 -21.0434187)",
145357465,False,Rua Alegre,residential,False,5.752,,,"LINESTRING (-40.8264547 -21.0434187, -40.826496 -21.0433842)",
388315326,True,Avenida Atlântica,tertiary,False,109.32799999999999,2,40,"LINESTRING (-40.8264547 -21.0434187, -40.8271814 -21.0439505, -40.8272842 -21.0440248)",
145349005,False,Rua Aristides Santos,residential,False,168.618,,,"LINESTRING (-40.8287334 -21.0454028, -40.83026 -21.0453206, -40.8303098 -21.0453183, -40.8303553 -21.0453134)",
388315326,True,Avenida Atlântica,tertiary,False,32.948,2,40,"LINESTRING (-40.8287334 -21.0454028, -40.8288371 -21.0455506, -40.8289073 -21.0456507)",
145349039,False,Rua Clube Atlético Mineiro,residential,False,46.509,,,"LINESTRING (-40.8297204 -21.0471573, -40.830133 -21.046994)",
791176872,True,Avenida Atlântica,tertiary,False,41.488,2,40,"LINESTRING (-40.8297204 -21.0471573, -40.8297673 -21.0472651, -40.8298708 -21.047503)",
145365260,False,Rua Treze de Maio,residential,False,71.346,,,"LINESTRING (-40.8298708 -21.047503, -40.8304917 -21.0472275)",
791176872,True,Avenida Atlântica,tertiary,False,46.417,2,40,"LINESTRING (-40.8298708 -21.047503, -40.8300633 -21.0478798)",
150138460,False,Rua Sete de Setembro,residential,False,69.976,,,"LINESTRING (-40.8302686 -21.0482578, -40.8308796 -21.0479916)",
791176872,True,Avenida Atlântica,tertiary,False,47.644,2,40,"LINESTRING (-40.8302686 -21.0482578, -40.830447 -21.0486526)",
150138448,False,Rua Guaçuí,residential,False,75.989,,,"LINESTRING (-40.830447 -21.0486526, -40.8311232 -21.0483904)",
145349078,False,Rua Abdala Sabra,living_street,False,85.183,,,"LINESTRING (-40.8246682 -21.0422349, -40.8250393 -21.0415516)",
145349078,False,Rua Abdala Sabra,living_street,True,111.037,,,"LINESTRING (-40.8246682 -21.0422349, -40.8241629 -21.0431151)",
131913323,False,Avenida Governador Lacerda de Aguiar,tertiary,False,47.238,2,40,"LINESTRING (-40.8246682 -21.0422349, -40.824485 -21.0421389, -40.8242703 -21.0420286)",
131913323,False,Avenida Governador Lacerda de Aguiar,tertiary,True,113.93400000000001,2,40,"LINESTRING (-40.8246682 -21.0422349, -40.8249466 -21.0423757, -40.8252177 -21.0425209, -40.8254101 -21.0426511, -40.825553 -21.0427629, -40.8255871 -21.0427896)",
145349022,False,Rua Mário Resende,residential,True,44.308,,,"LINESTRING (-40.8269265 -21.0413797, -40.8266395 -21.0416747)",
149778682,False,Avenida Domingos Martins,primary,False,72.227,,40,"LINESTRING (-40.8269265 -21.0413797, -40.8271982 -21.0415528, -40.8274938 -21.0417558)",ES-060
149778682,False,Avenida Domingos Martins,primary,True,107.931,,40,"LINESTRING (-40.8269265 -21.0413797, -40.8266905 -21.041253, -40.8265355 -21.041185, -40.8262361 -21.0410854, -40.8259693 -21.0410105)",ES-060
145349095,False,Rua Cachoeiro de Itapemirim,residential,False,125.068,,,"LINESTRING (-40.8292872 -21.0429702, -40.828098 -21.0431525)",
149778682,False,Avenida Domingos Martins,primary,True,70.979,,40,"LINESTRING (-40.8292872 -21.0429702, -40.8287276 -21.0426032)",ES-060
149778682,False,Avenida Domingos Martins,primary,False,71.13300000000001,,40,"LINESTRING (-40.8292872 -21.0429702, -40.8295337 -21.0431261, -40.8297013 -21.0432554, -40.8298184 -21.0433707)",ES-060
145357465,False,Rua Alegre,residential,True,77.211,,,"LINESTRING (-40.8278668 -21.0420022, -40.8273431 -21.0424954)",
149778682,False,Avenida Domingos Martins,primary,False,42.598,,40,"LINESTRING (-40.8278668 -21.0420022, -40.8281987 -21.0422276)",ES-060
149778682,False,Avenida Domingos Martins,primary,True,47.425,,40,"LINESTRING (-40.8278668 -21.0420022, -40.8274938 -21.0417558)",ES-060
145357466,False,Rua Sebastiana Alves Lopes,residential,True,70.221,,,"LINESTRING (-40.8274938 -21.0417558, -40.8270317 -21.0422171)",
