osmid,highway,oneway,reversed,length,geometry,name,lanes,junction,bridge
250878492,residential,False,False,69.924,"LINESTRING (-41.41206 -14.9762458, -41.4118174 -14.9762903, -41.4117129 -14.9763078, -41.4115839 -14.9763274, -41.4114171 -14.9763408)",,,,
790255840,secondary,False,True,79.086,"LINESTRING (-41.41206 -14.9762458, -41.4122839 -14.9762017, -41.4123952 -14.976168, -41.4125226 -14.9761279, -41.4127708 -14.9760631)",,,,
250878492,residential,False,True,69.924,"LINESTRING (-41.4114171 -14.9763408, -41.4115839 -14.9763274, -41.4117129 -14.9763078, -41.4118174 -14.9762903, -41.41206 -14.9762458)",,,,
894337881,residential,False,False,14.326,"LINESTRING (-41.4114171 -14.9763408, -41.4113949 -14.9762717, -41.4113799 -14.9762171)",,,,
894337883,residential,False,True,52.111000000000004,"LINESTRING (-41.4114171 -14.9763408, -41.4114748 -14.976543, -41.4115528 -14.9767907)",Rua Clemente Maciel,,,
338650654,tertiary,False,True,63.684,"LINESTRING (-41.4127761 -14.9759879, -41.4128115 -14.9754162)",Avenida Joaquim Goncalves,,,
894337880,secondary,False,False,8.381,"LINESTRING (-41.4127761 -14.9759879, -41.4127708 -14.9760631)",Avenida Joaquim Goncalves,,,
832492183,secondary,True,False,49.673,"LINESTRING (-41.4127761 -14.9759879, -41.4129706 -14.975975, -41.4132375 -14.9759581)",Rua 7 de Setembro,1,,
338650654,tertiary,False,False,63.684,"LINESTRING (-41.4128115 -14.9754162, -41.4127761 -14.9759879)",Avenida Joaquim Goncalves,,,
338650654,tertiary,False,True,18.769,"LINESTRING (-41.4128115 -14.9754162, -41.4128218 -14.9752477)",Avenida Joaquim Goncalves,,,
"[250878494, 250878495]",residential,False,True,113.789,"LINESTRING (-41.4128115 -14.9754162, -41.4127017 -14.9754697, -41.4126507 -14.9755021, -41.4126018 -14.9755377, -41.41253 -14.975598, -41.4122615 -14.9758328, -41.4121565 -14.9759283, -41.4120044 -14.9760717)",Rua Duque de Caxias,,,
265625073,secondary,False,False,14.336,"LINESTRING (-41.4111943 -14.9755534, -41.4111527 -14.9754309)",,,,
265625073,secondary,False,True,76.446,"LINESTRING (-41.4111943 -14.9755534, -41.4113799 -14.9762171)",,,,
250878500,residential,False,True,180.201,"LINESTRING (-41.4111943 -14.9755534, -41.4114571 -14.9754833, -41.4115014 -14.9754665, -41.4115369 -14.975449, -41.4115711 -14.9754322, -41.4116201 -14.9754056, -41.4117897 -14.9753279, -41.4119218 -14.975265, -41.4120854 -14.9751925, -41.4121766 -14.975164, -41.4122402 -14.9751531, -41.4127869 -14.9751248)",Rua Rui Barbosa,,,
265625073,secondary,False,True,14.336,"LINESTRING (-41.4111527 -14.9754309, -41.4111943 -14.9755534)",,,,
265625073,secondary,False,False,51.916,"LINESTRING (-41.4111527 -14.9754309, -41.411089 -14.975259, -41.4109965 -14.9749891)",,,,
"[250878504, 250878505, 250878506, 789872702, 789872703]",residential,False,False,77.60500000000002,"LINESTRING (-41.4111527 -14.9754309, -41.4110307 -14.975433, -41.4109711 -14.9754348, -41.4109231 -14.975432, -41.4108544 -14.9754201, -41.4107596 -14.9753953, -41.4106739 -14.975372, -41.4106136 -14.975353, -41.4105633 -14.975337, -41.4105056 -14.9753149, -41.410451 -14.9752983)",,,,
338664536,secondary,False,True,88.766,"LINESTRING (-41.4104037 -14.9751912, -41.4096324 -14.9754777)",Praça dos Ferraz,,,
789872702,residential,False,True,12.948,"LINESTRING (-41.4104037 -14.9751912, -41.410451 -14.9752983)",,,,
338664536,secondary,False,False,67.551,"LINESTRING (-41.4104037 -14.9751912, -41.4105526 -14.9751329, -41.4109965 -14.9749891)",Praça dos Ferraz,,,
789872702,residential,False,False,12.948,"LINESTRING (-41.410451 -14.9752983, -41.4104037 -14.9751912)",,,,
"[250878504, 250878505, 250878506, 789872702, 789872703]",residential,False,True,77.60499999999999,"LINESTRING (-41.410451 -14.9752983, -41.4105056 -14.9753149, -41.4105633 -14.975337, -41.4106136 -14.975353, -41.4106739 -14.975372, -41.4107596 -14.9753953, -41.4108544 -14.9754201, -41.4109231 -14.975432, -41.4109711 -14.9754348, -41.4110307 -14.975433, -41.4111527 -14.9754309)",,,,
829667932,residential,False,False,48.626000000000005,"LINESTRING (-41.410451 -14.9752983, -41.4103724 -14.9755488, -41.4103283 -14.9757191)",Rua Cinco de Novembro,,,
250878507,residential,False,False,33.51,"LINESTRING (-41.4102717 -14.9759336, -41.4102232 -14.9762313)",Rua Cinco de Novembro,,,
250878507,residential,False,True,24.614,"LINESTRING (-41.4102717 -14.9759336, -41.4103283 -14.9757191)",Rua Cinco de Novembro,,,
265625076,residential,False,True,79.574,"LINESTRING (-41.4102717 -14.9759336, -41.409534 -14.9758683)",Rua Monsenhor Waldemar,,,
250878507,residential,False,False,30.199,"LINESTRING (-41.4102232 -14.9762313, -41.4102163 -14.9765028)",Rua Cinco de Novembro,,,
250878507,residential,False,True,33.51,"LINESTRING (-41.4102232 -14.9762313, -41.4102717 -14.9759336)",Rua Cinco de Novembro,,,
829667930,residential,False,False,20.753,"LINESTRING (-41.4102232 -14.9762313, -41.4103895 -14.9763263)",Rua Rodrigo Leite,,,
829667930,residential,False,True,74.617,"LINESTRING (-41.4102232 -14.9762313, -41.4095327 -14.9763045)",Rua Rodrigo Leite,,,
250878507,residential,False,True,30.199,"LINESTRING (-41.4102163 -14.9765028, -41.4102232 -14.9762313)",Rua Cinco de Novembro,,,
1246158068,residential,False,True,27.043,"LINESTRING (-41.4102163 -14.9765028, -41.4103895 -14.9763263)",Praça Tiradentes,,,
748857915,residential,False,False,197.341,"LINESTRING (-41.4102163 -14.9765028, -41.4102374 -14.9765904, -41.4102643 -14.9766656, -41.4105262 -14.9772579, -41.4109275 -14.9781374)",Rua Leoncio Souto,,,
265625069,residential,False,False,29.918,"LINESTRING (-41.4109275 -14.9781374, -41.4111145 -14.9783368)",Rua Castelo Branco,,,
265625072,residential,False,False,32.857,"LINESTRING (-41.4109275 -14.9781374, -41.4107681 -14.9783896)",Rua São João,,,
265625072,residential,False,True,100.974,"LINESTRING (-41.4109275 -14.9781374, -41.4115921 -14.9774952)",Rua São João,,,
748857915,residential,False,True,197.341,"LINESTRING (-41.4109275 -14.9781374, -41.4105262 -14.9772579, -41.4102643 -14.9766656, -41.4102374 -14.9765904, -41.4102163 -14.9765028)",Rua Leoncio Souto,,,
829667929,residential,False,True,65.203,"LINESTRING (-41.4126755 -14.9771513, -41.4127278 -14.9765671)",Avenida Joaquim Goncalves,,,
250878508,residential,False,False,101.36000000000001,"LINESTRING (-41.4126755 -14.9771513, -41.411985 -14.9774025, -41.4119106 -14.9774298, -41.411794 -14.9774764)",Rua Dois de Julho,,,
829667929,residential,False,False,197.20299999999997,"LINESTRING (-41.4126755 -14.9771513, -41.4126997 -14.9778445, -41.4127426 -14.9789236)",Avenida Joaquim Goncalves,,,
265625068,residential,False,True,404.975,"LINESTRING (-41.4106001 -14.9786657, -41.410332 -14.978842, -41.4102307 -14.9788926, -41.4101576 -14.9789139, -41.4100678 -14.9789249, -41.4099618 -14.9789139, -41.409875 -14.9788906, -41.4097331 -14.9788239, -41.4071896 -14.9776692)",Rua Alto da Boa Vista,,,
265625072,residential,False,False,97.12100000000001,"LINESTRING (-41.4106001 -14.9786657, -41.4105499 -14.978739, -41.410519 -14.978787, -41.4104801 -14.978831, -41.4104416 -14.9788657, -41.4103138 -14.9789768, -41.4101945 -14.9790662, -41.409928 -14.9792359)",Rua São João,,,
265625072,residential,False,True,19.808,"LINESTRING (-41.4106001 -14.9786657, -41.4106814 -14.9785302, -41.4106926 -14.9785116)",Rua São João,,,
265625072,residential,False,True,97.121,"LINESTRING (-41.409928 -14.9792359, -41.4101945 -14.9790662, -41.4103138 -14.9789768, -41.4104416 -14.9788657, -41.4104801 -14.978831, -41.410519 -14.978787, -41.4105499 -14.978739, -41.4106001 -14.9786657)",Rua São João,,,
748857914,residential,False,False,106.94300000000001,"LINESTRING (-41.409928 -14.9792359, -41.4103916 -14.9794159, -41.4108486 -14.979602)",Rua José Ferreira Rocha,,,
"[748857914, 265625063, 467763463]",residential,False,True,318.096,"LINESTRING (-41.409928 -14.9792359, -41.409374 -14.9790139, -41.4093291 -14.9790036, -41.4092859 -14.9790059, -41.4092373 -14.9790163, -41.4091699 -14.9790668, -41.4091281 -14.9791303, -41.4091008 -14.9791685, -41.40907 -14.9791834, -41.4090344 -14.9791847, -41.4089962 -14.9791769, -41.4072523 -14.9784435)","['Rua José Ferreira Rocha', 'Rua Virgílio Pena']",,,
748857914,residential,False,False,88.627,"LINESTRING (-41.4117053 -14.9796597, -41.4125303 -14.9796707)",Rua José Ferreira Rocha,,,
265625064,residential,False,False,136.321,"LINESTRING (-41.4117053 -14.9796597, -41.4123094 -14.9794432, -41.4124603 -14.9793952, -41.4126118 -14.9793376, -41.4128874 -14.9792158)",Rua José Ferreira Rocha,,,
748857914,residential,False,True,93.059,"LINESTRING (-41.4117053 -14.9796597, -41.4114109 -14.9796751, -41.4112285 -14.9796751, -41.4110836 -14.9796621, -41.4109576 -14.9796375, -41.4108486 -14.979602)",Rua José Ferreira Rocha,,,
829667928,residential,False,False,36.022,"LINESTRING (-41.4128874 -14.9792158, -41.4127426 -14.9789236)",Rua Quinze de Novembro,,,
265625064,residential,False,True,136.321,"LINESTRING (-41.4128874 -14.9792158, -41.4126118 -14.9793376, -41.4124603 -14.9793952, -41.4123094 -14.9794432, -41.4117053 -14.9796597)",Rua José Ferreira Rocha,,,
829667928,residential,False,True,45.967999999999996,"LINESTRING (-41.4128874 -14.9792158, -41.4129538 -14.9793875, -41.4129813 -14.9794717, -41.41299 -14.9795241, -41.4129981 -14.9796125)",Rua Quinze de Novembro,,,
265625065,residential,False,False,231.13400000000001,"LINESTRING (-41.4108486 -14.979602, -41.4110327 -14.9791426, -41.4110468 -14.979107, -41.4110588 -14.9790882, -41.4110776 -14.979073, -41.4111004 -14.9790642, -41.4111185 -14.979061, -41.4112151 -14.9790493, -41.4114263 -14.9790474, -41.411492 -14.9790377, -41.4115584 -14.9790007, -41.4117475 -14.9788265, -41.4119218 -14.9786458, -41.4122842 -14.9782547)",Rua Israel Ferraz,,,
748857914,residential,False,False,93.059,"LINESTRING (-41.4108486 -14.979602, -41.4109576 -14.9796375, -41.4110836 -14.9796621, -41.4112285 -14.9796751, -41.4114109 -14.9796751, -41.4117053 -14.9796597)",Rua José Ferreira Rocha,,,
748857914,residential,False,True,106.94300000000001,"LINESTRING (-41.4108486 -14.979602, -41.4103916 -14.9794159, -41.409928 -14.9792359)",Rua José Ferreira Rocha,,,
242848074,residential,False,True,89.2,"LINESTRING (-41.4122842 -14.9782547, -41.4127426 -14.9789236)",Rua Quinze de Novembro,,,
242848074,residential,False,False,35.379000000000005,"LINESTRING (-41.4122842 -14.9782547, -41.4121944 -14.9781094, -41.4121067 -14.9779869)",Rua Quinze de Novembro,,,
265625065,residential,False,True,231.13400000000001,"LINESTRING (-41.4122842 -14.9782547, -41.4119218 -14.9786458, -41.4117475 -14.9788265, -41.4115584 -14.9790007, -41.411492 -14.9790377, -41.4114263 -14.9790474, -41.4112151 -14.9790493, -41.4111185 -14.979061, -41.4111004 -14.9790642, -41.4110776 -14.979073, -41.4110588 -14.9790882, -41.4110468 -14.979107, -41.4110327 -14.9791426, -41.4108486 -14.979602)",Rua Israel Ferraz,,,
"[748857914, 467763463, 265625063]",residential,False,False,318.096,"LINESTRING (-41.4072523 -14.9784435, -41.4089962 -14.9791769, -41.4090344 -14.9791847, -41.40907 -14.9791834, -41.4091008 -14.9791685, -41.4091281 -14.9791303, -41.4091699 -14.9790668, -41.4092373 -14.9790163, -41.4092859 -14.9790059, -41.4093291 -14.9790036, -41.409374 -14.9790139, -41.409928 -14.9792359)","['Rua José Ferreira Rocha', 'Rua Virgílio Pena']",,,
265625063,residential,False,True,86.34699999999998,"LINESTRING (-41.4072523 -14.9784435, -41.4068806 -14.9782875, -41.4066647 -14.9782001, -41.4065963 -14.9781671, -41.4065198 -14.978125)",Rua Virgílio Pena,,,
265625066,residential,False,False,72.256,"LINESTRING (-41.4072523 -14.9784435, -41.4071951 -14.978272, -41.4071348 -14.9781191, -41.407114 -14.9780822, -41.4070892 -14.9780543, -41.4070174 -14.9779954, -41.4069597 -14.9779598, -41.4069007 -14.977919)",Travessa Alto da Boa Vista,,,
834782465,residential,False,True,53.398,"LINESTRING (-41.4074694 -14.9774604, -41.4079663 -14.9774743)",Rua Tomaz Brandão,,,
834782466,residential,False,True,37.979,"LINESTRING (-41.4074694 -14.9774604, -41.4071896 -14.9776692)",Travessa Alto da Boa Vista,,,
265625112,residential,False,False,171.691,"LINESTRING (-41.4074694 -14.9774604, -41.4075606 -14.9773042, -41.4076115 -14.9772252, -41.4076799 -14.9771513, -41.4077885 -14.9770542, -41.4079528 -14.9769097, -41.4079917 -14.9768586, -41.4080185 -14.976808, -41.408046 -14.9767284, -41.4080802 -14.9765761, -41.408103 -14.9764537, -41.4081138 -14.9763837, -41.4081198 -14.9763209, -41.4081183 -14.9761242)",Rua Anto dos Renas,,,
834782465,residential,False,False,53.398,"LINESTRING (-41.4079663 -14.9774743, -41.4074694 -14.9774604)",Rua Tomaz Brandão,,,
265625070,residential,False,True,100.911,"LINESTRING (-41.4079663 -14.9774743, -41.408156 -14.9775128, -41.4082452 -14.9775335, -41.4083334 -14.9775633, -41.4085727 -14.9776877, -41.4088192 -14.9778328)",Rua Tomaz Brandão,,,
467763466,residential,False,False,64.096,"LINESTRING (-41.4079663 -14.9774743, -41.4080715 -14.977426, -41.4081627 -14.9773735, -41.4082277 -14.9773266, -41.4083304 -14.9772414, -41.4083991 -14.9771935, -41.4084655 -14.9771646)",Rua Pedro Lopes,,,
338664528,residential,False,False,32.79,"LINESTRING (-41.4087234 -14.9770804, -41.4087058 -14.977175, -41.4086978 -14.9772158, -41.4086951 -14.9772643, -41.4087044 -14.9773726)",,,,
467763466,residential,False,False,97.764,"LINESTRING (-41.4087234 -14.9770804, -41.4089245 -14.976672, -41.4091256 -14.9762918)",Rua Pedro Lopes,,,
467763466,residential,False,True,29.270999999999997,"LINESTRING (-41.4087234 -14.9770804, -41.4085855 -14.9771311, -41.4085074 -14.9771544, -41.4084655 -14.9771646)",Rua Pedro Lopes,,,
338664536,secondary,False,False,32.073,"LINESTRING (-41.4093731 -14.9756207, -41.4096324 -14.9754777)",Praça dos Ferraz,,,
467763466,residential,False,True,25.714,"LINESTRING (-41.4093731 -14.9756207, -41.4093581 -14.9757566, -41.4093341 -14.9758483)",Rua Pedro Lopes,,,
829667933,secondary,False,True,24.972,"LINESTRING (-41.4093731 -14.9756207, -41.4093181 -14.9756297, -41.4092624 -14.9756291, -41.4091452 -14.9756001)",Praça dos Ferraz,,,
265625067,residential,False,True,43.055,"LINESTRING (-41.4084987 -14.9760022, -41.4081183 -14.9761242)",Rua Virgilio Pena Dois,,,
338664524,residential,False,False,47.428,"LINESTRING (-41.4084987 -14.9760022, -41.4089014 -14.9761771)",Travessa Virgilio Pena,,,
1246159097,residential,False,False,35.216,"LINESTRING (-41.4084987 -14.9760022, -41.4086066 -14.9759394, -41.4086355 -14.9759167, -41.4086509 -14.9758947, -41.4086636 -14.9758668, -41.4086978 -14.9757703)",Travessa Virgilio Pena,,,
467763466,residential,False,False,54.163,"LINESTRING (-41.4091256 -14.9762918, -41.4093341 -14.9758483)",Rua Pedro Lopes,,,
837302173,residential,False,True,27.252,"LINESTRING (-41.4091256 -14.9762918, -41.4089014 -14.9761771)",,,,
467763466,residential,False,True,97.764,"LINESTRING (-41.4091256 -14.9762918, -41.4089245 -14.976672, -41.4087234 -14.9770804)",Rua Pedro Lopes,,,
834782466,residential,False,False,37.979,"LINESTRING (-41.4071896 -14.9776692, -41.4074694 -14.9774604)",Travessa Alto da Boa Vista,,,
265625068,residential,False,False,404.9750000000001,"LINESTRING (-41.4071896 -14.9776692, -41.4097331 -14.9788239, -41.409875 -14.9788906, -41.4099618 -14.9789139, -41.4100678 -14.9789249, -41.4101576 -14.9789139, -41.4102307 -14.9788926, -41.410332 -14.978842, -41.4106001 -14.9786657)",Rua Alto da Boa Vista,,,
834782466,residential,False,True,41.657000000000004,"LINESTRING (-41.4071896 -14.9776692, -41.407067 -14.97777, -41.4070047 -14.9778257, -41.4069007 -14.977919)",Travessa Alto da Boa Vista,,,
265625069,residential,False,True,29.918,"LINESTRING (-41.4111145 -14.9783368, -41.4109275 -14.9781374)",Rua Castelo Branco,,,
265625069,residential,False,False,133.44299999999998,"LINESTRING (-41.4111145 -14.9783368, -41.4111564 -14.9783258, -41.4111792 -14.9783271, -41.4112033 -14.9783348, -41.4112201 -14.9783439, -41.4112394 -14.9783667, -41.411313 -14.9784683, -41.4113327 -14.9784841, -41.4113586 -14.9784913, -41.411383 -14.9784929, -41.4114075 -14.9784874, -41.4114427 -14.978466, -41.4121067 -14.9779869)",Rua Castelo Branco,,,
789854022,residential,False,False,49.312,"LINESTRING (-41.4111145 -14.9783368, -41.4109106 -14.978421, -41.4106926 -14.9785116)",Rua Tomaz Brandão,,,
242848074,residential,False,False,65.959,"LINESTRING (-41.4121067 -14.9779869, -41.4118614 -14.9775854, -41.411794 -14.9774764)",Rua Quinze de Novembro,,,
242848074,residential,False,True,35.379000000000005,"LINESTRING (-41.4121067 -14.9779869, -41.4121944 -14.9781094, -41.4122842 -14.9782547)",Rua Quinze de Novembro,,,
265625069,residential,False,True,133.44299999999998,"LINESTRING (-41.4121067 -14.9779869, -41.4114427 -14.978466, -41.4114075 -14.9784874, -41.411383 -14.9784929, -41.4113586 -14.9784913, -41.4113327 -14.9784841, -41.411313 -14.9784683, -41.4112394 -14.9783667, -41.4112201 -14.9783439, -41.4112033 -14.9783348, -41.4111792 -14.9783271, -41.4111564 -14.9783258, -41.4111145 -14.9783368)",Rua Castelo Branco,,,
265625072,residential,False,True,15.805,"LINESTRING (-41.4106926 -14.9785116, -41.4107681 -14.9783896)",Rua São João,,,
265625072,residential,False,False,19.808,"LINESTRING (-41.4106926 -14.9785116, -41.4106814 -14.9785302, -41.4106001 -14.9786657)",Rua São João,,,
789854022,residential,False,True,49.312,"LINESTRING (-41.4106926 -14.9785116, -41.4109106 -14.978421, -41.4111145 -14.9783368)",Rua Tomaz Brandão,,,
265625071,residential,False,False,15.131,"LINESTRING (-41.4088192 -14.9778328, -41.4088734 -14.9777072)",Rua Rodrigo Leite,,,
265625070,residential,False,False,100.911,"LINESTRING (-41.4088192 -14.9778328, -41.4085727 -14.9776877, -41.4083334 -14.9775633, -41.4082452 -14.9775335, -41.408156 -14.9775128, -41.4079663 -14.9774743)",Rua Tomaz Brandão,,,
265625070,residential,False,True,221.675,"LINESTRING (-41.4088192 -14.9778328, -41.409184 -14.9780757, -41.409243 -14.9781036, -41.409303 -14.978122, -41.4100818 -14.9782901, -41.4107681 -14.9783896)",Rua Tomaz Brandão,,,
829667930,residential,False,False,74.617,"LINESTRING (-41.4095327 -14.9763045, -41.4102232 -14.9762313)",Rua Rodrigo Leite,,,
265625071,residential,False,True,171.598,"LINESTRING (-41.4095327 -14.9763045, -41.4095206 -14.9763688, -41.4095025 -14.9764232, -41.409182 -14.9771021, -41.4088734 -14.9777072)",Rua Rodrigo Leite,,,
265625110,residential,False,False,48.504000000000005,"LINESTRING (-41.4095327 -14.9763045, -41.4095343 -14.9761618, -41.409534 -14.9758683)",Rua Rodrigo Leite,,,
265625072,residential,False,False,100.974,"LINESTRING (-41.4115921 -14.9774952, -41.4109275 -14.9781374)",Rua São João,,,
265625074,residential,True,False,11.658999999999999,"LINESTRING (-41.4115921 -14.9774952, -41.4115778 -14.9774858, -41.4115622 -14.9774755, -41.4115403 -14.9774477, -41.4115287 -14.9774146)",,,roundabout,
242848074,residential,False,True,9.026,"LINESTRING (-41.4117511 -14.9774066, -41.411794 -14.9774764)",Rua Quinze de Novembro,,,
265625074,residential,True,False,22.991,"LINESTRING (-41.4117511 -14.9774066, -41.4117425 -14.9774395, -41.4117238 -14.9774683, -41.4116968 -14.97749, -41.4116631 -14.9775028, -41.411627 -14.9775046, -41.4115921 -14.9774952)",,,roundabout,
894337883,residential,False,False,9.232,"LINESTRING (-41.4117095 -14.9773123, -41.4116795 -14.9772345)",Rua Clemente Maciel,,,
265625074,residential,True,False,11.822,"LINESTRING (-41.4117095 -14.9773123, -41.4117337 -14.9773381, -41.4117483 -14.9773709, -41.4117511 -14.9774066)",,,roundabout,
265625074,residential,True,False,15.492999999999999,"LINESTRING (-41.4115746 -14.9773084, -41.411607 -14.9772931, -41.4116427 -14.9772885, -41.4116781 -14.9772951, -41.4117095 -14.9773123)",,,roundabout,
265625076,residential,False,False,21.588,"LINESTRING (-41.4093341 -14.9758483, -41.409534 -14.9758683)",Rua Monsenhor Waldemar,,,
467763466,residential,False,True,54.163,"LINESTRING (-41.4093341 -14.9758483, -41.4091256 -14.9762918)",Rua Pedro Lopes,,,
467763466,residential,False,False,25.714,"LINESTRING (-41.4093341 -14.9758483, -41.4093581 -14.9757566, -41.4093731 -14.9756207)",Rua Pedro Lopes,,,
250878507,residential,False,False,24.614,"LINESTRING (-41.4103283 -14.9757191, -41.4102717 -14.9759336)",Rua Cinco de Novembro,,,
265625077,residential,False,True,85.998,"LINESTRING (-41.4103283 -14.9757191, -41.4097989 -14.9756608, -41.4097546 -14.9756472, -41.4097184 -14.9756271, -41.4096902 -14.9756025, -41.4096324 -14.9754777)",,,,
829667932,residential,False,True,48.626000000000005,"LINESTRING (-41.4103283 -14.9757191, -41.4103724 -14.9755488, -41.410451 -14.9752983)",Rua Cinco de Novembro,,,
265625078,residential,False,False,53.159,"LINESTRING (-41.4070031 -14.9745566, -41.4068525 -14.9742985, -41.4067465 -14.9741483)",,,,
338664515,secondary,False,False,140.28300000000002,"LINESTRING (-41.4070031 -14.9745566, -41.4070845 -14.9746276, -41.4072052 -14.9747351, -41.4073902 -14.9748453, -41.4075512 -14.9749489, -41.4076853 -14.9750305, -41.4078449 -14.9751199, -41.4080957 -14.9752365)",Avenida Joaquim Ferraz de Araujo,2,,
338664515,secondary,False,True,51.568,"LINESTRING (-41.4070031 -14.9745566, -41.4068323 -14.9744242, -41.4066225 -14.9742741)",Avenida Joaquim Ferraz de Araujo,2,,
338664513,residential,False,False,15.88,"LINESTRING (-41.4065078 -14.9734538, -41.4064837 -14.9733129)",,,,
