osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,junction
912616293,Rua Ceres,residential,,True,False,17.274,"LINESTRING (-49.1477512 -14.5269613, -49.1477114 -14.5270097, -49.1476845 -14.5270175, -49.147657 -14.5270106, -49.1476231 -14.5269899)",,,
"[256093362, 256093350, 912616294]",Rua Ceres,residential,,False,False,141.969,"LINESTRING (-49.1477512 -14.5269613, -49.1482118 -14.5266811, -49.1484264 -14.5265564, -49.1488956 -14.5263292)",yes,,
256093373,Rua Gonçalves Dias,residential,,False,False,71.418,"LINESTRING (-49.1465699 -14.5277565, -49.1465094 -14.5271169)",,,
256093384,Rua Coelho Neto,residential,,False,False,133.294,"LINESTRING (-49.1465699 -14.5277565, -49.1477972 -14.5275968)",,,
256093355,Avenida Pedro Ludovico,residential,,False,True,82.915,"LINESTRING (-49.1481555 -14.5217897, -49.1487912 -14.5213686)",,,
912616289,Rua Anápolis,residential,,False,False,98.775,"LINESTRING (-49.1481555 -14.5217897, -49.1480455 -14.5209078)",,,
912616289,Rua Anápolis,residential,,False,True,59.524,"LINESTRING (-49.1481555 -14.5217897, -49.1482395 -14.5223188)",,,
256093355,Avenida Pedro Ludovico,residential,,False,False,97.968,"LINESTRING (-49.1481555 -14.5217897, -49.1479972 -14.5218464, -49.1472677 -14.5219741)",,,
256093367,,residential,,False,False,77.984,"LINESTRING (-49.1487345 -14.525456, -49.1480204 -14.5255743)",,,
256093404,Rua Anápolis,residential,,False,False,99.304,"LINESTRING (-49.1487345 -14.525456, -49.1486027 -14.5245721)",,,
256093404,Rua Anápolis,residential,,False,True,35.916,"LINESTRING (-49.1487345 -14.525456, -49.1487842 -14.5257754)",,,
912616289,Rua Anápolis,residential,,False,False,103.171,"LINESTRING (-49.1483849 -14.5232359, -49.1482395 -14.5223188)",,,
912616289,Rua Anápolis,residential,,False,True,143.082,"LINESTRING (-49.1483849 -14.5232359, -49.148593 -14.5245068)",,,
912630946,Rua Goiás,residential,,False,False,76.135,"LINESTRING (-49.1483849 -14.5232359, -49.1476861 -14.5233417)",,,
912630946,Rua Goiás,residential,,False,True,75.352,"LINESTRING (-49.1483849 -14.5232359, -49.149077 -14.5231342)",,,
256093404,Rua Anápolis,residential,,False,False,15.491,"LINESTRING (-49.148944 -14.5264604, -49.1488956 -14.5263292)",,,
256093367,,residential,,False,False,68.048,"LINESTRING (-49.1480204 -14.5255743, -49.1473976 -14.5256793)",,,
256093367,,residential,,False,True,77.984,"LINESTRING (-49.1480204 -14.5255743, -49.1487345 -14.525456)",,,
256093390,,residential,,False,True,101.388,"LINESTRING (-49.1480204 -14.5255743, -49.1479161 -14.5246681)",,,
256093361,Rua Coronel Aristides,residential,40,False,False,99.02,"LINESTRING (-49.1497675 -14.5217633, -49.1489053 -14.5220737)",,,
256093361,Rua Coronel Aristides,residential,40,False,True,88.782,"LINESTRING (-49.1497675 -14.5217633, -49.1504876 -14.521374)",,,
256157793,Rua Francisco Fernandes,residential,,False,False,141.345,"LINESTRING (-49.1497675 -14.5217633, -49.1497569 -14.5230344)",,,
256157793,Rua Francisco Fernandes,residential,,False,True,92.297,"LINESTRING (-49.1497675 -14.5217633, -49.1494032 -14.5210119)",,,
256093361,Rua Coronel Aristides,residential,40,False,False,11.711,"LINESTRING (-49.1505829 -14.5213232, -49.1504876 -14.521374)",,,
256093361,Rua Coronel Aristides,residential,40,False,True,6.533,"LINESTRING (-49.1505829 -14.5213232, -49.1506324 -14.5212892)",,,
888006164,Avenida Santana,residential,60,True,False,95.125,"LINESTRING (-49.1505829 -14.5213232, -49.1501379 -14.5205841)",,,
256093355,Avenida Pedro Ludovico,residential,,False,False,82.915,"LINESTRING (-49.1487912 -14.5213686, -49.1481555 -14.5217897)",,,
256093355,Avenida Pedro Ludovico,residential,,False,True,76.896,"LINESTRING (-49.1487912 -14.5213686, -49.1494032 -14.5210119)",,,
256205387,,residential,,False,False,79.36,"LINESTRING (-49.1487912 -14.5213686, -49.1489053 -14.5220737)",,,
256205413,Avenida Transbrasiliana,tertiary,,False,True,93.34,"LINESTRING (-49.1479369 -14.5277482, -49.148304 -14.5285087)",,,
912288630,Avenida Transbrasiliana,tertiary,,True,False,22.573,"LINESTRING (-49.1479369 -14.5277482, -49.1477972 -14.5275968)",,,
256093361,Rua Coronel Aristides,residential,40,False,False,15.763,"LINESTRING (-49.1518855 -14.5205518, -49.1517606 -14.5206258)",,,
256093361,Rua Coronel Aristides,residential,40,False,True,128.124,"LINESTRING (-49.1518855 -14.5205518, -49.1529009 -14.5199506)",,,
370752502,Avenida Coronel Gaspar,tertiary,,True,False,87.093,"LINESTRING (-49.1518855 -14.5205518, -49.152321 -14.5212119)",,,
256157806,Avenida Coronel Gaspar,tertiary,,True,False,85.06,"LINESTRING (-49.1543655 -14.5244605, -49.154773 -14.5251159)",,2,
256157832,Rua Sete,residential,,False,True,123.446,"LINESTRING (-49.1543655 -14.5244605, -49.1553573 -14.5239031)",,,
1158193766,Travessa Machombombo,residential,,False,False,18.744,"LINESTRING (-49.1543655 -14.5244605, -49.1542023 -14.5245193)",,,
256157799,,residential,,False,False,73.476,"LINESTRING (-49.1503229 -14.5267173, -49.1496448 -14.5266415)",,,
912616288,Rua Francisco Fernandes,residential,,False,False,119.209,"LINESTRING (-49.1503229 -14.5267173, -49.1505209 -14.5277721)",,,
912616288,Rua Francisco Fernandes,residential,,False,True,128.262,"LINESTRING (-49.1503229 -14.5267173, -49.1501453 -14.5255767)",,,
256157785,Avenida Coronel Gaspar,tertiary,,True,False,87.455,"LINESTRING (-49.1521807 -14.521299, -49.1517606 -14.5206258)",,,
912630943,,residential,,False,True,17.941,"LINESTRING (-49.1521807 -14.521299, -49.152321 -14.5212119)",,,
256093356,Rua 1,residential,,False,True,93.812,"LINESTRING (-49.1553573 -14.5239031, -49.1549066 -14.523181)",,,
256157832,Rua Sete,residential,,False,False,123.446,"LINESTRING (-49.1553573 -14.5239031, -49.1543655 -14.5244605)",,,
256093404,Rua Anápolis,residential,,False,False,35.916,"LINESTRING (-49.1487842 -14.5257754, -49.1487345 -14.525456)",,,
256093404,Rua Anápolis,residential,,False,True,62.736,"LINESTRING (-49.1487842 -14.5257754, -49.1488956 -14.5263292)",,,
256157778,,residential,,False,False,76.606,"LINESTRING (-49.1487842 -14.5257754, -49.1494879 -14.5256725)",,,
256157777,Avenida Campo Agrícola,residential,,False,False,37.026,"LINESTRING (-49.1551648 -14.5253433, -49.1555027 -14.5254056)",,,
256157777,Avenida Campo Agrícola,residential,,False,True,26.698999999999998,"LINESTRING (-49.1551648 -14.5253433, -49.155001 -14.5253236, -49.1549294 -14.5253642)",,,
256157839,Rua Planaltina,residential,,False,True,124.545,"LINESTRING (-49.153295 -14.5259002, -49.1543938 -14.5262511)",,,
256161942,,residential,,False,False,81.848,"LINESTRING (-49.153295 -14.5259002, -49.1531545 -14.5251768)",,,
256161942,,residential,,False,True,96.244,"LINESTRING (-49.153295 -14.5259002, -49.1533769 -14.5267621)",,,
256157839,Rua Planaltina,residential,,False,False,123.069,"LINESTRING (-49.1554952 -14.5265481, -49.1543938 -14.5262511)",,,
256157839,Rua Planaltina,residential,,False,True,15.899,"LINESTRING (-49.1554952 -14.5265481, -49.1556167 -14.5264668)",,,
371783955,Avenida Coronel Gaspar,tertiary,,True,False,143.262,"LINESTRING (-49.1554952 -14.5265481, -49.1547866 -14.5254575)",,,
256093355,Avenida Pedro Ludovico,residential,,False,False,76.896,"LINESTRING (-49.1494032 -14.5210119, -49.1487912 -14.5213686)",,,
256093355,Avenida Pedro Ludovico,residential,,False,True,92.289,"LINESTRING (-49.1494032 -14.5210119, -49.1501379 -14.5205841)",,,
256157793,Rua Francisco Fernandes,residential,,False,False,92.297,"LINESTRING (-49.1494032 -14.5210119, -49.1497675 -14.5217633)",,,
256157793,Rua Francisco Fernandes,residential,,False,True,89.815,"LINESTRING (-49.1494032 -14.5210119, -49.1490204 -14.5202942)",,,
256157777,Avenida Campo Agrícola,residential,,False,False,18.545,"LINESTRING (-49.1547866 -14.5254575, -49.1549294 -14.5253642)",,,
371783955,Avenida Coronel Gaspar,tertiary,,True,False,33.744,"LINESTRING (-49.1547866 -14.5254575, -49.1546293 -14.525195)",,,
256093389,Rua Porto Nacional,residential,,False,True,75.955,"LINESTRING (-49.1464876 -14.5212107, -49.1471871 -14.5211209)",,,
256157796,Rua Guaraciaba,residential,,False,False,108.652,"LINESTRING (-49.1464876 -14.5212107, -49.1464656 -14.5202338)",,,
256157785,Avenida Coronel Gaspar,tertiary,,True,False,69.331,"LINESTRING (-49.1526252 -14.5219999, -49.1522861 -14.5214698)",,,
256157803,Rua 10,residential,,False,True,18.153,"LINESTRING (-49.1526252 -14.5219999, -49.1527722 -14.5219199)",,,
256157822,Rua 9,residential,,False,False,81.9,"LINESTRING (-49.1556422 -14.5208773, -49.1549925 -14.5212606)",,,
256157826,Rua 2,residential,,False,False,78.559,"LINESTRING (-49.1553656 -14.5218678, -49.1549925 -14.5212606)",,,
256157844,Rua 8,residential,,False,False,117.577,"LINESTRING (-49.1553656 -14.5218678, -49.1544252 -14.5224057)",,,
256093356,Rua 1,residential,,False,False,100.585,"LINESTRING (-49.1544252 -14.5224057, -49.1549066 -14.523181)",,,
256093356,Rua 1,residential,,False,True,76.939,"LINESTRING (-49.1544252 -14.5224057, -49.1540569 -14.5218127)",,,
256157844,Rua 8,residential,,False,False,126.029,"LINESTRING (-49.1544252 -14.5224057, -49.1534375 -14.5230143)",,,
256157844,Rua 8,residential,,False,True,117.577,"LINESTRING (-49.1544252 -14.5224057, -49.1553656 -14.5218678)",,,
256157777,Avenida Campo Agrícola,residential,,False,True,37.026,"LINESTRING (-49.1555027 -14.5254056, -49.1551648 -14.5253433)",,,
256157793,Rua Francisco Fernandes,residential,,False,False,142.931,"LINESTRING (-49.1497569 -14.5230344, -49.1499671 -14.5243036)",,,
256157793,Rua Francisco Fernandes,residential,,False,True,141.345,"LINESTRING (-49.1497569 -14.5230344, -49.1497675 -14.5217633)",,,
912630946,Rua Goiás,residential,,False,False,74.022,"LINESTRING (-49.1497569 -14.5230344, -49.149077 -14.5231342)",,,
912630946,Rua Goiás,residential,,False,True,78.071,"LINESTRING (-49.1497569 -14.5230344, -49.1504765 -14.5229467)",,,
256157801,,residential,,True,False,29.817,"LINESTRING (-49.15101 -14.5219691, -49.1512382 -14.5218171)",,,
912295650,Avenida Santana,residential,60,True,False,20.252,"LINESTRING (-49.15101 -14.5219691, -49.1511034 -14.5221272)",,,
912630932,,residential,,False,True,5.006,"LINESTRING (-49.15101 -14.5219691, -49.1509716 -14.5219945)",,,
370752502,Avenida Coronel Gaspar,tertiary,,True,False,92.502,"LINESTRING (-49.152321 -14.5212119, -49.1527722 -14.5219199)",,,
912630943,,residential,,False,False,17.941,"LINESTRING (-49.152321 -14.5212119, -49.1521807 -14.521299)",,,
371783955,Avenida Coronel Gaspar,tertiary,,True,False,90.579,"LINESTRING (-49.1542023 -14.5245193, -49.1537779 -14.5238159)",,,
1158193766,Travessa Machombombo,residential,,False,False,126.166,"LINESTRING (-49.1542023 -14.5245193, -49.1530392 -14.5246596)",,,
1158193766,Travessa Machombombo,residential,,False,True,18.744,"LINESTRING (-49.1542023 -14.5245193, -49.1543655 -14.5244605)",,,
256157803,Rua 10,residential,,False,False,18.153,"LINESTRING (-49.1527722 -14.5219199, -49.1526252 -14.5219999)",,,
256157803,Rua 10,residential,,False,True,124.7,"LINESTRING (-49.1527722 -14.5219199, -49.153775 -14.5213584)",,,
370752502,Avenida Coronel Gaspar,tertiary,,True,False,64.396,"LINESTRING (-49.1527722 -14.5219199, -49.1530834 -14.5224145)",,,
256157778,,residential,,False,False,17.794,"LINESTRING (-49.1546293 -14.525195, -49.154773 -14.5251159)",,,
256157778,,residential,,False,True,76.898,"LINESTRING (-49.1546293 -14.525195, -49.1539154 -14.5251692)",,,
371783955,Avenida Coronel Gaspar,tertiary,,True,False,88.078,"LINESTRING (-49.1546293 -14.525195, -49.1542023 -14.5245193)",,,
256157799,,residential,,False,True,73.476,"LINESTRING (-49.1496448 -14.5266415, -49.1503229 -14.5267173)",,,
256205387,,residential,,False,True,109.064,"LINESTRING (-49.1496448 -14.5266415, -49.1494879 -14.5256725)",,,
256205387,,residential,,False,False,138.82299999999998,"LINESTRING (-49.1496448 -14.5266415, -49.1497953 -14.5269976, -49.1499442 -14.5278492)",,,
256157812,Rua 11,residential,,False,True,41.987,"LINESTRING (-49.1531075 -14.5209812, -49.1533524 -14.5206873)",,,
256093356,Rua 1,residential,,False,False,76.939,"LINESTRING (-49.1540569 -14.5218127, -49.1544252 -14.5224057)",,,
256093356,Rua 1,residential,,False,True,58.929,"LINESTRING (-49.1540569 -14.5218127, -49.153775 -14.5213584)",,,
256157822,Rua 9,residential,,False,False,124.334,"LINESTRING (-49.1540569 -14.5218127, -49.1530834 -14.5224145)",,,
256157822,Rua 9,residential,,False,True,117.947,"LINESTRING (-49.1540569 -14.5218127, -49.1549925 -14.5212606)",,,
256093389,Rua Porto Nacional,residential,,False,False,125.172,"LINESTRING (-49.1490204 -14.5202942, -49.1480455 -14.5209078)",,,
256157793,Rua Francisco Fernandes,residential,,False,False,89.815,"LINESTRING (-49.1490204 -14.5202942, -49.1494032 -14.5210119)",,,
256157778,,residential,,False,False,81.908,"LINESTRING (-49.1531545 -14.5251768, -49.1539154 -14.5251692)",,,
256157778,,residential,,False,True,92.328,"LINESTRING (-49.1531545 -14.5251768, -49.1523013 -14.5252621)",,,
256161942,,residential,,False,False,58.834,"LINESTRING (-49.1531545 -14.5251768, -49.1530392 -14.5246596)",,,
256161942,,residential,,False,True,81.848,"LINESTRING (-49.1531545 -14.5251768, -49.153295 -14.5259002)",,,
256157812,Rua 11,residential,,False,False,123.61,"LINESTRING (-49.154327 -14.5200994, -49.1533524 -14.5206873)",,,
256157826,Rua 2,residential,,False,True,88.016,"LINESTRING (-49.154327 -14.5200994, -49.1547091 -14.5207992)",,,
"[256093361, 256157826]","['Rua Coronel Aristides', 'Rua 2']",residential,40,False,False,208.017,"LINESTRING (-49.154327 -14.5200994, -49.1538941 -14.5194394, -49.1529009 -14.5199506)",,,
256157822,Rua 9,residential,,False,False,117.947,"LINESTRING (-49.1549925 -14.5212606, -49.1540569 -14.5218127)",,,
256157822,Rua 9,residential,,False,True,81.9,"LINESTRING (-49.1549925 -14.5212606, -49.1556422 -14.5208773)",,,
256157826,Rua 2,residential,,False,False,59.69,"LINESTRING (-49.1549925 -14.5212606, -49.1547091 -14.5207992)",,,
256157826,Rua 2,residential,,False,True,78.559,"LINESTRING (-49.1549925 -14.5212606, -49.1553656 -14.5218678)",,,
256157822,Rua 9,residential,,False,False,18.917,"LINESTRING (-49.1530834 -14.5224145, -49.1529322 -14.5225012)",,,
256157822,Rua 9,residential,,False,True,124.334,"LINESTRING (-49.1530834 -14.5224145, -49.1540569 -14.5218127)",,,
370752502,Avenida Coronel Gaspar,tertiary,,True,False,11.698,"LINESTRING (-49.1530834 -14.5224145, -49.1531326 -14.5225083)",,,
256157803,Rua 10,residential,,False,False,70.115,"LINESTRING (-49.155256 -14.5204567, -49.1547091 -14.5207992)",,,
256157776,,tertiary,,True,False,1.455,"LINESTRING (-49.1537343 -14.5237582, -49.1537358 -14.5237452)",,,roundabout
256157785,Avenida Coronel Gaspar,tertiary,,True,False,8.183,"LINESTRING (-49.1529725 -14.5225636, -49.1529322 -14.5225012)",,,
912616292,Rua Goiás,residential,,False,False,26.747,"LINESTRING (-49.1529725 -14.5225636, -49.1527275 -14.5226037)",,,
912616292,Rua Goiás,residential,,False,True,18.298,"LINESTRING (-49.1529725 -14.5225636, -49.1531326 -14.5225083)",,,
256157777,Avenida Campo Agrícola,residential,,False,True,18.545,"LINESTRING (-49.1549294 -14.5253642, -49.1547866 -14.5254575)",,,
256157806,Avenida Coronel Gaspar,tertiary,,True,False,143.195,"LINESTRING (-49.1549294 -14.5253642, -49.1556167 -14.5264668)",,2,
256157777,Avenida Campo Agrícola,residential,,False,False,26.698999999999998,"LINESTRING (-49.1549294 -14.5253642, -49.155001 -14.5253236, -49.1551648 -14.5253433)",,,
256157778,,residential,,False,True,17.794,"LINESTRING (-49.154773 -14.5251159, -49.1546293 -14.525195)",,,
256157806,Avenida Coronel Gaspar,tertiary,,True,False,32.338,"LINESTRING (-49.154773 -14.5251159, -49.1549294 -14.5253642)",,2,
256157785,Avenida Coronel Gaspar,tertiary,,True,False,69.176,"LINESTRING (-49.1533053 -14.5230958, -49.1529725 -14.5225636)",,,
256157844,Rua 8,residential,,False,True,16.871,"LINESTRING (-49.1533053 -14.5230958, -49.1534375 -14.5230143)",,,
256093356,Rua 1,residential,,False,False,87.395,"LINESTRING (-49.1533524 -14.5206873, -49.153775 -14.5213584)",,,
256093356,Rua 1,residential,,False,True,95.25,"LINESTRING (-49.1533524 -14.5206873, -49.1529009 -14.5199506)",,,
256157812,Rua 11,residential,,False,False,41.987,"LINESTRING (-49.1533524 -14.5206873, -49.1531075 -14.5209812)",,,
256157812,Rua 11,residential,,False,True,123.61,"LINESTRING (-49.1533524 -14.5206873, -49.154327 -14.5200994)",,,
1158193765,Avenida Coronel Gaspar,tertiary,,True,False,92.24,"LINESTRING (-49.1539171 -14.5237536, -49.1543655 -14.5244605)",,2,
256157776,,tertiary,,True,False,19.404,"LINESTRING (-49.1539171 -14.5237536, -49.1538995 -14.5237948, -49.1538614 -14.5238232, -49.1538305 -14.5238297, -49.1537779 -14.5238159)",,,roundabout
256157803,Rua 10,residential,,False,False,118.222,"LINESTRING (-49.1547091 -14.5207992, -49.153775 -14.5213584)",,,
256157803,Rua 10,residential,,False,True,70.115,"LINESTRING (-49.1547091 -14.5207992, -49.155256 -14.5204567)",,,
256157826,Rua 2,residential,,False,False,88.016,"LINESTRING (-49.1547091 -14.5207992, -49.154327 -14.5200994)",,,
256157826,Rua 2,residential,,False,True,59.69,"LINESTRING (-49.1547091 -14.5207992, -49.1549925 -14.5212606)",,,
256157793,Rua Francisco Fernandes,residential,,False,True,142.931,"LINESTRING (-49.1499671 -14.5243036, -49.1497569 -14.5230344)",,,
256205403,Avenida Tocantins,tertiary,60,True,False,76.354,"LINESTRING (-49.1499671 -14.5243036, -49.1506686 -14.5242018)",,,
256157844,Rua 8,residential,,False,False,16.871,"LINESTRING (-49.1534375 -14.5230143, -49.1533053 -14.5230958)",,,
256157844,Rua 8,residential,,False,True,126.029,"LINESTRING (-49.1534375 -14.5230143, -49.1544252 -14.5224057)",,,
370752502,Avenida Coronel Gaspar,tertiary,,True,False,84.993,"LINESTRING (-49.1534375 -14.5230143, -49.1538607 -14.5236596)",,,
256157785,Avenida Coronel Gaspar,tertiary,,True,False,85.8,"LINESTRING (-49.1537358 -14.5237452, -49.1533053 -14.5230958)",,,
256157776,,tertiary,,True,False,19.404,"LINESTRING (-49.1537358 -14.5237452, -49.15374 -14.5237148, -49.1537519 -14.5236913, -49.1537866 -14.5236624, -49.153817 -14.5236538, -49.1538607 -14.5236596)",,,roundabout
256157778,,residential,,False,False,75.177,"LINESTRING (-49.1501453 -14.5255767, -49.1508359 -14.5254759)",,,
256157778,,residential,,False,True,71.56,"LINESTRING (-49.1501453 -14.5255767, -49.1494879 -14.5256725)",,,
912616288,Rua Francisco Fernandes,residential,,False,False,128.262,"LINESTRING (-49.1501453 -14.5255767, -49.1503229 -14.5267173)",,,
912616288,Rua Francisco Fernandes,residential,,False,True,135.955,"LINESTRING (-49.1501453 -14.5255767, -49.1499757 -14.5243651)",,,
256093356,Rua 1,residential,,False,False,58.929,"LINESTRING (-49.153775 -14.5213584, -49.1540569 -14.5218127)",,,
256093356,Rua 1,residential,,False,True,87.395,"LINESTRING (-49.153775 -14.5213584, -49.1533524 -14.5206873)",,,
256157803,Rua 10,residential,,False,False,124.7,"LINESTRING (-49.153775 -14.5213584, -49.1527722 -14.5219199)",,,
256157803,Rua 10,residential,,False,True,118.222,"LINESTRING (-49.153775 -14.5213584, -49.1547091 -14.5207992)",,,
370752502,Avenida Coronel Gaspar,tertiary,,True,False,65.137,"LINESTRING (-49.1531326 -14.5225083, -49.1534375 -14.5230143)",,,
912616292,Rua Goiás,residential,,False,False,18.298,"LINESTRING (-49.1531326 -14.5225083, -49.1529725 -14.5225636)",,,
256161942,,residential,,False,False,81.95,"LINESTRING (-49.1530392 -14.5246596, -49.1529399 -14.5239289)",,,
256161942,,residential,,False,True,58.834,"LINESTRING (-49.1530392 -14.5246596, -49.1531545 -14.5251768)",,,
1158193766,Travessa Machombombo,residential,,False,True,126.166,"LINESTRING (-49.1530392 -14.5246596, -49.1542023 -14.5245193)",,,
256093361,Rua Coronel Aristides,residential,40,False,False,114.113,"LINESTRING (-49.1517606 -14.5206258, -49.1508562 -14.5211612)",,,
256093361,Rua Coronel Aristides,residential,40,False,True,15.763,"LINESTRING (-49.1517606 -14.5206258, -49.1518855 -14.5205518)",,,
256157839,Rua Planaltina,residential,,False,False,15.899,"LINESTRING (-49.1556167 -14.5264668, -49.1554952 -14.5265481)",,,
256093347,Rua Miracema do Norte,residential,,False,True,81.334,"LINESTRING (-49.1464656 -14.5202338, -49.1472111 -14.5201147)",,,
256157796,Rua Guaraciaba,residential,,False,True,108.652,"LINESTRING (-49.1464656 -14.5202338, -49.1464876 -14.5212107)",,,
256157776,,tertiary,,True,False,11.204,"LINESTRING (-49.1538607 -14.5236596, -49.1538876 -14.5236757, -49.1539145 -14.5237172, -49.153916 -14.5237383)",,,roundabout
256157776,,tertiary,,True,False,2.642,"LINESTRING (-49.1537779 -14.5238159, -49.1537566 -14.5238041)",,,roundabout
256205399,,residential,,False,False,6.797,"LINESTRING (-49.1511034 -14.5221272, -49.1510438 -14.5221474)",,,
885001985,Avenida Santana,residential,60,True,False,79.661,"LINESTRING (-49.1511034 -14.5221272, -49.1511294 -14.5222256, -49.1512524 -14.5228288)",,,
256161933,Rua 15 de Novembro,residential,,False,True,108.056,"LINESTRING (-49.1517782 -14.5217591, -49.1518991 -14.5227238)",,,
256161963,,residential,,True,False,53.808,"LINESTRING (-49.1517782 -14.5217591, -49.151341 -14.5219937)",,,
256161942,,residential,,False,False,51.226,"LINESTRING (-49.1527275 -14.5226037, -49.1527016 -14.5221437)",,,
256161942,,residential,,False,True,141.148,"LINESTRING (-49.1527275 -14.5226037, -49.1529303 -14.5238578)",,,
912616292,Rua Goiás,residential,,False,False,90.165,"LINESTRING (-49.1527275 -14.5226037, -49.1518991 -14.5227238)",,,
912616292,Rua Goiás,residential,,False,True,26.747,"LINESTRING (-49.1527275 -14.5226037, -49.1529725 -14.5225636)",,,
256161966,Rua Cavalcante,residential,,False,False,96.076,"LINESTRING (-49.1540506 -14.5278678, -49.1543801 -14.5270648)",,,
