osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes
106184539,Rua Felipe Schmidt,primary,50,False,False,14.969,"LINESTRING (-51.6126191 -27.3396416, -51.6127377 -27.3397254)",,
106184539,Rua Felipe Schmidt,primary,50,False,True,14.969,"LINESTRING (-51.6127377 -27.3397254, -51.6126191 -27.3396416)",,
106184450,Rua Felipe Schmidt,tertiary,,False,True,346.78200000000004,"LINESTRING (-51.6127377 -27.3397254, -51.6127842 -27.3397505, -51.6128497 -27.3397858, -51.6130201 -27.3398777, -51.6136565 -27.3402207, -51.6143664 -27.3406001, -51.6156777 -27.3413243, -51.6157323 -27.3413532)",,
"[88439426, 119972196, 106184462]","['Rua Presidente Nereu Ramos', 'Ponte Irineu Bornhausen']",primary,,False,"[False, True]",227.102,"LINESTRING (-51.6127377 -27.3397254, -51.6127183 -27.3397479, -51.612658 -27.3398181, -51.6125769 -27.3399124, -51.6124144 -27.3401014, -51.6114419 -27.3412325, -51.6113421 -27.3413485)",yes,
106184406,Rua Senador Pinheiro Machado,residential,,False,True,8.188,"LINESTRING (-51.6157323 -27.3413532, -51.6157737 -27.3412894)",,
106184450,Rua Felipe Schmidt,tertiary,,False,False,346.782,"LINESTRING (-51.6157323 -27.3413532, -51.6156777 -27.3413243, -51.6143664 -27.3406001, -51.6136565 -27.3402207, -51.6130201 -27.3398777, -51.6128497 -27.3397858, -51.6127842 -27.3397505, -51.6127377 -27.3397254)",,
106184406,Rua Senador Pinheiro Machado,residential,,False,False,8.188,"LINESTRING (-51.6157737 -27.3412894, -51.6157323 -27.3413532)",,
"[845877989, 845877988, 506578965]",Rua Carmelo Zocolli,residential,,True,False,63.337,"LINESTRING (-51.6114028 -27.3428244, -51.611292 -27.3427406, -51.6111922 -27.3426757, -51.6110387 -27.3425761, -51.6108999 -27.3424716)",yes,
506578966,Rua Carmelo Zocolli,tertiary,,True,False,46.464999999999996,"LINESTRING (-51.6114028 -27.3428244, -51.6114707 -27.3428374, -51.6115186 -27.3428583, -51.6117952 -27.3430453)",,
119972191,Rua Pedro Rafael Favorito,residential,,False,True,9.554,"LINESTRING (-51.6085944 -27.3415675, -51.6086644 -27.3416268)",,
119972191,Rua Pedro Rafael Favorito,residential,,False,False,107.437,"LINESTRING (-51.6085944 -27.3415675, -51.6080897 -27.3411579, -51.6077949 -27.3409124)",,
546624463,Rua Ivanir Urbano de Moraes,residential,,False,True,150.228,"LINESTRING (-51.6085944 -27.3415675, -51.6088613 -27.3412301, -51.6088559 -27.3411846, -51.6081215 -27.3405749)",,
119972210,Rua Dona Maria Angélica Almeida,residential,,False,False,49.728,"LINESTRING (-51.6104537 -27.3447859, -51.6100483 -27.3445207)",,
120104991,Avenida XV de Novembro,tertiary,,True,False,168.291,"LINESTRING (-51.6104537 -27.3447859, -51.6099903 -27.3452677, -51.6097784 -27.3454893, -51.6094348 -27.3459931)",,
119972151,Rua Carmelo Zocolli,residential,,False,False,80.78,"LINESTRING (-51.6150194 -27.3452868, -51.6144116 -27.3448007)",,
119972118,Rua João Sivieiro,residential,,False,False,61.099,"LINESTRING (-51.6150194 -27.3452868, -51.6153319 -27.3449068, -51.6153858 -27.3448441)",,
119972118,Rua João Sivieiro,residential,,False,True,110.211,"LINESTRING (-51.6150194 -27.3452868, -51.6146077 -27.3457502, -51.6143237 -27.3460617)",,
119972151,Rua Carmelo Zocolli,residential,,False,True,146.031,"LINESTRING (-51.6150194 -27.3452868, -51.6151903 -27.3454228, -51.6160203 -27.3462519)",,
1130230726,Rua Dona Linda Santos,tertiary,,False,True,34.783,"LINESTRING (-51.6072332 -27.3473441, -51.6069755 -27.3475573)",,
119972135,Rua Dona Linda Santos,tertiary,,True,False,420.727,"LINESTRING (-51.6072332 -27.3473441, -51.6085137 -27.346285, -51.6094248 -27.345242, -51.6100483 -27.3445207)",,
202498169,Avenida XV de Novembro,tertiary,,False,True,64.476,"LINESTRING (-51.6062178 -27.3474286, -51.6068565 -27.3475485)",,
119972122,Rua Domingos Omizollo,residential,,False,False,67.095,"LINESTRING (-51.608294 -27.3421326, -51.6086644 -27.3416268)",,
119972131,Rua Fortunato Melotto,residential,,False,False,121.635,"LINESTRING (-51.608294 -27.3421326, -51.6073492 -27.341431)",,
119972122,Rua Domingos Omizollo,residential,,False,True,76.293,"LINESTRING (-51.608294 -27.3421326, -51.60806 -27.3424086, -51.6078076 -27.342665)",,
119972138,Rua Jacob Dorini,residential,,False,True,83.952,"LINESTRING (-51.6062549 -27.3414499, -51.6069092 -27.3419318)",,
119972124,Rua Hermes Sartori,residential,,False,True,70.638,"LINESTRING (-51.6069092 -27.3419318, -51.6073492 -27.341431)",,
119972138,Rua Jacob Dorini,residential,,False,False,83.952,"LINESTRING (-51.6069092 -27.3419318, -51.6062549 -27.3414499)",,
119972138,Rua Jacob Dorini,residential,,False,True,52.788,"LINESTRING (-51.6069092 -27.3419318, -51.6073049 -27.3422509)",,
119972203,Rua Dom Vicente Gramazzio,residential,,True,False,40.612,"LINESTRING (-51.6097118 -27.343193, -51.6100427 -27.3434098)",,
119972196,Rua Presidente Nereu Ramos,primary,,False,False,209.315,"LINESTRING (-51.6097118 -27.343193, -51.6104825 -27.3423456, -51.6110176 -27.3417108)",,
119972196,Rua Presidente Nereu Ramos,primary,,False,True,98.36500000000001,"LINESTRING (-51.6097118 -27.343193, -51.609608 -27.3432988, -51.6091142 -27.3439001)",,
119972151,Rua Carmelo Zocolli,residential,,False,True,44.051,"LINESTRING (-51.6126054 -27.3435864, -51.6129744 -27.3438089)",,
119972194,Rua Aparicio Ribeiro,tertiary,,False,False,95.748,"LINESTRING (-51.6126054 -27.3435864, -51.6120456 -27.3442894)",,
119972145,Rua Frei Tito Olivetto,residential,,False,False,101.314,"LINESTRING (-51.613417 -27.3442576, -51.6132317 -27.3443576, -51.6130869 -27.3444446, -51.6127945 -27.3445303, -51.6125666 -27.3445744, -51.6124739 -27.3445807)",,
119972145,Rua Frei Tito Olivetto,residential,,False,True,75.59,"LINESTRING (-51.613417 -27.3442576, -51.6134932 -27.3442323, -51.6136003 -27.3442703, -51.6138431 -27.3444451, -51.6140318 -27.3445989)",,
119972184,Rua Cosemino Epifani,residential,,False,True,84.58,"LINESTRING (-51.613417 -27.3442576, -51.6132787 -27.344416, -51.6128844 -27.3448532)",,
119972196,Rua Presidente Nereu Ramos,primary,,False,False,43.815,"LINESTRING (-51.6060023 -27.3470231, -51.6063304 -27.3467579)",,
1130230727,Rua José Vicari,residential,,True,False,126.705,"LINESTRING (-51.6060023 -27.3470231, -51.6072332 -27.3473441)",,
119972136,Rua Narciso Barison,residential,,True,False,98.842,"LINESTRING (-51.6108999 -27.3424716, -51.6115294 -27.3417806)",,
