osmid,oneway,name,highway,reversed,length,lanes,geometry,maxspeed,ref,junction
467496755,True,Rua Júlio de Castilho,residential,False,189.387,,"LINESTRING (-55.9222429 -13.0664851, -55.92101 -13.0676928)",,,
473093830,True,Avenida Rio Grande do Sul,tertiary,False,98.833,1,"LINESTRING (-55.9222429 -13.0664851, -55.9215974 -13.0658569)",30,,
299756828,False,Rua Lagoa Vermelha,residential,False,9.97,,"LINESTRING (-55.9164337 -13.0631802, -55.9163677 -13.0632427)",,,
473090915,True,Avenida Paraná,tertiary,False,100.834,,"LINESTRING (-55.9164337 -13.0631802, -55.9170867 -13.0638265)",,,
473090916,False,Rua Itapiranga,residential,True,10.087,,"LINESTRING (-55.9157088 -13.062589, -55.915776 -13.0625262)",,,
479823115,True,Avenida Paraná,tertiary,False,88.526,,"LINESTRING (-55.9157088 -13.062589, -55.9151354 -13.0620217)",,,
305615259,True,,primary,False,39.336,1,"LINESTRING (-55.9216918 -13.0634227, -55.9217242 -13.0634546, -55.9219435 -13.0636777)",,MT-449,
299756831,False,Rua Rondinha,residential,True,9.567,,"LINESTRING (-55.9176747 -13.0645361, -55.9177383 -13.0644764)",,,
479823115,True,Avenida Paraná,tertiary,False,100.891,,"LINESTRING (-55.9176747 -13.0645361, -55.9170196 -13.0638911)",,,
"[1202714772, 299756831]",False,Rua Rondinha,residential,"[False, True]",309.255,,"LINESTRING (-55.9176747 -13.0645361, -55.9163402 -13.0658315, -55.9163225 -13.0658936, -55.9163252 -13.0659354, -55.9163614 -13.0659902, -55.9166698 -13.0662881, -55.9169248 -13.0665367)",,,
467496759,False,Rua Realeza,residential,True,13.183,,"LINESTRING (-55.923531 -13.0703477, -55.9236129 -13.07026)",,,
825470032,True,Avenida Paraná,tertiary,False,101.107,1,"LINESTRING (-55.923531 -13.0703477, -55.9228715 -13.0697042)",,,
299756847,False,Rua Júlio de Castilho,residential,False,12.911,,"LINESTRING (-55.92101 -13.0676928, -55.9209288 -13.0677778)",,,
473093822,True,Avenida Paraná,tertiary,False,100.682,1,"LINESTRING (-55.92101 -13.0676928, -55.9216632 -13.068337)",,,
467496751,False,Rua Getúlio Vargas,residential,False,10.219,,"LINESTRING (-55.9170867 -13.0638265, -55.9170196 -13.0638911)",,,
473090915,True,Avenida Paraná,tertiary,False,101.014,,"LINESTRING (-55.9170867 -13.0638265, -55.9177383 -13.0644764)",,,
467496759,False,Rua Realeza,residential,False,13.183,,"LINESTRING (-55.9236129 -13.07026, -55.923531 -13.0703477)",,,
473093822,True,Avenida Paraná,tertiary,False,100.616,1,"LINESTRING (-55.9236129 -13.07026, -55.9242668 -13.0709027)",,,
299756847,False,Rua Júlio de Castilho,residential,True,200.426,,"LINESTRING (-55.9196193 -13.0690513, -55.9209288 -13.0677778)",,,
894524215,True,Rua Rondinha,residential,False,10.499,,"LINESTRING (-55.9189998 -13.0632909, -55.9190737 -13.0632298)",,,
473093839,True,Avenida Rio Grande do Sul,tertiary,False,101.59200000000001,,"LINESTRING (-55.9189998 -13.0632909, -55.9184524 -13.0627551, -55.9183382 -13.0626433)",30,,
299756835,False,Rua Santa Fé,residential,True,8.707,,"LINESTRING (-55.9215974 -13.0658569, -55.9216539 -13.0658012)",,,
473093824,False,Rua Santa Fé,residential,True,188.728,,"LINESTRING (-55.9215974 -13.0658569, -55.9206348 -13.0667999, -55.9203688 -13.0670604)",,,
473093825,True,Avenida Rio Grande do Sul,tertiary,False,95.621,1,"LINESTRING (-55.9215974 -13.0658569, -55.9210424 -13.0653065, -55.9209788 -13.0652434)",30,,
473093820,False,Rua Santa Fé,residential,False,210.219,,"LINESTRING (-55.9202861 -13.0671431, -55.9188964 -13.0684628)",,,
473093820,False,Rua Santa Fé,residential,True,12.838,,"LINESTRING (-55.9202861 -13.0671431, -55.9203688 -13.0670604)",,,
825470032,True,Avenida Paraná,tertiary,False,95.865,1,"LINESTRING (-55.9202861 -13.0671431, -55.9197318 -13.066596, -55.9196982 -13.0665627, -55.9196646 -13.0665293)",,,
1192599470,True,,primary,False,50.756,,"LINESTRING (-55.9219237 -13.0641812, -55.9216337 -13.0638489, -55.9216214 -13.0638325)",,MT-449,
"[305615257, 305615251, 225051775]",True,Avenida Mato Grosso,primary,False,67.087,,"LINESTRING (-55.9220352 -13.0642801, -55.9219191 -13.0643544, -55.9218081 -13.0644445, -55.9216492 -13.0645974, -55.9215691 -13.0646745)",,,
1192599470,True,,primary,False,16.334,,"LINESTRING (-55.9220352 -13.0642801, -55.9219576 -13.0642116, -55.9219237 -13.0641812)",,MT-449,
305615268,True,,primary_link,False,24.561999999999998,,"LINESTRING (-55.9214844 -13.0633354, -55.921524 -13.0633477, -55.9215447 -13.0633547, -55.9215813 -13.0633677, -55.9216076 -13.0633778, -55.9216318 -13.0633889, -55.9216628 -13.0634058, -55.9216918 -13.0634227)",,,
"[538811392, 305615259]",True,,primary,False,108.758,1,"LINESTRING (-55.9219435 -13.0636777, -55.9222171 -13.0639519, -55.9222308 -13.0639666, -55.9224964 -13.0642336, -55.9225206 -13.064277, -55.922531 -13.0643297, -55.9225333 -13.0643779, -55.9225309 -13.0644306)",,MT-449,
299756828,False,Rua Lagoa Vermelha,residential,True,9.97,,"LINESTRING (-55.9163677 -13.0632427, -55.9164337 -13.0631802)",,,
479823115,True,Avenida Paraná,tertiary,False,101.869,,"LINESTRING (-55.9163677 -13.0632427, -55.9157088 -13.062589)",,,
894524212,False,Rua Lagoa Vermelha,residential,False,201.989,,"LINESTRING (-55.9163677 -13.0632427, -55.9150705 -13.0645477)",,,
473093837,False,Rua Chapecó,residential,False,8.81,,"LINESTRING (-55.920295 -13.0645553, -55.9203517 -13.0644985)",,,
473093839,True,Avenida Rio Grande do Sul,tertiary,False,101.44200000000001,,"LINESTRING (-55.920295 -13.0645553, -55.9199656 -13.0642263, -55.9196385 -13.0639047)",30,,
1192599470,True,,primary,False,46.33,,"LINESTRING (-55.9223684 -13.0645239, -55.9223105 -13.0645121, -55.9222524 -13.0644907, -55.9220352 -13.0642801)",,MT-449,
305615269,True,Avenida da Produção,tertiary,False,32.684,,"LINESTRING (-55.9212054 -13.063224, -55.9213099 -13.0632599, -55.921444 -13.0633172, -55.9214844 -13.0633354)",,,
473174991,True,Avenida Mato Grosso,secondary,False,322.929,2,"LINESTRING (-55.9160195 -13.0698987, -55.9169379 -13.069022, -55.9181443 -13.0678615)",,,
538835293,True,,secondary_link,False,17.71,,"LINESTRING (-55.9160195 -13.0698987, -55.9160404 -13.0699032, -55.9160576 -13.0699068, -55.9160736 -13.0699138, -55.9160878 -13.0699239, -55.9160995 -13.0699368, -55.9161082 -13.0699517, -55.9161135 -13.069968, -55.9161151 -13.0699851, -55.9161137 -13.0700035)",,,
"[900629474, 900629471]",True,,secondary,False,10.565,,"LINESTRING (-55.9161137 -13.0700035, -55.9160881 -13.0700289, -55.916067 -13.0700508, -55.9160455 -13.0700714)",,,
894566368,True,,secondary_link,False,19.166999999999998,,"LINESTRING (-55.9160455 -13.0700714, -55.9160164 -13.0700759, -55.9159969 -13.0700721, -55.9159875 -13.0700702, -55.9159624 -13.0700551, -55.9159443 -13.0700324, -55.9159419 -13.070025, -55.9159354 -13.070005, -55.9159368 -13.0699763)",,,
"[900629472, 900629473]",True,,secondary,False,12.445,,"LINESTRING (-55.9159368 -13.0699763, -55.915951 -13.069961, -55.9159667 -13.0699466, -55.9159848 -13.0699303, -55.9160013 -13.0699156, -55.9160195 -13.0698987)",,,
305615248,False,,trunk,False,81.347,,"LINESTRING (-55.9238224 -13.066335, -55.9233105 -13.0657997)",,BR-163,
305615247,True,,trunk_link,False,163.797,,"LINESTRING (-55.9238224 -13.066335, -55.9238209 -13.0663342, -55.9238189 -13.0663332, -55.9227541 -13.0657446, -55.922516 -13.0655939)",,,
305615263,True,,tertiary,False,19.369,,"LINESTRING (-55.9225321 -13.0645937, -55.9224555 -13.0645638, -55.922416 -13.0645474, -55.9223684 -13.0645239)",,,
305615264,True,,trunk_link,False,160.53099999999998,1,"LINESTRING (-55.9225321 -13.0645937, -55.9225328 -13.0646421, -55.9225382 -13.0646928, -55.9225459 -13.0647329, -55.9225583 -13.0647696, -55.9225878 -13.0648266, -55.9233105 -13.0657997)",,,
305615262,True,Avenida da Produção,tertiary,False,25.363,,"LINESTRING (-55.9225309 -13.0644306, -55.9226431 -13.0646308)",,,
835361457,True,,trunk_link,False,18.137999999999998,1,"LINESTRING (-55.9225309 -13.0644306, -55.9225325 -13.0645147, -55.9225321 -13.0645937)",,,
900629475,True,,primary,False,21.35,,"LINESTRING (-55.9225309 -13.0644306, -55.9224919 -13.0644774, -55.9224658 -13.0644967, -55.922416 -13.0645183, -55.9223684 -13.0645239)",,MT-449,
825470048,True,Avenida Mato Grosso,secondary,False,12.771,,"LINESTRING (-55.9197489 -13.066449, -55.9196646 -13.0665293)",,,
473093822,True,Avenida Paraná,tertiary,False,95.55799999999999,1,"LINESTRING (-55.9197489 -13.066449, -55.9198194 -13.0665227, -55.9203688 -13.0670604)",,,
473190630,True,Avenida Paraná,tertiary,False,11.552,,"LINESTRING (-55.9196646 -13.0665293, -55.9195908 -13.0664543)",,,
825470049,True,Avenida Mato Grosso,secondary,False,214.92000000000002,,"LINESTRING (-55.9196646 -13.0665293, -55.919532 -13.0666586, -55.9182542 -13.0678888)",,,
825470050,True,Avenida Mato Grosso,secondary,False,12.989,2,"LINESTRING (-55.9195908 -13.0664543, -55.9196776 -13.0663737)",,,
825470051,True,Avenida Paraná,tertiary,False,95.094,,"LINESTRING (-55.9195908 -13.0664543, -55.9195073 -13.0663646, -55.9189895 -13.0658312)",,,
825470047,True,Avenida Paraná,tertiary,False,11.391,,"LINESTRING (-55.9196776 -13.0663737, -55.9197489 -13.066449)",,,
825470046,True,Avenida Mato Grosso,secondary,False,188.596,2,"LINESTRING (-55.9196776 -13.0663737, -55.9198013 -13.066256, -55.9208397 -13.0652506, -55.9209136 -13.0651791)",,,
825470041,True,Avenida Mato Grosso,secondary,False,9.769,2,"LINESTRING (-55.9209136 -13.0651791, -55.9209776 -13.0651172)",,,
473190641,True,Avenida Rio Grande do Sul,tertiary,False,96.441,,"LINESTRING (-55.9209136 -13.0651791, -55.9208436 -13.0651085, -55.920295 -13.0645553)",30,,
473190657,True,Avenida Rio Grande do Sul,tertiary,False,10.094,1,"LINESTRING (-55.9209776 -13.0651172, -55.9210358 -13.0651881)",,,
825470040,True,Avenida Mato Grosso,secondary,False,80.099,2,"LINESTRING (-55.9209776 -13.0651172, -55.9210499 -13.0650473, -55.9215025 -13.0646098)",,,
474044037,True,,tertiary,False,5.78,,"LINESTRING (-55.9151354 -13.0620217, -55.9151165 -13.0620214, -55.9150985 -13.0620158, -55.9150848 -13.0620086)",,,roundabout
473224474,True,Avenida Paraná,tertiary,False,88.514,,"LINESTRING (-55.9151915 -13.0619699, -55.915776 -13.0625262)",,,
474044037,True,,tertiary,False,8.913,,"LINESTRING (-55.9151915 -13.0619699, -55.9151846 -13.0619888, -55.9151721 -13.0620047, -55.9151551 -13.062016, -55.9151354 -13.0620217)",,,roundabout
479823115,True,Avenida Paraná,tertiary,False,99.909,,"LINESTRING (-55.9183223 -13.0651759, -55.9176747 -13.0645361)",,,
479823116,False,Rua Tapera,residential,False,214.032,,"LINESTRING (-55.9183223 -13.0651759, -55.9169248 -13.0665367)",,,
479823116,False,Rua Tapera,residential,True,9.622,,"LINESTRING (-55.9183223 -13.0651759, -55.9183748 -13.0651266, -55.9183859 -13.0651155)",,,
299756849,False,Rua Espumoso,residential,False,8.412,,"LINESTRING (-55.9235832 -13.0677109, -55.9235286 -13.0677647)",,,
299756849,False,Rua Espumoso,residential,True,83.18299999999999,,"LINESTRING (-55.9235832 -13.0677109, -55.924051 -13.067265, -55.9241321 -13.0671877)",,,
473093828,False,Rua Nonoai,residential,False,82.987,,"LINESTRING (-55.9229308 -13.0670649, -55.9234856 -13.0665502)",,,
473093828,False,Rua Nonoai,residential,True,8.186,,"LINESTRING (-55.9229308 -13.0670649, -55.9228765 -13.0671161)",,,
825470044,True,Avenida Rio Grande do Sul,tertiary,False,100.764,1,"LINESTRING (-55.9229308 -13.0670649, -55.9235014 -13.0676299, -55.9235832 -13.0677109)",,,
299756835,False,Rua Santa Fé,residential,False,8.707,,"LINESTRING (-55.9216539 -13.0658012, -55.9215974 -13.0658569)",,,
299756835,False,Rua Santa Fé,residential,True,82.268,,"LINESTRING (-55.9216539 -13.0658012, -55.9221994 -13.0652864)",,,
825470044,True,Avenida Rio Grande do Sul,tertiary,False,99.103,1,"LINESTRING (-55.9216539 -13.0658012, -55.9222957 -13.0664364)",,,
473093837,False,Rua Chapecó,residential,True,8.81,,"LINESTRING (-55.9203517 -13.0644985, -55.920295 -13.0645553)",,,
473093837,False,Rua Chapecó,residential,False,80.119,,"LINESTRING (-55.9203517 -13.0644985, -55.9204078 -13.0644455, -55.9208119 -13.0640631, -55.9208823 -13.0639965)",,,
473190664,True,Avenida Rio Grande do Sul,tertiary,False,96.58800000000001,,"LINESTRING (-55.9203517 -13.0644985, -55.9209057 -13.0650462, -55.9209776 -13.0651172)",,,
299756841,False,Rua Getúlio Vargas,residential,True,76.788,,"LINESTRING (-55.9184167 -13.062568, -55.9189336 -13.0620954)",,,
473190664,True,Avenida Rio Grande do Sul,tertiary,False,102.371,,"LINESTRING (-55.9184167 -13.062568, -55.9190737 -13.0632298)",,,
894524210,False,Rua Getúlio Vargas,residential,False,11.933,,"LINESTRING (-55.9184167 -13.062568, -55.9183382 -13.0626433)",,,
473093820,False,Rua Santa Fé,residential,True,210.219,,"LINESTRING (-55.9188964 -13.0684628, -55.9202861 -13.0671431)",,,
520687774,True,Rua Santa Fé,residential,False,22.313,,"LINESTRING (-55.9188964 -13.0684628, -55.9189 -13.0684785, -55.9188981 -13.0684952, -55.9188906 -13.0685103, -55.9188784 -13.0685222, -55.9188629 -13.0685294, -55.9188458 -13.0685313, -55.918829 -13.0685275, -55.9188144 -13.0685186, -55.9188037 -13.0685054, -55.9187981 -13.0684896, -55.9187981 -13.0684728, -55.9188039 -13.068457)",,,
473093844,True,Rua Getúlio Vargas,residential,False,92.494,,"LINESTRING (-55.9176995 -13.0632472, -55.9170867 -13.0638265)",,,
894524211,False,Rua Getúlio Vargas,residential,True,204.377,,"LINESTRING (-55.9157026 -13.0652073, -55.9170196 -13.0638911)",,,
299756841,False,Rua Getúlio Vargas,residential,False,76.788,,"LINESTRING (-55.9189336 -13.0620954, -55.9184167 -13.062568)",,,
825495166,False,Avenida Amazonas,tertiary,True,255.70499999999998,,"LINESTRING (-55.9189336 -13.0620954, -55.9197127 -13.0628419, -55.9201675 -13.0632897, -55.9206045 -13.0637198)",,,
863385774,False,Avenida Amazonas,primary,True,43.036,,"LINESTRING (-55.9206045 -13.0637198, -55.9208823 -13.0639965)",,,
318505471,True,,trunk_link,False,114.60799999999999,,"LINESTRING (-55.9206045 -13.0637198, -55.9204554 -13.063354, -55.9202123 -13.0628155, -55.9201946 -13.0627698)",,,
825495166,False,Avenida Amazonas,tertiary,False,255.70499999999998,,"LINESTRING (-55.9206045 -13.0637198, -55.9201675 -13.0632897, -55.9197127 -13.0628419, -55.9189336 -13.0620954)",,,
863385774,False,Avenida Amazonas,primary,False,43.036,,"LINESTRING (-55.9208823 -13.0639965, -55.9206045 -13.0637198)",,,
473093837,False,Rua Chapecó,residential,True,80.119,,"LINESTRING (-55.9208823 -13.0639965, -55.9208119 -13.0640631, -55.9204078 -13.0644455, -55.9203517 -13.0644985)",,,
863385774,False,Avenida Amazonas,primary,True,95.726,,"LINESTRING (-55.9208823 -13.0639965, -55.9214177 -13.064526, -55.9215025 -13.0646098)",,,
299756835,False,Rua Santa Fé,residential,False,82.268,,"LINESTRING (-55.9221994 -13.0652864, -55.9216539 -13.0658012)",,,
305615245,True,Avenida Amazonas,primary,False,96.388,,"LINESTRING (-55.9221994 -13.0652864, -55.9216387 -13.0647421, -55.9215691 -13.0646745)",,,
305615245,True,Avenida Amazonas,primary,False,48.427,,"LINESTRING (-55.922516 -13.0655939, -55.9221994 -13.0652864)",,,
467465243,True,Avenida Amazonas,tertiary,False,149.456,,"LINESTRING (-55.9234856 -13.0665502, -55.922516 -13.0655939)",,,
473093828,False,Rua Nonoai,residential,True,82.987,,"LINESTRING (-55.9234856 -13.0665502, -55.9229308 -13.0670649)",,,
305615249,False,Avenida Amazonas,tertiary,False,99.642,,"LINESTRING (-55.9234856 -13.0665502, -55.9239927 -13.0670502, -55.9241321 -13.0671877)",,,
299756849,False,Rua Espumoso,residential,False,83.18299999999999,,"LINESTRING (-55.9241321 -13.0671877, -55.924051 -13.067265, -55.9235832 -13.0677109)",,,
305615249,False,Avenida Amazonas,tertiary,True,99.642,,"LINESTRING (-55.9241321 -13.0671877, -55.9239927 -13.0670502, -55.9234856 -13.0665502)",,,
"[305615252, 305615253]",False,,trunk,False,245.137,,"LINESTRING (-55.9217913 -13.064332, -55.9217449 -13.0642903, -55.9216967 -13.0642402, -55.921267 -13.0638144, -55.9201946 -13.0627698)",,BR-163,
"[305615260, 305615252]",False,,trunk,True,231.769,,"LINESTRING (-55.9217913 -13.064332, -55.9219254 -13.0644655, -55.9219358 -13.0644746, -55.9224953 -13.0650218, -55.9225305 -13.0650562, -55.9233105 -13.0657997)",,BR-163,
"[305615256, 305615255]",True,Avenida Mato Grosso,primary,False,22.089,,"LINESTRING (-55.9217913 -13.064332, -55.9218384 -13.0642851, -55.9219237 -13.0641812)",,,
473093820,False,Rua Santa Fé,residential,False,12.838,,"LINESTRING (-55.9203688 -13.0670604, -55.9202861 -13.0671431)",,,
473093822,True,Avenida Paraná,tertiary,False,98.835,1,"LINESTRING (-55.9203688 -13.0670604, -55.92101 -13.0676928)",,,
473093824,False,Rua Santa Fé,residential,False,188.728,,"LINESTRING (-55.9203688 -13.0670604, -55.9206348 -13.0667999, -55.9215974 -13.0658569)",,,
825470049,True,Avenida Mato Grosso,secondary,False,330.237,,"LINESTRING (-55.9182542 -13.0678888, -55.9170096 -13.0690983, -55.9162828 -13.0698326, -55.9161718 -13.0699448, -55.9161137 -13.0700035)",,,
825470042,True,Avenida Rio Grande do Sul,tertiary,False,10.05,1,"LINESTRING (-55.9209788 -13.0652434, -55.9209136 -13.0651791)",30,,
825470043,True,Avenida Mato Grosso,secondary,False,188.993,,"LINESTRING (-55.9209788 -13.0652434, -55.9209095 -13.0653113, -55.9198742 -13.0663252, -55.9198115 -13.0663871, -55.9197489 -13.066449)",,,
825470045,True,Avenida Mato Grosso,secondary,False,8.714,,"LINESTRING (-55.9210358 -13.0651881, -55.9209788 -13.0652434)",,,
825470044,True,Avenida Rio Grande do Sul,tertiary,False,95.551,1,"LINESTRING (-55.9210358 -13.0651881, -55.9211012 -13.0652529, -55.9216539 -13.0658012)",,,
"[305615255, 825495167]",True,Avenida Mato Grosso,primary,False,43.964999999999996,2,"LINESTRING (-55.9215025 -13.0646098, -55.9215833 -13.0645318, -55.9217425 -13.0643807, -55.9217913 -13.064332)",,,
863385774,False,Avenida Amazonas,primary,False,95.726,,"LINESTRING (-55.9215025 -13.0646098, -55.9214177 -13.064526, -55.9208823 -13.0639965)",,,
305615245,True,Avenida Amazonas,primary,False,10.188,,"LINESTRING (-55.9215691 -13.0646745, -55.9215025 -13.0646098)",,,
863385281,True,Avenida Mato Grosso,secondary,False,81.23,,"LINESTRING (-55.9215691 -13.0646745, -55.9211043 -13.0651222, -55.9210358 -13.0651881)",,,
467496753,False,Rua Tapera,residential,True,191.159,,"LINESTRING (-55.9183859 -13.0651155, -55.9185136 -13.0649936, -55.9185419 -13.0649658, -55.9185689 -13.0649398, -55.9190001 -13.0645146, -55.9194463 -13.0640815, -55.9194571 -13.06407, -55.9194734 -13.0640545, -55.9195038 -13.0640266, -55.9196385 -13.0639047)",,,
473090915,True,Avenida Paraná,tertiary,False,102.562,,"LINESTRING (-55.9183859 -13.0651155, -55.918697 -13.0654289, -55.9190466 -13.0657762)",,,
