osmid,oneway,name,highway,reversed,length,geometry,ref,bridge
431875375,True,Avenida Irmão Aldo Marini,primary_link,False,195.254,"LINESTRING (-48.5760376 -22.7353989, -48.5760765 -22.7356528, -48.5761355 -22.7359224, -48.5761087 -22.7360263, -48.5760122 -22.7360808, -48.5759102 -22.7360832, -48.5758003 -22.7360288, -48.5755857 -22.7358062, -48.5754087 -22.7356652, -48.5751434 -22.7355084)",,
853293192,True,,primary,False,10.65,"LINESTRING (-48.5680401 -22.7278846, -48.5679817 -22.7278054)",SP-251,
204575383,False,Rua Francisco Gerônimo da Silva,residential,True,88.795,"LINESTRING (-48.5711973 -22.7278467, -48.5718985 -22.7283151)",,
432748466,False,Rua Moraes Gordo,residential,False,45.225,"LINESTRING (-48.5711973 -22.7278467, -48.5710809 -22.7279093, -48.5709657 -22.7279811, -48.5708369 -22.7280794)",,
"[204575437, 786242869, 786242870]",False,Rua Alferes Antonio Teixeira da Silva Pinto,residential,True,29.308,"LINESTRING (-48.5711973 -22.7278467, -48.571264 -22.7277832, -48.5713124 -22.7276775, -48.5713047 -22.7276175)",,yes
786242874,True,Rua Gomes de Faria,primary,False,11.53,"LINESTRING (-48.5681111 -22.727965, -48.5680401 -22.7278846)",SP-251,
853293190,True,Avenida do Café,residential,False,116.478,"LINESTRING (-48.5681111 -22.727965, -48.5677942 -22.7289709)",,
204575380,False,Rua Quatro de Junho,residential,True,90.147,"LINESTRING (-48.5708369 -22.7280794, -48.5713941 -22.7287064)",,
432748466,False,Rua Moraes Gordo,residential,False,98.569,"LINESTRING (-48.5708369 -22.7280794, -48.5700966 -22.7286447)",,
432748466,False,Rua Moraes Gordo,residential,True,45.225,"LINESTRING (-48.5708369 -22.7280794, -48.5709657 -22.7279811, -48.5710809 -22.7279093, -48.5711973 -22.7278467)",,
204575379,False,Rua Quinze de Novembro,residential,False,67.597,"LINESTRING (-48.5718985 -22.7283151, -48.5713941 -22.7287064)",,
204575383,False,Rua Francisco Gerônimo da Silva,residential,False,88.795,"LINESTRING (-48.5718985 -22.7283151, -48.5711973 -22.7278467)",,
204575383,False,Rua Francisco Gerônimo da Silva,residential,True,100.365,"LINESTRING (-48.5718985 -22.7283151, -48.5726555 -22.7288871)",,
432748466,False,Rua Moraes Gordo,residential,False,102.243,"LINESTRING (-48.5700966 -22.7286447, -48.5693309 -22.7292335)",,
432748466,False,Rua Moraes Gordo,residential,True,98.569,"LINESTRING (-48.5700966 -22.7286447, -48.5708369 -22.7280794)",,
432757717,True,Rua Batista Martins,primary,False,93.744,"LINESTRING (-48.5700966 -22.7286447, -48.5706612 -22.7293077)",SP-251,
204575379,False,Rua Quinze de Novembro,residential,False,100.6,"LINESTRING (-48.5713941 -22.7287064, -48.5706612 -22.7293077)",,
