osmid,oneway,name,highway,reversed,length,junction,geometry
232806675,True,Rua do Cemitério,residential,False,13.349,,"LINESTRING (-42.7353915 -17.2883141, -42.7355169 -17.2883228)"
233680892,True,Avenida da Saudade,residential,False,9.267,,"LINESTRING (-42.7353915 -17.2883141, -42.7353382 -17.2882481)"
233680892,True,Avenida da Saudade,residential,False,44.063,,"LINESTRING (-42.7344611 -17.2875854, -42.73408 -17.2874285)"
589691473,False,Rua Santa Catarina,residential,False,152.878,,"LINESTRING (-42.7344611 -17.2875854, -42.7336126 -17.2886962)"
589691473,False,Rua Santa Catarina,residential,True,3.781,,"LINESTRING (-42.7344611 -17.2875854, -42.7344819 -17.2875578)"
232806670,True,,tertiary,False,15.168,roundabout,"LINESTRING (-42.73408 -17.2874285, -42.7340342 -17.2874408, -42.7339877 -17.2874309, -42.7339517 -17.2874011)"
232806670,True,,tertiary,False,4.7330000000000005,roundabout,"LINESTRING (-42.7340027 -17.2872595, -42.7340284 -17.2872554, -42.7340469 -17.2872545)"
232806676,False,Rua Cacaratiba,tertiary,False,105.69800000000001,,"LINESTRING (-42.7340027 -17.2872595, -42.7335937 -17.2870227, -42.7331451 -17.2867769)"
232806670,True,,tertiary,False,14.888000000000002,roundabout,"LINESTRING (-42.7340469 -17.2872545, -42.7340799 -17.2872657, -42.7341057 -17.2872883, -42.7341231 -17.2873174, -42.7341286 -17.2873505)"
589680143,False,Rua Sebastião Quadros,tertiary,True,79.37700000000001,,"LINESTRING (-42.7340469 -17.2872545, -42.7340389 -17.2866699, -42.7340405 -17.2865407)"
232806670,True,,tertiary,False,10.43,roundabout,"LINESTRING (-42.7341286 -17.2873505, -42.734115 -17.2873955, -42.73408 -17.2874285)"
232806672,True,Avenida da Saudade,residential,False,44.175,,"LINESTRING (-42.7341286 -17.2873505, -42.7343446 -17.2874956, -42.7344819 -17.2875578)"
817181581,False,Avenida Lauro Machado,tertiary,False,102.315,,"LINESTRING (-42.7339517 -17.2874011, -42.733013 -17.287193)"
232806670,True,,tertiary,False,19.255,roundabout,"LINESTRING (-42.7339517 -17.2874011, -42.733937 -17.2873695, -42.7339353 -17.2873349, -42.7339471 -17.2873021, -42.7339707 -17.2872758, -42.7340027 -17.2872595)"
233683038,False,Rua Antônio Alves,residential,True,48.347,,"LINESTRING (-42.733013 -17.287193, -42.7331451 -17.2867769)"
817181581,False,Avenida Lauro Machado,tertiary,False,68.572,,"LINESTRING (-42.733013 -17.287193, -42.7324275 -17.2869327)"
817181581,False,Avenida Lauro Machado,tertiary,True,102.315,,"LINESTRING (-42.733013 -17.287193, -42.7339517 -17.2874011)"
233683038,False,Rua Antônio Alves,residential,False,45.952999999999996,,"LINESTRING (-42.733013 -17.287193, -42.7329057 -17.287517, -42.7328834 -17.2875873)"
817181579,True,Avenida Lauro Machado,tertiary,False,20.15,,"LINESTRING (-42.7316785 -17.2866021, -42.7315298 -17.2864895)"
875386686,False,,residential,True,15.966,,"LINESTRING (-42.7316785 -17.2866021, -42.7317162 -17.2864631)"
233683030,False,Rua Tão Maciel,residential,False,55.817,,"LINESTRING (-42.7316785 -17.2866021, -42.7316576 -17.2866361, -42.7314191 -17.2870387)"
817181579,True,Avenida Lauro Machado,tertiary,False,16.588,,"LINESTRING (-42.7308712 -17.2860395, -42.7307398 -17.2859588)"
232806679,True,,tertiary_link,False,20.623,,"LINESTRING (-42.7308712 -17.2860395, -42.7308599 -17.2860031, -42.7308593 -17.2859643, -42.7308659 -17.2859378, -42.7308837 -17.2859141, -42.730935 -17.2858958)"
233683031,True,,tertiary,False,21.3,,"LINESTRING (-42.7305024 -17.2857642, -42.7306936 -17.2858222)"
232806671,False,Avenida Lauro Machado,tertiary,False,92.963,,"LINESTRING (-42.7305024 -17.2857642, -42.7302839 -17.2856442, -42.7301196 -17.2855622, -42.7297253 -17.2853798)"
589691473,False,Rua Santa Catarina,residential,False,3.781,,"LINESTRING (-42.7344819 -17.2875578, -42.7344611 -17.2875854)"
232806672,True,Avenida da Saudade,residential,False,122.243,,"LINESTRING (-42.7344819 -17.2875578, -42.7353007 -17.2881288, -42.7354062 -17.2882129)"
589691473,False,Rua Santa Catarina,residential,True,122.606,,"LINESTRING (-42.7344819 -17.2875578, -42.7345123 -17.2875106, -42.7346853 -17.2870944, -42.7348959 -17.2865297)"
232806672,True,Avenida da Saudade,residential,False,10.927,,"LINESTRING (-42.7355169 -17.2883228, -42.7355795 -17.2884008)"
"[232806674, 232806675]",True,Rua do Cemitério,residential,False,158.966,,"LINESTRING (-42.7355169 -17.2883228, -42.7355799 -17.288332, -42.7356416 -17.2883491, -42.7357235 -17.2883909, -42.7360969 -17.2885964, -42.7361271 -17.2886176, -42.7361552 -17.2886451, -42.736164 -17.2886682, -42.7361573 -17.2887008, -42.7361345 -17.288729, -42.7361 -17.28874, -42.7360728 -17.2887341, -42.7360386 -17.2887219, -42.7355795 -17.2884008)"
817169460,True,,residential,False,11.877,,"LINESTRING (-42.7355795 -17.2884008, -42.7354679 -17.2883935)"
232806676,False,Rua Cacaratiba,tertiary,True,126.214,,"LINESTRING (-42.7318339 -17.2862288, -42.7329312 -17.2866654)"
233683031,True,,tertiary,False,28.895,,"LINESTRING (-42.7318339 -17.2862288, -42.7317162 -17.2864631)"
232806677,False,Rua Antônio Lopes,residential,True,113.869,,"LINESTRING (-42.7340472 -17.2858413, -42.7351025 -17.2860239)"
589680143,False,Rua Sebastião Quadros,tertiary,True,54.108,,"LINESTRING (-42.7340472 -17.2858413, -42.7342476 -17.2853939)"
232806677,False,Rua Antônio Lopes,residential,False,85.742,,"LINESTRING (-42.7340472 -17.2858413, -42.7338552 -17.2857947, -42.7332544 -17.2856969)"
589680143,False,Rua Sebastião Quadros,tertiary,False,56.354,,"LINESTRING (-42.7340472 -17.2858413, -42.7340343 -17.2858901, -42.7340283 -17.2859663, -42.7340349 -17.2863463)"
589691474,False,Rua São Vicente,residential,False,60.893,,"LINESTRING (-42.7332544 -17.2856969, -42.7334031 -17.285168)"
589691474,False,Rua São Vicente,residential,True,59.664,,"LINESTRING (-42.7332544 -17.2856969, -42.7330949 -17.2862114)"
232806677,False,Rua Antônio Lopes,residential,False,107.04199999999999,,"LINESTRING (-42.7332544 -17.2856969, -42.7327864 -17.2856217, -42.7327261 -17.2856115, -42.7326496 -17.2856102, -42.7325899 -17.2856198, -42.7325262 -17.2856461, -42.7323156 -17.2858011)"
232806677,False,Rua Antônio Lopes,residential,True,85.742,,"LINESTRING (-42.7332544 -17.2856969, -42.7338552 -17.2857947, -42.7340472 -17.2858413)"
232806677,False,Rua Antônio Lopes,residential,False,43.474,,"LINESTRING (-42.7323156 -17.2858011, -42.7322255 -17.2858606, -42.7321755 -17.2858945, -42.7320423 -17.2859664, -42.731972 -17.286013)"
