osmid,name,highway,oneway,reversed,length,geometry,maxspeed,junction
214473080,Rua Rio Tainhas,tertiary,False,False,14.845,"LINESTRING (-50.0397145 -29.7997301, -50.039573 -29.7997825)",,
214473080,Rua Rio Tainhas,tertiary,False,True,73.953,"LINESTRING (-50.0397145 -29.7997301, -50.0404085 -29.7994479)",,
565584861,Avenida Paraguassu,secondary,True,False,114.826,"LINESTRING (-50.0397145 -29.7997301, -50.0402107 -29.8006687)",,
214473080,Rua Rio Tainhas,tertiary,False,False,76.94,"LINESTRING (-50.039573 -29.7997825, -50.0388449 -29.8000646)",,
214473080,Rua Rio Tainhas,tertiary,False,True,14.845,"LINESTRING (-50.039573 -29.7997825, -50.0397145 -29.7997301)",,
214474185,Rua Rio Vacacaí,residential,False,True,13.356,"LINESTRING (-50.0402107 -29.8006687, -50.040082 -29.8007129)",,
565584861,Avenida Paraguassu,secondary,True,False,250.919,"LINESTRING (-50.0402107 -29.8006687, -50.0405581 -29.8013082, -50.041313 -29.8027125)",,
214003092,Rua Rio dos Sinos,tertiary,False,False,14.605,"LINESTRING (-50.0427957 -29.8058229, -50.0429345 -29.8057705)",,
214003092,Rua Rio dos Sinos,tertiary,False,True,78.057,"LINESTRING (-50.0427957 -29.8058229, -50.0420588 -29.8061126)",,
935773428,Avenida Paraguassu,secondary,True,False,92.091,"LINESTRING (-50.0427957 -29.8058229, -50.0423867 -29.8050746)",40,
409118928,Avenida Paraguassu,secondary,True,False,253.091,"LINESTRING (-50.0411725 -29.8027829, -50.0406258 -29.8017289, -50.0403026 -29.8011162, -50.040082 -29.8007129)",40,
888697082,,secondary,True,False,18.71,"LINESTRING (-50.0411725 -29.8027829, -50.0411786 -29.8027554, -50.041195 -29.8027312, -50.0412198 -29.8027132, -50.0412501 -29.8027036, -50.0412825 -29.8027033, -50.041313 -29.8027125)",,roundabout
214003092,Rua Rio dos Sinos,tertiary,False,False,74.219,"LINESTRING (-50.0429345 -29.8057705, -50.0436325 -29.80549)",,
214003092,Rua Rio dos Sinos,tertiary,False,True,14.605,"LINESTRING (-50.0429345 -29.8057705, -50.0427957 -29.8058229)",,
456890701,Avenida Paraguassu,secondary,True,False,69.517,"LINESTRING (-50.0429345 -29.8057705, -50.0430056 -29.8059055, -50.0431243 -29.806144, -50.0432255 -29.8063424)",,
456890702,Rua Rio Jacuí,tertiary,False,True,76.605,"LINESTRING (-50.0361959 -29.8048127, -50.0369143 -29.8045194)",,
"[214003089, 214003092]","['Rua Rio dos Sinos', 'Avenida Beira Mar']",tertiary,False,"[False, True]",415.153,"LINESTRING (-50.0361959 -29.8048127, -50.0370107 -29.8063508, -50.0377904 -29.8078228, -50.0382322 -29.8076495)",,
389523339,Rua Rio das Contas,residential,False,True,7.386,"LINESTRING (-50.0427139 -29.8022264, -50.042677 -29.8021682)",,
456890703,Rua Rio Jacuí,secondary,True,False,72.011,"LINESTRING (-50.0427139 -29.8022264, -50.042038 -29.802501)",,
389523339,Rua Rio das Contas,residential,False,False,366.268,"LINESTRING (-50.0427139 -29.8022264, -50.0435105 -29.8037485, -50.0437103 -29.8041151, -50.0443031 -29.8052177)",,
389523339,Rua Rio das Contas,residential,False,True,367.315,"LINESTRING (-50.0458936 -29.8082189, -50.0451855 -29.8068969, -50.0450554 -29.806645, -50.0443031 -29.8052177)",,
214003092,Rua Rio dos Sinos,tertiary,False,False,8.205,"LINESTRING (-50.0382322 -29.8076495, -50.0383104 -29.8076205)",,
"[214003089, 214003092]","['Rua Rio dos Sinos', 'Avenida Beira Mar']",tertiary,False,"[False, True]",415.153,"LINESTRING (-50.0382322 -29.8076495, -50.0377904 -29.8078228, -50.0370107 -29.8063508, -50.0361959 -29.8048127)",,
214003092,Rua Rio dos Sinos,tertiary,False,False,78.057,"LINESTRING (-50.0420588 -29.8061126, -50.0427957 -29.8058229)",,
214003092,Rua Rio dos Sinos,tertiary,False,True,72.583,"LINESTRING (-50.0420588 -29.8061126, -50.0413808 -29.8063954)",,
"[214473114, 214003109, 214474182]","['Rua Rio da Várzea', 'Alameda Rio da Ilha', 'Rua Rio Ibirapuitã']",residential,False,False,402.861,"LINESTRING (-50.0420588 -29.8061126, -50.0413406 -29.8047755, -50.0406567 -29.8050318, -50.0413808 -29.8063954)",,
"[214473114, 214003109, 214475454]","['Rua Rio da Várzea', 'Alameda Taquari Mirim', 'Rua Rio Ibirapuitã']",residential,False,True,403.091,"LINESTRING (-50.0420588 -29.8061126, -50.0427836 -29.8074625, -50.042109 -29.8077418, -50.0413808 -29.8063954)",,
456890702,Rua Rio Jacuí,tertiary,False,False,71.464,"LINESTRING (-50.0404528 -29.8031091, -50.0397782 -29.8033744)",,
"[214474186, 214003123, 214473069]","['Rua Rio da Várzea', 'Rua Rio Ibirapuitã', 'Alameda Rio do Peixe']",residential,False,"[False, True]",306.54600000000005,"LINESTRING (-50.0404528 -29.8031091, -50.0399405 -29.8021489, -50.0392754 -29.8023967, -50.0397782 -29.8033744)",,
"[214474184, 214003123, 214473069]","['Rua Rio da Várzea', 'Alameda Rio da Ilha', 'Rua Rio Ibirapuitã']",residential,False,True,424.24,"LINESTRING (-50.0404528 -29.8031091, -50.0412225 -29.8045555, -50.0405441 -29.8048091, -50.0397782 -29.8033744)",,
456890702,Rua Rio Jacuí,tertiary,False,True,77.346,"LINESTRING (-50.0404528 -29.8031091, -50.0411802 -29.8028168)",,
214003118,Rua Rio Carreiro,residential,False,True,118.95,"LINESTRING (-50.0369143 -29.8045194, -50.0364135 -29.8035419)",,
456890702,Rua Rio Jacuí,tertiary,False,False,76.605,"LINESTRING (-50.0369143 -29.8045194, -50.0361959 -29.8048127)",,
456890702,Rua Rio Jacuí,tertiary,False,True,78.412,"LINESTRING (-50.0369143 -29.8045194, -50.0376517 -29.804223)",,
