osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,bridge,ref
48952408,False,2,Estrada Doutor Plínio Casado,secondary,False,89.071,"LINESTRING (-43.4044965 -22.7657003, -43.4043591 -22.7656843, -43.403629 -22.7656964)",,,
48952408,False,2,Estrada Doutor Plínio Casado,secondary,True,114.89,"LINESTRING (-43.4044965 -22.7657003, -43.4046196 -22.7657347, -43.4047141 -22.7657784, -43.4048287 -22.765848, -43.4052783 -22.7661681, -43.4053575 -22.766213, -43.4054389 -22.7662437)",,,
48952408,False,2,Estrada Doutor Plínio Casado,secondary,True,11.01,"LINESTRING (-43.4035217 -22.7657002, -43.403629 -22.7656964)",,,
48952408,False,2,Estrada Doutor Plínio Casado,secondary,False,101.271,"LINESTRING (-43.4035217 -22.7657002, -43.4029919 -22.7657129, -43.4025366 -22.7657562)",,,
"[48954859, 48954843]",False,,"['Rua Lúcia', 'Rua Etelvina']",residential,"[False, True]",372.492,"LINESTRING (-43.4035217 -22.7657002, -43.4023977 -22.7632287, -43.40235 -22.7631952, -43.4023023 -22.7632033, -43.4022609 -22.7632402, -43.4020325 -22.7637121)",,,
48952408,False,2,Estrada Doutor Plínio Casado,secondary,False,107.509,"LINESTRING (-43.4013366 -22.7658617, -43.4008184 -22.7658847, -43.4002894 -22.7659104)",,,
48952408,False,2,Estrada Doutor Plínio Casado,secondary,True,119.346,"LINESTRING (-43.4013366 -22.7658617, -43.4014202 -22.7658525, -43.4016963 -22.7658175, -43.4024951 -22.7657617)",,,
212720693,True,2,Avenida Benjamin Pinto Dias,primary,False,9.202,"LINESTRING (-43.4002894 -22.7659104, -43.4002268 -22.7659697)",,,
48952408,False,2,Estrada Doutor Plínio Casado,secondary,True,107.509,"LINESTRING (-43.4002894 -22.7659104, -43.4008184 -22.7658847, -43.4013366 -22.7658617)",,,
294752528,True,,Praça Getúlio Vargas,unclassified,False,104.441,"LINESTRING (-43.4008894 -22.7653283, -43.4001107 -22.7647228)",,,
212720693,True,2,Avenida Benjamin Pinto Dias,primary,False,89.303,"LINESTRING (-43.4008894 -22.7653283, -43.4005838 -22.7656198, -43.4005569 -22.7656455, -43.4002894 -22.7659104)",,,
48953322,False,,Rua Maria,residential,True,11.477,"LINESTRING (-43.4054389 -22.7662437, -43.4055099 -22.7663235)",,,
48952408,False,2,Estrada Doutor Plínio Casado,secondary,False,114.88999999999999,"LINESTRING (-43.4054389 -22.7662437, -43.4053575 -22.766213, -43.4052783 -22.7661681, -43.4048287 -22.765848, -43.4047141 -22.7657784, -43.4046196 -22.7657347, -43.4044965 -22.7657003)",,,
48952408,False,2,Estrada Doutor Plínio Casado,secondary,True,20.825,"LINESTRING (-43.4054389 -22.7662437, -43.4054947 -22.7662394, -43.4056323 -22.7661914)",,,
48953299,False,2,Rua Silvio Rocha,residential,False,91.283,"LINESTRING (-43.4048673 -22.7669119, -43.4042305 -22.7674856)",40,,
48953323,False,,Rua Áurea,residential,False,185.439,"LINESTRING (-43.4048673 -22.7669119, -43.403629 -22.7656964)",40,,
48953299,False,2,Rua Silvio Rocha,residential,True,92.856,"LINESTRING (-43.4048673 -22.7669119, -43.4054039 -22.7664175, -43.4055099 -22.7663235)",40,,
48953323,False,,Rua Áurea,residential,True,313.244,"LINESTRING (-43.4048673 -22.7669119, -43.4064048 -22.7683644, -43.4070031 -22.7689262)",40,,
48953299,False,2,Rua Silvio Rocha,residential,False,90.687,"LINESTRING (-43.4042305 -22.7674856, -43.403625 -22.7680801)",40,,
48953299,False,2,Rua Silvio Rocha,residential,True,91.283,"LINESTRING (-43.4042305 -22.7674856, -43.4048673 -22.7669119)",40,,
1125503373,False,2,Rua Gonçalves Gatto,tertiary,False,314.529,"LINESTRING (-43.4042305 -22.7674856, -43.4054077 -22.7686211, -43.4063748 -22.7695081)",40,,
1125503373,False,2,Rua Gonçalves Gatto,tertiary,True,149.556,"LINESTRING (-43.4042305 -22.7674856, -43.4036042 -22.7668816, -43.4032737 -22.76657, -43.4032184 -22.7665171)",40,,
48953306,False,2,Rua Roberto Rocha,residential,False,91.321,"LINESTRING (-43.4008931 -22.76776, -43.4015341 -22.7671898)",40,,
48953306,False,2,Rua Roberto Rocha,residential,True,176.658,"LINESTRING (-43.4008931 -22.76776, -43.3996667 -22.7688759)",40,,
