osmid,highway,junction,oneway,reversed,length,geometry,name,lanes,ref,bridge
199520090,tertiary,roundabout,True,False,7.667999999999999,"LINESTRING (-49.1443843 -23.8609072, -49.1444037 -23.860888, -49.1444193 -23.8608795, -49.144447 -23.8608728)",,,,
199520090,tertiary,roundabout,True,False,19.028,"LINESTRING (-49.144447 -23.8608728, -49.1444852 -23.8608785, -49.1445036 -23.8608882, -49.1445229 -23.8609075, -49.1445338 -23.8609315, -49.1445354 -23.8609555, -49.1445276 -23.8609806, -49.1445197 -23.8609926)",,,,
199520090,tertiary,roundabout,True,False,9.154,"LINESTRING (-49.1445197 -23.8609926, -49.1444989 -23.8610106, -49.1444648 -23.8610224, -49.1444399 -23.8610233)",,,,
199520090,tertiary,roundabout,True,False,16.491,"LINESTRING (-49.1444399 -23.8610233, -49.1444179 -23.8610157, -49.1443946 -23.8610004, -49.144375 -23.8609704, -49.1443712 -23.8609489, -49.1443758 -23.8609231, -49.1443843 -23.8609072)",,,,
199544564,tertiary,,True,False,154.823,"LINESTRING (-49.1444399 -23.8610233, -49.1439649 -23.8612984, -49.143831 -23.861398, -49.1435789 -23.8615771, -49.1432501 -23.8618822)",Avenida João Simon Sola,,,
199566416,tertiary,,False,False,10.265,"LINESTRING (-49.1400062 -23.8657225, -49.1399627 -23.8656392)",Rua Francisco Alves Negrão,,,
199566416,tertiary,,False,True,24.787,"LINESTRING (-49.1400062 -23.8657225, -49.1401134 -23.8659227)",Rua Francisco Alves Negrão,,,
199566416,tertiary,,False,True,10.265,"LINESTRING (-49.1399627 -23.8656392, -49.1400062 -23.8657225)",Rua Francisco Alves Negrão,,,
199576901,residential,,False,True,57.464,"LINESTRING (-49.1399627 -23.8656392, -49.1397256 -23.8651701)",Rua Francisco Alves Negrão,,,
332209506,tertiary,,True,False,58.642,"LINESTRING (-49.1399627 -23.8656392, -49.1402927 -23.8652067)",Avenida João Simon Sola,,,
199544564,tertiary,,True,False,7.508,"LINESTRING (-49.1432501 -23.8618822, -49.1431993 -23.8619312)",Avenida João Simon Sola,,,
853250502,tertiary_link,,False,True,9.001,"LINESTRING (-49.1432501 -23.8618822, -49.1431895 -23.8618232)",,,,
853250502,tertiary_link,,False,False,9.001,"LINESTRING (-49.1431895 -23.8618232, -49.1432501 -23.8618822)",,,,
199544571,tertiary,,True,False,158.829,"LINESTRING (-49.1431895 -23.8618232, -49.1435087 -23.8615325, -49.1439204 -23.8612197, -49.1443843 -23.8609072)",Avenida João Simon Sola,,,
199544564,tertiary,,True,False,68.486,"LINESTRING (-49.1427905 -23.8623995, -49.1423765 -23.8628853)",Avenida João Simon Sola,,,
199576860,residential,,False,False,9.838,"LINESTRING (-49.1427905 -23.8623995, -49.1427217 -23.8623373)",Rua Ângelo Valcazara,,,
199576860,residential,,False,True,109.547,"LINESTRING (-49.1427905 -23.8623995, -49.143608 -23.8630411)",Rua Ângelo Valcazara,,,
199544969,residential,,False,True,66.826,"LINESTRING (-49.143608 -23.8630411, -49.1431893 -23.8635043)",Rua Vinte de Cinco de Abril,,,
199576860,residential,,False,False,109.547,"LINESTRING (-49.143608 -23.8630411, -49.1427905 -23.8623995)",Rua Ângelo Valcazara,,,
1135538683,residential,,False,True,65.378,"LINESTRING (-49.143608 -23.8630411, -49.1438209 -23.8627883, -49.1439996 -23.8625748)",Rua Vinte e Cinco de Abril,,,
199576860,residential,,False,True,9.838,"LINESTRING (-49.1427217 -23.8623373, -49.1427905 -23.8623995)",Rua Ângelo Valcazara,,,
199544571,tertiary,,True,False,74.411,"LINESTRING (-49.1427217 -23.8623373, -49.1429561 -23.8620623, -49.1431895 -23.8618232)",Avenida João Simon Sola,,,
199576860,residential,,False,False,92.97800000000001,"LINESTRING (-49.1427217 -23.8623373, -49.1425015 -23.8621678, -49.1420281 -23.8617925)",Rua Ângelo Valcazara,,,
199544571,tertiary,,True,False,38.668,"LINESTRING (-49.1420654 -23.8631069, -49.142295 -23.8628297)",Avenida João Simon Sola,,,
199576734,residential,,False,False,93.059,"LINESTRING (-49.1420654 -23.8631069, -49.1413405 -23.8625961)",Rua Coronel Venâncio,,,
199576734,residential,,False,True,9.23,"LINESTRING (-49.1420654 -23.8631069, -49.1421328 -23.8631625)",Rua Coronel Venâncio,,,
199544564,tertiary,,True,False,68.108,"LINESTRING (-49.1421328 -23.8631625, -49.1417173 -23.8636429)",Avenida João Simon Sola,,,
199576734,residential,,False,False,9.23,"LINESTRING (-49.1421328 -23.8631625, -49.1420654 -23.8631069)",Rua Coronel Venâncio,,,
199576734,residential,,False,True,110.362,"LINESTRING (-49.1421328 -23.8631625, -49.1429586 -23.8638065)",Rua Coronel Venâncio,,,
199544951,residential,,False,False,9.846,"LINESTRING (-49.1403691 -23.8652611, -49.1402927 -23.8652067)",Rua São José,,,
199544951,residential,,False,True,111.322,"LINESTRING (-49.1403691 -23.8652611, -49.141237 -23.8658713)",Rua São José,,,
332209510,tertiary,,True,False,63.198,"LINESTRING (-49.1403691 -23.8652611, -49.1400062 -23.8657225)",Avenida João Simon Sola,,,
199544951,residential,,False,True,9.846,"LINESTRING (-49.1402927 -23.8652067, -49.1403691 -23.8652611)",Rua São José,,,
332209506,tertiary,,True,False,43.74,"LINESTRING (-49.1402927 -23.8652067, -49.1405363 -23.8648825)",Avenida João Simon Sola,,,
199544969,residential,,False,False,40.982,"LINESTRING (-49.1429586 -23.8638065, -49.1431893 -23.8635043)",Rua Vinte de Cinco de Abril,,,
199544969,residential,,False,True,63.638,"LINESTRING (-49.1429586 -23.8638065, -49.1425718 -23.8642564)",Rua Vinte de Cinco de Abril,,,
199576734,residential,,False,False,110.362,"LINESTRING (-49.1429586 -23.8638065, -49.1421328 -23.8631625)",Rua Coronel Venâncio,,,
199576734,residential,,False,True,64.606,"LINESTRING (-49.1429586 -23.8638065, -49.1434558 -23.8641682)",Rua Coronel Venâncio,,,
199544969,residential,,False,False,70.4,"LINESTRING (-49.1408281 -23.8663822, -49.141237 -23.8658713)",Rua Vinte de Cinco de Abril,,,
199545866,residential,,False,False,88.839,"LINESTRING (-49.1408281 -23.8663822, -49.1401134 -23.8659227)",Rua São João,,,
199544951,residential,,False,False,111.322,"LINESTRING (-49.141237 -23.8658713, -49.1403691 -23.8652611)",Rua São José,,,
199544951,residential,,False,True,65.004,"LINESTRING (-49.141237 -23.8658713, -49.1417345 -23.8662384)",Rua São José,,,
199544969,residential,,False,False,102.504,"LINESTRING (-49.141237 -23.8658713, -49.141877 -23.8651591)",Rua Vinte de Cinco de Abril,,,
199544969,residential,,False,True,70.4,"LINESTRING (-49.141237 -23.8658713, -49.1408281 -23.8663822)",Rua Vinte de Cinco de Abril,,,
199545371,residential,,False,False,111.872,"LINESTRING (-49.1440106 -23.8663875, -49.1441934 -23.8653954)",Rua Flávio Rodrigues Simões,,,
199545382,residential,,False,True,16.636,"LINESTRING (-49.1440106 -23.8663875, -49.1439025 -23.8664998)",Rua Capitão Cornélio,,,
199544951,residential,,False,False,19.288,"LINESTRING (-49.1418786 -23.8663512, -49.1417345 -23.8662384)",Rua São José,,,
199544951,residential,,False,True,43.521,"LINESTRING (-49.1418786 -23.8663512, -49.142216 -23.866592)",Rua São José,,,
199545866,residential,,False,True,88.839,"LINESTRING (-49.1401134 -23.8659227, -49.1408281 -23.8663822)",Rua São João,,,
199566416,tertiary,,False,False,24.787,"LINESTRING (-49.1401134 -23.8659227, -49.1400062 -23.8657225)",Rua Francisco Alves Negrão,,,
199566416,tertiary,,False,True,14.815,"LINESTRING (-49.1401134 -23.8659227, -49.1401776 -23.8660423)",Rua Francisco Alves Negrão,,,
199544564,tertiary,,True,False,52.019,"LINESTRING (-49.141002 -23.8645019, -49.1406863 -23.86487)",Avenida João Simon Sola,,,
199545943,residential,,True,False,8.962,"LINESTRING (-49.141002 -23.8645019, -49.1409434 -23.8644417)",Avenida João Simon Martinez,1,,
199544969,residential,,False,False,8.429,"LINESTRING (-49.141877 -23.8651591, -49.1419253 -23.8650975)",Rua Vinte de Cinco de Abril,,,
199544969,residential,,False,True,102.504,"LINESTRING (-49.141877 -23.8651591, -49.141237 -23.8658713)",Rua Vinte de Cinco de Abril,,,
199545943,residential,,True,False,115.14,"LINESTRING (-49.141877 -23.8651591, -49.141002 -23.8645019)",Avenida João Simon Martinez,1,,
199545382,residential,,False,False,8.19,"LINESTRING (-49.1438493 -23.8665551, -49.1439025 -23.8664998)",Rua Capitão Cornélio,,,
199545943,residential,,True,False,62.565,"LINESTRING (-49.1438493 -23.8665551, -49.1433594 -23.8662147)",Avenida João Simon Martinez,1,,
199546043,residential,,False,False,114.392,"LINESTRING (-49.1440612 -23.8653164, -49.1434073 -23.8661535)",Rua Isidoro de Almeida,,,
199576730,residential,,False,False,64.269,"LINESTRING (-49.1440612 -23.8653164, -49.1435542 -23.8649713)",Rua Quinze de Novembro,,,
199576730,residential,,False,True,16.059,"LINESTRING (-49.1440612 -23.8653164, -49.1441934 -23.8653954)",Rua Quinze de Novembro,,,
199545943,residential,,True,False,67.06,"LINESTRING (-49.1433594 -23.8662147, -49.1428405 -23.8658425)",Avenida João Simon Martinez,1,,
199546043,residential,,False,True,8.369,"LINESTRING (-49.1433594 -23.8662147, -49.1434073 -23.8661535)",Rua Isidoro de Almeida,,,
199544571,tertiary,,True,False,68.76,"LINESTRING (-49.1416494 -23.8635944, -49.1420654 -23.8631069)",Avenida João Simon Sola,,,
199576730,residential,,False,False,90.903,"LINESTRING (-49.1416494 -23.8635944, -49.1409436 -23.8630927)",Rua Quinze de Novembro,,,
199576730,residential,,False,True,8.761,"LINESTRING (-49.1416494 -23.8635944, -49.1417173 -23.8636429)",Rua Quinze de Novembro,,,
199544564,tertiary,,True,False,111.17,"LINESTRING (-49.1417173 -23.8636429, -49.141059 -23.8644411)",Avenida João Simon Sola,,,
199576730,residential,,False,False,8.761,"LINESTRING (-49.1417173 -23.8636429, -49.1416494 -23.8635944)",Rua Quinze de Novembro,,,
199576730,residential,,False,True,110.472,"LINESTRING (-49.1417173 -23.8636429, -49.1425718 -23.8642564)",Rua Quinze de Novembro,,,
199544969,residential,,False,False,63.638,"LINESTRING (-49.1425718 -23.8642564, -49.1429586 -23.8638065)",Rua Vinte de Cinco de Abril,,,
199544969,residential,,False,True,114.32,"LINESTRING (-49.1425718 -23.8642564, -49.1419253 -23.8650975)",Rua Vinte de Cinco de Abril,,,
199576730,residential,,False,False,110.472,"LINESTRING (-49.1425718 -23.8642564, -49.1417173 -23.8636429)",Rua Quinze de Novembro,,,
199576730,residential,,False,True,64.206,"LINESTRING (-49.1425718 -23.8642564, -49.1430696 -23.8646116)",Rua Quinze de Novembro,,,
199545371,residential,,False,True,111.872,"LINESTRING (-49.1441934 -23.8653954, -49.1440106 -23.8663875)",Rua Flávio Rodrigues Simões,,,
199576730,residential,,False,False,16.059,"LINESTRING (-49.1441934 -23.8653954, -49.1440612 -23.8653164)",Rua Quinze de Novembro,,,
"[199545371, 199576734]",residential,,False,False,114.354,"LINESTRING (-49.1441934 -23.8653954, -49.144312 -23.8649126, -49.1443147 -23.8648378, -49.1442986 -23.8647887, -49.1439516 -23.8645331)","['Rua Coronel Venâncio', 'Rua Flávio Rodrigues Simões']",,,
199547723,residential,,False,True,66.315,"LINESTRING (-49.1400768 -23.8666197, -49.1400648 -23.8664934, -49.1400674 -23.866415, -49.1400809 -23.8662948, -49.1401023 -23.866182, -49.1401506 -23.8660863, -49.1401776 -23.8660423)",Rua Santa Catarina,,,
199550000,residential,,False,False,44.787,"LINESTRING (-49.1381859 -23.8663978, -49.1385957 -23.8665454)",Rua Leopoldo,,,
226829138,residential,,False,True,27.921,"LINESTRING (-49.1381859 -23.8663978, -49.1382943 -23.8661671)",Rua Ranulfo Batista Prestes,,,
199550000,residential,,False,True,7.751,"LINESTRING (-49.1386633 -23.8665776, -49.1385957 -23.8665454)",Rua Leopoldo,,,
199576900,residential,,False,True,87.314,"LINESTRING (-49.1391716 -23.8657692, -49.1395055 -23.8653845, -49.1397256 -23.8651701)",Rua Dom Pedro,,,
226829008,residential,,False,False,25.913999999999998,"LINESTRING (-49.1391716 -23.8657692, -49.1391038 -23.8657803, -49.1390321 -23.8657852, -49.138971 -23.8657877, -49.1389181 -23.8657871)",Rua Tiradentes,,,
199550000,residential,,False,False,7.751,"LINESTRING (-49.1385957 -23.8665454, -49.1386633 -23.8665776)",Rua Leopoldo,,,
199550000,residential,,False,True,44.787,"LINESTRING (-49.1385957 -23.8665454, -49.1381859 -23.8663978)",Rua Leopoldo,,,
199550139,residential,,False,True,90.468,"LINESTRING (-49.1385957 -23.8665454, -49.1389181 -23.8657871)",Rua Antônio Isaac,,,
199550139,residential,,False,False,90.468,"LINESTRING (-49.1389181 -23.8657871, -49.1385957 -23.8665454)",Rua Antônio Isaac,,,
226829008,residential,,False,False,87.667,"LINESTRING (-49.1389181 -23.8657871, -49.1388161 -23.8657135, -49.1386767 -23.8655798, -49.1385821 -23.8655086, -49.1384862 -23.8654449, -49.1382582 -23.8652823)",Rua Tiradentes,,,
226829008,residential,,False,True,25.914,"LINESTRING (-49.1389181 -23.8657871, -49.138971 -23.8657877, -49.1390321 -23.8657852, -49.1391038 -23.8657803, -49.1391716 -23.8657692)",Rua Tiradentes,,,
199550310,residential,,False,True,70.477,"LINESTRING (-49.1420281 -23.8617925, -49.141606 -23.8622952)",Rua Luís Toledo,,,
199576860,residential,,False,False,70.96,"LINESTRING (-49.1420281 -23.8617925, -49.1415118 -23.8613632)",Rua Ângelo Valcazara,,,
199576860,residential,,False,True,92.97800000000001,"LINESTRING (-49.1420281 -23.8617925, -49.1425015 -23.8621678, -49.1427217 -23.8623373)",Rua Ângelo Valcazara,,,
199550310,residential,,False,False,50.158,"LINESTRING (-49.1395216 -23.8647421, -49.1398333 -23.8643925)",Rua Luís Toledo,,,
199550310,residential,,False,False,62.525,"LINESTRING (-49.1398966 -23.8643236, -49.1402819 -23.8638854)",Rua Luís Toledo,,,
199550310,residential,,False,True,10.006,"LINESTRING (-49.1398966 -23.8643236, -49.1398333 -23.8643925)",Rua Luís Toledo,,,
199550876,tertiary,,True,False,42.252,"LINESTRING (-49.1398966 -23.8643236, -49.1402331 -23.8645465)",Avenida Prefeito Carlos Rodrigues dos Santos,,,
199550876,tertiary,,True,False,10.934,"LINESTRING (-49.1406024 -23.8648085, -49.1406863 -23.86487)",Avenida Prefeito Carlos Rodrigues dos Santos,,,
199544571,tertiary,,True,False,53.539,"LINESTRING (-49.1406024 -23.8648085, -49.1408896 -23.8645032, -49.1409434 -23.8644417)",Avenida João Simon Sola,,,
199524689,tertiary,,False,False,77.19,"LINESTRING (-49.1366301 -23.8620802, -49.1370654 -23.8615115)",Rua Coronel José Pedro de Lima,,SPA 112/249,
199524689,tertiary,,False,True,13.355,"LINESTRING (-49.1366301 -23.8620802, -49.1365531 -23.8621775)",Rua Coronel José Pedro de Lima,,SPA 112/249,
199550876,tertiary,,True,False,75.227,"LINESTRING (-49.1366301 -23.8620802, -49.1372402 -23.8624628)",Avenida Prefeito Carlos Rodrigues dos Santos,,,
332209510,tertiary,,True,False,10.846,"LINESTRING (-49.1406863 -23.86487, -49.1406242 -23.8649493)",Avenida João Simon Sola,,,
199550310,residential,,False,False,10.006,"LINESTRING (-49.1398333 -23.8643925, -49.1398966 -23.8643236)",Rua Luís Toledo,,,
199550310,residential,,False,True,50.158,"LINESTRING (-49.1398333 -23.8643925, -49.1395216 -23.8647421)",Rua Luís Toledo,,,
199550947,tertiary,,True,False,68.966,"LINESTRING (-49.1398333 -23.8643925, -49.139308 -23.8640002)",Avenida Prefeito Carlos Rodrigues dos Santos,,,
199524689,tertiary,,False,False,13.355,"LINESTRING (-49.1365531 -23.8621775, -49.1366301 -23.8620802)",Rua Coronel José Pedro de Lima,,SPA 112/249,
199577129,tertiary,,False,True,98.047,"LINESTRING (-49.1365531 -23.8621775, -49.13577 -23.8616631)",Avenida Prefeito Carlos Rodrigues dos Santos,,,
199524689,tertiary,,False,True,87.934,"LINESTRING (-49.1365531 -23.8621775, -49.1364817 -23.8622666, -49.1360432 -23.8628162)",Rua Coronel José Pedro de Lima,,SPA 112/249,
199550947,tertiary,,True,False,46.68,"LINESTRING (-49.1405363 -23.8648825, -49.1401758 -23.8646226)",Avenida Prefeito Carlos Rodrigues dos Santos,,,
332209506,tertiary,,True,False,10.625,"LINESTRING (-49.1405363 -23.8648825, -49.1406024 -23.8648085)",Avenida João Simon Sola,,,
