osmid,name,highway,oneway,reversed,length,ref,geometry,bridge,lanes,maxspeed
316474623,Rua Ernesto Cassilhas,secondary,False,False,16.762,,"LINESTRING (-43.8078902 -19.967267, -43.8077621 -19.9671763)",,,
252817176,,secondary,False,True,351.587,AMG-0150,"LINESTRING (-43.8078902 -19.967267, -43.8076025 -19.9673288, -43.8073826 -19.967412, -43.8072163 -19.967533, -43.8071036 -19.9676918, -43.80705 -19.9678305, -43.8070366 -19.9679893, -43.8070607 -19.9681935, -43.8071734 -19.9685137, -43.8072807 -19.9688363, -43.8073665 -19.9693052, -43.807447 -19.9699103)",,,
868993877,Rua Ernesto Cassilhas,residential,False,True,25.981,,"LINESTRING (-43.8078902 -19.967267, -43.807978 -19.9671977, -43.8080665 -19.9671032)",,,
975021332,Rua Doutor Bolivar de Freitas,residential,False,False,82.713,,"LINESTRING (-43.8053669 -19.9663318, -43.8049123 -19.9657229)",,,
28061139,Rua Professor Antônio Ernesto,secondary,False,False,36.494,,"LINESTRING (-43.8053669 -19.9663318, -43.8052851 -19.9664389, -43.8052341 -19.9665246, -43.8051912 -19.9666141)",,,
"[316474620, 28061141, 28061142]","['Rua Elisa de Araújo Gouveia', 'Praça Getúlio Vargas', 'Ponte de Raposos']",secondary,False,True,157.211,,"LINESTRING (-43.8053669 -19.9663318, -43.8054688 -19.9663746, -43.8058859 -19.966483, -43.8062032 -19.9665788, -43.8063647 -19.9666305, -43.8065605 -19.9666872, -43.8067972 -19.966766)",yes,,
458915168,Rua Herval Silva,residential,False,True,207.317,,"LINESTRING (-43.8053669 -19.9663318, -43.8054755 -19.9662221, -43.8055801 -19.9661263, -43.8057008 -19.9659902, -43.8058108 -19.9658288, -43.8059074 -19.9655389, -43.8060147 -19.9651683, -43.80613 -19.9646591)",,,
457738195,Rua Professor Antônio Ernesto,residential,False,False,41.165,,"LINESTRING (-43.8051188 -19.9677473, -43.8051027 -19.9681172)",,,
"[316475376, 30157052]",Rua Professor Antônio Ernesto,secondary,False,True,126.242,,"LINESTRING (-43.8051188 -19.9677473, -43.8051295 -19.9675532, -43.8051389 -19.9673427, -43.805155 -19.9671347, -43.8051751 -19.9668158, -43.8051912 -19.9666141)",,,
316474621,Rua Ernesto Cassilhas,residential,False,True,17.028,,"LINESTRING (-43.8080665 -19.9671032, -43.8081095 -19.9670313, -43.8081242 -19.966962)",,,
868993876,Rua Ernesto Cassilhas,residential,False,False,32.908,,"LINESTRING (-43.8080665 -19.9671032, -43.8078909 -19.9671353, -43.8077621 -19.9671763)",,,
868993877,Rua Ernesto Cassilhas,residential,False,False,25.981,,"LINESTRING (-43.8080665 -19.9671032, -43.807978 -19.9671977, -43.8078902 -19.967267)",,,
975021332,Rua Doutor Bolivar de Freitas,residential,False,True,82.713,,"LINESTRING (-43.8049123 -19.9657229, -43.8053669 -19.9663318)",,,
30157019,Rua Professora Rita Correa Reis,residential,False,True,73.354,,"LINESTRING (-43.8049123 -19.9657229, -43.8046414 -19.965849, -43.8042887 -19.9660255)",,,
975021332,Rua Doutor Bolivar de Freitas,residential,False,False,115.63900000000001,,"LINESTRING (-43.8049123 -19.9657229, -43.804931 -19.9653977, -43.8049364 -19.9651406, -43.8049069 -19.9646843)",,,
30157019,Rua Professora Rita Correa Reis,residential,False,False,60.933,,"LINESTRING (-43.8037804 -19.9662939, -43.8042887 -19.9660255)",,,
30157037,Rua Antônio Catarino Fernandes,residential,False,False,144.674,,"LINESTRING (-43.8037804 -19.9662939, -43.8033794 -19.9650486)",,,
975020780,Rua Antônio Catarino Fernandes,residential,False,True,35.929,,"LINESTRING (-43.8037804 -19.9662939, -43.8038694 -19.966606)",,,
316475377,Rua S,residential,False,False,47.916,,"LINESTRING (-43.8046789 -19.963154, -43.804231 -19.963062)",,,
975021332,Rua Doutor Bolivar de Freitas,residential,False,True,108.184,,"LINESTRING (-43.8046789 -19.963154, -43.8046843 -19.9632902, -43.804754 -19.9636633, -43.8048184 -19.9641171)",,,
30157021,Rua Doutor Bráulio Lúcio Campos,residential,False,True,92.562,,"LINESTRING (-43.8054943 -19.9628162, -43.8063245 -19.9631061)",,,
"[316474616, 316474630]","['Rua Padre José Eustáquio Melo', 'Rua Antônio Augusto Silva']",residential,False,True,153.059,,"LINESTRING (-43.8054943 -19.9628162, -43.8053562 -19.9631364, -43.8053441 -19.9632221, -43.8053454 -19.9632813, -43.805383 -19.9633292, -43.8062266 -19.9635599)",,,
30157022,Rua José Augusto Alves,residential,False,False,127.86,,"LINESTRING (-43.80613 -19.9646591, -43.8049069 -19.9646843)",,,
458915168,Rua Herval Silva,residential,False,False,207.317,,"LINESTRING (-43.80613 -19.9646591, -43.8060147 -19.9651683, -43.8059074 -19.9655389, -43.8058108 -19.9658288, -43.8057008 -19.9659902, -43.8055801 -19.9661263, -43.8054755 -19.9662221, -43.8053669 -19.9663318)",,,
458915168,Rua Herval Silva,residential,False,True,122.68,,"LINESTRING (-43.80613 -19.9646591, -43.8061756 -19.964233, -43.806197 -19.9638297, -43.8062266 -19.9635599)",,,
30157022,Rua José Augusto Alves,residential,False,True,127.86,,"LINESTRING (-43.8049069 -19.9646843, -43.80613 -19.9646591)",,,
975021332,Rua Doutor Bolivar de Freitas,residential,False,False,63.744,,"LINESTRING (-43.8049069 -19.9646843, -43.8048184 -19.9641171)",,,
975021332,Rua Doutor Bolivar de Freitas,residential,False,True,115.63900000000001,,"LINESTRING (-43.8049069 -19.9646843, -43.8049364 -19.9651406, -43.804931 -19.9653977, -43.8049123 -19.9657229)",,,
30157019,Rua Professora Rita Correa Reis,residential,False,True,60.933,,"LINESTRING (-43.8042887 -19.9660255, -43.8037804 -19.9662939)",,,
30157023,Rua Doutor Arthur Bernardes,residential,False,False,102.516,,"LINESTRING (-43.8042887 -19.9660255, -43.8042283 -19.9651053)",,,
30157019,Rua Professora Rita Correa Reis,residential,False,False,73.354,,"LINESTRING (-43.8042887 -19.9660255, -43.8046414 -19.965849, -43.8049123 -19.9657229)",,,
316475371,Rua José Monsueto Calixto,residential,False,True,98.941,,"LINESTRING (-43.8042887 -19.9660255, -43.8042954 -19.966333, -43.8043115 -19.9664351, -43.8043463 -19.9665019, -43.8044322 -19.9665574, -43.8045877 -19.9666229, -43.804742 -19.9666437)",,,
30157023,Rua Doutor Arthur Bernardes,residential,False,True,102.516,,"LINESTRING (-43.8042283 -19.9651053, -43.8042887 -19.9660255)",,,
30157035,Rua Afonso Pena,residential,False,False,77.99,,"LINESTRING (-43.8042283 -19.9651053, -43.803484 -19.9650549)",,,
30157023,Rua Doutor Arthur Bernardes,residential,False,False,110.04999999999998,,"LINESTRING (-43.8042283 -19.9651053, -43.8042243 -19.9645179, -43.8042109 -19.9641158)",,,
30157036,Rua José Monsueto Calixto,tertiary,False,False,47.062,,"LINESTRING (-43.8051912 -19.9666141, -43.804742 -19.9666437)",,,
28061139,Rua Professor Antônio Ernesto,secondary,False,True,36.494,,"LINESTRING (-43.8051912 -19.9666141, -43.8052341 -19.9665246, -43.8052851 -19.9664389, -43.8053669 -19.9663318)",,,
"[316475376, 30157052]",Rua Professor Antônio Ernesto,secondary,False,False,126.24199999999999,,"LINESTRING (-43.8051912 -19.9666141, -43.8051751 -19.9668158, -43.805155 -19.9671347, -43.8051389 -19.9673427, -43.8051295 -19.9675532, -43.8051188 -19.9677473)",,,
975020780,Rua Antônio Catarino Fernandes,residential,False,False,35.929,,"LINESTRING (-43.8038694 -19.966606, -43.8037804 -19.9662939)",,,
30157035,Rua Afonso Pena,residential,False,True,10.954,,"LINESTRING (-43.8033794 -19.9650486, -43.803484 -19.9650549)",,,
30157037,Rua Antônio Catarino Fernandes,residential,False,True,144.674,,"LINESTRING (-43.8033794 -19.9650486, -43.8037804 -19.9662939)",,,
"[30157035, 30157051]","['Rua Afonso Pena', 'Rua José Miguel Lobo']",residential,False,"[False, True]",110.483,,"LINESTRING (-43.8033794 -19.9650486, -43.8030669 -19.9650322, -43.8030334 -19.9650435, -43.8030146 -19.9650662, -43.8030025 -19.9651066, -43.8029905 -19.9653864, -43.8029878 -19.9655087, -43.8029931 -19.9656171, -43.8030146 -19.965699)",,,
316475379,Travessa Francisco Solano Costa,residential,False,False,66.382,,"LINESTRING (-43.8033794 -19.9650486, -43.8032292 -19.9648809, -43.8031702 -19.9647889, -43.8031125 -19.9646591, -43.8030803 -19.964533)",,,
30157035,Rua Afonso Pena,residential,False,False,10.954,,"LINESTRING (-43.803484 -19.9650549, -43.8033794 -19.9650486)",,,
30157035,Rua Afonso Pena,residential,False,True,77.99,,"LINESTRING (-43.803484 -19.9650549, -43.8042283 -19.9651053)",,,
30157039,Rua Antônio Catarino Fernandes,residential,False,True,110.032,,"LINESTRING (-43.803484 -19.9650549, -43.8035309 -19.9645809, -43.8035765 -19.9640692)",,,
457738188,Rua Padre Antônio Maria,tertiary,True,False,10.933,,"LINESTRING (-43.8030642 -19.967204, -43.8029596 -19.9672053)",,,
30157040,Rua São Domingos,residential,False,True,85.429,,"LINESTRING (-43.8030642 -19.967204, -43.8029972 -19.9669507, -43.8029422 -19.9667301, -43.8028644 -19.9664591)",,,
30157036,Rua José Monsueto Calixto,tertiary,False,True,47.062,,"LINESTRING (-43.804742 -19.9666437, -43.8051912 -19.9666141)",,,
30157043,Rua José Monsueto Calixto,tertiary,False,False,60.207,,"LINESTRING (-43.804742 -19.9666437, -43.80475 -19.9671851)",,,
316475371,Rua José Monsueto Calixto,residential,False,False,98.941,,"LINESTRING (-43.804742 -19.9666437, -43.8045877 -19.9666229, -43.8044322 -19.9665574, -43.8043463 -19.9665019, -43.8043115 -19.9664351, -43.8042954 -19.966333, -43.8042887 -19.9660255)",,,
30157045,Praça da Matriz,tertiary,False,True,44.515,,"LINESTRING (-43.8040701 -19.9677775, -43.8044094 -19.9675355)",,,
30157047,Rua José Torres,tertiary,False,True,22.099,,"LINESTRING (-43.8029006 -19.9680586, -43.8027531 -19.9679162)",,,
28061140,Rua Cavalhadas,tertiary,True,False,31.933000000000003,,"LINESTRING (-43.8029006 -19.9680586, -43.8029918 -19.968012, -43.803083 -19.9679704, -43.8031755 -19.9679338)",,,
457738191,Rua Cavalhadas,tertiary,False,False,116.54599999999999,,"LINESTRING (-43.8029006 -19.9680586, -43.8027008 -19.9683826, -43.8025492 -19.9686132, -43.8024111 -19.9687595, -43.8022636 -19.9689132)",,,
30157046,Rua Anita Braga Costa Duarte,tertiary,False,False,84.09100000000001,,"LINESTRING (-43.8029596 -19.9672053, -43.8030535 -19.9675305, -43.8031755 -19.9679338)",,,
316475374,Rua Padre Antônio Maria,tertiary,False,True,92.576,,"LINESTRING (-43.8029596 -19.9672053, -43.8023705 -19.9671857, -43.8020745 -19.9671725)",,,
28061140,Rua Cavalhadas,tertiary,True,False,95.63499999999999,,"LINESTRING (-43.8031755 -19.9679338, -43.8032694 -19.96792, -43.8035618 -19.9679061, -43.8037254 -19.9678784, -43.8040701 -19.9677775)",,,
30157046,Rua Anita Braga Costa Duarte,tertiary,False,True,84.09100000000001,,"LINESTRING (-43.8031755 -19.9679338, -43.8030535 -19.9675305, -43.8029596 -19.9672053)",,,
30157047,Rua José Torres,tertiary,False,False,14.796,,"LINESTRING (-43.8020745 -19.9671725, -43.8021389 -19.967291)",,,
316475374,Rua Padre Antônio Maria,tertiary,False,False,92.576,,"LINESTRING (-43.8020745 -19.9671725, -43.8023705 -19.9671857, -43.8029596 -19.9672053)",,,
"[457738190, 316475374]","['Rua Padre Antônio Maria', 'Estrada para Morro Vermelho']",tertiary,False,True,162.36100000000002,,"LINESTRING (-43.8020745 -19.9671725, -43.8017634 -19.9671322, -43.8016748 -19.9671448, -43.8015863 -19.9672053, -43.8013315 -19.967407, -43.8011947 -19.9675481, -43.8010874 -19.967649, -43.8009802 -19.9677221, -43.8008997 -19.9677801, -43.8008058 -19.9678481)",,,
30157047,Rua José Torres,tertiary,False,False,22.099,,"LINESTRING (-43.8027531 -19.9679162, -43.8029006 -19.9680586)",,,
