osmid,oneway,name,highway,reversed,length,geometry,lanes,access,junction
150382219,True,Rua Doutor João Pessoa,secondary,False,67.01,"LINESTRING (-39.2985477 -6.3581594, -39.2986755 -6.3587485)",,,
375752073,False,Rua Edival Távora,residential,False,51.03,"LINESTRING (-39.2985477 -6.3581594, -39.2980996 -6.3582702)",,,
375752073,False,Rua Edival Távora,residential,True,83.518,"LINESTRING (-39.2985477 -6.3581594, -39.2992798 -6.357973)",,,
150382196,False,Avenida Agenor Araújo,tertiary,True,111.52,"LINESTRING (-39.2967883 -6.3590095, -39.2967211 -6.3600102)",,,
330768228,True,Avenida Agenor Araújo,tertiary,False,49.525000000000006,"LINESTRING (-39.2967883 -6.3590095, -39.2967519 -6.358836, -39.2967054 -6.3586845, -39.2966537 -6.3585875)",,,
585188972,False,Rua Treze de Maio,residential,False,145.079,"LINESTRING (-39.2946991 -6.3595999, -39.2945375 -6.3583051)",,,
585188972,False,Rua Treze de Maio,residential,True,8.598,"LINESTRING (-39.2946991 -6.3595999, -39.2947081 -6.3596767)",,,
375748695,False,Rua João XXIII,residential,False,29.666,"LINESTRING (-39.2933008 -6.3602698, -39.2935661 -6.3603105)",,,
375748694,True,Rua Evaldo Gouveia,residential,False,84.173,"LINESTRING (-39.2933008 -6.3602698, -39.2932511 -6.3602572, -39.2932164 -6.3602279, -39.2931951 -6.3601904, -39.2930673 -6.3595859)",,,
375748695,False,Rua João XXIII,residential,True,139.507,"LINESTRING (-39.294814 -6.3605, -39.2935661 -6.3603105)",,,
585188972,False,Rua Treze de Maio,residential,False,88.328,"LINESTRING (-39.294814 -6.3605, -39.2947147 -6.3597118)",,,
585188972,False,Rua Treze de Maio,residential,True,44.25,"LINESTRING (-39.294814 -6.3605, -39.2948858 -6.3608915)",,,
375748687,False,Rua Santos Dumont,residential,True,74.308,"LINESTRING (-39.2949991 -6.3617769, -39.2944348 -6.3621403)",,,
584463792,False,Rua Treze de Maio,residential,True,37.848,"LINESTRING (-39.2949991 -6.3617769, -39.2950472 -6.3621139)",,,
585188970,True,Rua Santos Dumont,residential,False,77.773,"LINESTRING (-39.2949991 -6.3617769, -39.2956182 -6.3614443)",,,
585188972,False,Rua Treze de Maio,residential,False,88.731,"LINESTRING (-39.2949991 -6.3617769, -39.2948978 -6.3609853)",,,
466904299,True,Rua Guilherme de Oliveira,secondary,False,104.336,"LINESTRING (-39.299449 -6.3636031, -39.30027 -6.3636662, -39.3003885 -6.3636889)",,,
375718599,False,Rua Guilherme de Oliveira,residential,False,75.144,"LINESTRING (-39.29527 -6.363635, -39.2945906 -6.3636073)",,,
466895379,False,Rua Guilherme de Oliveira,secondary,True,14.449,"LINESTRING (-39.29527 -6.363635, -39.2954007 -6.3636386)",,,
584463792,False,Rua Treze de Maio,residential,False,93.042,"LINESTRING (-39.29527 -6.363635, -39.2951535 -6.3628063)",,,
265647828,True,Rua Marechal Floriano Peixoto,secondary,False,93.339,"LINESTRING (-39.2974937 -6.363743, -39.2975125 -6.3632356, -39.2975303 -6.3629044)",1,permit,
466904299,True,Rua Guilherme de Oliveira,secondary,False,42.795,"LINESTRING (-39.2974937 -6.363743, -39.2976699 -6.3637129, -39.2978768 -6.3636875)",,,
375752096,True,Rua Quinze de Novembro,residential,False,71.273,"LINESTRING (-39.3003885 -6.3636889, -39.300289 -6.3630556)",,,
867148123,False,,residential,True,74.17500000000001,"LINESTRING (-39.3003885 -6.3636889, -39.3004263 -6.3638443, -39.3005462 -6.3643373)",,,
150382196,False,Avenida Agenor Araújo,tertiary,False,96.297,"LINESTRING (-39.2964771 -6.3637363, -39.2965365 -6.3628723)",,,
150382259,False,Rua Guilherme de Oliveira,secondary,True,39.833,"LINESTRING (-39.2964771 -6.3637363, -39.2968352 -6.3637771)",,,
466895379,False,Rua Guilherme de Oliveira,secondary,False,119.45500000000001,"LINESTRING (-39.2964771 -6.3637363, -39.296308 -6.3637193, -39.295907 -6.3636789, -39.2954007 -6.3636386)",,,
150382259,False,Rua Guilherme de Oliveira,secondary,False,47.878,"LINESTRING (-39.2972671 -6.363811, -39.2968352 -6.3637771)",,,
466904299,True,Rua Guilherme de Oliveira,secondary,False,26.158,"LINESTRING (-39.2972671 -6.363811, -39.2974937 -6.363743)",,,
584464789,False,Rua Sete de Setembro,residential,True,157.145,"LINESTRING (-39.3005462 -6.3643373, -39.3008421 -6.3657196)",,,
375716641,True,Rua Guilherme de Oliveira,secondary,False,116.924,"LINESTRING (-39.3005462 -6.3643373, -39.2999809 -6.3644136, -39.2994981 -6.3644811)",,,
867148123,False,,residential,False,74.17500000000001,"LINESTRING (-39.3005462 -6.3643373, -39.3004263 -6.3638443, -39.3003885 -6.3636889)",,,
150382304,False,Rua São Francisco,residential,False,129.569,"LINESTRING (-39.3008421 -6.3657196, -39.2996961 -6.3659658)",,,
150382304,False,Rua São Francisco,residential,True,64.095,"LINESTRING (-39.3008421 -6.3657196, -39.3014009 -6.3655652)",,,
584464789,False,Rua Sete de Setembro,residential,False,157.145,"LINESTRING (-39.3008421 -6.3657196, -39.3005462 -6.3643373)",,,
375716650,False,Rua Deputado Péricles Gomes de Araújo,residential,False,89.38900000000001,"LINESTRING (-39.2961165 -6.3657905, -39.2958756 -6.3657343, -39.2957099 -6.3657142, -39.2955439 -6.3657107, -39.2953156 -6.3657195)",,,
330768224,True,Avenida Agenor Araújo,tertiary,False,26.183,"LINESTRING (-39.2967737 -6.3578217, -39.2968257 -6.3577997, -39.296884 -6.3577928, -39.296936 -6.3577951, -39.2969997 -6.3578231)",,,roundabout
330768227,False,Avenida Monsenhor Coelho,residential,True,86.845,"LINESTRING (-39.2970272 -6.3578397, -39.2977879 -6.3576437)",,,
330768224,True,Avenida Agenor Araújo,tertiary,False,94.551,"LINESTRING (-39.2970272 -6.3578397, -39.2970587 -6.3578714, -39.2970818 -6.3579377, -39.2970946 -6.3580063, -39.2971019 -6.3581296, -39.2970872 -6.3582443, -39.2970543 -6.3583469, -39.2970027 -6.3584548, -39.2969284 -6.3585371, -39.2968642 -6.3585991)",,,roundabout
330768224,True,Avenida Agenor Araújo,tertiary,False,23.572,"LINESTRING (-39.2968642 -6.3585991, -39.2968136 -6.3586041, -39.296764 -6.3586075, -39.2967147 -6.3586045, -39.2966537 -6.3585875)",,,roundabout
330768225,True,Avenida Agenor Araújo,tertiary,False,46.4,"LINESTRING (-39.2968642 -6.3585991, -39.2968506 -6.3586661, -39.2967883 -6.3590095)",,,
330768224,True,Avenida Agenor Araújo,tertiary,False,71.40500000000002,"LINESTRING (-39.2966537 -6.3585875, -39.296595 -6.3584911, -39.2965752 -6.3584462, -39.2965553 -6.3583818, -39.2965595 -6.3582876, -39.2965702 -6.3581889, -39.2965957 -6.358083, -39.2966319 -6.3579917, -39.2966379 -6.3579807)",,,roundabout
150382219,True,Rua Doutor João Pessoa,secondary,False,72.818,"LINESTRING (-39.2983459 -6.357536, -39.2985477 -6.3581594)",,,
330768227,False,Avenida Monsenhor Coelho,residential,False,62.817,"LINESTRING (-39.2983459 -6.357536, -39.2977879 -6.3576437)",,,
330768227,False,Avenida Monsenhor Coelho,residential,False,86.845,"LINESTRING (-39.2977879 -6.3576437, -39.2970272 -6.3578397)",,,
330768227,False,Avenida Monsenhor Coelho,residential,True,62.817,"LINESTRING (-39.2977879 -6.3576437, -39.2983459 -6.357536)",,,
330768229,False,Avenida Monsenhor Coelho,residential,False,129.753,"LINESTRING (-39.2956881 -6.3580727, -39.2945375 -6.3583051)",,,
593193131,False,Rua Deocleciano Bezerra,residential,True,219.684,"LINESTRING (-39.2956881 -6.3580727, -39.2959101 -6.360036)",,,
330768229,False,Avenida Monsenhor Coelho,residential,True,94.707,"LINESTRING (-39.2956881 -6.3580727, -39.2962617 -6.3579257, -39.2965192 -6.3578651)",,,
