osmid,oneway,lanes,name,highway,maxspeed,reversed,length,junction,geometry,access,tunnel
123306253,True,2,Rua Afonso Pena,tertiary,40,False,112.564,,"LINESTRING (-41.9491243 -18.8560723, -41.9500148 -18.8566332)",,
249183956,True,2,Rua São Paulo,residential,,False,115.93,,"LINESTRING (-41.9491243 -18.8560723, -41.9485021 -18.8569327)",,
276210712,True,,Rua Antônio José de Almeida,tertiary,,False,98.741,,"LINESTRING (-41.9501068 -18.8519743, -41.9493223 -18.8514871)",,
126895494,True,,Rua Peçanha,tertiary,,False,114.628,,"LINESTRING (-41.9464359 -18.855592, -41.9458484 -18.8564601)",,
282984217,True,,Rua Bárbara Heliodora,residential,,False,111.584,,"LINESTRING (-41.9464359 -18.855592, -41.9455333 -18.8550653)",,
126895493,True,,Rua Marechal Deodoro,primary,,False,113.04,,"LINESTRING (-41.9488266 -18.8583516, -41.9494194 -18.8575038)",,
789695412,True,2,Rua Israel Pinheiro,secondary,40,False,114.993,,"LINESTRING (-41.9488266 -18.8583516, -41.9479227 -18.8577704)",,
126895494,True,,Rua Peçanha,tertiary,,False,198.575,,"LINESTRING (-41.9458484 -18.8564601, -41.9448149 -18.8579543)",,
"[789695412, 316602470]",True,2,Rua Israel Pinheiro,secondary,40,False,112.561,,"LINESTRING (-41.9458484 -18.8564601, -41.9450599 -18.8559537, -41.9449634 -18.8558915)",,
126895498,True,,Rua Bárbara Heliodora,residential,,False,105.324,,"LINESTRING (-41.9455333 -18.8550653, -41.9447219 -18.8545107)",,
815571610,False,2,Avenida Minas Gerais,secondary,40,True,109.71,,"LINESTRING (-41.9455333 -18.8550653, -41.9449634 -18.8558915)",,
815571611,False,2,Avenida Minas Gerais,secondary,40,False,77.723,,"LINESTRING (-41.9455333 -18.8550653, -41.9459115 -18.8544649)",,
126895493,True,,Rua Marechal Deodoro,primary,,False,115.312,,"LINESTRING (-41.9494194 -18.8575038, -41.9500148 -18.8566332)",,
282984217,True,,Rua Bárbara Heliodora,residential,,False,115.541,,"LINESTRING (-41.9494194 -18.8575038, -41.9485021 -18.8569327)",,
123306253,True,2,Rua Afonso Pena,tertiary,40,False,102.038,,"LINESTRING (-41.9470474 -18.8547417, -41.9478476 -18.85526)",,
126895494,True,,Rua Peçanha,tertiary,,False,114.368,,"LINESTRING (-41.9470474 -18.8547417, -41.9464359 -18.855592)",,
353538922,True,,Rua Peçanha,tertiary,,False,11.684,,"LINESTRING (-41.9448149 -18.8579543, -41.9447583 -18.8580447)",,
353538924,True,2,Rua Marechal Floriano,secondary,,False,98.37,,"LINESTRING (-41.9448149 -18.8579543, -41.9455986 -18.8584366)",,
249183950,True,2,Rua Israel Pinheiro,secondary,40,False,108.07,,"LINESTRING (-41.9449634 -18.8558915, -41.9441044 -18.8553588)",,
815571610,False,2,Avenida Minas Gerais,secondary,40,False,109.71,,"LINESTRING (-41.9449634 -18.8558915, -41.9455333 -18.8550653)",,
835756795,False,2,Avenida Minas Gerais,secondary,40,True,190.817,,"LINESTRING (-41.9449634 -18.8558915, -41.9439782 -18.8573322)",,
249183956,True,2,Rua São Paulo,residential,,False,111.623,,"LINESTRING (-41.9503098 -18.8543607, -41.9497306 -18.8552017)",,
789695412,True,2,Rua Israel Pinheiro,secondary,40,False,162.139,,"LINESTRING (-41.9479227 -18.8577704, -41.946654 -18.8569429)",,
249183956,True,2,Rua São Paulo,residential,,False,111.327,,"LINESTRING (-41.9485021 -18.8569327, -41.9479227 -18.8577704)",,
282984217,True,,Rua Bárbara Heliodora,residential,,False,158.595,,"LINESTRING (-41.9485021 -18.8569327, -41.9472522 -18.8561357)",,
184169508,True,,Rua Peçanha,residential,,False,206.263,,"LINESTRING (-41.9493223 -18.8514871, -41.9482428 -18.8530354)",,
"[747484461, 237176511]",True,,Rua Antônio José de Almeida,tertiary,,False,182.763,,"LINESTRING (-41.9493223 -18.8514871, -41.9486291 -18.8511956, -41.9485048 -18.8511476, -41.9484837 -18.8511413, -41.9484679 -18.8511394, -41.9484501 -18.8511406, -41.9484257 -18.8511492, -41.9484039 -18.851159, -41.9483767 -18.8511832, -41.9483529 -18.8512111, -41.9481094 -18.8515249, -41.9480753 -18.8515649, -41.9480448 -18.8515982, -41.94802 -18.8516213, -41.9479938 -18.8516413, -41.9479251 -18.8516836)",,
249185490,True,,Rua Belo Horizonte,tertiary,,False,96.905,,"LINESTRING (-41.9461444 -18.8576688, -41.946654 -18.8569429)",,
237176510,True,,Rua Barão do Rio Branco,tertiary,,False,195.476,,"LINESTRING (-41.9430832 -18.8568273, -41.9441044 -18.8553588)",,
276142478,True,2,Rua Marechal Floriano,tertiary,,False,107.045,,"LINESTRING (-41.9430832 -18.8568273, -41.9439184 -18.8573769)",,
223288230,False,,Rua Olegário Maciel,residential,,False,68.53,,"LINESTRING (-41.9440626 -18.8496803, -41.9437315 -18.850211)",,
223288224,False,,Rua Ribeiro Junqueira,residential,,False,231.489,,"LINESTRING (-41.9428638 -18.8496551, -41.9416299 -18.8513786)",,
280333059,False,,Rua Sete de Setembro,primary,40,False,110.265,,"LINESTRING (-41.9428638 -18.8496551, -41.9437315 -18.850211)",,
223288230,False,,Rua Olegário Maciel,residential,,False,229.525,,"LINESTRING (-41.9437315 -18.850211, -41.9425191 -18.8519269)",,
223288230,False,,Rua Olegário Maciel,residential,,True,68.53,,"LINESTRING (-41.9437315 -18.850211, -41.9440626 -18.8496803)",,
280333059,False,,Rua Sete de Setembro,primary,40,False,109.079,,"LINESTRING (-41.9437315 -18.850211, -41.9445938 -18.8507554)",,
280333059,False,,Rua Sete de Setembro,primary,40,True,110.265,,"LINESTRING (-41.9437315 -18.850211, -41.9428638 -18.8496551)",,
223288204,False,,Rua Vicente Pifano,tertiary,,True,119.146,,"LINESTRING (-41.9461068 -18.8505239, -41.9470691 -18.8510885)",,
369144130,False,,Rua Dom Pedro Segundo,tertiary,,False,109.224,,"LINESTRING (-41.9461068 -18.8505239, -41.9455527 -18.8513545)",,
"[378447248, 223288234, 223288215]",False,,"['Rua Vicente Pifano', 'Rua Arthur Bernardes', 'Rua Dom Pedro Segundo']",residential,20,"[False, True]",238.558,,"LINESTRING (-41.9461068 -18.8505239, -41.9461652 -18.8504261, -41.9461682 -18.8504007, -41.9461642 -18.8503804, -41.9461538 -18.8503617, -41.94613 -18.8503442, -41.9456017 -18.8501627, -41.9451343 -18.8499818, -41.9445938 -18.8507554)",destination,
280333059,False,,Rua Sete de Setembro,primary,40,False,120.912,,"LINESTRING (-41.9445938 -18.8507554, -41.9455527 -18.8513545)",,
280333059,False,,Rua Sete de Setembro,primary,40,True,109.079,,"LINESTRING (-41.9445938 -18.8507554, -41.9437315 -18.850211)",,
223288215,False,,Rua Arthur Bernardes,residential,,False,228.76999999999998,,"LINESTRING (-41.9445938 -18.8507554, -41.9442746 -18.8512711, -41.9434056 -18.8524771)",,
"[378447248, 223288234, 223288215]",False,,"['Rua Vicente Pifano', 'Rua Dom Pedro Segundo', 'Rua Arthur Bernardes']",residential,20,"[False, True]",238.558,,"LINESTRING (-41.9445938 -18.8507554, -41.9451343 -18.8499818, -41.9456017 -18.8501627, -41.94613 -18.8503442, -41.9461538 -18.8503617, -41.9461642 -18.8503804, -41.9461682 -18.8504007, -41.9461652 -18.8504261, -41.9461068 -18.8505239)",destination,
223288204,False,,Rua Vicente Pifano,tertiary,,False,119.146,,"LINESTRING (-41.9470691 -18.8510885, -41.9461068 -18.8505239)",,
280333059,False,,Rua Sete de Setembro,primary,40,True,120.912,,"LINESTRING (-41.9455527 -18.8513545, -41.9445938 -18.8507554)",,
369144130,False,,Rua Dom Pedro Segundo,tertiary,,True,109.224,,"LINESTRING (-41.9455527 -18.8513545, -41.9461068 -18.8505239)",,
376511788,False,2,Rua Sete de Setembro,primary,40,False,118.118,,"LINESTRING (-41.9455527 -18.8513545, -41.9464842 -18.8519472)",,
280333058,True,,Rua Dom Pedro Segundo,tertiary,,False,229.51600000000002,,"LINESTRING (-41.9455527 -18.8513545, -41.9452117 -18.8518611, -41.9443477 -18.8530748)",,
276147134,True,,Rua Arthur Bernardes,residential,,False,107.996,,"LINESTRING (-41.9427718 -18.85336, -41.9421754 -18.8541504)",,
282427382,True,,Rua Olegário Maciel,residential,,False,225.373,,"LINESTRING (-41.9413355 -18.8536161, -41.9425191 -18.8519269)",,
126895498,True,,Rua Bárbara Heliodora,residential,,False,120.005,,"LINESTRING (-41.943734 -18.8539393, -41.9427718 -18.85336)",,
280333058,True,,Rua Dom Pedro Segundo,tertiary,,False,107.499,,"LINESTRING (-41.943734 -18.8539393, -41.9431581 -18.8547378)",,
276147134,True,,Rua Arthur Bernardes,residential,,False,147.669,,"LINESTRING (-41.9421754 -18.8541504, -41.9414482 -18.8552862)",,
279533532,True,2,Rua Israel Pinheiro,secondary,40,False,106.495,,"LINESTRING (-41.9421754 -18.8541504, -41.9413355 -18.8536161)",,
279533535,True,2,Rua Marechal Floriano,residential,,False,80.359,,"LINESTRING (-41.9415073 -18.8558144, -41.94214 -18.8562191)",,
276142478,True,2,Rua Marechal Floriano,tertiary,,False,88.126,,"LINESTRING (-41.9424102 -18.8563556, -41.9430832 -18.8568273)",,
316611032,True,,,tertiary,,False,25.0,roundabout,"LINESTRING (-41.9424102 -18.8563556, -41.9424325 -18.8563797, -41.9424454 -18.8564095, -41.9424475 -18.8564415, -41.9424385 -18.8564725, -41.9424194 -18.856499, -41.9423922 -18.8565183, -41.9423599 -18.8565282)",,
249487343,True,,,tertiary,,False,9.744,,"LINESTRING (-41.9433955 -18.8580809, -41.9434766 -18.8581232)",,
276131725,True,3,Avenida Minas Gerais - Pista Direita,tertiary,,False,45.486,,"LINESTRING (-41.9433955 -18.8580809, -41.9436416 -18.8577446)",,
223288723,False,,Rua Antoniete Fernandes,residential,,False,111.307,,"LINESTRING (-41.9480659 -18.8496115, -41.9485347 -18.8498576, -41.9490146 -18.8500511)",,
223288728,False,,Rua Cacique,residential,,False,93.869,,"LINESTRING (-41.9480659 -18.8496115, -41.9478661 -18.84996, -41.9476004 -18.8503304)",,
223288732,False,,Rua Tupinambás,residential,,True,37.719,,"LINESTRING (-41.9452268 -18.84973, -41.9448861 -18.8496246)",,
223288732,False,,Rua Tupinambás,residential,,False,248.195,,"LINESTRING (-41.9452268 -18.84973, -41.9462112 -18.8500625, -41.9474463 -18.8504851)",,
223288725,False,,Rua Tupã,residential,,False,117.644,,"LINESTRING (-41.9466494 -18.8497742, -41.9476004 -18.8503304)",,
223288723,False,,Rua Antoniete Fernandes,residential,,True,111.307,,"LINESTRING (-41.9490146 -18.8500511, -41.9485347 -18.8498576, -41.9480659 -18.8496115)",,
223288725,False,,Rua Tupã,residential,,True,117.644,,"LINESTRING (-41.9476004 -18.8503304, -41.9466494 -18.8497742)",,
279542869,False,,Rua Cacique,residential,,False,23.64,,"LINESTRING (-41.9476004 -18.8503304, -41.9474463 -18.8504851)",,
279542872,True,,Rua Tupã,residential,,False,78.442,,"LINESTRING (-41.9476004 -18.8503304, -41.94821 -18.8507364)",,
223288728,False,,Rua Cacique,residential,,True,93.869,,"LINESTRING (-41.9476004 -18.8503304, -41.9478661 -18.84996, -41.9480659 -18.8496115)",,
223288732,False,,Rua Tupinambás,residential,,False,85.084,,"LINESTRING (-41.9474463 -18.8504851, -41.94821 -18.8507364)",,
279542869,False,,Rua Cacique,residential,,True,23.64,,"LINESTRING (-41.9474463 -18.8504851, -41.9476004 -18.8503304)",,
223288732,False,,Rua Tupinambás,residential,,True,248.195,,"LINESTRING (-41.9474463 -18.8504851, -41.9462112 -18.8500625, -41.9452268 -18.84973)",,
126895494,True,,Rua Peçanha,tertiary,,False,227.644,,"LINESTRING (-41.9482428 -18.8530354, -41.9470474 -18.8547417)",,
282728584,True,2,Rua Sete de Setembro,primary,40,False,100.281,,"LINESTRING (-41.9482428 -18.8530354, -41.9490394 -18.8535304)",,
249185491,True,,Rua Belo Horizonte,tertiary,,False,149.6,,"LINESTRING (-41.9490394 -18.8535304, -41.9498359 -18.852416)",,
282728584,True,2,Rua Sete de Setembro,primary,40,False,162.466,,"LINESTRING (-41.9490394 -18.8535304, -41.9503098 -18.8543607)",,
237176510,True,,Rua Barão do Rio Branco,tertiary,,False,115.405,,"LINESTRING (-41.9447219 -18.8545107, -41.9453233 -18.8536428)",,
126895498,True,,Rua Bárbara Heliodora,residential,,False,121.95,,"LINESTRING (-41.9447219 -18.8545107, -41.9442688 -18.8542208, -41.943734 -18.8539393)",,
123306253,True,2,Rua Afonso Pena,tertiary,40,False,161.885,,"LINESTRING (-41.9478476 -18.85526, -41.9491243 -18.8560723)",,
249185490,True,,Rua Belo Horizonte,tertiary,,False,110.078,,"LINESTRING (-41.9478476 -18.85526, -41.9484357 -18.8544413)",,
249185490,True,,Rua Belo Horizonte,tertiary,,False,115.788,,"LINESTRING (-41.9472522 -18.8561357, -41.9478476 -18.85526)",,
282984217,True,,Rua Bárbara Heliodora,residential,,False,105.04,,"LINESTRING (-41.9472522 -18.8561357, -41.9464359 -18.855592)",,
249185490,True,,Rua Belo Horizonte,tertiary,,False,109.629,,"LINESTRING (-41.946654 -18.8569429, -41.9472522 -18.8561357)",,
789695412,True,2,Rua Israel Pinheiro,secondary,40,False,100.34,,"LINESTRING (-41.946654 -18.8569429, -41.9458484 -18.8564601)",,
249185491,True,,Rua Belo Horizonte,tertiary,,False,56.788,,"LINESTRING (-41.9498359 -18.852416, -41.9501068 -18.8519743)",,
249183956,True,2,Rua São Paulo,residential,,False,115.939,,"LINESTRING (-41.9497306 -18.8552017, -41.9491243 -18.8560723)",,
361954011,False,,Rua Castro Alves,residential,,False,160.362,,"LINESTRING (-41.9497306 -18.8552017, -41.9484357 -18.8544413)",,
249185490,True,,Rua Belo Horizonte,tertiary,,False,119.561,,"LINESTRING (-41.9484357 -18.8544413, -41.9490394 -18.8535304)",,
361954011,False,,Rua Castro Alves,residential,,True,160.362,,"LINESTRING (-41.9484357 -18.8544413, -41.9497306 -18.8552017)",,
282984217,True,,Rua Bárbara Heliodora,residential,,False,102.548,,"LINESTRING (-41.9502294 -18.8580166, -41.9494194 -18.8575038)",,
237176510,True,,Rua Barão do Rio Branco,tertiary,,False,114.523,,"LINESTRING (-41.9441044 -18.8553588, -41.9447219 -18.8545107)",,
249183950,True,2,Rua Israel Pinheiro,secondary,40,False,121.177,,"LINESTRING (-41.9441044 -18.8553588, -41.9431581 -18.8547378)",,
223288732,False,,Rua Tupinambás,residential,,True,85.084,,"LINESTRING (-41.94821 -18.8507364, -41.9474463 -18.8504851)",,
"[276145644, 282727031]",True,,Rua Tupinanbas,residential,,False,114.734,,"LINESTRING (-41.94821 -18.8507364, -41.9483584 -18.8508053, -41.9483754 -18.8508078, -41.9484003 -18.8508099, -41.9484199 -18.8508082, -41.9484362 -18.8508016, -41.9484518 -18.8507904, -41.9484646 -18.8507767, -41.948483 -18.850751, -41.9485044 -18.8507161, -41.9487673 -18.8503106, -41.9488216 -18.8502351, -41.9488572 -18.850197, -41.9488873 -18.8501792, -41.9489269 -18.8501643)",,
308994673,True,3,Rua Marechal Floriano,secondary,,False,107.752,,"LINESTRING (-41.9439687 -18.8574086, -41.9448149 -18.8579543)",,
308994675,True,2,Avenida Minas Gerais,secondary,,False,10.23,,"LINESTRING (-41.9439687 -18.8574086, -41.9439118 -18.8574832)",,
316590372,True,1,Rua Marechal Floriano,secondary,,False,108.777,,"LINESTRING (-41.9447583 -18.8580447, -41.9439118 -18.8574832)",,
1038902393,True,,Rua Peçanha,tertiary,,False,47.636,,"LINESTRING (-41.9447583 -18.8580447, -41.9445209 -18.8583657, -41.9445066 -18.8583852, -41.9444986 -18.8583956)",,
308994674,True,1,Rua Marechal Floriano,secondary,,False,5.924,,"LINESTRING (-41.9439118 -18.8574832, -41.9438641 -18.8574549)",,
308994672,True,2,Avenida Minas Gerais - Pista Esquerda,tertiary,,False,84.802,,"LINESTRING (-41.9439118 -18.8574832, -41.9436564 -18.8578449, -41.9436497 -18.8578544, -41.9434998 -18.858067, -41.9434844 -18.8580962, -41.9434766 -18.8581232)",,
314613585,True,2,Avenida Minas Gerais,secondary,,False,10.386,,"LINESTRING (-41.9438641 -18.8574549, -41.9439184 -18.8573769)",,
314613586,True,1,Rua Marechal Floriano,tertiary,,False,105.699,,"LINESTRING (-41.9438641 -18.8574549, -41.9430502 -18.8568978)",,
279533538,True,2,Avenida Brasil,tertiary,,False,107.948,,"LINESTRING (-41.9412179 -18.8564552, -41.9422428 -18.8564133)",,
276142486,True,,,tertiary_link,,False,15.318,,"LINESTRING (-41.9412295 -18.8565885, -41.9412122 -18.8565478, -41.9412075 -18.8565199, -41.9412095 -18.8564911, -41.9412179 -18.8564552)",,
"[282727032, 282727030]",True,,"['Rua Tupinanbas', 'Rua Tupã']",residential,,False,185.953,,"LINESTRING (-41.949006 -18.8501835, -41.9489909 -18.8502681, -41.9489765 -18.8503176, -41.9489631 -18.8503477, -41.9487333 -18.850656, -41.9486614 -18.8507641, -41.9486352 -18.8507983, -41.9486248 -18.8508148, -41.9486221 -18.850843, -41.9486255 -18.8508608, -41.9486349 -18.850877, -41.9486476 -18.8508893, -41.9486664 -18.8509001, -41.9487029 -18.8509135, -41.9488176 -18.8509446, -41.9495049 -18.8511536)",,
"[316612502, 276145647]",True,"['1', '2']","['Avenida Minas Gerais', 'Túnel José de Tassis']",primary,40,False,68.331,,"LINESTRING (-41.949006 -18.8501835, -41.9487372 -18.8505525, -41.9486221 -18.8506782)",,yes
282727034,False,1,Túnel José de Tassis,primary,40,False,133.708,,"LINESTRING (-41.9486221 -18.8506782, -41.9479251 -18.8516836)",,yes
"[237176558, 276145646]",True,"['1', '2']","['Avenida Minas Gerais', 'Túnel José de Tassis']",primary,40,False,65.734,,"LINESTRING (-41.9486221 -18.8506782, -41.94869 -18.8505206, -41.9489269 -18.8501643)",,yes
282727034,False,1,Túnel José de Tassis,primary,40,True,133.708,,"LINESTRING (-41.9479251 -18.8516836, -41.9486221 -18.8506782)",,yes
316611770,False,2,Avenida Minas Gerais,primary,40,True,105.638,,"LINESTRING (-41.9479251 -18.8516836, -41.9473514 -18.8524632)",,
"[279542862, 747484462, 184169503]",True,,"['Rua Antônio José de Almeida', 'Rua Barão do Rio Branco']",residential,,False,217.08000000000004,,"LINESTRING (-41.9479251 -18.8516836, -41.9479137 -18.8516229, -41.9479144 -18.8515772, -41.9479191 -18.8515392, -41.9479305 -18.8515081, -41.9479914 -18.8514157, -41.9481229 -18.8512054, -41.9481725 -18.8511267, -41.9481799 -18.8511092, -41.9481812 -18.851093, -41.9481755 -18.8510734, -41.9481625 -18.8510534, -41.9481467 -18.8510369, -41.9481098 -18.8510153, -41.9480026 -18.8509782, -41.9473957 -18.8507758, -41.9473642 -18.85077, -41.9473367 -18.85077, -41.9473065 -18.8507805, -41.9472877 -18.8507957, -41.9472726 -18.8508138, -41.9472374 -18.850878, -41.9470691 -18.8510885)",,
276146787,False,,Rua Jaír Avelar,residential,,False,90.927,,"LINESTRING (-41.9498946 -18.8507316, -41.95061 -18.8511902)",,
"[223291965, 282728583]",True,,"['Rua Tupinanbas', 'Rua Santos Fernandes Sá']",residential,,False,66.481,,"LINESTRING (-41.9498946 -18.8507316, -41.9496351 -18.8510857, -41.949607 -18.8511265, -41.9495951 -18.8511425, -41.9495852 -18.8511522, -41.9495733 -18.8511614, -41.9495612 -18.8511675, -41.9495478 -18.8511701, -41.9495314 -18.8511684, -41.9495049 -18.8511536)",,
276146787,False,,Rua Jaír Avelar,residential,,True,90.927,,"LINESTRING (-41.95061 -18.8511902, -41.9498946 -18.8507316)",,
279533537,True,2,Rua Marechal Floriano,tertiary,,False,28.489,,"LINESTRING (-41.94214 -18.8562191, -41.9423792 -18.8563391)",,
316611032,True,,,tertiary,,False,3.743,roundabout,"LINESTRING (-41.9423792 -18.8563391, -41.9424102 -18.8563556)",,
316611032,True,,,tertiary,,False,6.8870000000000005,roundabout,"LINESTRING (-41.9423599 -18.8565282, -41.9423272 -18.8565279, -41.9422962 -18.8565179)",,
316611032,True,,,tertiary,,False,18.715,roundabout,"LINESTRING (-41.9422428 -18.8564133, -41.9422553 -18.8563818, -41.9422783 -18.8563561, -41.9423091 -18.8563393, -41.9423441 -18.8563334, -41.9423792 -18.8563391)",,
237176558,True,2,Avenida Minas Gerais,primary,40,False,15.608,,"LINESTRING (-41.9489269 -18.8501643, -41.9490146 -18.8500511)",,
279533539,True,2,Avenida Brasil,tertiary,,False,104.93,,"LINESTRING (-41.9422962 -18.8565179, -41.9413016 -18.8565857)",,
316611032,True,,,tertiary,,False,13.765,roundabout,"LINESTRING (-41.9422962 -18.8565179, -41.9422701 -18.8564993, -41.9422514 -18.8564739, -41.942242 -18.8564443, -41.9422428 -18.8564133)",,
279533532,True,2,Rua Israel Pinheiro,secondary,40,False,122.309,,"LINESTRING (-41.9431581 -18.8547378, -41.9421754 -18.8541504)",,
279533534,True,,Rua Dom Pedro Segundo,tertiary,,False,196.489,,"LINESTRING (-41.9431581 -18.8547378, -41.9431204 -18.8547926, -41.9431007 -18.8548219, -41.94214 -18.8562191)",,
223288732,False,,Rua Tupinambás,residential,,False,37.719,,"LINESTRING (-41.9448861 -18.8496246, -41.9452268 -18.84973)",,
276131725,True,3,Avenida Minas Gerais - Pista Direita,tertiary,,False,39.823,,"LINESTRING (-41.9436416 -18.8577446, -41.9438641 -18.8574549)",,
276142488,True,,Avenida Brasil,residential,,False,103.722,,"LINESTRING (-41.9436416 -18.8577446, -41.9428208 -18.8572281)",,
362123201,True,,,residential,20,False,43.95,,"LINESTRING (-41.9428208 -18.8572281, -41.9430502 -18.8568978)",destination,
276142488,True,,Avenida Brasil,residential,,False,176.861,,"LINESTRING (-41.9428208 -18.8572281, -41.9424132 -18.856973, -41.9420283 -18.8567776, -41.9418687 -18.8567217, -41.9417131 -18.8566887, -41.9413016 -18.8565857)",,
"[314613586, 279533540]",True,1,Rua Marechal Floriano,tertiary,,False,84.62,,"LINESTRING (-41.9430502 -18.8568978, -41.9425604 -18.8565774, -41.9425126 -18.8565558, -41.9424634 -18.8565428, -41.9424175 -18.8565348, -41.9423599 -18.8565282)",,
223288224,False,,Rua Ribeiro Junqueira,residential,,True,231.489,,"LINESTRING (-41.9416299 -18.8513786, -41.9428638 -18.8496551)",,
278033766,True,2,Rua Afonso Pena,tertiary,40,False,111.681,,"LINESTRING (-41.9416299 -18.8513786, -41.9425191 -18.8519269)",,
223288230,False,,Rua Olegário Maciel,residential,,True,229.525,,"LINESTRING (-41.9425191 -18.8519269, -41.9437315 -18.850211)",,
278033766,True,2,Rua Afonso Pena,tertiary,40,False,111.558,,"LINESTRING (-41.9425191 -18.8519269, -41.9434056 -18.8524771)",,
278033766,True,2,Rua Afonso Pena,tertiary,40,False,119.353,,"LINESTRING (-41.9434056 -18.8524771, -41.9443477 -18.8530748)",,
280324670,True,,Rua Arthur Bernardes,residential,,False,118.686,,"LINESTRING (-41.9434056 -18.8524771, -41.9427718 -18.85336)",,
223288215,False,,Rua Arthur Bernardes,residential,,True,228.76999999999998,,"LINESTRING (-41.9434056 -18.8524771, -41.9442746 -18.8512711, -41.9445938 -18.8507554)",,
280333058,True,,Rua Dom Pedro Segundo,tertiary,,False,115.806,,"LINESTRING (-41.9443477 -18.8530748, -41.943734 -18.8539393)",,
278033766,True,2,Rua Afonso Pena,tertiary,40,False,120.548,,"LINESTRING (-41.9443477 -18.8530748, -41.9448669 -18.8533673, -41.9453233 -18.8536428)",,
237176510,True,,Rua Barão do Rio Branco,tertiary,,False,224.659,,"LINESTRING (-41.9453233 -18.8536428, -41.9464842 -18.8519472)",,
278033766,True,2,Rua Afonso Pena,tertiary,40,False,71.224,,"LINESTRING (-41.9453233 -18.8536428, -41.9459013 -18.8539761)",,
123306246,True,2,,secondary,40,False,52.821,roundabout,"LINESTRING (-41.9459013 -18.8539761, -41.9459993 -18.8539019, -41.9461175 -18.8538621, -41.946243 -18.8538609, -41.946362 -18.8538986)",,
237176510,True,,Rua Barão do Rio Branco,tertiary,,False,113.602,,"LINESTRING (-41.9464842 -18.8519472, -41.9470691 -18.8510885)",,
376511788,False,2,Rua Sete de Setembro,primary,40,False,107.794,,"LINESTRING (-41.9464842 -18.8519472, -41.9473514 -18.8524632)",,
376511788,False,2,Rua Sete de Setembro,primary,40,True,118.118,,"LINESTRING (-41.9464842 -18.8519472, -41.9455527 -18.8513545)",,
249185490,True,,Rua Belo Horizonte,tertiary,,False,102.896,,"LINESTRING (-41.9455986 -18.8584366, -41.9461444 -18.8576688)",,
223288226,True,,Rua João Pinheiro,residential,,False,59.062,,"LINESTRING (-41.9414482 -18.8552862, -41.9415073 -18.8558144)",,
276147136,True,,Rua João Pinheiro,residential,,False,77.283,,"LINESTRING (-41.9414482 -18.8552862, -41.9413713 -18.854595)",,
276147136,True,,Rua João Pinheiro,residential,,False,108.914,,"LINESTRING (-41.9413713 -18.854595, -41.9413355 -18.8536161)",,
279533539,True,2,Avenida Brasil,tertiary,,False,7.593,,"LINESTRING (-41.9413016 -18.8565857, -41.9412295 -18.8565885)",,
835756794,True,1,Avenida Minas Gerais,secondary,40,False,8.554,,"LINESTRING (-41.9439782 -18.8573322, -41.9439687 -18.8574086)",,
835756795,False,2,Avenida Minas Gerais,secondary,40,False,190.817,,"LINESTRING (-41.9439782 -18.8573322, -41.9449634 -18.8558915)",,
223291965,True,,Rua Santos Fernandes Sá,residential,,False,129.211,,"LINESTRING (-41.9505571 -18.8497538, -41.9503019 -18.8501608, -41.9498946 -18.8507316)",,
