osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,junction,maxspeed,bridge
695886638,True,2,BR-104,Rua Giló Guedes,primary,False,92.89,"LINESTRING (-35.8755273 -7.2219066, -35.875593 -7.2219638, -35.8756815 -7.2220303, -35.8759283 -7.2221487, -35.8762287 -7.2222765, -35.8762676 -7.2222938)",,,
29473040,True,3,BR-104,Rua Vila Nova da Rainha,primary,False,69.926,"LINESTRING (-35.8774256 -7.2227228, -35.8770499 -7.2232293)",,,
29472970,True,2,,Rua Doutor Severino Cruz,secondary,False,295.165,"LINESTRING (-35.8774256 -7.2227228, -35.8774806 -7.2227301, -35.8775087 -7.2227408, -35.8775416 -7.2227588, -35.8775845 -7.2227894, -35.8776771 -7.2228619, -35.8780472 -7.2231359, -35.8784093 -7.2234, -35.8787325 -7.2236335, -35.8790946 -7.223893, -35.8793836 -7.2240872, -35.8796156 -7.2242336)",,,
29472982,True,,BR-104,Rua Paulo de Frontin,primary,False,44.446,"LINESTRING (-35.876665 -7.2251411, -35.8767453 -7.2251351, -35.8768253 -7.2251447, -35.8769019 -7.2251696, -35.8769721 -7.2252088, -35.8770333 -7.2252609)",roundabout,,
561893931,True,,BR-104,Rua João Florentino de Carvalho,primary,False,99.81899999999999,"LINESTRING (-35.876665 -7.2251411, -35.8766934 -7.2250844, -35.8767081 -7.2250305, -35.8767229 -7.224968, -35.8767229 -7.2248722, -35.8767182 -7.2247638, -35.876696 -7.2245535, -35.8766879 -7.2244677, -35.8766813 -7.2243979, -35.8766618 -7.2242569)",,,
"[709068118, 29472983]",True,2,BR-104,Rua Manoel Gonçalves Guimaraes,primary,False,349.554,"LINESTRING (-35.8765613 -7.2231426, -35.8765103 -7.2230189, -35.8764419 -7.2229018, -35.8763427 -7.2227594, -35.8762206 -7.2226157, -35.8761241 -7.2225239, -35.8760744 -7.222476, -35.8759759 -7.2224108, -35.8758364 -7.2223357, -35.8756004 -7.2222232, -35.8755098 -7.222182, -35.8754589 -7.2221501, -35.875416 -7.2221241, -35.8753616 -7.2220815, -35.8753013 -7.2219991, -35.8752497 -7.2219339, -35.8752027 -7.2218567, -35.8751585 -7.2217709, -35.8751363 -7.2216804, -35.8751135 -7.2215693, -35.87508 -7.2214323, -35.8750532 -7.2213152, -35.875021 -7.2211635, -35.8749881 -7.2210039, -35.8749358 -7.220793, -35.874907 -7.2206699)",,,
217182313,False,,,Rua Antônio Guedes de Andrade,residential,False,10.735,"LINESTRING (-35.880596 -7.2268559, -35.8805678 -7.2269483)",,,
632451991,True,2,BR-230,Avenida Prefeito Severino Cabral,primary,False,73.401,"LINESTRING (-35.8759376 -7.2263344, -35.8755196 -7.226848)",,50,
54638900,True,2,,Avenida Canal,primary,False,24.705,"LINESTRING (-35.879244 -7.2286281, -35.879155 -7.2285735, -35.8790494 -7.2285184)",,,
197029601,False,,,Rua Vereador José Targino,residential,True,19.018,"LINESTRING (-35.879244 -7.2286281, -35.879218 -7.2287199, -35.8792046 -7.2287944)",,,
