osmid,name,highway,oneway,reversed,length,geometry,junction,bridge,maxspeed
158690313,Rua 13,tertiary,False,False,48.629,"LINESTRING (-47.9785129 -16.0720344, -47.9789337 -16.072201)",,,
158690313,Rua 13,tertiary,False,True,51.957,"LINESTRING (-47.9785129 -16.0720344, -47.9780633 -16.0718564)",,,
158690116,Quadra 22,residential,False,False,297.124,"LINESTRING (-47.9789337 -16.072201, -47.9799806 -16.0697255)",,,
158690313,Rua 13,tertiary,False,False,48.653,"LINESTRING (-47.9789337 -16.072201, -47.9793547 -16.0723677)",,,
158690313,Rua 13,tertiary,False,True,48.629,"LINESTRING (-47.9789337 -16.072201, -47.9785129 -16.0720344)",,,
158690099,Quadra 20,residential,False,True,297.641,"LINESTRING (-47.9793547 -16.0723677, -47.9804154 -16.0698926)",,,
158690313,Rua 13,tertiary,False,False,25.655,"LINESTRING (-47.9793547 -16.0723677, -47.9795767 -16.0724556)",,,
158690313,Rua 13,tertiary,False,True,48.653,"LINESTRING (-47.9793547 -16.0723677, -47.9789337 -16.072201)",,,
159184711,Quadra 19,residential,False,False,227.053,"LINESTRING (-47.9795717 -16.0671533, -47.978753 -16.0690376)",,,
159184715,Quadra 17,residential,False,False,220.865,"LINESTRING (-47.9799519 -16.06737, -47.9791923 -16.0692173)",,,
159184724,Quadra 15,residential,False,False,215.222,"LINESTRING (-47.9803763 -16.0675952, -47.9796065 -16.0693838)",,,
159184921,,residential,False,False,42.073,"LINESTRING (-47.9729029 -16.067654, -47.9727523 -16.0680036)",,,
268834218,Avenida Senador Tancredo Neves,tertiary,False,True,89.44,"LINESTRING (-47.9729029 -16.067654, -47.9736843 -16.0679424)",,,
268834218,Avenida Senador Tancredo Neves,tertiary,False,False,49.358,"LINESTRING (-47.9729029 -16.067654, -47.9726422 -16.0675418, -47.9724813 -16.0674726)",,,
159184700,Quadra 13,residential,False,False,198.93,"LINESTRING (-47.9807344 -16.0679011, -47.9800475 -16.0695639)",,,
159184921,,residential,False,False,54.673,"LINESTRING (-47.9727523 -16.0680036, -47.9725566 -16.0684579)",,,
159184921,,residential,False,True,42.073,"LINESTRING (-47.9727523 -16.0680036, -47.9729029 -16.067654)",,,
375302727,Quadra 40,residential,False,False,160.335,"LINESTRING (-47.9727523 -16.0680036, -47.9741409 -16.0685501)",,,
159184888,Quadra 42,residential,False,True,166.079,"LINESTRING (-47.9725566 -16.0684579, -47.9739971 -16.0690189)",,,
159184921,,residential,False,False,53.088,"LINESTRING (-47.9725566 -16.0684579, -47.9723665 -16.068899)",,,
159184921,,residential,False,True,54.673,"LINESTRING (-47.9725566 -16.0684579, -47.9727523 -16.0680036)",,,
375302727,Quadra 40,residential,False,True,160.335,"LINESTRING (-47.9741409 -16.0685501, -47.9727523 -16.0680036)",,,
159184886,,residential,False,True,169.34199999999998,"LINESTRING (-47.9768741 -16.0688809, -47.9774239 -16.0690807, -47.9772843 -16.0693854, -47.9771846 -16.0696029, -47.9771523 -16.0696733, -47.9771467 -16.0696819, -47.9771389 -16.0696887, -47.9771293 -16.0696931, -47.9768512 -16.069777)",,,
159184730,Quadra 33,residential,False,False,274.184,"LINESTRING (-47.9746299 -16.0688395, -47.973675 -16.0711282)",,,
159184935,,residential,False,False,54.388,"LINESTRING (-47.9746299 -16.0688395, -47.9750981 -16.0690314)",,,
159184935,,residential,False,True,68.938,"LINESTRING (-47.9746299 -16.0688395, -47.9745142 -16.0687887, -47.9744749 -16.0687537, -47.9744764 -16.0687144, -47.9746485 -16.0683426)",,,
159184921,,residential,False,False,56.49,"LINESTRING (-47.9723665 -16.068899, -47.9721643 -16.0693684)",,,
159184921,,residential,False,True,53.088,"LINESTRING (-47.9723665 -16.068899, -47.9725566 -16.0684579)",,,
375302731,Quadra 44,residential,False,False,167.89,"LINESTRING (-47.9723665 -16.068899, -47.9738159 -16.069482)",,,
159184888,Quadra 42,residential,False,False,166.079,"LINESTRING (-47.9739971 -16.0690189, -47.9725566 -16.0684579)",,,
159184711,Quadra 19,residential,False,True,227.053,"LINESTRING (-47.978753 -16.0690376, -47.9795717 -16.0671533)",,,
377845336,Avenida Senador Tancredo Neves,tertiary,True,False,51.015,"LINESTRING (-47.978753 -16.0690376, -47.9791923 -16.0692173)",,,
159184715,Quadra 17,residential,False,True,220.865,"LINESTRING (-47.9791923 -16.0692173, -47.9799519 -16.06737)",,,
377845336,Avenida Senador Tancredo Neves,tertiary,True,False,47.974,"LINESTRING (-47.9791923 -16.0692173, -47.9796065 -16.0693838)",,,
159184921,,residential,False,False,54.227,"LINESTRING (-47.9721643 -16.0693684, -47.9719702 -16.069819)",,,
159184921,,residential,False,True,56.49,"LINESTRING (-47.9721643 -16.0693684, -47.9723665 -16.068899)",,,
375302733,Quadra 46,residential,False,False,173.913,"LINESTRING (-47.9721643 -16.0693684, -47.9736699 -16.0699626)",,,
159184724,Quadra 15,residential,False,True,215.222,"LINESTRING (-47.9796065 -16.0693838, -47.9803763 -16.0675952)",,,
377845336,Avenida Senador Tancredo Neves,tertiary,True,False,51.2,"LINESTRING (-47.9796065 -16.0693838, -47.9800475 -16.0695639)",,,
375302731,Quadra 44,residential,False,True,167.89,"LINESTRING (-47.9738159 -16.069482, -47.9723665 -16.068899)",,,
913915972,Avenida Senador Severo Gomes,tertiary,False,False,55.247,"LINESTRING (-47.976777 -16.0694867, -47.9766408 -16.0690074)",,,
913915972,Avenida Senador Severo Gomes,tertiary,False,True,33.239,"LINESTRING (-47.976777 -16.0694867, -47.9768512 -16.069777)",,,
159184935,,residential,False,True,82.65100000000001,"LINESTRING (-47.976777 -16.0694867, -47.9765713 -16.0695624, -47.9764633 -16.0695701, -47.976344 -16.069542, -47.9760477 -16.0694206)",,,
377845336,Avenida Senador Tancredo Neves,tertiary,True,False,49.091,"LINESTRING (-47.980478 -16.0697396, -47.9809002 -16.0699137)",,,
159184921,,residential,False,True,54.227,"LINESTRING (-47.9719702 -16.069819, -47.9721643 -16.0693684)",,,
375302734,Quadra 48,residential,False,False,170.691,"LINESTRING (-47.9719702 -16.069819, -47.9734398 -16.0704208)",,,
913915972,Avenida Senador Severo Gomes,tertiary,False,False,33.239,"LINESTRING (-47.9768512 -16.069777, -47.976777 -16.0694867)",,,
159184886,,residential,False,False,169.34199999999998,"LINESTRING (-47.9768512 -16.069777, -47.9771293 -16.0696931, -47.9771389 -16.0696887, -47.9771467 -16.0696819, -47.9771523 -16.0696733, -47.9771846 -16.0696029, -47.9772843 -16.0693854, -47.9774239 -16.0690807, -47.9768741 -16.0688809)",,,
913915972,Avenida Senador Severo Gomes,tertiary,False,True,168.332,"LINESTRING (-47.9768512 -16.069777, -47.9768672 -16.0699259, -47.9768503 -16.070083, -47.9763189 -16.0711758)",,,
159184727,Quadra 29,residential,False,False,242.858,"LINESTRING (-47.9764019 -16.0698216, -47.9755478 -16.0718456)",,,
375302733,Quadra 46,residential,False,True,173.913,"LINESTRING (-47.9736699 -16.0699626, -47.9721643 -16.0693684)",,,
375302734,Quadra 48,residential,False,True,170.691,"LINESTRING (-47.9734398 -16.0704208, -47.9719702 -16.069819)",,,
159184730,Quadra 33,residential,False,True,274.184,"LINESTRING (-47.973675 -16.0711282, -47.9746299 -16.0688395)",,,
159184927,,residential,False,False,54.157,"LINESTRING (-47.973675 -16.0711282, -47.9741456 -16.0713091)",,,50
159184927,,residential,False,False,54.175,"LINESTRING (-47.9741456 -16.0713091, -47.9746213 -16.0714777)",,,50
159184927,,residential,False,True,54.157,"LINESTRING (-47.9741456 -16.0713091, -47.973675 -16.0711282)",,,50
"[898461153, 159184781]",Quadra 32,residential,False,True,272.95300000000003,"LINESTRING (-47.9741456 -16.0713091, -47.9750024 -16.0692609, -47.9750981 -16.0690314)",,,
159184772,Quadra 34,residential,False,False,279.235,"LINESTRING (-47.973352 -16.0714038, -47.9757644 -16.0723695)",,,
159184927,,residential,False,False,52.859,"LINESTRING (-47.9746213 -16.0714777, -47.9750806 -16.0716543)",,,50
159184927,,residential,False,True,54.175,"LINESTRING (-47.9746213 -16.0714777, -47.9741456 -16.0713091)",,,50
"[898461152, 159184717]",Quadra 31,residential,False,True,271.494,"LINESTRING (-47.9746213 -16.0714777, -47.9754522 -16.0695064, -47.975656 -16.06926)",,,
159184927,,residential,False,False,54.263,"LINESTRING (-47.9750806 -16.0716543, -47.9755478 -16.0718456)",,,50
159184927,,residential,False,True,52.859,"LINESTRING (-47.9750806 -16.0716543, -47.9746213 -16.0714777)",,,50
"[898461154, 159184766]",Quadra 30,residential,False,True,269.051,"LINESTRING (-47.9750806 -16.0716543, -47.9759377 -16.0696432, -47.9760477 -16.0694206)",,,
159184727,Quadra 29,residential,False,True,242.858,"LINESTRING (-47.9755478 -16.0718456, -47.9764019 -16.0698216)",,,
159184927,,residential,False,False,46.152,"LINESTRING (-47.9755478 -16.0718456, -47.9759363 -16.072027)",,,50
159184927,,residential,False,True,54.263,"LINESTRING (-47.9755478 -16.0718456, -47.9750806 -16.0716543)",,,50
159184799,Rua 14,residential,False,False,309.934,"LINESTRING (-47.9766109 -16.0720481, -47.9768287 -16.0721462, -47.9793086 -16.0730711)",,,
375455590,,residential,False,False,78.465,"LINESTRING (-47.9766109 -16.0720481, -47.9766918 -16.0718584, -47.9768895 -16.0713952)",,,
159184927,,residential,False,True,46.152,"LINESTRING (-47.9759363 -16.072027, -47.9755478 -16.0718456)",,,50
913915972,Avenida Senador Severo Gomes,tertiary,False,False,103.1,"LINESTRING (-47.9759363 -16.072027, -47.9763189 -16.0711758)",,,
913915972,Avenida Senador Severo Gomes,tertiary,False,True,42.282,"LINESTRING (-47.9759363 -16.072027, -47.9757644 -16.0723695)",,,
159184748,Quadra 35,residential,False,False,192.248,"LINESTRING (-47.973888 -16.0721418, -47.9755481 -16.0728085)",,,
159184772,Quadra 34,residential,False,True,279.235,"LINESTRING (-47.9757644 -16.0723695, -47.973352 -16.0714038)",,,
913915972,Avenida Senador Severo Gomes,tertiary,False,False,42.282,"LINESTRING (-47.9757644 -16.0723695, -47.9759363 -16.072027)",,,
913915972,Avenida Senador Severo Gomes,tertiary,False,True,54.009,"LINESTRING (-47.9757644 -16.0723695, -47.9755481 -16.0728085)",,,
159184748,Quadra 35,residential,False,True,192.248,"LINESTRING (-47.9755481 -16.0728085, -47.973888 -16.0721418)",,,
913915972,Avenida Senador Severo Gomes,tertiary,False,False,54.009,"LINESTRING (-47.9755481 -16.0728085, -47.9757644 -16.0723695)",,,
158690313,Rua 13,tertiary,False,True,25.655,"LINESTRING (-47.9795767 -16.0724556, -47.9793547 -16.0723677)",,,
268832083,Rua 27,residential,False,True,74.194,"LINESTRING (-47.9795767 -16.0724556, -47.9793086 -16.0730711)",,,
268832083,Rua 27,residential,False,False,74.194,"LINESTRING (-47.9793086 -16.0730711, -47.9795767 -16.0724556)",,,
159184799,Rua 14,residential,False,True,309.934,"LINESTRING (-47.9793086 -16.0730711, -47.9768287 -16.0721462, -47.9766109 -16.0720481)",,,
268834113,,residential,False,False,75.633,"LINESTRING (-47.9768741 -16.0678478, -47.9774893 -16.0681842)",,,
377845335,Rua Araguaia,tertiary,False,True,50.321,"LINESTRING (-47.9768741 -16.0678478, -47.9767236 -16.0678803, -47.9766235 -16.0679037, -47.976511 -16.0679426, -47.9764315 -16.067991)",,,
268834169,,residential,False,True,106.838,"LINESTRING (-47.9764315 -16.067991, -47.9773384 -16.0683956)",,,
377845335,Rua Araguaia,tertiary,False,True,15.353,"LINESTRING (-47.9764315 -16.067991, -47.9763388 -16.0680965)",,,
377845335,Rua Araguaia,tertiary,False,False,50.321,"LINESTRING (-47.9764315 -16.067991, -47.976511 -16.0679426, -47.9766235 -16.0679037, -47.9767236 -16.0678803, -47.9768741 -16.0678478)",,,
268834154,Avenida Senador Tancredo Neves,tertiary,True,False,11.893,"LINESTRING (-47.9762299 -16.0681186, -47.9763388 -16.0680965)",roundabout,,
268834113,,residential,False,True,75.633,"LINESTRING (-47.9774893 -16.0681842, -47.9768741 -16.0678478)",,,
1223097160,Avenida Senador Tancredo Neves,tertiary,True,False,38.477,"LINESTRING (-47.9766608 -16.0682708, -47.9769732 -16.0684429)",,,
268834154,Avenida Senador Tancredo Neves,tertiary,True,False,28.192000000000004,"LINESTRING (-47.9766608 -16.0682708, -47.9766785 -16.0683218, -47.9766917 -16.0683939, -47.9767017 -16.0684545, -47.9766951 -16.0685194)",roundabout,,
268834169,,residential,False,False,106.838,"LINESTRING (-47.9773384 -16.0683956, -47.9764315 -16.067991)",,,
"[158690122, 898359181, 158690279]",Avenida Senador Tancredo Neves,tertiary,False,True,139.443,"LINESTRING (-47.9769732 -16.0684429, -47.9776714 -16.0686668, -47.9781036 -16.0688549, -47.9781887 -16.0688944)",,yes,
268834201,Avenida Senador Tancredo Neves,tertiary,True,False,31.209000000000003,"LINESTRING (-47.9769732 -16.0684429, -47.9768649 -16.0684532, -47.976808 -16.0684744, -47.9766951 -16.0685194)",,,
268834154,Avenida Senador Tancredo Neves,tertiary,True,False,62.06600000000001,"LINESTRING (-47.9762033 -16.0686385, -47.9761674 -16.068586, -47.9761543 -16.0685386, -47.9761469 -16.0683749, -47.9761559 -16.0682058, -47.9761718 -16.0681788, -47.9762299 -16.0681186)",roundabout,,
268834186,Avenida Senador Tancredo Neves,tertiary,True,False,93.84899999999999,"LINESTRING (-47.9762033 -16.0686385, -47.9757417 -16.0684369, -47.9756816 -16.0684239, -47.9753721 -16.0684138)",,,
268834154,Avenida Senador Tancredo Neves,tertiary,True,False,31.408,"LINESTRING (-47.9764743 -16.0687479, -47.9762033 -16.0686385)",roundabout,,
867032335,,residential,False,True,69.042,"LINESTRING (-47.9739023 -16.0673579, -47.9736843 -16.0679424)",,,
"[697498700, 304284270]",,residential,False,"[False, True]",249.79899999999998,"LINESTRING (-47.9739023 -16.0673579, -47.9738728 -16.0673461, -47.9738577 -16.0673349, -47.9738502 -16.0673181, -47.9738524 -16.0672999, -47.9741896 -16.066456, -47.9742043 -16.0664412, -47.9742265 -16.0664393, -47.9744988 -16.0665349, -47.9745155 -16.0665559, -47.9745169 -16.0665855, -47.9741585 -16.0673957)",,,
697498700,,residential,False,False,30.618,"LINESTRING (-47.9739023 -16.0673579, -47.9741063 -16.067428, -47.9741251 -16.0674295, -47.9741424 -16.0674221, -47.9741536 -16.0674075, -47.9741585 -16.0673957)",,,
268834218,Avenida Senador Tancredo Neves,tertiary,False,False,89.44,"LINESTRING (-47.9736843 -16.0679424, -47.9729029 -16.067654)",,,
867032335,,residential,False,False,69.042,"LINESTRING (-47.9736843 -16.0679424, -47.9739023 -16.0673579)",,,
268834218,Avenida Senador Tancredo Neves,tertiary,False,True,112.23299999999999,"LINESTRING (-47.9736843 -16.0679424, -47.9746288 -16.0683362, -47.9746485 -16.0683426)",,,
913915972,Avenida Senador Severo Gomes,tertiary,False,True,55.247,"LINESTRING (-47.9766408 -16.0690074, -47.976777 -16.0694867)",,,
375142096,,tertiary,True,False,34.06,"LINESTRING (-47.9766408 -16.0690074, -47.9765562 -16.0689023, -47.9765503 -16.0688946, -47.9764743 -16.0687479)",,,
480526764,,residential,False,True,83.422,"LINESTRING (-47.9723261 -16.0663839, -47.972015 -16.067072)",,,
480526764,,residential,False,False,83.422,"LINESTRING (-47.972015 -16.067072, -47.9723261 -16.0663839)",,,
900687039,,residential,False,False,68.47399999999999,"LINESTRING (-47.972015 -16.067072, -47.9721946 -16.067154, -47.9722649 -16.0672015, -47.9723325 -16.0672729, -47.9724813 -16.0674726)",,,
"[697498700, 304284270]",,residential,False,"[False, True]",249.799,"LINESTRING (-47.9741585 -16.0673957, -47.9745169 -16.0665855, -47.9745155 -16.0665559, -47.9744988 -16.0665349, -47.9742265 -16.0664393, -47.9742043 -16.0664412, -47.9741896 -16.066456, -47.9738524 -16.0672999, -47.9738502 -16.0673181, -47.9738577 -16.0673349, -47.9738728 -16.0673461, -47.9739023 -16.0673579)",,,
697498700,,residential,False,True,30.618000000000002,"LINESTRING (-47.9741585 -16.0673957, -47.9741536 -16.0674075, -47.9741424 -16.0674221, -47.9741251 -16.0674295, -47.9741063 -16.067428, -47.9739023 -16.0673579)",,,
697498701,,residential,False,False,167.38899999999998,"LINESTRING (-47.9741585 -16.0673957, -47.9746675 -16.0675723, -47.9747171 -16.0675723, -47.9747631 -16.0675484, -47.974841 -16.0674362, -47.9748728 -16.0672798, -47.9748728 -16.0670451, -47.9748809 -16.0666867)",,,
697498701,,residential,False,True,167.389,"LINESTRING (-47.9748809 -16.0666867, -47.9748728 -16.0670451, -47.9748728 -16.0672798, -47.974841 -16.0674362, -47.9747631 -16.0675484, -47.9747171 -16.0675723, -47.9746675 -16.0675723, -47.9741585 -16.0673957)",,,
159184935,,residential,False,False,45.504,"LINESTRING (-47.975656 -16.06926, -47.9760477 -16.0694206)",,,
159184935,,residential,False,True,64.805,"LINESTRING (-47.975656 -16.06926, -47.9750981 -16.0690314)",,,
"[898461152, 159184717]",Quadra 31,residential,False,False,271.494,"LINESTRING (-47.975656 -16.06926, -47.9754522 -16.0695064, -47.9746213 -16.0714777)",,,
159184935,,residential,False,False,64.805,"LINESTRING (-47.9750981 -16.0690314, -47.975656 -16.06926)",,,
159184935,,residential,False,True,54.388,"LINESTRING (-47.9750981 -16.0690314, -47.9746299 -16.0688395)",,,
"[898461153, 159184781]",Quadra 32,residential,False,False,272.95300000000003,"LINESTRING (-47.9750981 -16.0690314, -47.9750024 -16.0692609, -47.9741456 -16.0713091)",,,
159184935,,residential,False,True,45.504,"LINESTRING (-47.9760477 -16.0694206, -47.975656 -16.06926)",,,
159184935,,residential,False,False,82.651,"LINESTRING (-47.9760477 -16.0694206, -47.976344 -16.069542, -47.9764633 -16.0695701, -47.9765713 -16.0695624, -47.976777 -16.0694867)",,,
"[898461154, 159184766]",Quadra 30,residential,False,False,269.051,"LINESTRING (-47.9760477 -16.0694206, -47.9759377 -16.0696432, -47.9750806 -16.0716543)",,,
268834218,Avenida Senador Tancredo Neves,tertiary,False,True,49.358,"LINESTRING (-47.9724813 -16.0674726, -47.9726422 -16.0675418, -47.9729029 -16.067654)",,,
900687039,,residential,False,True,68.47399999999999,"LINESTRING (-47.9724813 -16.0674726, -47.9723325 -16.0672729, -47.9722649 -16.0672015, -47.9721946 -16.067154, -47.972015 -16.067072)",,,
159184935,,residential,False,False,68.938,"LINESTRING (-47.9746485 -16.0683426, -47.9744764 -16.0687144, -47.9744749 -16.0687537, -47.9745142 -16.0687887, -47.9746299 -16.0688395)",,,
268834218,Avenida Senador Tancredo Neves,tertiary,False,False,112.23299999999999,"LINESTRING (-47.9746485 -16.0683426, -47.9746288 -16.0683362, -47.9736843 -16.0679424)",,,
268834218,Avenida Senador Tancredo Neves,tertiary,False,True,80.41,"LINESTRING (-47.9746485 -16.0683426, -47.974946 -16.0684396, -47.9750341 -16.0684637, -47.9751365 -16.0684716, -47.9752471 -16.0684548, -47.9753721 -16.0684138)",,,
268834154,Avenida Senador Tancredo Neves,tertiary,True,False,22.067,"LINESTRING (-47.9766951 -16.0685194, -47.976674 -16.0686056, -47.9766349 -16.0686691, -47.9766183 -16.0687015)",roundabout,,
133863039,Avenida Senador Tancredo Neves,tertiary,True,False,97.43,"LINESTRING (-47.9753721 -16.0684138, -47.9756831 -16.0682894, -47.9762299 -16.0681186)",,,
268834218,Avenida Senador Tancredo Neves,tertiary,False,False,80.41,"LINESTRING (-47.9753721 -16.0684138, -47.9752471 -16.0684548, -47.9751365 -16.0684716, -47.9750341 -16.0684637, -47.974946 -16.0684396, -47.9746485 -16.0683426)",,,
158690313,Rua 13,tertiary,False,False,68.485,"LINESTRING (-47.9770422 -16.0714642, -47.977102 -16.0714912, -47.977639 -16.0716884)",,,
158690313,Rua 13,tertiary,False,True,18.03,"LINESTRING (-47.9770422 -16.0714642, -47.9769956 -16.0714432, -47.9768895 -16.0713952)",,,
971611903,,residential,False,True,322.79200000000003,"LINESTRING (-47.9770422 -16.0714642, -47.9771623 -16.071192, -47.9772461 -16.0710648, -47.9774842 -16.070658, -47.977696 -16.0701239, -47.9778459 -16.0697594, -47.9779738 -16.0694712, -47.9780929 -16.0692847, -47.9782331 -16.0692061, -47.9783963 -16.0691811, -47.9785816 -16.0691576)",,,
375455583,Avenida Senador Tancredo Neves,tertiary,True,False,51.486000000000004,"LINESTRING (-47.9785816 -16.0691576, -47.9784807 -16.0691159, -47.9781887 -16.0688944)",,,
971611903,,residential,False,False,322.79200000000003,"LINESTRING (-47.9785816 -16.0691576, -47.9783963 -16.0691811, -47.9782331 -16.0692061, -47.9780929 -16.0692847, -47.9779738 -16.0694712, -47.9778459 -16.0697594, -47.977696 -16.0701239, -47.9774842 -16.070658, -47.9772461 -16.0710648, -47.9771623 -16.071192, -47.9770422 -16.0714642)",,,
