osmid,oneway,name,highway,reversed,length,lanes,maxspeed,geometry,bridge
276921828,False,Rua Joaquim José da Silveira Júnior,tertiary,False,83.428,,,"LINESTRING (-48.6355328 -26.249185, -48.6347831 -26.2495179)",
936610741,True,Rua Barão do Rio Branco,secondary,False,160.993,2,40,"LINESTRING (-48.6355328 -26.249185, -48.6348477 -26.2482298, -48.6346595 -26.2479673)",
937479467,False,Rua Don Fernando Trejo y Sanabria,secondary,True,103.144,3,,"LINESTRING (-48.6341813 -26.2455865, -48.6340963 -26.2456383, -48.6340246 -26.2456798, -48.6334099 -26.2460455, -48.6333195 -26.2460993)",
936610751,False,Rua Don Fernando Trejo y Sanabria,secondary,False,38.483,2,,"LINESTRING (-48.6301757 -26.2515556, -48.6304094 -26.2512802)",
276921828,False,Rua Joaquim José da Silveira Júnior,tertiary,True,113.932,,,"LINESTRING (-48.6301757 -26.2515556, -48.6303528 -26.2514783, -48.6312031 -26.2511075)",
1104842394,False,Rua Don Fernando Trejo y Sanabria,secondary,True,90.24799999999999,2,40,"LINESTRING (-48.6301757 -26.2515556, -48.6301619 -26.2515632, -48.6293861 -26.2519521)",
276921829,False,Rua Flodoaldo Nóbrega,residential,False,527.221,,,"LINESTRING (-48.6322384 -26.2469643, -48.6307768 -26.2476555, -48.6305542 -26.2477654, -48.6302276 -26.2479377, -48.6301476 -26.2479915, -48.6300808 -26.2480607, -48.6300632 -26.2481265, -48.6300696 -26.2482275, -48.6300936 -26.2483007, -48.63015 -26.2483554, -48.6302224 -26.2483945, -48.6303272 -26.2484072, -48.6304195 -26.2483898, -48.6309546 -26.2481816, -48.6310492 -26.2481653, -48.631139 -26.2481816, -48.6312081 -26.2482201, -48.6314978 -26.2486369, -48.6315823 -26.2488101, -48.6316064 -26.248958, -48.6315804 -26.2491448, -48.6315237 -26.24924, -48.6314848 -26.2492686)",
936610751,False,Rua Don Fernando Trejo y Sanabria,secondary,True,529.046,2,,"LINESTRING (-48.6322384 -26.2469643, -48.6322251 -26.2469978, -48.6321683 -26.2472939, -48.6321173 -26.2476881, -48.6319374 -26.2490142, -48.6319212 -26.2491196, -48.6318807 -26.2493033, -48.6318241 -26.2494981, -48.6317565 -26.2496544, -48.6316255 -26.2498426, -48.6315109 -26.249987, -48.6311181 -26.2504482, -48.630589 -26.2510693, -48.6304094 -26.2512802)",
937490699,False,Rua Don Fernando Trejo y Sanabria,secondary,False,83.92099999999999,2,,"LINESTRING (-48.6322384 -26.2469643, -48.6322752 -26.2468714, -48.6323513 -26.2467527, -48.6324786 -26.2466198, -48.6325912 -26.2465287, -48.6327821 -26.2464106)",
276278422,False,Rua Manoel João de Simas,residential,False,200.911,,,"LINESTRING (-48.6293861 -26.2519521, -48.6302868 -26.2535683)",
1104842394,False,Rua Don Fernando Trejo y Sanabria,secondary,True,36.903,2,40,"LINESTRING (-48.6293861 -26.2519521, -48.629136 -26.2521967)",
1104842394,False,Rua Don Fernando Trejo y Sanabria,secondary,False,90.24799999999999,2,40,"LINESTRING (-48.6293861 -26.2519521, -48.6301619 -26.2515632, -48.6301757 -26.2515556)",
937479467,False,Rua Don Fernando Trejo y Sanabria,secondary,False,103.14399999999999,3,,"LINESTRING (-48.6333195 -26.2460993, -48.6334099 -26.2460455, -48.6340246 -26.2456798, -48.6340963 -26.2456383, -48.6341813 -26.2455865)",
