osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,ref
494222922,Rua Coronel Antônio Pedro,residential,False,True,118.434,"LINESTRING (-43.1818056 -21.2716692, -43.1812454 -21.2707408)",,,,
494212262,Rua Felemon Torres,residential,False,False,46.129999999999995,"LINESTRING (-43.1818056 -21.2716692, -43.1817249 -21.2719211, -43.1817056 -21.272072)",,,,
494212263,Rua João Marcelino,residential,False,True,33.478,"LINESTRING (-43.1804015 -21.2748629, -43.1806248 -21.2746453)",,,,
369314190,Rua João Marcelino,secondary,False,False,84.968,"LINESTRING (-43.1804015 -21.2748629, -43.1801514 -21.2750871, -43.1798074 -21.2753896)",2,40,,
494222922,Rua Coronel Antônio Pedro,residential,False,False,118.434,"LINESTRING (-43.1812454 -21.2707408, -43.1818056 -21.2716692)",,,,
225113219,Avenida Doutor José Neves,secondary,False,False,261.956,"LINESTRING (-43.1812454 -21.2707408, -43.1800917 -21.2722281, -43.1798307 -21.2725632, -43.1797639 -21.2726497)",,,,
493984388,Rua Domingos Inácio,secondary,True,False,49.066,"LINESTRING (-43.1779486 -21.275862, -43.1774819 -21.2759367)",2,40,,
546582945,,secondary,True,False,7.583,"LINESTRING (-43.1771114 -21.276019, -43.1770393 -21.2760307)",,,,
841791089,,tertiary,False,True,5.828,"LINESTRING (-43.1771114 -21.276019, -43.1771125 -21.2759666)",,,,
383076249,,secondary,True,False,59.083,"LINESTRING (-43.1756029 -21.278544, -43.1755225 -21.2789262, -43.1754716 -21.2790599)",,,,
383076250,Rua Gerardo Marini,secondary,False,False,194.519,"LINESTRING (-43.1756029 -21.278544, -43.1757729 -21.2780561, -43.1761582 -21.276873)",,,,
838458988,,secondary,True,False,21.749000000000002,"LINESTRING (-43.1750599 -21.278775, -43.1751645 -21.2787662, -43.175268 -21.278782)",,40,circular,
841791090,MG-133,secondary,False,False,65.034,"LINESTRING (-43.1750599 -21.278775, -43.1752431 -21.2790506, -43.1754005 -21.2792661)",,40,,MG-133
383076248,,secondary,True,False,35.188,"LINESTRING (-43.175268 -21.278782, -43.1753629 -21.2787437, -43.1754763 -21.2786706, -43.1755449 -21.278605)",,,,
838458988,,secondary,True,False,38.292,"LINESTRING (-43.175268 -21.278782, -43.1753428 -21.2788375, -43.1753978 -21.2789012, -43.1754354 -21.2789649, -43.1754716 -21.2790599)",,40,circular,
838458988,,secondary,True,False,24.268,"LINESTRING (-43.1754716 -21.2790599, -43.1754541 -21.2791536, -43.1754266 -21.2792155, -43.1754005 -21.2792661)",,40,circular,
383076247,,secondary,True,False,44.99,"LINESTRING (-43.1754005 -21.2792661, -43.175312 -21.2792836, -43.1752262 -21.2792674, -43.1751403 -21.2792261, -43.175021 -21.2791274)",,40,circular,
841791090,MG-133,secondary,False,True,65.034,"LINESTRING (-43.1754005 -21.2792661, -43.1752431 -21.2790506, -43.1750599 -21.278775)",,40,,MG-133
383076248,,secondary,True,False,9.062,"LINESTRING (-43.1755449 -21.278605, -43.1756029 -21.278544)",,,,
494212260,Rua Madre Cabrini,residential,False,True,548.38,"LINESTRING (-43.1755449 -21.278605, -43.175538 -21.2784782, -43.1755212 -21.2782401, -43.1755279 -21.2780339, -43.1755507 -21.2777777, -43.1756191 -21.2774853, -43.1756499 -21.2773828, -43.1756647 -21.2772829, -43.1756459 -21.2771629, -43.175548 -21.2767455, -43.1754957 -21.2765406, -43.1754608 -21.2763393, -43.1754608 -21.2762694, -43.1754823 -21.2762194, -43.1755923 -21.2760607, -43.175662 -21.275892, -43.1756996 -21.2757232, -43.175721 -21.275557, -43.1757197 -21.2752896, -43.1757344 -21.2751059, -43.1757465 -21.2749859, -43.1759235 -21.2743961, -43.1760161 -21.2741611, -43.1761502 -21.2739124, -43.1762011 -21.2738399)",,,,
383076250,Rua Gerardo Marini,secondary,False,False,132.045,"LINESTRING (-43.1761582 -21.276873, -43.176358 -21.2766055, -43.1765404 -21.2764231, -43.1767362 -21.2762319, -43.1768234 -21.2761588, -43.1769206 -21.2760957, -43.1770393 -21.2760307)",,,,
383076250,Rua Gerardo Marini,secondary,False,True,194.519,"LINESTRING (-43.1761582 -21.276873, -43.1757729 -21.2780561, -43.1756029 -21.278544)",,,,
493984390,Rua Doutor Dutra,secondary,True,False,89.932,"LINESTRING (-43.17777 -21.2753803, -43.1784044 -21.2748584, -43.1784166 -21.2748417)",,,,
546580715,Praça Presidente Getúlio Vargas,residential,True,False,21.133,"LINESTRING (-43.17777 -21.2753803, -43.1777972 -21.2753816, -43.1778131 -21.2753855, -43.1778344 -21.2753932, -43.1778559 -21.2754046, -43.1778738 -21.2754169, -43.1778966 -21.2754411, -43.1779301 -21.2754828)",,,,
494212264,Rua Outrico Marini,residential,False,True,53.655,"LINESTRING (-43.1798074 -21.2753896, -43.1801164 -21.2757768)",,,,
369314190,Rua João Marcelino,secondary,False,True,84.968,"LINESTRING (-43.1798074 -21.2753896, -43.1801514 -21.2750871, -43.1804015 -21.2748629)",2,40,,
383076251,Praça Doutor Último de Carvalho,secondary,True,False,83.882,"LINESTRING (-43.1798074 -21.2753896, -43.1794466 -21.2750459, -43.1793568 -21.2749072, -43.1793275 -21.274799)",,,,
493984388,Rua Domingos Inácio,secondary,True,False,104.497,"LINESTRING (-43.1798074 -21.2753896, -43.1793321 -21.2756954, -43.1792173 -21.2757442, -43.1791355 -21.2757626, -43.1789157 -21.27578)",2,40,,
383076251,Praça Doutor Último de Carvalho,secondary,True,False,47.701,"LINESTRING (-43.1793275 -21.274799, -43.179346 -21.2747072, -43.1794205 -21.2746104, -43.1795365 -21.2744935, -43.179575 -21.2744489)",,,,
841795131,Avenida Raul Soares,secondary,True,False,93.176,"LINESTRING (-43.1796862 -21.2743551, -43.1804015 -21.2748629)",,,,
493984393,Rua Padre Manoel,tertiary,False,False,175.31,"LINESTRING (-43.1786098 -21.2736094, -43.1779365 -21.2733163, -43.1774953 -21.2731151, -43.177105 -21.2728926)",,,,
