osmid,oneway,name,highway,reversed,length,maxspeed,geometry,lanes
221922694,True,Avenida Brasil,secondary,False,6.931,,"LINESTRING (-50.0337898 -8.0281031, -50.0338452 -8.0280735)",
221918751,True,Avenida Robson Wencerlens Gurjão,residential,False,86.91499999999999,60,"LINESTRING (-50.0337898 -8.0281031, -50.0337566 -8.0280563, -50.0337281 -8.0280164, -50.0336953 -8.0279713, -50.0336497 -8.0278949, -50.0334971 -8.0276572, -50.0333751 -8.0274388)",
221537603,True,Avenida Brasil,secondary,False,123.135,,"LINESTRING (-50.0339806 -8.0283756, -50.0330257 -8.028952)",
650727262,False,Avenida Robson Wencerlens Gurjão,residential,False,29.518,60,"LINESTRING (-50.0339806 -8.0283756, -50.0338485 -8.0281446)",
650727262,False,Avenida Robson Wencerlens Gurjão,residential,True,85.783,60,"LINESTRING (-50.0339806 -8.0283756, -50.0343883 -8.029033)",
221922694,True,Avenida Brasil,secondary,False,120.482,,"LINESTRING (-50.0328447 -8.0286492, -50.0337898 -8.0281031)",
650736080,False,Rua Norberto Lima,residential,False,82.441,60,"LINESTRING (-50.0328447 -8.0286492, -50.0324464 -8.0280214)",
"[650736080, 221545127]",False,"['Rua José Júlio da Silva', 'Rua Norberto Lima']",residential,True,39.15,60,"LINESTRING (-50.0328447 -8.0286492, -50.0329325 -8.028784, -50.0330257 -8.028952)",
221918739,True,Avenida João Gomes do Vale,residential,False,111.043,60,"LINESTRING (-50.0289758 -8.0286976, -50.0298322 -8.0281702)",
650745095,False,Rua Sangapoita,residential,False,79.334,60,"LINESTRING (-50.0289758 -8.0286976, -50.0286068 -8.0280848)",
650745095,False,Rua Sangapoita,residential,True,15.193,60,"LINESTRING (-50.0289758 -8.0286976, -50.0290514 -8.0288119)",
221537603,True,Avenida Brasil,secondary,False,124.365,,"LINESTRING (-50.0330257 -8.028952, -50.0320561 -8.0295257)",
221545127,False,Rua José Júlio da Silva,residential,True,84.392,60,"LINESTRING (-50.0330257 -8.028952, -50.0334066 -8.0296106)",
"[650736080, 221545127]",False,"['Rua José Júlio da Silva', 'Rua Norberto Lima']",residential,False,39.15,60,"LINESTRING (-50.0330257 -8.028952, -50.0329325 -8.028784, -50.0328447 -8.0286492)",
221548838,True,Avenida Santa Teresa,secondary,False,36.438,,"LINESTRING (-50.0318845 -8.0292455, -50.0320561 -8.0295257)",2
221922694,True,Avenida Brasil,secondary,False,124.795,,"LINESTRING (-50.0318845 -8.0292455, -50.0328447 -8.0286492)",
650736083,False,Rua Frei Gil de Vila Nova,secondary,True,83.271,,"LINESTRING (-50.0318845 -8.0292455, -50.0314828 -8.028611)",
221548859,False,Rua Pioneiro Castro,residential,False,83.748,60,"LINESTRING (-50.0280527 -8.0292661, -50.0276573 -8.0286227)",
221548859,False,Rua Pioneiro Castro,residential,True,10.944,60,"LINESTRING (-50.0280527 -8.0292661, -50.0281028 -8.0293511)",
221918739,True,Avenida João Gomes do Vale,residential,False,119.693,60,"LINESTRING (-50.0280527 -8.0292661, -50.0289758 -8.0286976)",
221922694,True,Avenida Brasil,secondary,False,16.034,,"LINESTRING (-50.0317597 -8.0293198, -50.0318845 -8.0292455)",
221537603,True,Avenida Brasil,secondary,False,16.622,,"LINESTRING (-50.0320561 -8.0295257, -50.0319267 -8.0296027)",
221548838,True,Avenida Santa Teresa,secondary,False,83.857,,"LINESTRING (-50.0320561 -8.0295257, -50.0324222 -8.030187)",2
221537603,True,Avenida Brasil,secondary,False,103.13,,"LINESTRING (-50.0319267 -8.0296027, -50.031114 -8.0300638)",
221545118,True,Avenida Santa Teresa,secondary,False,36.437,,"LINESTRING (-50.0319267 -8.0296027, -50.0317597 -8.0293198)",2
221545135,True,Avenida Independência,tertiary,False,36.414,60,"LINESTRING (-50.0309488 -8.0297801, -50.031114 -8.0300638)",
221922694,True,Avenida Brasil,secondary,False,102.914,,"LINESTRING (-50.0309488 -8.0297801, -50.0317597 -8.0293198)",
221918739,True,Avenida João Gomes do Vale,residential,False,121.397,60,"LINESTRING (-50.0271164 -8.0298426, -50.0280527 -8.0292661)",
650745093,False,Rua Benedito C. Gomes,residential,False,85.022,60,"LINESTRING (-50.0271164 -8.0298426, -50.0267086 -8.0291933)",
650745093,False,Rua Benedito C. Gomes,residential,True,9.912,60,"LINESTRING (-50.0271164 -8.0298426, -50.0271581 -8.0299216)",
221545177,True,Avenida Independência,tertiary,False,81.773,60,"LINESTRING (-50.0308241 -8.0298524, -50.0304549 -8.0292143)",
221922694,True,Avenida Brasil,secondary,False,15.911,,"LINESTRING (-50.0308241 -8.0298524, -50.0309488 -8.0297801)",
744711615,True,Avenida Independência,residential,False,15.187,60,"LINESTRING (-50.031114 -8.0300638, -50.0311187 -8.0302003)",
221537603,True,Avenida Brasil,secondary,False,16.399,,"LINESTRING (-50.031114 -8.0300638, -50.0310493 -8.0301003, -50.0309856 -8.0301385)",
221545177,True,Avenida Independência,tertiary,False,36.445,60,"LINESTRING (-50.0309856 -8.0301385, -50.0308241 -8.0298524)",
221537603,True,Avenida Brasil,secondary,False,115.33,,"LINESTRING (-50.0309856 -8.0301385, -50.0306037 -8.0303755, -50.0301021 -8.0306956)",
221545174,False,Rua Valterlo Prudente,residential,True,38.269,60,"LINESTRING (-50.0299794 -8.0303736, -50.0301021 -8.0306956)",
221922694,True,Avenida Brasil,secondary,False,109.585,,"LINESTRING (-50.0299794 -8.0303736, -50.0308241 -8.0298524)",
650745095,False,Rua Sangapoita,residential,False,82.339,60,"LINESTRING (-50.0299794 -8.0303736, -50.0299097 -8.0302175, -50.0298748 -8.0301451, -50.0298299 -8.0300588, -50.0297756 -8.0299665, -50.0296257 -8.0297224)",
221537603,True,Avenida Brasil,secondary,False,112.193,,"LINESTRING (-50.0301021 -8.0306956, -50.0292264 -8.0312115)",
221545174,False,Rua Valterlo Prudente,residential,False,38.269,60,"LINESTRING (-50.0301021 -8.0306956, -50.0299794 -8.0303736)",
221545174,False,Rua Valterlo Prudente,residential,True,81.12899999999999,60,"LINESTRING (-50.0301021 -8.0306956, -50.030251 -8.0309625, -50.0304508 -8.0313383)",
221548859,False,Rua Pioneiro Castro,residential,False,79.934,60,"LINESTRING (-50.0290576 -8.0309192, -50.0286779 -8.0303065)",
221548859,False,Rua Pioneiro Castro,residential,True,37.441,60,"LINESTRING (-50.0290576 -8.0309192, -50.0292264 -8.0312115)",
221922694,True,Avenida Brasil,secondary,False,118.244,,"LINESTRING (-50.0290576 -8.0309192, -50.0299794 -8.0303736)",
221537603,True,Avenida Brasil,secondary,False,9.418,,"LINESTRING (-50.0292264 -8.0312115, -50.029154 -8.0312566)",
221548859,False,Rua Pioneiro Castro,residential,False,37.441,60,"LINESTRING (-50.0292264 -8.0312115, -50.0290576 -8.0309192)",
221922694,True,Avenida Brasil,secondary,False,125.904,,"LINESTRING (-50.0280802 -8.0315069, -50.0290576 -8.0309192)",
650745093,False,Rua Benedito C. Gomes,residential,False,78.293,60,"LINESTRING (-50.0280802 -8.0315069, -50.0277345 -8.0308916)",
744301117,False,Rua Benedito C. Gomes,tertiary,True,39.408,60,"LINESTRING (-50.0280802 -8.0315069, -50.0282194 -8.0318334)",
221922694,True,Avenida Brasil,secondary,False,124.049,,"LINESTRING (-50.0271151 -8.0320825, -50.0280802 -8.0315069)",
221545033,True,Rua dos Queirós,residential,False,78.3,60,"LINESTRING (-50.0269986 -8.0321431, -50.0266546 -8.0315268)",
221922694,True,Avenida Brasil,secondary,False,14.489,,"LINESTRING (-50.0269986 -8.0321431, -50.0271151 -8.0320825)",
221545118,True,Avenida Santa Teresa,secondary,False,80.399,,"LINESTRING (-50.0346351 -8.0341243, -50.0342676 -8.0334995)",2
650749613,False,Rua Inácio Oldoni,residential,False,12.562,60,"LINESTRING (-50.0346351 -8.0341243, -50.0347339 -8.0340678)",
221544998,True,Avenida Oscár Tompson FIlho,tertiary,False,11.781,60,"LINESTRING (-50.0289598 -8.0342267, -50.0290156 -8.0343171)",
684880471,False,Avenida Oscár Tompson FIlho,tertiary,False,12.749,60,"LINESTRING (-50.0289598 -8.0342267, -50.0289212 -8.0341186)",
