osmid,highway,oneway,reversed,length,name,lanes,ref,geometry,junction
952879500,residential,True,False,15.894,Rua Guabiroveira,,,"LINESTRING (-53.4807304 -25.8211023, -53.4808318 -25.8212123)",
286805039,secondary,True,False,10.074,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4789065 -25.8213982, -53.4789644 -25.8213241)",
286809245,residential,True,False,51.072,Rua Cerejeira,,,"LINESTRING (-53.4789065 -25.8213982, -53.4784965 -25.8211248)",
952891985,residential,False,False,7.427,Rua Angico,,,"LINESTRING (-53.4815539 -25.8216886, -53.4815138 -25.8217448)",
952891985,residential,False,True,123.027,Rua Angico,,,"LINESTRING (-53.4815539 -25.8216886, -53.482311 -25.820817)",
286805779,residential,True,False,54.451,Rua Guabiroveira,,,"LINESTRING (-53.4815539 -25.8216886, -53.4817805 -25.8218216, -53.4819952 -25.8219741)",
728809615,residential,True,False,51.072,Rua Cerejeira,,,"LINESTRING (-53.4798917 -25.822078, -53.4794841 -25.8218017)",
728809619,residential,False,False,10.196,Rua Acácia,,,"LINESTRING (-53.4798917 -25.822078, -53.4799482 -25.8220017)",
728809619,residential,False,True,125.409,Rua Acácia,,,"LINESTRING (-53.4798917 -25.822078, -53.4791187 -25.8229656)",
286811165,residential,True,False,11.71,Rua Louro,,,"LINESTRING (-53.4848697 -25.8224862, -53.4849525 -25.8225606)",
728809617,residential,False,True,85.243,Rua Cerejeira,,,"LINESTRING (-53.4807432 -25.8226422, -53.4814239 -25.8231029)",
952891985,residential,False,False,109.206,Rua Angico,,,"LINESTRING (-53.4807432 -25.8226422, -53.4800935 -25.8234312)",
952891985,residential,False,True,126.121,Rua Angico,,,"LINESTRING (-53.4807432 -25.8226422, -53.4815138 -25.8217448)",
728809617,residential,False,False,86.66199999999999,Rua Cerejeira,,,"LINESTRING (-53.4807432 -25.8226422, -53.4805926 -25.8225204, -53.48007 -25.8221526)",
297468861,secondary,True,False,64.905,Avenida das Perobas,2,PR-886,"LINESTRING (-53.4790318 -25.8230549, -53.478531 -25.8226841)",
728809619,residential,False,False,13.201,Rua Acácia,,,"LINESTRING (-53.4790318 -25.8230549, -53.4791187 -25.8229656)",
728809619,residential,False,True,113.064,Rua Acácia,,,"LINESTRING (-53.4790318 -25.8230549, -53.4783628 -25.8238742)",
286805024,residential,False,False,11.096,Rua Guajuvira,,,"LINESTRING (-53.4815675 -25.8232702, -53.481642 -25.8231963)",
286805024,residential,False,True,108.004,Rua Guajuvira,,,"LINESTRING (-53.4815675 -25.8232702, -53.4809089 -25.8240396)",
286805033,residential,True,False,23.509,Rua Cerejeira,,,"LINESTRING (-53.4815675 -25.8232702, -53.4814239 -25.8231029)",
286809239,tertiary,True,False,57.186,Avenida dos Pinheiros,,,"LINESTRING (-53.4773994 -25.8234378, -53.4770414 -25.8238386)",
286805033,residential,True,False,47.123,Rua Cerejeira,,,"LINESTRING (-53.4823564 -25.8238222, -53.4819847 -25.8235621)",
538678382,residential,True,False,9.549,Rua Bracatinga,,,"LINESTRING (-53.4823564 -25.8238222, -53.4824169 -25.8237558)",
286805026,residential,True,False,9.66,Rua Acácia,,,"LINESTRING (-53.4781859 -25.8239913, -53.4782472 -25.8239242)",
286805029,residential,True,False,49.993,Rua Coqueiro,,,"LINESTRING (-53.4781859 -25.8239913, -53.4777924 -25.8237144)",
286805033,residential,True,False,98.947,Rua Cerejeira,,,"LINESTRING (-53.4832295 -25.824422, -53.4824495 -25.8238753)",
538678397,residential,True,False,10.399,Rua Laranjeira,,,"LINESTRING (-53.4832295 -25.824422, -53.4832989 -25.8243524)",
286805025,residential,True,False,57.064,Rua Angico,,,"LINESTRING (-53.4791113 -25.8246433, -53.478769 -25.8250537)",
286805029,residential,True,False,10.051,Rua Coqueiro,,,"LINESTRING (-53.4791113 -25.8246433, -53.4790361 -25.8245834)",
286805033,residential,True,False,50.219,Rua Cerejeira,,,"LINESTRING (-53.4840905 -25.8250333, -53.4836985 -25.8247514)",
286811951,residential,False,False,12.572,Rua Carvalho,,,"LINESTRING (-53.4840905 -25.8250333, -53.4841671 -25.8249437)",
286811951,residential,False,True,122.516,Rua Carvalho,,,"LINESTRING (-53.4840905 -25.8250333, -53.4833453 -25.8259074)",
297468861,secondary,True,False,108.254,Avenida das Perobas,2,PR-886,"LINESTRING (-53.482418 -25.8254028, -53.4815708 -25.8247976)",
538678397,residential,True,False,12.627,Rua Laranjeira,,,"LINESTRING (-53.482418 -25.8254028, -53.4824896 -25.8253093)",
728809619,residential,False,False,10.188,Rua Acácia,,,"LINESTRING (-53.4837977 -25.8174376, -53.4838664 -25.81737)",
728809619,residential,False,True,118.991,Rua Acácia,,,"LINESTRING (-53.4837977 -25.8174376, -53.4830855 -25.8182944)",
297468830,residential,True,False,55.571,Rua Canela,,,"LINESTRING (-53.4846632 -25.8180373, -53.484235 -25.8177192)",
538678377,residential,False,False,10.997,Rua Angíco,,,"LINESTRING (-53.4846632 -25.8180373, -53.4847331 -25.817961)",
538678377,residential,False,True,117.683,Rua Angíco,,,"LINESTRING (-53.4846632 -25.8180373, -53.4839547 -25.8188819)",
286805235,residential,True,False,54.048,Rua Jabuticabeira,,,"LINESTRING (-53.4814661 -25.8186239, -53.4818892 -25.8189259)",
297468866,secondary,True,False,12.72,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4814661 -25.8186239, -53.4813818 -25.8187095)",
286805235,residential,True,False,54.472,Rua Jabuticabeira,,,"LINESTRING (-53.4822909 -25.8192126, -53.4827206 -25.8195132)",
728809619,residential,False,False,120.784,Rua Acácia,,,"LINESTRING (-53.4822909 -25.8192126, -53.4830397 -25.8183608)",
728809619,residential,False,True,11.08,Rua Acácia,,,"LINESTRING (-53.4822909 -25.8192126, -53.4822103 -25.8192809)",
286805235,residential,True,False,49.363,Rua Jabuticabeira,,,"LINESTRING (-53.4831637 -25.8198233, -53.4835572 -25.8200909)",
538678377,residential,False,False,120.622,Rua Angíco,,,"LINESTRING (-53.4831637 -25.8198233, -53.4838934 -25.81896)",
538678377,residential,False,True,8.551,Rua Angíco,,,"LINESTRING (-53.4831637 -25.8198233, -53.4831041 -25.8198784)",
286805024,residential,False,False,119.847,Rua Guajuvira,,,"LINESTRING (-53.4839974 -25.8203904, -53.4847293 -25.8195374)",
286805024,residential,False,True,12.593,Rua Guajuvira,,,"LINESTRING (-53.4839974 -25.8203904, -53.4839189 -25.8204789)",
286805235,residential,True,False,54.733,Rua Jabuticabeira,,,"LINESTRING (-53.4839974 -25.8203904, -53.4844251 -25.8206971)",
286805235,residential,True,False,49.502,Rua Jabuticabeira,,,"LINESTRING (-53.4844251 -25.8206971, -53.4848141 -25.820972)",
952648619,residential,False,False,9.05,,,,"LINESTRING (-53.4844251 -25.8206971, -53.484368 -25.8207602)",
286805781,residential,True,False,53.54,Rua Canela,,,"LINESTRING (-53.4838664 -25.81737, -53.4842938 -25.8176595)",
728809619,residential,False,True,10.188,Rua Acácia,,,"LINESTRING (-53.4838664 -25.81737, -53.4837977 -25.8174376)",
538678377,residential,False,True,10.997,Rua Angíco,,,"LINESTRING (-53.4847331 -25.817961, -53.4846632 -25.8180373)",
297468866,secondary,True,False,49.303,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4813818 -25.8187095, -53.4810855 -25.8190637)",
286805780,residential,True,False,49.649,Rua Jabuticabeira,,,"LINESTRING (-53.4822103 -25.8192809, -53.4818166 -25.8190093)",
728809619,residential,False,False,11.08,Rua Acácia,,,"LINESTRING (-53.4822103 -25.8192809, -53.4822909 -25.8192126)",
728809619,residential,False,True,120.919,Rua Acácia,,,"LINESTRING (-53.4822103 -25.8192809, -53.4819294 -25.8196479, -53.4815019 -25.8201615)",
286805780,residential,True,False,54.816,Rua Jabuticabeira,,,"LINESTRING (-53.4831041 -25.8198784, -53.482665 -25.8195838)",
538678377,residential,False,False,8.551,Rua Angíco,,,"LINESTRING (-53.4831041 -25.8198784, -53.4831637 -25.8198233)",
538678377,residential,False,True,119.904,Rua Angíco,,,"LINESTRING (-53.4831041 -25.8198784, -53.4823785 -25.8207364)",
286805024,residential,False,False,12.593,Rua Guajuvira,,,"LINESTRING (-53.4839189 -25.8204789, -53.4839974 -25.8203904)",
286805024,residential,False,True,119.31,Rua Guajuvira,,,"LINESTRING (-53.4839189 -25.8204789, -53.4832082 -25.8213403)",
286805780,residential,True,False,55.035,Rua Jabuticabeira,,,"LINESTRING (-53.4839189 -25.8204789, -53.4834959 -25.8201627)",
297468866,secondary,True,False,49.454,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4798165 -25.8205919, -53.4795202 -25.8209478)",
286805778,residential,True,False,53.198,Rua Guabiroveira,,,"LINESTRING (-53.4803118 -25.8208075, -53.4807304 -25.8211023)",
952879501,residential,False,False,6.592,,,,"LINESTRING (-53.4803118 -25.8208075, -53.4802727 -25.8208552)",
286805780,residential,True,False,48.552,Rua Jabuticabeira,,,"LINESTRING (-53.4847403 -25.8210401, -53.484368 -25.8207602)",
538678382,residential,True,False,10.579,Rua Bracatinga,,,"LINESTRING (-53.4847403 -25.8210401, -53.4848141 -25.820972)",
297468824,residential,True,False,54.243,Rua Guabiroveira,,,"LINESTRING (-53.4802727 -25.8208552, -53.4798165 -25.8205919)",
952879501,residential,False,True,6.592,,,,"LINESTRING (-53.4802727 -25.8208552, -53.4803118 -25.8208075)",
286805024,residential,False,False,118.043,Rua Guajuvira,,,"LINESTRING (-53.4824114 -25.8222578, -53.4831292 -25.8214155)",
286805024,residential,False,True,8.963,Rua Guajuvira,,,"LINESTRING (-53.4824114 -25.8222578, -53.4823554 -25.8223207)",
286805779,residential,True,False,54.892,Rua Guabiroveira,,,"LINESTRING (-53.4824114 -25.8222578, -53.4828535 -25.8225499)",
286805024,residential,False,False,8.963,Rua Guajuvira,,,"LINESTRING (-53.4823554 -25.8223207, -53.4824114 -25.8222578)",
286805024,residential,False,True,120.74,Rua Guajuvira,,,"LINESTRING (-53.4823554 -25.8223207, -53.481642 -25.8231963)",
297468826,residential,True,False,52.232,Rua Guabiroveira,,,"LINESTRING (-53.4823554 -25.8223207, -53.4819493 -25.8220257)",
286805779,residential,True,False,8.952,Rua Guabiroveira,,,"LINESTRING (-53.4840879 -25.8234338, -53.4841571 -25.8234848)",
538678397,residential,True,False,62.159,Rua Laranjeira,,,"LINESTRING (-53.4840879 -25.8234338, -53.4844574 -25.8229845)",
297468855,residential,True,False,11.849,Rua Louro,,,"LINESTRING (-53.4781143 -25.8178362, -53.4779971 -25.8178212)",
952592414,residential,False,True,73.272,Rua Louro,,,"LINESTRING (-53.4781143 -25.8178362, -53.478682 -25.8182522)",
538678373,residential,True,False,9.678,,,,"LINESTRING (-53.4789163 -25.818348, -53.4788568 -25.8184166)",
297468856,residential,True,False,102.228,Rua Louro,,,"LINESTRING (-53.4789163 -25.818348, -53.479046 -25.81844, -53.4797377 -25.8188942)",
286809243,residential,True,False,98.481,Rua Cerejeira,,,"LINESTRING (-53.4756291 -25.8189958, -53.4764 -25.8195461)",
297468859,residential,False,False,60.166,,,,"LINESTRING (-53.4756291 -25.8189958, -53.4759944 -25.8185661)",
297468859,residential,False,True,12.592,,,,"LINESTRING (-53.4756291 -25.8189958, -53.4755428 -25.8190782)",
297468859,residential,False,False,12.592,,,,"LINESTRING (-53.4755428 -25.8190782, -53.4756291 -25.8189958)",
297468859,residential,False,True,57.459,,,,"LINESTRING (-53.4755428 -25.8190782, -53.4751901 -25.8194859)",
297468859,residential,False,False,57.459,,,,"LINESTRING (-53.4751901 -25.8194859, -53.4755428 -25.8190782)",
286809243,residential,True,False,12.496,Rua Cerejeira,,,"LINESTRING (-53.4764 -25.8195461, -53.4765042 -25.819608)",
538678395,residential,True,False,61.283,,,,"LINESTRING (-53.4764 -25.8195461, -53.476793 -25.8191235)",
286809245,residential,True,False,99.948,Rua Cerejeira,,,"LINESTRING (-53.4763447 -25.8196138, -53.4755428 -25.8190782)",
538678395,residential,True,False,9.344,,,,"LINESTRING (-53.4763447 -25.8196138, -53.4764 -25.8195461)",
286809243,residential,True,False,47.66,Rua Cerejeira,,,"LINESTRING (-53.4773271 -25.8201988, -53.4777023 -25.8204627)",
538678373,residential,True,False,10.08,,,,"LINESTRING (-53.4773271 -25.8201988, -53.4772614 -25.8202675)",
286809245,residential,True,False,12.141,Rua Cerejeira,,,"LINESTRING (-53.4772614 -25.8202675, -53.4771713 -25.8201944)",
538678373,residential,True,False,122.704,,,,"LINESTRING (-53.4772614 -25.8202675, -53.4765188 -25.8211455)",
538678395,residential,True,False,66.332,,,,"LINESTRING (-53.4755899 -25.8205092, -53.4759924 -25.8200353)",
765238913,tertiary,True,False,10.983,Avenida das Perobas,,,"LINESTRING (-53.4755899 -25.8205092, -53.4756788 -25.8205671)",
169871831,primary,False,False,118.694,Rua do Butiazeiro,,,"LINESTRING (-53.4781321 -25.8207629, -53.4788475 -25.8199116)",
169871831,primary,False,True,10.783,Rua do Butiazeiro,,,"LINESTRING (-53.4781321 -25.8207629, -53.478054 -25.8208297)",
286809243,residential,True,False,54.602,Rua Cerejeira,,,"LINESTRING (-53.4781321 -25.8207629, -53.4785687 -25.8210573)",
169871831,primary,False,False,10.783,Rua do Butiazeiro,,,"LINESTRING (-53.478054 -25.8208297, -53.4781321 -25.8207629)",
169871831,primary,False,True,122.77,Rua do Butiazeiro,,,"LINESTRING (-53.478054 -25.8208297, -53.4773106 -25.8217079)",
286809245,residential,True,False,52.262,Rua Cerejeira,,,"LINESTRING (-53.478054 -25.8208297, -53.4776439 -25.8205388)",
538678373,residential,True,False,17.34,,,,"LINESTRING (-53.4765188 -25.8211455, -53.4764109 -25.8212675)",
765238913,tertiary,True,False,100.955,Avenida das Perobas,,,"LINESTRING (-53.4765188 -25.8211455, -53.4773106 -25.8217079)",
286805039,secondary,True,False,46.104,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4789644 -25.8213241, -53.4792573 -25.8210041)",
169871831,primary,False,False,122.77,Rua do Butiazeiro,,,"LINESTRING (-53.4773106 -25.8217079, -53.478054 -25.8208297)",
169871831,primary,False,True,13.709,Rua do Butiazeiro,,,"LINESTRING (-53.4773106 -25.8217079, -53.4772327 -25.8218093)",
765238913,tertiary,True,False,104.937,Avenida das Perobas,,,"LINESTRING (-53.4773106 -25.8217079, -53.4781372 -25.8222884)",
728809645,residential,False,False,105.214,Rua Coqueiro,,,"LINESTRING (-53.4756318 -25.8221302, -53.4764378 -25.8227376)",
728809651,residential,False,False,103.36,,,,"LINESTRING (-53.4756318 -25.8221302, -53.4762579 -25.821391)",
286805039,secondary,True,False,122.599,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4781699 -25.822279, -53.4782651 -25.8221726, -53.4789065 -25.8213982)",
286809228,secondary,True,False,13.985000000000001,,2,PR-886;PR-281,"LINESTRING (-53.4781699 -25.822279, -53.4782049 -25.8222793, -53.4782379 -25.8222895, -53.4782657 -25.8223086, -53.4782854 -25.8223345)",roundabout
286809230,secondary,True,False,39.817,Avenida das Perobas,,PR-886,"LINESTRING (-53.478295 -25.8223648, -53.4786041 -25.8225902)",
286809228,secondary,True,False,16.36,,2,PR-886;PR-281,"LINESTRING (-53.478295 -25.8223648, -53.4782938 -25.8223942, -53.4782831 -25.822422, -53.4782638 -25.8224457, -53.4782375 -25.8224632, -53.4782066 -25.8224729)",roundabout
286809227,tertiary,True,False,106.587,Avenida das Perobas,2,PR-886,"LINESTRING (-53.4780785 -25.8223917, -53.4772327 -25.8218093)",
286809228,secondary,True,False,13.738,,2,PR-886;PR-281,"LINESTRING (-53.4780785 -25.8223917, -53.4780785 -25.8223608, -53.4780892 -25.8223314, -53.4781094 -25.8223065, -53.4781372 -25.8222884)",roundabout
286809228,secondary,True,False,12.026,,2,PR-886;PR-281,"LINESTRING (-53.4781718 -25.8224737, -53.4781429 -25.8224664, -53.4781172 -25.8224523, -53.4780968 -25.8224325, -53.4780832 -25.8224084)",roundabout
286809239,tertiary,True,False,58.652,Avenida dos Pinheiros,,,"LINESTRING (-53.4781718 -25.8224737, -53.4780697 -25.8225997, -53.4778105 -25.8228888)",
286809228,secondary,True,False,3.484,,2,PR-886;PR-281,"LINESTRING (-53.4782066 -25.8224729, -53.4781718 -25.8224737)",roundabout
297468861,secondary,True,False,40.073,Avenida das Perobas,2,PR-886,"LINESTRING (-53.478531 -25.8226841, -53.4782066 -25.8224729)",
952543452,secondary_link,False,False,12.75,,,,"LINESTRING (-53.478531 -25.8226841, -53.4786041 -25.8225902)",
169871831,primary,False,False,130.327,Rua do Butiazeiro,,,"LINESTRING (-53.4764378 -25.8227376, -53.4772327 -25.8218093)",
169871831,primary,False,True,124.241,Rua do Butiazeiro,,,"LINESTRING (-53.4764378 -25.8227376, -53.4757054 -25.8236397)",
728809645,residential,False,False,106.617,Rua Coqueiro,,,"LINESTRING (-53.4764378 -25.8227376, -53.4773079 -25.8232907)",
728809645,residential,False,True,105.214,Rua Coqueiro,,,"LINESTRING (-53.4764378 -25.8227376, -53.4756318 -25.8221302)",
286809230,secondary,True,False,103.246,Avenida das Perobas,,PR-886,"LINESTRING (-53.4791187 -25.8229656, -53.4799388 -25.8235288)",
728809619,residential,False,False,125.409,Rua Acácia,,,"LINESTRING (-53.4791187 -25.8229656, -53.4798917 -25.822078)",
728809619,residential,False,True,13.201,Rua Acácia,,,"LINESTRING (-53.4791187 -25.8229656, -53.4790318 -25.8230549)",
286809246,tertiary,True,False,65.817,Avenida dos Pinheiros,,,"LINESTRING (-53.4773079 -25.8232907, -53.4777224 -25.8228312)",
728809645,residential,False,True,106.617,Rua Coqueiro,,,"LINESTRING (-53.4773079 -25.8232907, -53.4764378 -25.8227376)",
286805025,residential,True,False,15.938,Rua Angico,,,"LINESTRING (-53.4800154 -25.8235845, -53.4799202 -25.8236994)",
286809230,secondary,True,False,95.712,Avenida das Perobas,,PR-886,"LINESTRING (-53.4800154 -25.8235845, -53.4807867 -25.8240933)",
169871831,primary,False,False,124.241,Rua do Butiazeiro,,,"LINESTRING (-53.4757054 -25.8236397, -53.4764378 -25.8227376)",
286809238,residential,False,True,104.613,Rua Seringueira,,,"LINESTRING (-53.4757054 -25.8236397, -53.4765407 -25.8242052)",
286805025,residential,True,False,57.343,Rua Angico,,,"LINESTRING (-53.4799202 -25.8236994, -53.4795678 -25.824106)",
297468861,secondary,True,False,10.803,Avenida das Perobas,2,PR-886,"LINESTRING (-53.4799202 -25.8236994, -53.4798332 -25.8236419)",
286809230,secondary,True,False,100.419,Avenida das Perobas,,PR-886,"LINESTRING (-53.4808558 -25.8241472, -53.4816525 -25.8246961)",
952543456,residential,True,False,13.773,Rua Guajuvira,,,"LINESTRING (-53.4808558 -25.8241472, -53.4807821 -25.8242518)",
286809238,residential,False,False,104.613,Rua Seringueira,,,"LINESTRING (-53.4765407 -25.8242052, -53.4757054 -25.8236397)",
286809246,tertiary,True,False,63.313,Avenida dos Pinheiros,,,"LINESTRING (-53.4765407 -25.8242052, -53.4767805 -25.8239267, -53.4769284 -25.8237553)",
286809239,tertiary,True,False,47.004,Avenida dos Pinheiros,,,"LINESTRING (-53.4766063 -25.8243604, -53.4763166 -25.8246931)",
286805040,residential,False,True,13.937,Rua Bracatinga,,,"LINESTRING (-53.4816525 -25.8246961, -53.4815708 -25.8247976)",
286809230,secondary,True,False,10.273,Avenida das Perobas,,PR-886,"LINESTRING (-53.4816525 -25.8246961, -53.4817368 -25.8247488)",
538678382,residential,True,False,63.497,Rua Bracatinga,,,"LINESTRING (-53.4816525 -25.8246961, -53.4820249 -25.8242338)",
286805026,residential,True,False,11.161,Rua Acácia,,,"LINESTRING (-53.4773819 -25.8249077, -53.4774494 -25.8248278)",
728809629,residential,True,False,46.804,Rua Seringueira,,,"LINESTRING (-53.4773819 -25.8249077, -53.4770139 -25.824648)",
286809230,secondary,True,False,10.606,Avenida das Perobas,,PR-886,"LINESTRING (-53.4824896 -25.8253093, -53.4825744 -25.8253665)",
538678397,residential,True,False,62.689,Rua Laranjeira,,,"LINESTRING (-53.4824896 -25.8253093, -53.4828669 -25.8248593)",
286805025,residential,True,False,60.648,Rua Angico,,,"LINESTRING (-53.478345 -25.8255635, -53.4779767 -25.8259966)",
728809629,residential,True,False,11.677,Rua Seringueira,,,"LINESTRING (-53.478345 -25.8255635, -53.4782461 -25.8255078)",
286805026,residential,True,False,9.45,Rua Acácia,,,"LINESTRING (-53.4766049 -25.8258306, -53.4766765 -25.8257752)",
728809634,residential,True,False,48.114,Rua Jacarandá,,,"LINESTRING (-53.4766049 -25.8258306, -53.4762204 -25.8255709)",
297468855,residential,True,False,11.741,Rua Louro,,,"LINESTRING (-53.4780667 -25.8177397, -53.4781143 -25.8178362)",
538678406,residential,True,False,11.431,,,,"LINESTRING (-53.4780667 -25.8177397, -53.4779971 -25.8178212)",
286805039,secondary,True,False,10.567,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4820661 -25.8176938, -53.4821275 -25.8176165)",
286810576,residential,True,False,44.076,Rua Marfim,,,"LINESTRING (-53.4820661 -25.8176938, -53.4817138 -25.817456)",
169871831,primary,False,False,10.802,Rua do Butiazeiro,,,"LINESTRING (-53.4804388 -25.8180594, -53.48051 -25.8179864)",
169871831,primary,False,True,116.368,Rua do Butiazeiro,,,"LINESTRING (-53.4804388 -25.8180594, -53.4797377 -25.8188942)",
286810575,residential,True,False,58.092,Rua Jabuticabeira,,,"LINESTRING (-53.4804388 -25.8180594, -53.4799993 -25.8177182)",
286809244,residential,False,True,10.712,Rua Ingá,,,"LINESTRING (-53.4756201 -25.8174967, -53.4755542 -25.8175726)",
286810586,residential,True,False,48.745,Rua Guabiroveira,,,"LINESTRING (-53.4756201 -25.8174967, -53.4759904 -25.8177814)",
286809244,residential,False,False,10.712,Rua Ingá,,,"LINESTRING (-53.4755542 -25.8175726, -53.4756201 -25.8174967)",
286805039,secondary,True,False,11.724,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4812703 -25.8186261, -53.4813338 -25.8185375)",
286810575,residential,True,False,47.62,Rua Jabuticabeira,,,"LINESTRING (-53.4812703 -25.8186261, -53.480891 -25.8183676)",
286810586,residential,True,False,47.971,Rua Guabiroveira,,,"LINESTRING (-53.4772728 -25.8186846, -53.4776527 -25.8189476)",
538678406,residential,True,False,8.361,,,,"LINESTRING (-53.4772728 -25.8186846, -53.4772235 -25.8187453)",
169871831,primary,False,False,116.368,Rua do Butiazeiro,,,"LINESTRING (-53.4797377 -25.8188942, -53.4804388 -25.8180594)",
169871831,primary,False,True,12.673,Rua do Butiazeiro,,,"LINESTRING (-53.4797377 -25.8188942, -53.4796606 -25.8189846)",
297468856,residential,True,False,104.659,Rua Louro,,,"LINESTRING (-53.4797377 -25.8188942, -53.4805485 -25.8194885)",
169871831,primary,False,False,12.673,Rua do Butiazeiro,,,"LINESTRING (-53.4796606 -25.8189846, -53.4797377 -25.8188942)",
169871831,primary,False,True,121.402,Rua do Butiazeiro,,,"LINESTRING (-53.4796606 -25.8189846, -53.4789069 -25.81984)",
286810581,residential,True,False,102.286,Rua Louro,,,"LINESTRING (-53.4796606 -25.8189846, -53.4789935 -25.8185111, -53.4788568 -25.8184166)",
286805039,secondary,True,False,50.2,Avenida dos Pinheiros,,PR-281,"LINESTRING (-53.4805485 -25.8194885, -53.4808438 -25.8191236)",
286810586,residential,True,False,101.424,Rua Guabiroveira,,,"LINESTRING (-53.4781015 -25.8192865, -53.4789069 -25.81984)",
538678373,residential,True,False,7.453,,,,"LINESTRING (-53.4781015 -25.8192865, -53.478058 -25.8193409)",
286810581,residential,True,False,104.661,Rua Louro,,,"LINESTRING (-53.4804848 -25.8195638, -53.4796606 -25.8189846)",
