osmid,oneway,name,highway,reversed,length,ref,geometry,maxspeed
174657093,False,Rua Canaã da Glória,residential,True,16.751,,"LINESTRING (-40.4814971 -9.4534856, -40.4815413 -9.4536298)",
833672445,False,Rua Maranhão,trunk,False,8.623,BR-235,"LINESTRING (-40.4814971 -9.4534856, -40.4815654 -9.4534472)",
833672445,False,Rua Maranhão,trunk,True,46.713,BR-235,"LINESTRING (-40.4814971 -9.4534856, -40.4812798 -9.4535623, -40.4810961 -9.4536271)",
174657118,False,Rua Presidente Abraão Lincoln,residential,False,74.779,,"LINESTRING (-40.4823204 -9.4530503, -40.4819044 -9.4525175)",
734695478,False,Rua Maranhão,trunk,True,7.299,BR-235,"LINESTRING (-40.4823204 -9.4530503, -40.4822655 -9.4530874)",
734695478,False,Rua Maranhão,trunk,False,125.988,BR-235,"LINESTRING (-40.4823204 -9.4530503, -40.4825619 -9.452881, -40.4828046 -9.4526905, -40.4829575 -9.4525622, -40.4830796 -9.4524498, -40.4832016 -9.4523268)",
756224224,False,Avenida São Francisco,residential,False,24.446,,"LINESTRING (-40.4777647 -9.4544367, -40.4778948 -9.4542582)",
832798002,False,,trunk,True,15.414,BR-235,"LINESTRING (-40.4777647 -9.4544367, -40.4776293 -9.4544738)",
173959663,False,Rua Maranhão,trunk,False,93.0,BR-235,"LINESTRING (-40.4777647 -9.4544367, -40.4778559 -9.454417, -40.4778962 -9.4544083, -40.4785875 -9.454235)",
174657103,False,Rua Treze,residential,True,49.248,,"LINESTRING (-40.4800782 -9.4518571, -40.4803789 -9.452186)",
756224224,False,Avenida São Francisco,residential,False,7.802,,"LINESTRING (-40.4800782 -9.4518571, -40.4801279 -9.4518069)",
756224224,False,Avenida São Francisco,residential,True,352.279,,"LINESTRING (-40.4800782 -9.4518571, -40.4799186 -9.4520198, -40.4792105 -9.4527752, -40.478953 -9.4530504, -40.4788417 -9.4531721, -40.4786982 -9.4533335, -40.4785614 -9.4534816, -40.4783508 -9.4537145, -40.478214 -9.4538692, -40.4781027 -9.4540002, -40.4779316 -9.4542124)",
174655860,False,Rua Prefeito Misael Aguilar S. Junior,residential,False,68.468,,"LINESTRING (-40.4839937 -9.4515457, -40.4835516 -9.451111)",
734695478,False,Rua Maranhão,trunk,True,122.865,BR-235,"LINESTRING (-40.4839937 -9.4515457, -40.4835536 -9.4519773, -40.4834248 -9.4521066, -40.483324 -9.4521998, -40.4832016 -9.4523268)",
174655860,False,Rua Prefeito Misael Aguilar S. Junior,residential,True,68.468,,"LINESTRING (-40.4835516 -9.451111, -40.4839937 -9.4515457)",
174657106,False,Rua Nova Esperança,residential,True,61.483999999999995,,"LINESTRING (-40.4835516 -9.451111, -40.4834101 -9.4512539, -40.4832881 -9.4513802, -40.48316 -9.4515066)",
174657103,False,Rua Treze,residential,False,97.963,,"LINESTRING (-40.4808493 -9.4529349, -40.4803789 -9.452186)",
174657101,False,Travessa da Rua Doze,residential,False,97.941,,"LINESTRING (-40.4808493 -9.4529349, -40.48022 -9.453176, -40.4800198 -9.4532607)",
174657101,False,Travessa da Rua Doze,residential,True,49.885999999999996,,"LINESTRING (-40.4808493 -9.4529349, -40.4809834 -9.452885, -40.4812653 -9.4527543)",
174657100,False,Travessa da Rua Onze,residential,True,104.957,,"LINESTRING (-40.4815091 -9.4520172, -40.4816245 -9.4519286, -40.4817317 -9.4518227, -40.4818162 -9.4517334, -40.4818705 -9.4516726, -40.4819926 -9.4515264, -40.4821635 -9.4513319)",
174657118,False,Rua Presidente Abraão Lincoln,residential,False,63.193,,"LINESTRING (-40.4815091 -9.4520172, -40.4814729 -9.4519702, -40.4813764 -9.4518452, -40.4811505 -9.4515725)",
174657118,False,Rua Presidente Abraão Lincoln,residential,True,70.533,,"LINESTRING (-40.4815091 -9.4520172, -40.4816875 -9.4522421, -40.4819044 -9.4525175)",
174657118,False,Rua Presidente Abraão Lincoln,residential,False,9.016,,"LINESTRING (-40.4811505 -9.4515725, -40.4811042 -9.4515055)",
687002453,False,Travessa da Rua Doze,residential,False,53.224,,"LINESTRING (-40.4811505 -9.4515725, -40.4807675 -9.4518664)",
