osmid,oneway,ref,name,highway,reversed,length,lanes,geometry
31518490,False,PB-177;PB-151,Rua Castelo Branco,primary,False,31.1,,"LINESTRING (-36.3493114 -6.5107152, -36.3495832 -6.510788)"
653402333,False,PB-177,Rua Tenente Agripino Câmara,secondary,True,36.976,2,"LINESTRING (-36.3493114 -6.5107152, -36.3492989 -6.5110475)"
406363001,False,,Rua Tenente Agripino Câmara,residential,False,95.813,,"LINESTRING (-36.3493114 -6.5107152, -36.3492954 -6.5103965, -36.3492683 -6.5098546)"
479887337,False,,Rua Getúlio Vargas,primary,True,76.749,,"LINESTRING (-36.3493114 -6.5107152, -36.3489479 -6.5106186, -36.3486403 -6.5105368)"
653402332,False,PB-177,Rua Elias Enoque de Macedo,secondary,True,17.867,2,"LINESTRING (-36.3492688 -6.5118475, -36.3493018 -6.5118878, -36.3493912 -6.5119505)"
653402333,False,PB-177,Rua Tenente Agripino Câmara,secondary,False,89.019,2,"LINESTRING (-36.3492688 -6.5118475, -36.3492913 -6.5112499, -36.3492989 -6.5110475)"
256798495,True,,Rua Coronel Francisco Xavier de Macedo,tertiary,False,45.587,,"LINESTRING (-36.3452435 -6.5106927, -36.3453353 -6.510293)"
1063745815,False,,Rua Coronel Francisco Xavier de Macedo,tertiary,True,4.279,,"LINESTRING (-36.3452435 -6.5106927, -36.3452348 -6.5107302)"
256797248,True,,Rua Fereira de Macedo,tertiary,False,130.37,,"LINESTRING (-36.3452435 -6.5106927, -36.3459905 -6.5108775, -36.34618 -6.5109244, -36.3463634 -6.5110358)"
256797250,False,,Rua São Sebastião,tertiary,False,64.206,,"LINESTRING (-36.3476062 -6.5114947, -36.3470566 -6.511307)"
"[653402328, 406364667]",False,,Rua Garcia do Amaral,residential,False,115.649,,"LINESTRING (-36.3476062 -6.5114947, -36.3475883 -6.511568, -36.3474821 -6.5119442, -36.3469307 -6.5117732)"
653402330,True,,Rua São Sebastião,tertiary,False,71.366,,"LINESTRING (-36.3476062 -6.5114947, -36.3476992 -6.5114896, -36.3482379 -6.511613)"
256797245,True,,Rua João Pessoa,tertiary,False,37.721,,"LINESTRING (-36.3466862 -6.5100174, -36.346601 -6.5103459)"
977831200,False,,Rua Vinte e Quatro de Novembro,primary,True,15.564,,"LINESTRING (-36.3466862 -6.5100174, -36.3465509 -6.5099784)"
1020533396,False,,Rua Coronel Antonio Xavier de Macedo,tertiary,False,36.136,,"LINESTRING (-36.3466862 -6.5100174, -36.3467731 -6.5097041)"
977831200,False,,Rua Vinte e Quatro de Novembro,primary,False,51.488,,"LINESTRING (-36.3466862 -6.5100174, -36.3468569 -6.5100628, -36.3471364 -6.5101371)"
1063745815,False,,Rua Coronel Francisco Xavier de Macedo,tertiary,False,4.279,,"LINESTRING (-36.3452348 -6.5107302, -36.3452435 -6.5106927)"
1063745815,False,,Rua Coronel Francisco Xavier de Macedo,tertiary,True,3.034,,"LINESTRING (-36.3452348 -6.5107302, -36.3452287 -6.5107568)"
1063745815,False,,Rua Coronel Francisco Xavier de Macedo,tertiary,False,3.034,,"LINESTRING (-36.3452287 -6.5107568, -36.3452348 -6.5107302)"
612050061,False,,Rua 18 de Março,tertiary,False,54.077999999999996,,"LINESTRING (-36.3452287 -6.5107568, -36.34514 -6.5110883, -36.3451029 -6.5112268)"
977831200,False,,Rua Vinte e Quatro de Novembro,primary,False,15.564,,"LINESTRING (-36.3465509 -6.5099784, -36.3466862 -6.5100174)"
256797250,False,,Rua São Sebastião,tertiary,True,49.753,,"LINESTRING (-36.3463634 -6.5110358, -36.3467814 -6.5112023)"
256797244,True,,Rua Fereira de Macedo,tertiary,False,129.171,,"LINESTRING (-36.3463634 -6.5110358, -36.3462944 -6.511022, -36.3461445 -6.5109921, -36.3452287 -6.5107568)"
256797247,True,,Rua João Pessoa,tertiary,False,120.974,,"LINESTRING (-36.3463634 -6.5110358, -36.3463302 -6.5108231, -36.3465509 -6.5099784)"
31518490,False,PB-177;PB-151,Rua Castelo Branco,primary,False,43.296,,"LINESTRING (-36.3526095 -6.5115985, -36.3529879 -6.5116998)"
31518490,False,PB-177;PB-151,Rua Castelo Branco,primary,True,55.302,,"LINESTRING (-36.3526095 -6.5115985, -36.3521262 -6.511469)"
406364640,False,,Rua Eugênio Ferreira de Vasconcelos,residential,False,94.469,,"LINESTRING (-36.3526095 -6.5115985, -36.3522919 -6.5123873)"
406364640,False,,Rua Eugênio Ferreira de Vasconcelos,residential,True,46.259,,"LINESTRING (-36.3526095 -6.5115985, -36.3527582 -6.5112096)"
256798496,True,,Rua Coronel Manoel Lucas de Macedo,tertiary,False,22.483,,"LINESTRING (-36.3467929 -6.5088065, -36.3466044 -6.5087303)"
"[256798491, 653408229]",False,,"['Rua Manoel Gregório da Silva', 'Rua Vicente Ferreira de Macedo']",residential,True,113.236,,"LINESTRING (-36.3467929 -6.5088065, -36.3465891 -6.5095571, -36.3463572 -6.5094867)"
653402336,False,,Rua Marechal Deodoro da Fonseca,tertiary,False,51.324,,"LINESTRING (-36.3454731 -6.5096928, -36.3455946 -6.5092473)"
653402326,True,,Rua Vinte e Quatro de Novembro,primary,False,123.235,,"LINESTRING (-36.3454731 -6.5096928, -36.3459403 -6.5098166, -36.3462463 -6.5098977, -36.3464942 -6.5099634, -36.3465509 -6.5099784)"
1130565814,False,,Rua Vinte e Quatro de Novembro,primary,True,70.54,,"LINESTRING (-36.3454731 -6.5096928, -36.3449789 -6.5095647, -36.3448553 -6.5095326)"
256798490,False,,Travessa Severino Gomes de Barros,residential,True,54.583,,"LINESTRING (-36.3449756 -6.5090565, -36.3448553 -6.5095326)"
256798491,False,,Rua Manoel Gregório da Silva,residential,False,37.158,,"LINESTRING (-36.3449756 -6.5090565, -36.3452973 -6.509154)"
256798493,False,,Rua António Paulino Dantas,residential,False,98.642,,"LINESTRING (-36.3455199 -6.5082949, -36.3452973 -6.509154)"
