osmid,oneway,lanes,name,highway,reversed,length,maxspeed,junction,geometry
299402513,False,,Travessa São Pedro,residential,False,128.874,40,,"LINESTRING (-52.8510461 -26.3547459, -52.8521498 -26.3553502)"
299402526,True,,,residential,False,10.619,,roundabout,"LINESTRING (-52.8510461 -26.3547459, -52.8510291 -26.3547643, -52.8510069 -26.3547775, -52.8509814 -26.3547845, -52.8509548 -26.3547848)"
299402513,False,,Travessa São Pedro,residential,False,11.183,40,,"LINESTRING (-52.8521498 -26.3553502, -52.8522447 -26.3554039)"
299402513,False,,Travessa São Pedro,residential,True,128.874,40,,"LINESTRING (-52.8521498 -26.3553502, -52.8510461 -26.3547459)"
485241416,True,2,Rua Ernesto Beuter,residential,False,93.423,40,,"LINESTRING (-52.8521498 -26.3553502, -52.8526481 -26.3546385)"
126303042,True,,Rua Rio de Janeiro,secondary,False,12.251,,,"LINESTRING (-52.8542307 -26.3574611, -52.8541692 -26.3575565)"
485241431,True,2,Rua Coronel Bertaso,tertiary,False,135.397,,,"LINESTRING (-52.852986 -26.3567715, -52.8541418 -26.3574119)"
704566773,True,,Rua João Beux Sobrinho,residential,False,12.842,,,"LINESTRING (-52.852986 -26.3567715, -52.8529239 -26.3568727)"
485241416,True,2,Rua Ernesto Beuter,residential,False,91.965,40,,"LINESTRING (-52.8516832 -26.3560638, -52.8521498 -26.3553502)"
485241431,True,2,Rua Coronel Bertaso,tertiary,False,9.822,,,"LINESTRING (-52.8516832 -26.3560638, -52.8517666 -26.3561109)"
253855445,True,,Rua Rui Barbosa,residential,False,14.111,,,"LINESTRING (-52.8505173 -26.3554154, -52.8504459 -26.355525)"
485241431,True,2,Rua Coronel Bertaso,tertiary,False,136.722,,,"LINESTRING (-52.8505173 -26.3554154, -52.8516832 -26.3560638)"
485241432,True,,,tertiary,False,1.901,40,roundabout,"LINESTRING (-52.8481152 -26.354132, -52.8481206 -26.3541484)"
485241432,True,,,tertiary,False,0.937,40,roundabout,"LINESTRING (-52.8480327 -26.3540923, -52.8480421 -26.3540924)"
285604608,True,2,,tertiary,False,1.268,40,roundabout,"LINESTRING (-52.8456088 -26.3527948, -52.8456092 -26.3528062)"
299402516,True,,Rua Gilio Rezzieri,residential,False,134.802,,,"LINESTRING (-52.8525759 -26.3523422, -52.853734 -26.3529689)"
485241411,True,,Rua Rui Barbosa,residential,False,12.267,,,"LINESTRING (-52.8525759 -26.3523422, -52.8525122 -26.3524366)"
957469695,False,,Travessa São Pedro,residential,False,44.193,40,,"LINESTRING (-52.8485896 -26.3534398, -52.8489717 -26.3536416)"
957469695,False,,Travessa São Pedro,residential,True,10.569,40,,"LINESTRING (-52.8485896 -26.3534398, -52.8484996 -26.3533895)"
485241434,True,2,Rua Nereu Ramos,tertiary,False,90.325,,,"LINESTRING (-52.8485896 -26.3534398, -52.8485087 -26.3535579, -52.8481152 -26.354132)"
485241414,True,2,,secondary,False,1.745,40,roundabout,"LINESTRING (-52.8514993 -26.3539941, -52.8514818 -26.3539947)"
253855445,True,,Rua Rui Barbosa,residential,False,36.233,,,"LINESTRING (-52.8504459 -26.355525, -52.8502616 -26.3558059)"
958106854,True,2,Rua Coronel Bertaso,tertiary,False,8.073,40,,"LINESTRING (-52.8504459 -26.355525, -52.8503758 -26.3554886)"
485241402,True,,Rua Rui Barbosa,residential,False,93.919,,,"LINESTRING (-52.849461 -26.3570476, -52.8489599 -26.357763)"
485241404,True,1,,residential,False,9.782,,roundabout,"LINESTRING (-52.849461 -26.3570476, -52.8494364 -26.3570473, -52.849413 -26.3570409, -52.8493923 -26.3570291, -52.8493759 -26.3570127)"
485241402,True,,Rua Rui Barbosa,residential,False,32.238,,,"LINESTRING (-52.8484463 -26.3585553, -52.8482726 -26.3587999)"
485241426,True,,Rua Pedro Alvares Cabral,tertiary,False,12.389,,,"LINESTRING (-52.8484463 -26.3585553, -52.8483411 -26.3584959)"
485241366,True,1,,residential,False,14.742,,roundabout,"LINESTRING (-52.851198 -26.3516086, -52.8512276 -26.3516093, -52.8512556 -26.3516179, -52.8512794 -26.3516336, -52.8512967 -26.3516551, -52.851306 -26.3516803)"
485241358,True,1,Rua Duque de Caxias,residential,False,181.333,,,"LINESTRING (-52.850259 -26.3531611, -52.8511194 -26.3517241)"
485241367,True,,,secondary,False,9.203,40,roundabout,"LINESTRING (-52.850259 -26.3531611, -52.8502818 -26.3531646, -52.8503024 -26.3531739, -52.8503189 -26.3531884, -52.8503298 -26.3532066)"
485241363,True,2,Avenida Brasil,secondary,False,127.832,40,,"LINESTRING (-52.8501939 -26.3532675, -52.8490944 -26.3526751)"
485241367,True,,,secondary,False,13.74,40,roundabout,"LINESTRING (-52.8501939 -26.3532675, -52.8501843 -26.3532488, -52.8501812 -26.3532284, -52.8501851 -26.3532081, -52.8501955 -26.3531897, -52.8502116 -26.353175, -52.8502318 -26.3531652)"
299402512,True,,,residential,False,7.574,40,roundabout,"LINESTRING (-52.8496691 -26.3540521, -52.8496603 -26.3540308, -52.8496593 -26.3540081, -52.8496663 -26.3539863)"
485241362,True,1,Rua Duque de Caxias,residential,False,86.42699999999999,,,"LINESTRING (-52.8492152 -26.3547134, -52.8495866 -26.3541466, -52.8496691 -26.3540521)"
485241372,True,,,tertiary,False,9.290000000000001,40,roundabout,"LINESTRING (-52.8492152 -26.3547134, -52.8492385 -26.3547142, -52.8492605 -26.3547213, -52.8492789 -26.354734, -52.8492923 -26.3547511)"
485241368,True,2,Rua Coronel Bertaso,tertiary,False,126.462,40,,"LINESTRING (-52.8491545 -26.354809, -52.8480628 -26.3542289)"
485241372,True,,,tertiary,False,13.001,40,roundabout,"LINESTRING (-52.8491545 -26.354809, -52.8491485 -26.3547902, -52.8491487 -26.3547708, -52.8491551 -26.3547521, -52.849167 -26.3547358, -52.8491836 -26.3547233, -52.8492035 -26.3547154)"
285602924,True,2,Rua Nereu Ramos,tertiary,False,13.063,,,"LINESTRING (-52.846956 -26.3556848, -52.8470264 -26.3555857)"
126303051,True,1,Rua Dom Pedro II,residential,False,61.275,,,"LINESTRING (-52.846956 -26.3556848, -52.8465899 -26.3554757, -52.8464377 -26.3553882)"
126303051,True,1,Rua Dom Pedro II,residential,False,124.428,,,"LINESTRING (-52.8481209 -26.3563224, -52.8470553 -26.3557389)"
485241375,True,1,,residential,False,15.749,40,roundabout,"LINESTRING (-52.8481209 -26.3563224, -52.8481155 -26.3562993, -52.8481173 -26.3562758, -52.8481262 -26.3562536, -52.8481416 -26.3562344, -52.8481623 -26.3562198, -52.8481867 -26.3562108)"
285602924,True,2,Rua Nereu Ramos,tertiary,False,185.019,,,"LINESTRING (-52.8460036 -26.3571132, -52.846956 -26.3556848)"
485241429,True,,Rua Pedro Alvares Cabral,tertiary,False,10.996,,,"LINESTRING (-52.8460036 -26.3571132, -52.8460972 -26.3571656)"
485241376,True,1,Rua Duque de Caxias,residential,False,10.513,,,"LINESTRING (-52.8471173 -26.3578176, -52.8471668 -26.3577341)"
485241426,True,,Rua Pedro Alvares Cabral,tertiary,False,124.868,,,"LINESTRING (-52.8471173 -26.3578176, -52.8460487 -26.3572309)"
485241439,False,1,Rua Duque de Caxias,residential,True,33.209,,,"LINESTRING (-52.8471173 -26.3578176, -52.8469365 -26.3580685)"
312189935,False,,,residential,True,10.622,,,"LINESTRING (-52.8449919 -26.3586055, -52.8450844 -26.358653)"
285602924,True,2,Rua Nereu Ramos,tertiary,False,93.224,,,"LINESTRING (-52.8449919 -26.3586055, -52.8450749 -26.3584797, -52.8454744 -26.3578872)"
299402496,True,2,Avenida Brasil,primary,False,10.96,40,,"LINESTRING (-52.8465855 -26.3511793, -52.8466788 -26.3512315)"
299402525,True,,Rua Guilherme Hack,tertiary,False,17.267,40,,"LINESTRING (-52.8464887 -26.3513081, -52.8465855 -26.3511793)"
299402516,True,,Rua Gilio Rezzieri,residential,False,137.887,,,"LINESTRING (-52.851306 -26.3516803, -52.8525022 -26.3523038)"
485241366,True,1,,residential,False,13.407,,roundabout,"LINESTRING (-52.851306 -26.3516803, -52.8513072 -26.3517003, -52.8513031 -26.3517201, -52.8512941 -26.3517385, -52.8512807 -26.3517546, -52.8512634 -26.3517674, -52.8512433 -26.3517764)"
485241366,True,1,,residential,False,17.179000000000002,,roundabout,"LINESTRING (-52.8511194 -26.3517241, -52.8511138 -26.3516988, -52.8511167 -26.3516732, -52.8511279 -26.3516495, -52.8511463 -26.3516297, -52.8511704 -26.3516157, -52.851198 -26.3516086)"
126303039,False,,Rua Agostinho Stefanello,residential,True,13.569,,,"LINESTRING (-52.8546942 -26.3517456, -52.8545742 -26.3516879)"
299402502,True,2,Rua Ernesto Beuter,residential,False,59.294,40,,"LINESTRING (-52.8546942 -26.3517456, -52.8543898 -26.3522038)"
485241356,True,,Rua Duque de Caxias,residential,False,183.237,,,"LINESTRING (-52.8512433 -26.3517764, -52.8503298 -26.3532066)"
485241366,True,1,,residential,False,15.09,,roundabout,"LINESTRING (-52.8512433 -26.3517764, -52.8512136 -26.3517814, -52.8511835 -26.351778, -52.8511561 -26.3517665, -52.851134 -26.3517479, -52.8511194 -26.3517241)"
680980483,True,2,,primary,False,2.143,40,roundabout,"LINESTRING (-52.8478144 -26.3518577, -52.8478359 -26.3518574)"
680980483,True,2,,primary,False,7.492,40,roundabout,"LINESTRING (-52.8478359 -26.3518574, -52.8478602 -26.351863, -52.8478817 -26.3518744, -52.8478989 -26.3518908)"
299402495,True,2,Avenida Brasil,primary,False,134.282,40,,"LINESTRING (-52.8477424 -26.3519631, -52.8465738 -26.3513616)"
680980484,True,2,,primary,False,15.604000000000001,40,roundabout,"LINESTRING (-52.8477424 -26.3519631, -52.8477378 -26.3519283, -52.8477504 -26.351895, -52.8477777 -26.3518699, -52.8478144 -26.3518577)"
285603934,False,,Travessa São Pedro,residential,False,11.94,40,,"LINESTRING (-52.8460005 -26.3520316, -52.8461044 -26.3520851)"
285603934,False,,Travessa São Pedro,residential,True,132.985,40,,"LINESTRING (-52.8460005 -26.3520316, -52.8448565 -26.3514156)"
299402525,True,,Rua Guilherme Hack,tertiary,False,94.013,40,,"LINESTRING (-52.8460005 -26.3520316, -52.8464887 -26.3513081)"
299402516,True,,Rua Gilio Rezzieri,residential,False,8.495,,,"LINESTRING (-52.8525022 -26.3523038, -52.8525759 -26.3523422)"
299402517,True,,Rua Gilio Rezzieri,residential,False,137.468,,,"LINESTRING (-52.8524358 -26.3523981, -52.8512433 -26.3517764)"
485241412,True,,Rua Rui Barbosa,residential,False,12.398,,,"LINESTRING (-52.8524358 -26.3523981, -52.8525022 -26.3523038)"
299402517,True,,Rua Gilio Rezzieri,residential,False,8.734,,,"LINESTRING (-52.8525122 -26.3524366, -52.8524358 -26.3523981)"
485241411,True,,Rua Rui Barbosa,residential,False,92.568,,,"LINESTRING (-52.8525122 -26.3524366, -52.8520308 -26.3531486)"
285603934,False,,Travessa São Pedro,residential,True,133.075,40,,"LINESTRING (-52.847242 -26.3527121, -52.8461044 -26.3520851)"
307928168,True,,Rua Prefeito Germano Etges,residential,False,95.92399999999999,,,"LINESTRING (-52.847242 -26.3527121, -52.8476443 -26.3521209, -52.8477463 -26.3519773)"
957469694,True,,,residential,False,17.404,,,"LINESTRING (-52.847242 -26.3527121, -52.8472567 -26.3526976, -52.8472765 -26.3526893, -52.8472983 -26.3526883, -52.8473188 -26.3526949, -52.847335 -26.3527081, -52.8473443 -26.3527258, -52.8473453 -26.3527453, -52.8473379 -26.3527637)"
285604608,True,2,,tertiary,False,1.141,40,roundabout,"LINESTRING (-52.8455248 -26.3527467, -52.8455362 -26.3527477)"
485241380,True,2,Rua Coronel Bertaso,tertiary,False,65.698,40,,"LINESTRING (-52.8454605 -26.3528315, -52.8449003 -26.3525199)"
285604608,True,2,,tertiary,False,12.687999999999999,40,roundabout,"LINESTRING (-52.8454605 -26.3528315, -52.8454621 -26.3527935, -52.845486 -26.352762, -52.8455248 -26.3527467)"
299402502,True,2,Rua Ernesto Beuter,residential,False,13.619,40,,"LINESTRING (-52.8538285 -26.3530182, -52.8537608 -26.3531246)"
126302018,True,2,Rua Ernesto Beuter,residential,False,13.8,40,,"LINESTRING (-52.8536616 -26.3530747, -52.853734 -26.3529689)"
299402517,True,,Rua Gilio Rezzieri,residential,False,134.724,,,"LINESTRING (-52.8536616 -26.3530747, -52.8525122 -26.3524366)"
299402502,True,2,Rua Ernesto Beuter,residential,False,46.861,40,,"LINESTRING (-52.8537608 -26.3531246, -52.8535114 -26.3534819)"
299402517,True,,Rua Gilio Rezzieri,residential,False,11.335,,,"LINESTRING (-52.8537608 -26.3531246, -52.8536616 -26.3530747)"
485241367,True,,,secondary,False,2.454,40,roundabout,"LINESTRING (-52.8503298 -26.3532066, -52.8503343 -26.3532283)"
485241359,True,,Rua Duque de Caxias,residential,False,87.658,,,"LINESTRING (-52.8502554 -26.3532983, -52.8498056 -26.3539758)"
485241367,True,,,secondary,False,5.455,40,roundabout,"LINESTRING (-52.8502554 -26.3532983, -52.8502374 -26.3532958, -52.8502205 -26.3532896, -52.8502057 -26.35328)"
485241414,True,2,,secondary,False,1.546,40,roundabout,"LINESTRING (-52.8514833 -26.3538429, -52.8514988 -26.3538435)"
485241364,True,2,Avenida Brasil,secondary,False,134.228,40,,"LINESTRING (-52.8514078 -26.3539443, -52.8502705 -26.3532973)"
485241414,True,2,,secondary,False,15.658000000000001,40,roundabout,"LINESTRING (-52.8514078 -26.3539443, -52.8514029 -26.3539213, -52.8514061 -26.353898, -52.8514172 -26.3538767, -52.8514349 -26.3538594, -52.8514577 -26.3538478, -52.8514833 -26.3538429)"
485241361,True,1,Rua Duque de Caxias,residential,False,87.308,,,"LINESTRING (-52.8497391 -26.3539446, -52.8502057 -26.35328)"
299402512,True,,,residential,False,7.75,40,roundabout,"LINESTRING (-52.8497391 -26.3539446, -52.8497647 -26.3539482, -52.8497876 -26.353959, -52.8498056 -26.3539758)"
299402512,True,,,residential,False,9.57,40,roundabout,"LINESTRING (-52.8498056 -26.3539758, -52.8498161 -26.3539951, -52.8498198 -26.3540164, -52.8498164 -26.3540377, -52.849806 -26.3540571)"
939203723,False,,Travessa São Pedro,residential,True,45.965,40,,"LINESTRING (-52.8496663 -26.3539863, -52.8492605 -26.3537897)"
299402512,True,,,residential,False,9.068,40,roundabout,"LINESTRING (-52.8496663 -26.3539863, -52.849674 -26.3539745, -52.849684 -26.3539643, -52.8497003 -26.3539536, -52.8497191 -26.3539469, -52.8497391 -26.3539446)"
485241360,True,1,Rua Duque de Caxias,residential,False,85.607,40,,"LINESTRING (-52.8497296 -26.3540884, -52.8492923 -26.3547511)"
299402512,True,,,residential,False,7.495000000000001,40,roundabout,"LINESTRING (-52.8497296 -26.3540884, -52.8497055 -26.3540822, -52.8496846 -26.3540697, -52.8496691 -26.3540521)"
485241418,True,2,,secondary,False,2.379,40,roundabout,"LINESTRING (-52.8527833 -26.3545513, -52.8527951 -26.3545699)"
485241410,True,,Rua Rui Barbosa,residential,False,86.167,,,"LINESTRING (-52.8509664 -26.3546194, -52.8514139 -26.3539563)"
299402526,True,,,residential,False,10.817,,roundabout,"LINESTRING (-52.8509664 -26.3546194, -52.8509933 -26.3546227, -52.8510179 -26.3546329, -52.8510382 -26.3546491, -52.8510524 -26.3546698)"
299402526,True,,,residential,False,8.778,,roundabout,"LINESTRING (-52.8510524 -26.3546698, -52.8510595 -26.3546954, -52.8510573 -26.3547216, -52.8510461 -26.3547459)"
299402514,False,,Travessa São Pedro,residential,True,126.894,40,,"LINESTRING (-52.8508889 -26.3546577, -52.849806 -26.3540571)"
299402526,True,,,residential,False,9.149000000000001,,roundabout,"LINESTRING (-52.8508889 -26.3546577, -52.8509095 -26.3546374, -52.8509362 -26.3546241, -52.8509664 -26.3546194)"
485241417,True,2,Rua Ernesto Beuter,residential,False,93.766,40,,"LINESTRING (-52.8527115 -26.3546717, -52.8522447 -26.3554039)"
485241418,True,2,,secondary,False,7.5440000000000005,40,roundabout,"LINESTRING (-52.8527115 -26.3546717, -52.8526869 -26.3546666, -52.8526651 -26.3546552, -52.8526481 -26.3546385)"
299402526,True,,,residential,False,9.268,,roundabout,"LINESTRING (-52.8508832 -26.3547378, -52.8508749 -26.3547111, -52.8508769 -26.3546833, -52.8508889 -26.3546577)"
485241372,True,,,tertiary,False,1.24,40,roundabout,"LINESTRING (-52.8492923 -26.3547511, -52.8492968 -26.3547615)"
253855445,True,,Rua Rui Barbosa,residential,False,82.565,,,"LINESTRING (-52.8509548 -26.3547848, -52.8505173 -26.3554154)"
299402526,True,,,residential,False,9.178,,roundabout,"LINESTRING (-52.8509548 -26.3547848, -52.8509255 -26.3547767, -52.8509007 -26.3547604, -52.8508832 -26.3547378)"
485241371,True,1,Rua Duque de Caxias,residential,False,182.05,40,,"LINESTRING (-52.8492285 -26.3548492, -52.8482965 -26.3562574)"
485241372,True,,,tertiary,False,8.001999999999999,40,roundabout,"LINESTRING (-52.8492285 -26.3548492, -52.8492085 -26.3548479, -52.8491896 -26.3548419, -52.849173 -26.3548317, -52.84916 -26.354818)"
370024156,False,1,Travessa Adão Janceski Filho,residential,False,9.935,,,"LINESTRING (-52.8465142 -26.3553309, -52.8464377 -26.3553882)"
299402524,True,,Rua Dom Pedro II,residential,False,58.376,,,"LINESTRING (-52.8465142 -26.3553309, -52.8466342 -26.355394, -52.8470264 -26.3555857)"
299402501,True,,Rua Rui Barbosa,residential,False,83.286,,,"LINESTRING (-52.8504506 -26.3553787, -52.8508832 -26.3547378)"
485241431,True,2,Rua Coronel Bertaso,tertiary,False,7.799,,,"LINESTRING (-52.8504506 -26.3553787, -52.8505173 -26.3554154)"
299402501,True,,Rua Rui Barbosa,residential,False,14.314,,,"LINESTRING (-52.8503758 -26.3554886, -52.8504506 -26.3553787)"
958106854,True,2,Rua Coronel Bertaso,tertiary,False,133.66899999999998,40,,"LINESTRING (-52.8503758 -26.3554886, -52.8497619 -26.3551435, -52.8496264 -26.3550674, -52.8492409 -26.3548476)"
299402524,True,,Rua Dom Pedro II,residential,False,11.57,,,"LINESTRING (-52.8470264 -26.3555857, -52.8471264 -26.3556386)"
285602924,True,2,Rua Nereu Ramos,tertiary,False,78.88900000000001,,,"LINESTRING (-52.8470264 -26.3555857, -52.847237 -26.355257, -52.8474261 -26.3549733)"
299402503,True,2,Rua Nereu Ramos,tertiary,False,13.213,,,"LINESTRING (-52.8471264 -26.3556386, -52.8470553 -26.3557389)"
299402524,True,,Rua Dom Pedro II,residential,False,123.326,,,"LINESTRING (-52.8471264 -26.3556386, -52.8478886 -26.3560485, -52.8481867 -26.3562108)"
485241417,True,2,Rua Ernesto Beuter,residential,False,11.619,40,,"LINESTRING (-52.8517666 -26.3561109, -52.8517002 -26.3561968)"
485241431,True,2,Rua Coronel Bertaso,tertiary,False,131.571,,,"LINESTRING (-52.8517666 -26.3561109, -52.8528967 -26.356723)"
485241370,True,1,Rua Duque de Caxias,residential,False,181.985,,,"LINESTRING (-52.8481978 -26.3562089, -52.8485251 -26.3557363, -52.84857 -26.3556638, -52.8486122 -26.3556089, -52.84916 -26.354818)"
485241375,True,1,,residential,False,11.954,40,roundabout,"LINESTRING (-52.8481978 -26.3562089, -52.8482277 -26.3562096, -52.848256 -26.3562186, -52.8482797 -26.3562351, -52.8482965 -26.3562574)"
