osmid,oneway,lanes,name,highway,reversed,length,geometry,bridge,maxspeed
"[700008077, 128382359]",True,2,Rua do Hospício,secondary,False,15.350999999999999,"LINESTRING (-34.8839937 -8.0607289, -34.8840259 -8.060816, -34.884044 -8.0608576)",,
"[725442240, 316152190, 663552383]",True,2,Avenida Conde da Boa Vista,secondary,False,293.766,"LINESTRING (-34.8839937 -8.0607289, -34.8841732 -8.0606367, -34.884732 -8.0603491, -34.8849384 -8.0602454, -34.8850994 -8.0601649, -34.885166 -8.0601316, -34.8861881 -8.0596152, -34.886313 -8.0595507, -34.8863675 -8.0595225)",,
680964773,False,2,Avenida Conde da Boa Vista,secondary,True,87.066,"LINESTRING (-34.8839937 -8.0607289, -34.8839579 -8.0607479, -34.8838101 -8.0608264, -34.8837186 -8.060875, -34.8834066 -8.0610407, -34.8833554 -8.0610679, -34.8832967 -8.0610988)",,
54239691,True,3,Rua do Sol,secondary,False,10.755,"LINESTRING (-34.8804281 -8.0626388, -34.880472 -8.0627252)",,
"[319318745, 663038222, 663038223]",True,2,"['Avenida Conde da Boa Vista', 'Ponte Duarte Coelho']",secondary,False,148.292,"LINESTRING (-34.8804281 -8.0626388, -34.8805305 -8.0625845, -34.88055 -8.0625741, -34.8814848 -8.0620546, -34.8815531 -8.0620185, -34.8816055 -8.0619912)",yes,40
770273440,True,2,Avenida Visconde de Suassuna,secondary,False,9.225,"LINESTRING (-34.8822398 -8.0551104, -34.882312 -8.0550683)",,
770273442,True,1,Avenida Cruz Cabugá,secondary,False,13.469,"LINESTRING (-34.8822398 -8.0551104, -34.8822231 -8.0549904)",,
750487368,True,2,Rua da Matriz,tertiary,False,14.38,"LINESTRING (-34.8853577 -8.0626859, -34.8853521 -8.0625567)",,
54239701,True,1,Rua do Aragão,residential,False,70.048,"LINESTRING (-34.8853577 -8.0626859, -34.8855115 -8.0626326, -34.8858216 -8.0625183, -34.8859538 -8.0624659)",,
128149581,True,3,Rua da Saudade,residential,False,167.815,"LINESTRING (-34.8811744 -8.0587386, -34.881979 -8.0600204)",,30
967979813,True,4,Rua Princesa Isabel,secondary,False,80.271,"LINESTRING (-34.8811744 -8.0587386, -34.8805644 -8.059134)",,40
382149000,True,3,Rua do Sol,secondary,False,16.517,"LINESTRING (-34.880472 -8.0627252, -34.8805431 -8.062856)",,
316156841,True,2,Rua Doutor José Mariano,secondary,False,10.941,"LINESTRING (-34.8816595 -8.0620738, -34.8816286 -8.0620269, -34.8816055 -8.0619912)",,
"[663038224, 319318743, 319318744]",True,2,"['Avenida Conde da Boa Vista', 'Ponte Duarte Coelho']",secondary,False,149.48,"LINESTRING (-34.8816595 -8.0620738, -34.8816036 -8.0621014, -34.8815302 -8.0621381, -34.8805992 -8.0626527, -34.8805743 -8.062666, -34.880472 -8.0627252)",yes,40
700008076,False,2,Avenida Conde da Boa Vista,secondary,False,72.894,"LINESTRING (-34.8816595 -8.0620738, -34.8817778 -8.062016, -34.8817896 -8.0620098, -34.8822491 -8.0617756)",,
262267980,True,3,Rua da Aurora,secondary,False,9.817,"LINESTRING (-34.8808718 -8.0608531, -34.8808238 -8.0607787)",,
128149773,True,2,Rua do Riachuelo,secondary,False,76.149,"LINESTRING (-34.8808238 -8.0607787, -34.8808422 -8.0607684, -34.8814046 -8.0604069)",,30
128149799,True,1,Rua do Riachuelo,tertiary,False,80.448,"LINESTRING (-34.8868893 -8.0576094, -34.8862609 -8.0579786)",,
316707912,True,,Rua Bispo Cardoso Ayres,residential,False,121.825,"LINESTRING (-34.8868893 -8.0576094, -34.8863282 -8.0567248, -34.8863008 -8.0566816)",,
968239741,True,3,Rua Gervásio Pires,tertiary,False,116.669,"LINESTRING (-34.8856703 -8.0583162, -34.8861985 -8.0592258)",,
128149799,True,1,Rua do Riachuelo,tertiary,False,250.9,"LINESTRING (-34.8856703 -8.0583162, -34.8847618 -8.0586752, -34.8835455 -8.0591316)",,
656128314,True,,Rua da União,residential,False,169.087,"LINESTRING (-34.8805644 -8.059134, -34.8806401 -8.0592487, -34.8814046 -8.0604069)",,
316218104,True,2,Rua Gervásio Pires,tertiary,False,115.685,"LINESTRING (-34.8864446 -8.0596349, -34.8870001 -8.060518)",,
"[725442250, 725442239]",True,2,Avenida Conde da Boa Vista,secondary,False,297.218,"LINESTRING (-34.8864446 -8.0596349, -34.8863469 -8.0596851, -34.8852573 -8.0602435, -34.8844056 -8.0606738, -34.8842077 -8.0607735, -34.8841643 -8.0607958, -34.8841554 -8.0608004, -34.884044 -8.0608576)",,
129088277,True,3,Avenida Visconde de Suassuna,secondary,False,79.327,"LINESTRING (-34.8832875 -8.0544901, -34.8839023 -8.0541181)",,
128161933,True,2,Rua Gervásio Pires,tertiary,False,375.59799999999996,"LINESTRING (-34.8832875 -8.0544901, -34.8836231 -8.0550314, -34.8850721 -8.0573689)",,
128161933,True,2,Rua Gervásio Pires,tertiary,False,124.23,"LINESTRING (-34.8850721 -8.0573689, -34.8851095 -8.0574281, -34.8856703 -8.0583162)",,
316707927,True,2,Rua do Príncipe,secondary,False,165.584,"LINESTRING (-34.8850721 -8.0573689, -34.8849826 -8.0574129, -34.8842733 -8.0577612, -34.883978 -8.0578139, -34.8836658 -8.0578196)",,
649368024,True,2,Avenida Manoel Borba,secondary,False,82.21700000000001,"LINESTRING (-34.8853521 -8.0625567, -34.8854331 -8.0624867, -34.8856692 -8.0622827, -34.8857428 -8.0622119, -34.8859009 -8.0620558)",,
656119805,True,1,Rua Rosário da Boa Vista,residential,False,66.231,"LINESTRING (-34.8873992 -8.0618209, -34.8870553 -8.0613322)",,
"[129736369, 967972501]",True,1,"['Rua Rosário da Boa Vista', 'Rua Velha']",residential,False,174.421,"LINESTRING (-34.8873992 -8.0618209, -34.8876724 -8.0621805, -34.8876763 -8.0621855, -34.8878278 -8.0623654, -34.8871526 -8.0629347)",,30
680965544,True,3,Rua Princesa Isabel,secondary,False,69.34899999999999,"LINESTRING (-34.8817014 -8.058397, -34.8812555 -8.058686, -34.8811744 -8.0587386)",,
