osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,width
507459423,False,,Rua José dos Santos,residential,,True,115.65299999999999,"LINESTRING (-38.9652741 -6.9403687, -38.9652614 -6.9403063, -38.9652599 -6.9403006, -38.9652579 -6.9402956, -38.9652392 -6.9402543, -38.9652275 -6.9402313, -38.9651246 -6.9400383, -38.9650505 -6.9398925, -38.9649952 -6.9397763, -38.9649244 -6.93962, -38.9648519 -6.93942)",1,
507459423,False,,Rua José dos Santos,residential,,False,115.65299999999998,"LINESTRING (-38.9648519 -6.93942, -38.9649244 -6.93962, -38.9649952 -6.9397763, -38.9650505 -6.9398925, -38.9651246 -6.9400383, -38.9652275 -6.9402313, -38.9652392 -6.9402543, -38.9652579 -6.9402956, -38.9652599 -6.9403006, -38.9652614 -6.9403063, -38.9652741 -6.9403687)",1,
816962627,False,CE-153,Rua José dos Santos,tertiary,,True,59.7,"LINESTRING (-38.9658713 -6.9441954, -38.9657955 -6.9436638)",,
"[1217875976, 1217875979]",False,CE-153,"['Rua José dos Santos', 'Avenida João Joaquim dos Santos']",tertiary,,True,118.142,"LINESTRING (-38.9658713 -6.9441954, -38.9659253 -6.944627, -38.9659256 -6.9446297, -38.9659258 -6.9446321, -38.9659425 -6.9448306, -38.9659488 -6.944959, -38.9659558 -6.9450875, -38.9659573 -6.9452535)",,
1217875978,False,,,residential,,False,46.0,"LINESTRING (-38.9658713 -6.9441954, -38.9662604 -6.9441412, -38.966284 -6.9441379)",,
1202601609,False,,Rua General Sampaio,residential,,True,21.751,"LINESTRING (-38.9690578 -6.9437704, -38.9692505 -6.9437295)",,
1217875975,False,,Travessa Antonio Pinto,residential,,False,23.214,"LINESTRING (-38.9690578 -6.9437704, -38.9690398 -6.9435624)",,
1201166965,False,,Rua General Sampaio,residential,,True,115.446,"LINESTRING (-38.9690578 -6.9437704, -38.9684171 -6.9439063, -38.968035 -6.9439874)",,
129698737,False,CE-288,Rua Antônio Pio de Castro,primary,50,False,46.85,"LINESTRING (-38.9662384 -6.9434632, -38.9666598 -6.9434128)",,
157909036,False,CE-288,Rua Antônio Pio de Castro,primary,50,True,50.954,"LINESTRING (-38.9662384 -6.9434632, -38.9657788 -6.9435061)",,
1190714727,False,,Rua Coronel Xavier,residential,,True,53.634,"LINESTRING (-38.9662384 -6.9434632, -38.9662718 -6.9439444)",,
553543323,True,,Rua Coronel Xavier,residential,,False,34.87,"LINESTRING (-38.9661261 -6.9426828, -38.9661794 -6.9429919)",,
1190720308,True,,Travessa Marçal Pinto,residential,,False,43.651,"LINESTRING (-38.9661261 -6.9426828, -38.965738 -6.9427582)",1,3
507452321,False,,Rua General Tibúrcio,residential,,False,42.593,"LINESTRING (-38.9658924 -6.9413753, -38.9662673 -6.9412846)",,
507452321,False,,Rua General Tibúrcio,residential,,True,44.79,"LINESTRING (-38.9658924 -6.9413753, -38.9654973 -6.9414671)",,
553543323,True,,Rua Coronel Xavier,residential,,False,105.539,"LINESTRING (-38.9658924 -6.9413753, -38.9660602 -6.9423097)",,
1190715180,False,,Rua Coronel Xavier,residential,,False,64.814,"LINESTRING (-38.9658924 -6.9413753, -38.9657749 -6.9408042)",,
816962622,False,,Avenida Santos Dumont,residential,,False,40.463,"LINESTRING (-38.9660849 -6.940352, -38.9661448 -6.940711)",,
292603916,False,,Rua João de Sá Cavalcante,residential,,False,57.455,"LINESTRING (-38.9661448 -6.940711, -38.9666514 -6.9405923)",,
292603916,False,,Rua João de Sá Cavalcante,residential,,True,42.124,"LINESTRING (-38.9661448 -6.940711, -38.9657749 -6.9408042)",,
816962622,False,,Avenida Santos Dumont,residential,,False,65.199,"LINESTRING (-38.9661448 -6.940711, -38.9662673 -6.9412846)",,
816962622,False,,Avenida Santos Dumont,residential,,True,40.463,"LINESTRING (-38.9661448 -6.940711, -38.9660849 -6.940352)",,
507452321,False,,Rua General Tibúrcio,residential,,False,60.07,"LINESTRING (-38.9662673 -6.9412846, -38.9668018 -6.941183)",,
507452321,False,,Rua General Tibúrcio,residential,,True,42.593,"LINESTRING (-38.9662673 -6.9412846, -38.9658924 -6.9413753)",,
816962622,False,,Avenida Santos Dumont,residential,,False,46.458,"LINESTRING (-38.9662673 -6.9412846, -38.966336 -6.9416968)",,
816962622,False,,Avenida Santos Dumont,residential,,True,65.199,"LINESTRING (-38.9662673 -6.9412846, -38.9661448 -6.940711)",,
1190714727,False,,Rua Coronel Xavier,residential,,False,53.634,"LINESTRING (-38.9662718 -6.9439444, -38.9662384 -6.9434632)",,
"[292603921, 1157674275]",False,,Rua São Vicente,residential,,False,92.61799999999998,"LINESTRING (-38.9662718 -6.9439444, -38.9668083 -6.9438385, -38.9669079 -6.9438188, -38.9669408 -6.9438062, -38.9669663 -6.9437922, -38.9669844 -6.9437756, -38.9669928 -6.9437514, -38.9669808 -6.9436772)",,
1190714420,True,,Rua Coronel Xavier,residential,,False,21.566,"LINESTRING (-38.9662718 -6.9439444, -38.9662781 -6.9440792, -38.9662799 -6.9441019, -38.966284 -6.9441379)",1,
507452325,False,,Praça da Matriz,residential,,True,35.597,"LINESTRING (-38.966906 -6.9433658, -38.9669808 -6.9436772)",,
129698737,False,CE-288,Rua Antônio Pio de Castro,primary,50,False,34.196,"LINESTRING (-38.966906 -6.9433658, -38.9671715 -6.9433067, -38.9671841 -6.9433009, -38.967202 -6.9432853)",,
129698737,False,CE-288,Rua Antônio Pio de Castro,primary,50,True,20.983,"LINESTRING (-38.966906 -6.9433658, -38.9668094 -6.9433875, -38.9667196 -6.9434025)",,
292603922,False,,Rua Sebastião Alves Pereira,residential,,True,7.19,"LINESTRING (-38.9682843 -6.9457251, -38.9682785 -6.9456607)",,
507452327,False,,Rua Sebastião Alves Pereira,residential,,False,52.097,"LINESTRING (-38.9676036 -6.9428059, -38.9674987 -6.9423491)",,
507452327,False,,Rua Sebastião Alves Pereira,residential,,True,34.251999999999995,"LINESTRING (-38.9676036 -6.9428059, -38.9676706 -6.9430513, -38.9676938 -6.9430999)",,
507452327,False,,Rua Sebastião Alves Pereira,residential,,True,67.758,"LINESTRING (-38.9672571 -6.9411058, -38.9673811 -6.9417026)",,
507452321,False,,Rua General Tibúrcio,residential,,False,95.70700000000001,"LINESTRING (-38.9672571 -6.9411058, -38.9679745 -6.9409584, -38.9680247 -6.9409486, -38.968072 -6.9409402, -38.9681068 -6.9409346)",,
507452321,False,,Rua General Tibúrcio,residential,,True,50.984,"LINESTRING (-38.9672571 -6.9411058, -38.9670679 -6.9411382, -38.9668018 -6.941183)",,
507452327,False,,Rua Sebastião Alves Pereira,residential,,False,71.64399999999999,"LINESTRING (-38.9672571 -6.9411058, -38.9671068 -6.940526, -38.967103 -6.9405033, -38.9671037 -6.9404807)",,
292603916,False,,Rua João de Sá Cavalcante,residential,,False,101.68,"LINESTRING (-38.9671037 -6.9404807, -38.9673357 -6.9404128, -38.9676254 -6.9403416, -38.9678152 -6.9402963, -38.9679961 -6.9402549)",,
292603916,False,,Rua João de Sá Cavalcante,residential,,True,51.468,"LINESTRING (-38.9671037 -6.9404807, -38.9669381 -6.9405146, -38.9666514 -6.9405923)",,
"[1190708177, 1193566822, 507452327]",False,,Rua Sebastião Alves Pereira,"['residential', 'living_street']",,False,95.35799999999999,"LINESTRING (-38.9671037 -6.9404807, -38.9671081 -6.9404621, -38.9671095 -6.9404428, -38.9671032 -6.9403937, -38.9670945 -6.9403136, -38.967092 -6.9402827, -38.9670901 -6.9402194, -38.9670932 -6.9402019, -38.9670991 -6.9401864, -38.9671062 -6.9401726, -38.9671162 -6.9401545, -38.9671257 -6.9401322, -38.9671523 -6.9400601, -38.9671579 -6.9400426, -38.9671759 -6.9399859, -38.9671988 -6.9398978, -38.9672085 -6.9398536, -38.9672194 -6.9397931, -38.9672256 -6.9397518, -38.9672272 -6.939734, -38.9672274 -6.9397165, -38.9672262 -6.9396891, -38.9672239 -6.9396658, -38.9672218 -6.9396461)",,
507452327,False,,Rua Sebastião Alves Pereira,residential,,True,71.644,"LINESTRING (-38.9671037 -6.9404807, -38.967103 -6.9405033, -38.9671068 -6.940526, -38.9672571 -6.9411058)",,
292603916,False,,Rua João de Sá Cavalcante,residential,,False,53.114999999999995,"LINESTRING (-38.9679961 -6.9402549, -38.968121 -6.9402504, -38.9682256 -6.940253, -38.9683503 -6.9402717, -38.968473 -6.9402977)",,
292603916,False,,Rua João de Sá Cavalcante,residential,,True,101.68,"LINESTRING (-38.9679961 -6.9402549, -38.9678152 -6.9402963, -38.9676254 -6.9403416, -38.9673357 -6.9404128, -38.9671037 -6.9404807)",,
292603923,False,,Travessa General Tibúrcio,residential,,False,76.63199999999999,"LINESTRING (-38.9679961 -6.9402549, -38.9680056 -6.9403535, -38.9680177 -6.9404587, -38.9680311 -6.9405559, -38.9680499 -6.9406531, -38.96807 -6.9407636, -38.9681068 -6.9409346)",,
292603923,False,,Travessa General Tibúrcio,residential,,True,38.501,"LINESTRING (-38.9681797 -6.9412732, -38.9681068 -6.9409346)",,
292603924,False,,Travessa Antonio Pinto,residential,,True,91.391,"LINESTRING (-38.9689937 -6.942991, -38.968965 -6.9421696)",,
507452326,True,CE-288,Avenida Antônio Ricardo,primary,,False,111.864,"LINESTRING (-38.9689937 -6.942991, -38.9700055 -6.9429336)",,
1192938535,False,,Travessa Antonio Pinto,residential,,False,8.803,"LINESTRING (-38.9689937 -6.942991, -38.9690014 -6.9430698)",,
507452324,False,,Rua São Vicente,residential,,False,128.113,"LINESTRING (-38.9679069 -6.9436295, -38.9679481 -6.9436139, -38.9681051 -6.9435739, -38.9683665 -6.9435172, -38.968511 -6.943493, -38.9685414 -6.9434878, -38.9685886 -6.9434811, -38.9686172 -6.9434782, -38.9686387 -6.9434774, -38.9686578 -6.9434782, -38.9686879 -6.9434807, -38.9687075 -6.9434826, -38.9687237 -6.9434847, -38.9687415 -6.9434877, -38.9687967 -6.9434998, -38.968834 -6.9435094, -38.968878 -6.9435221, -38.9689275 -6.9435359, -38.9690007 -6.9435577, -38.9690175 -6.9435606, -38.96902 -6.9435609, -38.9690261 -6.9435616, -38.9690327 -6.9435622, -38.9690368 -6.9435624, -38.9690398 -6.9435624)",,
"[788798904, 292603926]",False,,Rua São Vicente,residential,,True,101.423,"LINESTRING (-38.9679069 -6.9436295, -38.9673828 -6.9437917, -38.9674535 -6.9441521)",,
1190710007,False,,Rua Sebastião Alves Pereira,residential,,True,42.26,"LINESTRING (-38.9679069 -6.9436295, -38.9679127 -6.9436391, -38.9679215 -6.9436622, -38.968035 -6.9439874)",,
1190710544,False,,Rua Sebastião Alves Pereira,residential,,False,28.621000000000002,"LINESTRING (-38.9679069 -6.9436295, -38.9678973 -6.9436195, -38.9678892 -6.9436117, -38.9678808 -6.943603, -38.9678731 -6.9435922, -38.9678672 -6.9435811, -38.9678007 -6.9433981)",2,
1192938534,False,,Travessa Antonio Pinto,residential,,True,54.938,"LINESTRING (-38.9690398 -6.9435624, -38.9690014 -6.9430698)",,
1217875975,False,,Travessa Antonio Pinto,residential,,True,23.214,"LINESTRING (-38.9690398 -6.9435624, -38.9690578 -6.9437704)",,
507452324,False,,Rua São Vicente,residential,,True,128.11299999999997,"LINESTRING (-38.9690398 -6.9435624, -38.9690368 -6.9435624, -38.9690327 -6.9435622, -38.9690261 -6.9435616, -38.96902 -6.9435609, -38.9690175 -6.9435606, -38.9690007 -6.9435577, -38.9689275 -6.9435359, -38.968878 -6.9435221, -38.968834 -6.9435094, -38.9687967 -6.9434998, -38.9687415 -6.9434877, -38.9687237 -6.9434847, -38.9687075 -6.9434826, -38.9686879 -6.9434807, -38.9686578 -6.9434782, -38.9686387 -6.9434774, -38.9686172 -6.9434782, -38.9685886 -6.9434811, -38.9685414 -6.9434878, -38.968511 -6.943493, -38.9683665 -6.9435172, -38.9681051 -6.9435739, -38.9679481 -6.9436139, -38.9679069 -6.9436295)",,
1217875974,False,,Rua São Vicente,residential,,False,108.248,"LINESTRING (-38.9690398 -6.9435624, -38.9690422 -6.9435622, -38.9690447 -6.9435618, -38.9690481 -6.943561, -38.9690541 -6.9435598, -38.9690603 -6.9435589, -38.9690646 -6.9435584, -38.969074 -6.943558, -38.9691024 -6.9435583, -38.9691379 -6.9435615, -38.969169 -6.9435643, -38.9691983 -6.9435662, -38.9692295 -6.943566, -38.9692776 -6.943565, -38.9693555 -6.9435609, -38.970018 -6.9435145)",,
507452323,True,,Rua 7 de Setembro,residential,,False,111.789,"LINESTRING (-38.9699768 -6.9421257, -38.968965 -6.9421696)",,
788798902,False,,Rua Coronel Botelho Leite,residential,,True,40.39,"LINESTRING (-38.9699768 -6.9421257, -38.9699926 -6.9424886)",,
1190715842,False,,Rua 7 de Setembro,residential,,True,17.461,"LINESTRING (-38.9699768 -6.9421257, -38.9701347 -6.9421162)",,
292603924,False,,Travessa Antonio Pinto,residential,,False,91.391,"LINESTRING (-38.968965 -6.9421696, -38.9689937 -6.942991)",,
292603924,False,,Travessa Antonio Pinto,residential,,True,64.687,"LINESTRING (-38.968965 -6.9421696, -38.968952 -6.941588)",,
507452323,True,,Rua 7 de Setembro,residential,,False,164.269,"LINESTRING (-38.968965 -6.9421696, -38.9674786 -6.9422426)",,
507452327,False,,Rua Sebastião Alves Pereira,residential,,False,17.958,"LINESTRING (-38.9674786 -6.9422426, -38.9674365 -6.9420866)",,
507452327,False,,Rua Sebastião Alves Pereira,residential,,True,12.048,"LINESTRING (-38.9674786 -6.9422426, -38.9674987 -6.9423491)",,
553543324,True,,Rua José dos Santos,residential,,False,33.131,"LINESTRING (-38.9657655 -6.9430549, -38.965738 -6.9427582)",1,
1190721770,True,,Travessa Monsenhor Vicente Pinto,residential,,False,46.22,"LINESTRING (-38.9657655 -6.9430549, -38.9661794 -6.9429919)",1,3
553543323,True,,Rua Coronel Xavier,residential,,False,52.809,"LINESTRING (-38.9661794 -6.9429919, -38.9662384 -6.9434632)",,
1190721770,True,,Travessa Monsenhor Vicente Pinto,residential,,False,43.755,"LINESTRING (-38.9661794 -6.9429919, -38.9665718 -6.9429361)",1,3
292603928,True,,Travessa Monsenhor Vicente Pinto,residential,,False,53.271,"LINESTRING (-38.9666378 -6.9429287, -38.9671145 -6.9428539)",,
816962621,True,,Avenida Santos Dumont,residential,,False,22.876,"LINESTRING (-38.9666378 -6.9429287, -38.9666708 -6.9431318)",,
292603928,True,,Travessa Monsenhor Vicente Pinto,residential,,False,41.728,"LINESTRING (-38.9672268 -6.9428363, -38.9676036 -6.9428059)",,
1191223422,False,,Rua Boa Vista,residential,,False,47.003,"LINESTRING (-38.9672268 -6.9428363, -38.967137 -6.9424574, -38.9671282 -6.9424251)",,
292603929,True,,Rua Boa Vista,residential,,False,67.748,"LINESTRING (-38.9668018 -6.941183, -38.9666514 -6.9405923)",,
507452321,False,,Rua General Tibúrcio,residential,,True,60.07,"LINESTRING (-38.9668018 -6.941183, -38.9662673 -6.9412846)",,
507452321,False,,Rua General Tibúrcio,residential,,False,50.984,"LINESTRING (-38.9668018 -6.941183, -38.9670679 -6.9411382, -38.9672571 -6.9411058)",,
292603916,False,,Rua João de Sá Cavalcante,residential,,True,57.455,"LINESTRING (-38.9666514 -6.9405923, -38.9661448 -6.940711)",,
1191223527,False,,Rua Boa Vista,residential,,False,35.637,"LINESTRING (-38.9666514 -6.9405923, -38.9665919 -6.9402773)",,
292603916,False,,Rua João de Sá Cavalcante,residential,,False,51.468,"LINESTRING (-38.9666514 -6.9405923, -38.9669381 -6.9405146, -38.9671037 -6.9404807)",,
1191223527,False,,Rua Boa Vista,residential,,True,35.637,"LINESTRING (-38.9665919 -6.9402773, -38.9666514 -6.9405923)",,
292603930,True,,Travessa Vicente Leite,residential,,False,42.375,"LINESTRING (-38.9660602 -6.9423097, -38.9656843 -6.9423871)",1,
553543323,True,,Rua Coronel Xavier,residential,,False,42.12,"LINESTRING (-38.9660602 -6.9423097, -38.9661261 -6.9426828)",,
292603930,True,,Travessa Vicente Leite,residential,,False,6.73,"LINESTRING (-38.9664889 -6.9422295, -38.966429 -6.9422408)",1,
816962621,True,,Avenida Santos Dumont,residential,,False,20.707,"LINESTRING (-38.9664889 -6.9422295, -38.9665277 -6.9424117)",,
292603929,True,,Rua Boa Vista,residential,,False,109.861,"LINESTRING (-38.9670452 -6.942141, -38.9668018 -6.941183)",,
292603930,True,,Travessa Vicente Leite,residential,,False,62.188,"LINESTRING (-38.9670452 -6.942141, -38.9664889 -6.9422295)",1,
1190716825,False,,Travessa Vicente Leite,residential,,False,43.613,"LINESTRING (-38.9670452 -6.942141, -38.9674365 -6.9420866)",,
1191223422,False,,Rua Boa Vista,residential,,True,32.892,"LINESTRING (-38.9670452 -6.942141, -38.9671282 -6.9424251)",,
507452327,False,,Rua Sebastião Alves Pereira,residential,,False,43.135,"LINESTRING (-38.9674365 -6.9420866, -38.9673811 -6.9417026)",,
507452327,False,,Rua Sebastião Alves Pereira,residential,,True,17.958,"LINESTRING (-38.9674365 -6.9420866, -38.9674786 -6.9422426)",,
1190716825,False,,Travessa Vicente Leite,residential,,True,43.613,"LINESTRING (-38.9674365 -6.9420866, -38.9670452 -6.942141)",,
292603932,False,,Rua Santa Maria,residential,,False,173.864,"LINESTRING (-38.9673811 -6.9417026, -38.968952 -6.941588)",,
507452327,False,,Rua Sebastião Alves Pereira,residential,,False,67.758,"LINESTRING (-38.9673811 -6.9417026, -38.9672571 -6.9411058)",,
507452327,False,,Rua Sebastião Alves Pereira,residential,,True,43.135,"LINESTRING (-38.9673811 -6.9417026, -38.9674365 -6.9420866)",,
292603924,False,,Travessa Antonio Pinto,residential,,False,64.687,"LINESTRING (-38.968952 -6.941588, -38.968965 -6.9421696)",,
292603932,False,,Rua Santa Maria,residential,,False,127.005,"LINESTRING (-38.968952 -6.941588, -38.9701011 -6.9415294)",,
292603932,False,,Rua Santa Maria,residential,,True,173.864,"LINESTRING (-38.968952 -6.941588, -38.9673811 -6.9417026)",,
1192938533,False,,Travessa Antonio Pinto,residential,,True,62.261,"LINESTRING (-38.968952 -6.941588, -38.9689462 -6.9410281)",,
292603932,False,,Rua Santa Maria,residential,,False,9.468,"LINESTRING (-38.9701011 -6.9415294, -38.9701866 -6.9415226)",,
292603932,False,,Rua Santa Maria,residential,,True,127.005,"LINESTRING (-38.9701011 -6.9415294, -38.968952 -6.941588)",,
1131145584,False,,Rua Coronel Botelho Leite,residential,,False,65.355,"LINESTRING (-38.9701011 -6.9415294, -38.9701347 -6.9421162)",,
553543327,False,,Rua Doutor Guedes Martins,residential,,False,77.897,"LINESTRING (-38.9706591 -6.9448118, -38.9706448 -6.9441114)",,
292603933,False,,Rua Damião Teodósio,residential,,False,68.967,"LINESTRING (-38.9706591 -6.9448118, -38.9709061 -6.9447929, -38.9709846 -6.9447876, -38.9710241 -6.9447869, -38.9711422 -6.9447877, -38.9711938 -6.9447888, -38.9712829 -6.9447925)",,
