osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,bridge
464828602,False,RN-003,Avenida Rudson Lisboa,secondary,True,13.051,"LINESTRING (-35.2064596 -6.2679794, -35.2063577 -6.2680387)",,
250939053,False,,Rua Davi Simonetti,residential,False,198.786,"LINESTRING (-35.2064596 -6.2679794, -35.2065816 -6.2680147, -35.2066715 -6.2680414, -35.2067841 -6.2680707, -35.2069343 -6.2680867, -35.2070751 -6.2680907, -35.2075553 -6.2680654, -35.2079502 -6.2680334, -35.2082299 -6.2679494)",,
250939057,False,RN-003,Rua Doutor Antônio de Sousa,secondary,False,111.838,"LINESTRING (-35.2064596 -6.2679794, -35.2062403 -6.2676848, -35.2061827 -6.2675922, -35.2059899 -6.2670976)",,
671363140,False,RN-003,Rua Clementino Câmara,secondary,False,26.392,"LINESTRING (-35.2054954 -6.2661777, -35.2052692 -6.2661017)",2,
250939057,False,RN-003,Rua Doutor Antônio de Sousa,secondary,True,110.75399999999999,"LINESTRING (-35.2054954 -6.2661777, -35.2057099 -6.2665483, -35.2059057 -6.2669123, -35.2059715 -6.2670536)",,
671363139,True,RN-003,Rua Clementino Câmara,secondary,False,83.733,"LINESTRING (-35.2054954 -6.2661777, -35.2056201 -6.2662064, -35.2057629 -6.2662591, -35.2059627 -6.2663504, -35.2061907 -6.266469)",,
251114257,False,RN-003,Rua Luís Belarmino da Costa,secondary,False,16.795,"LINESTRING (-35.2100478 -6.2661093, -35.2100917 -6.2659647)",2,
"[930814273, 31519669]",True,,Rua Doutor João Pinheiro,tertiary,False,80.838,"LINESTRING (-35.2100478 -6.2661093, -35.2098861 -6.2661884, -35.2097145 -6.2662724, -35.2093913 -6.2664297)",,
251114259,True,,Rua Doutor João Pinheiro,tertiary,False,11.49,"LINESTRING (-35.2074902 -6.2670945, -35.2075894 -6.2670636)",,
250939054,True,RN-003,Rua Clementino Câmara,secondary,False,130.08800000000002,"LINESTRING (-35.2061907 -6.266469, -35.2064797 -6.266507, -35.2067547 -6.266499, -35.2070658 -6.2664924, -35.2073649 -6.2664884)",,
250939058,True,,Rua Doutor Joaquim de Almeida,tertiary,False,145.90599999999998,"LINESTRING (-35.2061907 -6.266469, -35.2064046 -6.2665883, -35.2066889 -6.2667616, -35.2067788 -6.266807, -35.2068391 -6.2668316, -35.2069022 -6.2668503, -35.2069927 -6.2668683, -35.2072053 -6.2668949, -35.2072596 -6.2669029, -35.2073139 -6.2669143, -35.2073635 -6.2669283, -35.2074011 -6.2669443)",,
189617077,True,RN-003,Rua Coronel Manoel Duarte,secondary,False,190.688,"LINESTRING (-35.2073649 -6.2664884, -35.2074835 -6.266451, -35.2077075 -6.2663717, -35.2081863 -6.2661677, -35.2089567 -6.2658298)",,
"[920569996, 189617381]",False,,Travessa São Miguel,residential,True,120.25,"LINESTRING (-35.2073649 -6.2664884, -35.2073038 -6.266389, -35.207224 -6.2662524, -35.2071791 -6.2661777, -35.2071328 -6.2661111, -35.2069438 -6.2658718, -35.2067292 -6.2656138)",,
