osmid,oneway,highway,reversed,length,geometry,lanes,ref,name,maxspeed,junction
41756040,False,residential,False,33.51,"LINESTRING (-51.2728001 -29.8486722, -51.2728279 -29.8489726)",,,Rua das Goiabeiras,,
41756040,False,residential,False,78.166,"LINESTRING (-51.2732834 -29.8510533, -51.2734893 -29.8517332)",,,Rua das Goiabeiras,,
41756040,False,residential,True,149.04,"LINESTRING (-51.2732834 -29.8510533, -51.2729328 -29.8497479)",,,Rua das Goiabeiras,,
698811717,False,residential,True,100.826,"LINESTRING (-51.2732834 -29.8510533, -51.2722798 -29.8513073)",,,Rua Tangerina,,
"[698811717, 41756055]",False,residential,False,85.11699999999999,"LINESTRING (-51.2732834 -29.8510533, -51.2733275 -29.8510641, -51.2733891 -29.8510734, -51.2734399 -29.8510591, -51.2741117 -29.8508325)",,,Rua Tangerina,,
41756040,False,residential,True,78.166,"LINESTRING (-51.2734893 -29.8517332, -51.2732834 -29.8510533)",,,Rua das Goiabeiras,,
41756041,False,residential,False,86.773,"LINESTRING (-51.2735761 -29.8487629, -51.2737538 -29.8495279)",,,Rua Limoeiros,,
41756248,False,residential,False,75.833,"LINESTRING (-51.2735761 -29.8487629, -51.2728279 -29.8489726)",,,Rua Butiás,,
41756248,False,residential,True,102.02,"LINESTRING (-51.2735761 -29.8487629, -51.2745995 -29.8485308)",,,Rua Butiás,,
41756041,False,residential,True,149.115,"LINESTRING (-51.2741117 -29.8508325, -51.2737538 -29.8495279)",,,Rua Limoeiros,,
41756055,False,residential,False,82.199,"LINESTRING (-51.2741117 -29.8508325, -51.2749099 -29.8505733)",,,Rua Tangerina,,
41756041,False,residential,False,192.00199999999998,"LINESTRING (-51.2741117 -29.8508325, -51.2743685 -29.8517224, -51.2743977 -29.8518202, -51.2744245 -29.8519318, -51.274396 -29.8521214, -51.2744149 -29.8525242)",,,Rua Limoeiros,,
"[698811717, 41756055]",False,residential,True,85.11699999999999,"LINESTRING (-51.2741117 -29.8508325, -51.2734399 -29.8510591, -51.2733891 -29.8510734, -51.2733275 -29.8510641, -51.2732834 -29.8510533)",,,Rua Tangerina,,
35764234,False,residential,True,190.746,"LINESTRING (-51.2799738 -29.8504943, -51.2805985 -29.8521219)",,,Rua Doutor Lourenço Zaccaro,,
167907110,False,residential,False,73.041,"LINESTRING (-51.2799738 -29.8504943, -51.2792508 -29.8506899)",,,Rua Concórdia,,
35764234,False,residential,False,118.463,"LINESTRING (-51.2799738 -29.8504943, -51.279805 -29.8499777, -51.2797054 -29.8494564)",,,Rua Doutor Lourenço Zaccaro,,
35764234,False,residential,False,14.498,"LINESTRING (-51.280646 -29.8522456, -51.2805985 -29.8521219)",,,Rua Doutor Lourenço Zaccaro,,
41756241,False,residential,True,75.423,"LINESTRING (-51.280646 -29.8522456, -51.2798981 -29.8524439)",,,Rua Valdemar Vicente da Costa,,
35764234,False,residential,True,73.135,"LINESTRING (-51.280646 -29.8522456, -51.2807235 -29.8524811, -51.280786 -29.8526807, -51.2808122 -29.852774, -51.2808165 -29.8528839)",,,Rua Doutor Lourenço Zaccaro,,
956484014,True,secondary,False,43.82,"LINESTRING (-51.2780219 -29.8453041, -51.2781196 -29.8453994, -51.278194 -29.84545, -51.2783814 -29.8455374)",,,,,
41756040,False,residential,True,33.51,"LINESTRING (-51.2728279 -29.8489726, -51.2728001 -29.8486722)",,,Rua das Goiabeiras,,
41756248,False,residential,True,75.833,"LINESTRING (-51.2728279 -29.8489726, -51.2735761 -29.8487629)",,,Rua Butiás,,
41756040,False,residential,False,86.93299999999999,"LINESTRING (-51.2728279 -29.8489726, -51.2728535 -29.8493462, -51.2729328 -29.8497479)",,,Rua das Goiabeiras,,
41756248,False,residential,False,102.02,"LINESTRING (-51.2745995 -29.8485308, -51.2735761 -29.8487629)",,,Rua Butiás,,
41872940,False,residential,False,139.59,"LINESTRING (-51.2731008 -29.8533376, -51.2745143 -29.8530674)",,,Rua João Antônio de Oliveira,,
740552972,False,tertiary,False,59.114,"LINESTRING (-51.2731008 -29.8533376, -51.2728793 -29.8528419)",,,Avenida Santa Rita,,
41872940,False,residential,True,139.59,"LINESTRING (-51.2745143 -29.8530674, -51.2731008 -29.8533376)",,,Rua João Antônio de Oliveira,,
41756041,False,residential,True,61.169,"LINESTRING (-51.2745143 -29.8530674, -51.274448 -29.8527379, -51.2744149 -29.8525242)",,,Rua Limoeiros,,
41872940,False,residential,False,92.606,"LINESTRING (-51.2745143 -29.8530674, -51.2748859 -29.853131, -51.2750536 -29.8531201, -51.2754549 -29.8530343)",,,Rua João Antônio de Oliveira,,
41872940,False,residential,True,107.924,"LINESTRING (-51.2765174 -29.8527296, -51.2754549 -29.8530343)",,,Rua João Antônio de Oliveira,,
301942765,False,residential,True,70.771,"LINESTRING (-51.2765174 -29.8527296, -51.2768941 -29.8532758)",,,Rua das Cerejeiras,,
301942765,False,residential,False,143.018,"LINESTRING (-51.2765174 -29.8527296, -51.2762564 -29.8521156, -51.2760689 -29.8515051)",,,Rua das Cerejeiras,,
41873012,True,residential,False,325.169,"LINESTRING (-51.276358 -29.8463004, -51.2761104 -29.8464995, -51.2759415 -29.8465945, -51.2754915 -29.8467359, -51.2735284 -29.8472962, -51.2732425 -29.8473208)",,,,,
330418754,True,trunk,False,367.37600000000003,"LINESTRING (-51.276358 -29.8463004, -51.2758255 -29.84645, -51.2738685 -29.8470183, -51.2732458 -29.8471991, -51.2727479 -29.847354)",2,BR-386,Rodovia Governador Leonel de Moura Brizola,60,
41873012,True,residential,False,47.848,"LINESTRING (-51.2732425 -29.8473208, -51.2730154 -29.8473387, -51.2727479 -29.847354)",,,,,
41873014,False,residential,False,157.988,"LINESTRING (-51.2732425 -29.8473208, -51.2732199 -29.8474148, -51.272001 -29.8478405, -51.2719341 -29.8478607, -51.2718858 -29.8478851, -51.2718248 -29.8479385)",,,,,
41873014,False,residential,True,157.988,"LINESTRING (-51.2718248 -29.8479385, -51.2718858 -29.8478851, -51.2719341 -29.8478607, -51.272001 -29.8478405, -51.2732199 -29.8474148, -51.2732425 -29.8473208)",,,,,
167907108,False,residential,False,206.745,"LINESTRING (-51.2796304 -29.8518336, -51.2775805 -29.8523777)",,,Rua K,,
355553189,False,residential,False,61.641,"LINESTRING (-51.2796304 -29.8518336, -51.2794111 -29.8513129)",,,Rua H,,
355553189,False,residential,True,72.607,"LINESTRING (-51.2796304 -29.8518336, -51.2798981 -29.8524439)",,,Rua H,,
167907099,False,residential,False,204.313,"LINESTRING (-51.2794111 -29.8513129, -51.2773895 -29.8518623)",,,Rua L,,
355553189,False,residential,False,70.979,"LINESTRING (-51.2794111 -29.8513129, -51.2792508 -29.8506899)",,,Rua H,,
355553189,False,residential,True,61.641,"LINESTRING (-51.2794111 -29.8513129, -51.2796304 -29.8518336)",,,Rua H,,
167907099,False,residential,True,204.313,"LINESTRING (-51.2773895 -29.8518623, -51.2794111 -29.8513129)",,,Rua L,,
167907111,False,residential,False,73.201,"LINESTRING (-51.2773895 -29.8518623, -51.2771712 -29.8512318)",,,Rua G,,
167907111,False,residential,True,60.197,"LINESTRING (-51.2773895 -29.8518623, -51.2775805 -29.8523777)",,,Rua G,,
301942762,False,residential,False,110.916,"LINESTRING (-51.2788054 -29.8489476, -51.2776852 -29.8491734)",,,Rua H,,
355553189,False,residential,False,30.04,"LINESTRING (-51.2788054 -29.8489476, -51.278729 -29.8486857)",,,Rua H,,
355553189,False,residential,True,74.275,"LINESTRING (-51.2788054 -29.8489476, -51.2789412 -29.8496051)",,,Rua H,,
41756241,False,residential,False,75.423,"LINESTRING (-51.2798981 -29.8524439, -51.280646 -29.8522456)",,,Rua Valdemar Vicente da Costa,,
41756241,False,residential,True,119.533,"LINESTRING (-51.2798981 -29.8524439, -51.2787232 -29.8527863)",,,Rua Valdemar Vicente da Costa,,
355553189,False,residential,False,72.607,"LINESTRING (-51.2798981 -29.8524439, -51.2796304 -29.8518336)",,,Rua H,,
355553189,False,residential,False,74.275,"LINESTRING (-51.2789412 -29.8496051, -51.2788054 -29.8489476)",,,Rua H,,
355553189,False,residential,True,124.265,"LINESTRING (-51.2789412 -29.8496051, -51.2792508 -29.8506899)",,,Rua H,,
41756055,False,residential,False,75.544,"LINESTRING (-51.2789412 -29.8496051, -51.279336 -29.8495226, -51.2797054 -29.8494564)",,,Rua Tangerina,,
41756055,False,residential,True,209.494,"LINESTRING (-51.2789412 -29.8496051, -51.2774581 -29.8498616, -51.2768141 -29.8499865)",,,Rua Tangerina,,
167907108,False,residential,True,206.745,"LINESTRING (-51.2775805 -29.8523777, -51.2796304 -29.8518336)",,,Rua K,,
167907111,False,residential,False,60.197,"LINESTRING (-51.2775805 -29.8523777, -51.2773895 -29.8518623)",,,Rua G,,
167907111,False,residential,True,74.625,"LINESTRING (-51.2775805 -29.8523777, -51.2777998 -29.8530213)",,,Rua G,,
355553189,False,residential,True,30.04,"LINESTRING (-51.278729 -29.8486857, -51.2788054 -29.8489476)",,,Rua H,,
41756241,False,residential,False,92.808,"LINESTRING (-51.2777998 -29.8530213, -51.2787232 -29.8527863)",,,Rua Valdemar Vicente da Costa,,
41756241,False,residential,True,91.816,"LINESTRING (-51.2777998 -29.8530213, -51.2768941 -29.8532758)",,,Rua Valdemar Vicente da Costa,,
167907111,False,residential,False,74.625,"LINESTRING (-51.2777998 -29.8530213, -51.2775805 -29.8523777)",,,Rua G,,
167907110,False,residential,False,110.566,"LINESTRING (-51.2771712 -29.8512318, -51.2760689 -29.8515051)",,,Rua Concórdia,,
167907110,False,residential,True,209.417,"LINESTRING (-51.2771712 -29.8512318, -51.2792508 -29.8506899)",,,Rua Concórdia,,
167907111,False,residential,True,73.201,"LINESTRING (-51.2771712 -29.8512318, -51.2773895 -29.8518623)",,,Rua G,,
167907111,False,residential,False,142.69299999999998,"LINESTRING (-51.2771712 -29.8512318, -51.2770149 -29.8507031, -51.2768141 -29.8499865)",,,Rua G,,
167907110,False,residential,False,209.417,"LINESTRING (-51.2792508 -29.8506899, -51.2771712 -29.8512318)",,,Rua Concórdia,,
167907110,False,residential,True,73.041,"LINESTRING (-51.2792508 -29.8506899, -51.2799738 -29.8504943)",,,Rua Concórdia,,
355553189,False,residential,False,124.265,"LINESTRING (-51.2792508 -29.8506899, -51.2789412 -29.8496051)",,,Rua H,,
355553189,False,residential,True,70.979,"LINESTRING (-51.2792508 -29.8506899, -51.2794111 -29.8513129)",,,Rua H,,
301942762,False,residential,True,110.916,"LINESTRING (-51.2776852 -29.8491734, -51.2788054 -29.8489476)",,,Rua H,,
41756241,False,residential,False,91.816,"LINESTRING (-51.2768941 -29.8532758, -51.2777998 -29.8530213)",,,Rua Valdemar Vicente da Costa,,
301942765,False,residential,False,70.771,"LINESTRING (-51.2768941 -29.8532758, -51.2765174 -29.8527296)",,,Rua das Cerejeiras,,
41756242,True,secondary,False,36.947,"LINESTRING (-51.2783814 -29.8455374, -51.2784834 -29.8455722, -51.2785194 -29.8456047, -51.2785355 -29.8456479, -51.2785261 -29.8457055, -51.2784833 -29.8457859)",,,,,circular
1065508545,True,trunk,False,161.344,"LINESTRING (-51.2783814 -29.8455374, -51.2791021 -29.8453853, -51.2799998 -29.8451708)",2,BR-386,Rodovia Governador Leonel de Moura Brizola,60,
698811717,False,residential,False,100.826,"LINESTRING (-51.2722798 -29.8513073, -51.2732834 -29.8510533)",,,Rua Tangerina,,
41756241,False,residential,False,119.533,"LINESTRING (-51.2787232 -29.8527863, -51.2798981 -29.8524439)",,,Rua Valdemar Vicente da Costa,,
41756241,False,residential,True,92.808,"LINESTRING (-51.2787232 -29.8527863, -51.2777998 -29.8530213)",,,Rua Valdemar Vicente da Costa,,
41872940,False,residential,False,107.924,"LINESTRING (-51.2754549 -29.8530343, -51.2765174 -29.8527296)",,,Rua João Antônio de Oliveira,,
41872940,False,residential,True,92.606,"LINESTRING (-51.2754549 -29.8530343, -51.2750536 -29.8531201, -51.2748859 -29.853131, -51.2745143 -29.8530674)",,,Rua João Antônio de Oliveira,,
301942764,False,residential,False,286.99399999999997,"LINESTRING (-51.2754549 -29.8530343, -51.2751095 -29.8520674, -51.275052 -29.8519371, -51.2750874 -29.851826, -51.2752111 -29.8516152, -51.2752022 -29.8514696, -51.2751483 -29.8512784, -51.2749099 -29.8505733)",,,Rua das Pereiras,,
633103629,False,residential,False,152.249,"LINESTRING (-51.2744149 -29.8525242, -51.2728793 -29.8528419)",,,Rua B,,
41756041,False,residential,False,61.169,"LINESTRING (-51.2744149 -29.8525242, -51.274448 -29.8527379, -51.2745143 -29.8530674)",,,Rua Limoeiros,,
41756041,False,residential,True,192.002,"LINESTRING (-51.2744149 -29.8525242, -51.274396 -29.8521214, -51.2744245 -29.8519318, -51.2743977 -29.8518202, -51.2743685 -29.8517224, -51.2741117 -29.8508325)",,,Rua Limoeiros,,
633103629,False,residential,True,152.249,"LINESTRING (-51.2728793 -29.8528419, -51.2744149 -29.8525242)",,,Rua B,,
740552972,False,tertiary,True,59.114,"LINESTRING (-51.2728793 -29.8528419, -51.2731008 -29.8533376)",,,Avenida Santa Rita,,
740552972,False,tertiary,False,101.643,"LINESTRING (-51.2728793 -29.8528419, -51.2724985 -29.8522327, -51.2723437 -29.852057)",,,Avenida Santa Rita,,
698811716,False,residential,True,96.935,"LINESTRING (-51.2722962 -29.8502836, -51.271322 -29.8504981)",,,Beco 1,,
698811716,False,residential,False,96.935,"LINESTRING (-51.271322 -29.8504981, -51.2722962 -29.8502836)",,,Beco 1,,
740552972,False,tertiary,True,93.441,"LINESTRING (-51.271322 -29.8504981, -51.2714658 -29.8509905, -51.2716315 -29.8512902)",,,Avenida Santa Rita,,
698811718,False,residential,True,102.053,"LINESTRING (-51.2713641 -29.8524041, -51.2723437 -29.852057)",,,Beco Feijó,,
698811718,False,residential,False,102.053,"LINESTRING (-51.2723437 -29.852057, -51.2713641 -29.8524041)",,,Beco Feijó,,
740552972,False,tertiary,False,110.04800000000002,"LINESTRING (-51.2723437 -29.852057, -51.2721442 -29.851879, -51.271806 -29.8515462, -51.2716735 -29.8513661, -51.2716315 -29.8512902)",,,Avenida Santa Rita,,
740552972,False,tertiary,True,101.643,"LINESTRING (-51.2723437 -29.852057, -51.2724985 -29.8522327, -51.2728793 -29.8528419)",,,Avenida Santa Rita,,
740552972,False,tertiary,False,93.441,"LINESTRING (-51.2716315 -29.8512902, -51.2714658 -29.8509905, -51.271322 -29.8504981)",,,Avenida Santa Rita,,
740552972,False,tertiary,True,110.048,"LINESTRING (-51.2716315 -29.8512902, -51.2716735 -29.8513661, -51.271806 -29.8515462, -51.2721442 -29.851879, -51.2723437 -29.852057)",,,Avenida Santa Rita,,
35764234,False,residential,False,73.135,"LINESTRING (-51.2808165 -29.8528839, -51.2808122 -29.852774, -51.280786 -29.8526807, -51.2807235 -29.8524811, -51.280646 -29.8522456)",,,Rua Doutor Lourenço Zaccaro,,
41756055,False,residential,False,209.494,"LINESTRING (-51.2768141 -29.8499865, -51.2774581 -29.8498616, -51.2789412 -29.8496051)",,,Rua Tangerina,,
41756055,False,residential,True,113.08100000000002,"LINESTRING (-51.2768141 -29.8499865, -51.2765114 -29.8500537, -51.2761414 -29.8501651, -51.275712 -29.8503274)",,,Rua Tangerina,,
167907111,False,residential,True,142.69299999999998,"LINESTRING (-51.2768141 -29.8499865, -51.2770149 -29.8507031, -51.2771712 -29.8512318)",,,Rua G,,
35764234,False,residential,False,45.193,"LINESTRING (-51.2797054 -29.8494564, -51.2796127 -29.849058)",,,Rua Doutor Lourenço Zaccaro,,
35764234,False,residential,True,118.463,"LINESTRING (-51.2797054 -29.8494564, -51.279805 -29.8499777, -51.2799738 -29.8504943)",,,Rua Doutor Lourenço Zaccaro,,
41756055,False,residential,True,75.544,"LINESTRING (-51.2797054 -29.8494564, -51.279336 -29.8495226, -51.2789412 -29.8496051)",,,Rua Tangerina,,
35764234,False,residential,True,45.193,"LINESTRING (-51.2796127 -29.849058, -51.2797054 -29.8494564)",,,Rua Doutor Lourenço Zaccaro,,
35764234,False,residential,False,345.644,"LINESTRING (-51.2796127 -29.849058, -51.2795416 -29.8487571, -51.2794872 -29.8485935, -51.2794267 -29.8484352, -51.2793571 -29.848287, -51.2791974 -29.8479741, -51.2789354 -29.8475258, -51.2788143 -29.8473237, -51.2786984 -29.8471463, -51.2786633 -29.8470758, -51.2786175 -29.8469836, -51.278482 -29.8465748, -51.2783653 -29.8461618)",,,Rua Doutor Lourenço Zaccaro,,
301942765,False,residential,True,93.84700000000001,"LINESTRING (-51.2756359 -29.8494863, -51.2756639 -29.849676, -51.275712 -29.8503274)",,,Rua das Cerejeiras,,
35764234,False,residential,False,190.746,"LINESTRING (-51.2805985 -29.8521219, -51.2799738 -29.8504943)",,,Rua Doutor Lourenço Zaccaro,,
35764234,False,residential,True,14.498,"LINESTRING (-51.2805985 -29.8521219, -51.280646 -29.8522456)",,,Rua Doutor Lourenço Zaccaro,,
"[1065508547, 1065508548]",True,trunk,False,161.524,"LINESTRING (-51.2799998 -29.8451708, -51.2791393 -29.8454982, -51.2784833 -29.8457859)","['2', '3']",BR-386,Rodovia Governador Leonel de Moura Brizola,60,
956484011,True,residential,False,44.492000000000004,"LINESTRING (-51.2784833 -29.8457859, -51.2784111 -29.8458801, -51.2783851 -29.8459484, -51.278365 -29.8460383, -51.2783653 -29.8461618)",,,,,
1146422237,True,trunk,False,47.065,"LINESTRING (-51.2784833 -29.8457859, -51.2783348 -29.8458249, -51.2782466 -29.8458507, -51.2780166 -29.8459094)",3,BR-386,Rodovia Governador Leonel de Moura Brizola,60,circular
