osmid,oneway,ref,highway,reversed,length,name,geometry,bridge
806679014,True,RN-177,primary,False,15.346,,"LINESTRING (-38.2105204 -6.1089559, -38.2106588 -6.1089664)",
993456431,False,,tertiary,False,77.36,Rua Joaquim Torquato,"LINESTRING (-38.2105204 -6.1089559, -38.2104301 -6.108266)",
993456431,False,,tertiary,True,12.687000000000001,Rua Joaquim Torquato,"LINESTRING (-38.2105204 -6.1089559, -38.2105291 -6.1090103, -38.2105341 -6.1090691)",
142496291,False,,residential,False,93.166,,"LINESTRING (-38.2096362 -6.1092022, -38.2095225 -6.108372)",
142496291,False,,residential,True,7.105,,"LINESTRING (-38.2096362 -6.1092022, -38.2096424 -6.1092658)",
142496228,True,RN-177,primary,False,101.524,Rua Treze de Maio,"LINESTRING (-38.2096362 -6.1092022, -38.2104039 -6.1089884, -38.2105204 -6.1089559)",
142496235,False,,residential,False,93.875,Rua Francisco Dantas,"LINESTRING (-38.2084193 -6.1093522, -38.2083772 -6.108509)",
142496235,False,,residential,True,9.404,Rua Francisco Dantas,"LINESTRING (-38.2084193 -6.1093522, -38.2084229 -6.1094367)",
142496228,True,RN-177,primary,False,135.85500000000002,Rua Treze de Maio,"LINESTRING (-38.2084193 -6.1093522, -38.2088074 -6.1093407, -38.2090579 -6.109303, -38.2096362 -6.1092022)",
141794438,False,,residential,False,119.651,Rua Dom Pedro,"LINESTRING (-38.2045927 -6.1100146, -38.203984 -6.1109043)",
141794456,False,,residential,False,38.492,Rua Sete de Setembro,"LINESTRING (-38.2045927 -6.1100146, -38.2049328 -6.1100886)",
141794456,False,,residential,True,104.07999999999998,Rua Sete de Setembro,"LINESTRING (-38.2045927 -6.1100146, -38.2042103 -6.109779, -38.2040924 -6.109663, -38.2040609 -6.1095223, -38.2040762 -6.1093433)",
818309212,True,,tertiary,False,11.945,Rua Joaquim Torquato,"LINESTRING (-38.21057 -6.1100911, -38.2106302 -6.1100019)",
"[993456428, 142496309]",True,,residential,False,13.678,Rua Quintino Bocaiuva,"LINESTRING (-38.21057 -6.1100911, -38.2106388 -6.1100898, -38.2106937 -6.1100894)",
141794456,False,,residential,True,30.997,Rua Sete de Setembro,"LINESTRING (-38.2051998 -6.1101736, -38.2049328 -6.1100886)",
"[141794456, 687868584]",False,,residential,"[False, True]",93.955,"['Praça da Matriz', 'Rua Sete de Setembro']","LINESTRING (-38.2051998 -6.1101736, -38.2053555 -6.1101942, -38.2053472 -6.110528, -38.2053236 -6.1108821)",
141794457,False,,residential,False,123.415,,"LINESTRING (-38.2051998 -6.1101736, -38.2050219 -6.1107732, -38.2048828 -6.1112378)",
141794438,False,,residential,True,119.651,Rua Dom Pedro,"LINESTRING (-38.203984 -6.1109043, -38.2045927 -6.1100146)",
141794459,False,,residential,True,58.802,,"LINESTRING (-38.203984 -6.1109043, -38.2044652 -6.1111295)",
141794438,False,,residential,False,290.688,Rua Dom Pedro,"LINESTRING (-38.203984 -6.1109043, -38.2029556 -6.1123295, -38.2021816 -6.1127136)",
142496311,False,,residential,False,8.976,Rua Vinte e Cinco de Março,"LINESTRING (-38.2077701 -6.1110713, -38.207851 -6.1110781)",
142496311,False,,residential,True,47.00300000000001,Rua Vinte e Cinco de Março,"LINESTRING (-38.2077701 -6.1110713, -38.2074512 -6.1110443, -38.2074136 -6.1110443, -38.2073781 -6.1110516, -38.2073506 -6.1110663)",
141794444,True,,residential,False,37.259,Rua Napoleão Diogenes,"LINESTRING (-38.207851 -6.1110781, -38.207874 -6.1114124)",
142496311,False,,residential,False,55.974,Rua Vinte e Cinco de Março,"LINESTRING (-38.207851 -6.1110781, -38.2083571 -6.111091)",
142496311,False,,residential,True,8.976,Rua Vinte e Cinco de Março,"LINESTRING (-38.207851 -6.1110781, -38.2077701 -6.1110713)",
141794459,False,,residential,False,58.802,,"LINESTRING (-38.2044652 -6.1111295, -38.203984 -6.1109043)",
141794459,False,,residential,True,47.716,,"LINESTRING (-38.2044652 -6.1111295, -38.2048828 -6.1112378)",
141794448,True,,residential,False,118.317,,"LINESTRING (-38.2044652 -6.1111295, -38.2043959 -6.1114779, -38.2041877 -6.1121559)",
141794457,False,,residential,False,116.341,,"LINESTRING (-38.2048828 -6.1112378, -38.2046085 -6.1122479)",
