osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,name,junction
833580866,BR-010,trunk,40,False,False,271.919,"LINESTRING (-47.3654609 -6.1689657, -47.3650165 -6.1709559, -47.3649278 -6.171353)",,
833580867,,tertiary_link,,True,False,31.250999999999998,"LINESTRING (-47.3654609 -6.1689657, -47.3655038 -6.168977, -47.3655434 -6.168997, -47.3655836 -6.169025, -47.3656352 -6.1690761, -47.3656829 -6.1691297)",,
760089735,,tertiary_link,,True,False,30.060000000000002,"LINESTRING (-47.3651947 -6.1690037, -47.3652685 -6.168983, -47.3653121 -6.1689723, -47.3653413 -6.1689648, -47.3653927 -6.1689595, -47.3654609 -6.1689657)",,
413448294,,residential,,False,False,120.217,"LINESTRING (-47.3680566 -6.1728103, -47.3682256 -6.1717423)",Rua Claro Macedo,
413448294,,residential,,False,True,91.382,"LINESTRING (-47.3680566 -6.1728103, -47.3679292 -6.1736223)",Rua Claro Macedo,
413449555,,residential,,False,False,114.692,"LINESTRING (-47.3680566 -6.1728103, -47.3670293 -6.1726663)",Rua Alagoas,
413448284,,tertiary,,True,False,10.828,"LINESTRING (-47.3651317 -6.169285, -47.3651545 -6.1691903)",,
413448299,,tertiary,,True,False,157.357,"LINESTRING (-47.3651317 -6.169285, -47.3649023 -6.1692557, -47.3648004 -6.1692463, -47.3646408 -6.1692383, -47.3643029 -6.1692357, -47.3637114 -6.1692103)",Avenida das Paineiras,
413448299,,tertiary,,True,False,62.164,"LINESTRING (-47.3637114 -6.1692103, -47.3631495 -6.169189)",Avenida das Paineiras,
760094306,,tertiary_link,,False,False,9.768,"LINESTRING (-47.3637114 -6.1692103, -47.3637262 -6.1691237)",,
413448300,,tertiary,,True,False,55.638,"LINESTRING (-47.3607597 -6.1690277, -47.3612626 -6.1690471)",Avenida das Paineiras,
778865108,,residential,,False,False,9.957,"LINESTRING (-47.3607597 -6.1690277, -47.360753 -6.169117)",,
760094306,,tertiary_link,,False,True,9.768,"LINESTRING (-47.3637262 -6.1691237, -47.3637114 -6.1692103)",,
413448300,,tertiary,,True,False,68.017,"LINESTRING (-47.3637262 -6.1691237, -47.3640588 -6.1691383, -47.3643411 -6.1691423)",Avenida das Paineiras,
413448300,,tertiary,,True,False,90.081,"LINESTRING (-47.3643411 -6.1691423, -47.3649211 -6.169177, -47.3651545 -6.1691903)",Avenida das Paineiras,
413448284,,tertiary,,True,False,21.22,"LINESTRING (-47.3651545 -6.1691903, -47.3651947 -6.1690037)",,
413448300,,tertiary,,True,False,62.761,"LINESTRING (-47.3631589 -6.1691023, -47.3637262 -6.1691237)",Avenida das Paineiras,
780253660,,residential,,False,True,9.696,"LINESTRING (-47.3631589 -6.1691023, -47.3631495 -6.169189)",,
413448299,,tertiary,,True,False,91.37,"LINESTRING (-47.3631495 -6.169189, -47.3623234 -6.1691637)",Avenida das Paineiras,
780253660,,residential,,False,False,9.696,"LINESTRING (-47.3631495 -6.169189, -47.3631589 -6.1691023)",,
413448300,,tertiary,,True,False,77.994,"LINESTRING (-47.3624535 -6.1690903, -47.3627405 -6.1690957, -47.3631589 -6.1691023)",Avenida das Paineiras,
413448299,,tertiary,,True,False,49.685,"LINESTRING (-47.3623234 -6.1691637, -47.3618741 -6.169153)",Avenida das Paineiras,
991168810,,residential,,False,False,154.368,"LINESTRING (-47.3623234 -6.1691637, -47.3619787 -6.170509)",,
413448303,,residential,,False,True,128.885,"LINESTRING (-47.3610091 -6.174845, -47.3612773 -6.173717)",Avenida Eletronorte,
413448329,,residential,,False,False,85.951,"LINESTRING (-47.3610091 -6.174845, -47.3617722 -6.174993)",Rua São Luís,
413448329,,residential,,False,True,38.633,"LINESTRING (-47.3610091 -6.174845, -47.3606671 -6.1747736)",Rua São Luís,
413448303,,residential,,False,False,138.097,"LINESTRING (-47.3610091 -6.174845, -47.3608764 -6.175393, -47.3607436 -6.1760583)",Avenida Eletronorte,
725706707,,residential,,False,True,146.135,"LINESTRING (-47.3612953 -6.172385, -47.360938 -6.1736503)",Avenida Eletronorte,
725706709,,residential,,False,True,29.683,"LINESTRING (-47.3612953 -6.172385, -47.3615617 -6.1724183)",Rua São Paulo,
760096732,,residential,,False,False,127.481,"LINESTRING (-47.3612953 -6.172385, -47.3615911 -6.1712769)",Rua Quinze de Novembro,
725706709,,residential,,False,False,88.907,"LINESTRING (-47.3612953 -6.172385, -47.360871 -6.1723583, -47.3607986 -6.1723557, -47.3607315 -6.172369, -47.3605 -6.1724248)",Rua São Paulo,
413448284,,tertiary,,True,False,55.583,"LINESTRING (-47.365023 -6.169773, -47.365074 -6.1695597, -47.3651317 -6.169285)",,
413448304,,residential,,False,False,194.362,"LINESTRING (-47.365023 -6.169773, -47.3647884 -6.1697663, -47.3647092 -6.1697757, -47.3646368 -6.169789, -47.3645456 -6.1698143, -47.3644128 -6.169861, -47.3637544 -6.1701397, -47.36358 -6.1702077, -47.3633614 -6.1702837)",Avenida Justino Texeira de Miranda,
413448304,,residential,,False,False,65.996,"LINESTRING (-47.3633614 -6.1702837, -47.3627754 -6.170397)",Avenida Justino Texeira de Miranda,
413448320,,residential,,False,False,39.968,"LINESTRING (-47.3633614 -6.1702837, -47.3637182 -6.1703417)",Travessa São Raimundo,
413448304,,residential,,False,True,194.36200000000002,"LINESTRING (-47.3633614 -6.1702837, -47.36358 -6.1702077, -47.3637544 -6.1701397, -47.3644128 -6.169861, -47.3645456 -6.1698143, -47.3646368 -6.169789, -47.3647092 -6.1697757, -47.3647884 -6.1697663, -47.365023 -6.169773)",Avenida Justino Texeira de Miranda,
413448304,,residential,,False,True,87.779,"LINESTRING (-47.3619991 -6.1705628, -47.3627754 -6.170397)",Avenida Justino Texeira de Miranda,
991168812,,residential,,True,False,6.393,"LINESTRING (-47.3619991 -6.1705628, -47.3619787 -6.170509)",Avenida Justino Texeira de Miranda,
991168811,,residential,,False,False,35.671,"LINESTRING (-47.3607382 -6.1708023, -47.3604244 -6.170877)",Avenida Justino Texeira de Miranda,
991168811,,residential,,False,True,106.056,"LINESTRING (-47.3607382 -6.1708023, -47.361682 -6.1706313)",Avenida Justino Texeira de Miranda,
413448305,,residential,,False,False,114.756,"LINESTRING (-47.3607382 -6.1708023, -47.3607328 -6.1702396, -47.3607329 -6.1697703)",Rua Santa Rita,
413448305,,residential,,False,True,72.678,"LINESTRING (-47.360753 -6.169117, -47.3607329 -6.1697703)",Rua Santa Rita,
778865108,,residential,,False,True,9.957,"LINESTRING (-47.360753 -6.169117, -47.3607597 -6.1690277)",,
413448299,,tertiary,,True,False,73.554,"LINESTRING (-47.360753 -6.169117, -47.3605424 -6.1691157, -47.3600878 -6.169105)",Avenida das Paineiras,
413448300,,tertiary,,True,False,19.285,"LINESTRING (-47.3605853 -6.1690237, -47.3607597 -6.1690277)",Avenida das Paineiras,
413448300,,tertiary,,True,False,71.609,"LINESTRING (-47.3599376 -6.1690157, -47.3600844 -6.1690177, -47.3605853 -6.1690237)",Avenida das Paineiras,
413448310,,residential,,False,False,206.322,"LINESTRING (-47.3600878 -6.169105, -47.3600744 -6.1700383, -47.3600382 -6.1709597)",Rua Amapá,
991168811,,residential,,False,True,35.153,"LINESTRING (-47.3600382 -6.1709597, -47.3603493 -6.1708943)",Avenida Justino Texeira de Miranda,
413448310,,residential,,False,True,206.322,"LINESTRING (-47.3600382 -6.1709597, -47.3600744 -6.1700383, -47.3600878 -6.169105)",Rua Amapá,
991168811,,residential,,False,False,8.522,"LINESTRING (-47.3604244 -6.170877, -47.3603493 -6.1708943)",Avenida Justino Texeira de Miranda,
991168811,,residential,,False,True,35.671,"LINESTRING (-47.3604244 -6.170877, -47.3607382 -6.1708023)",Avenida Justino Texeira de Miranda,
725706705,,residential,,False,False,71.441,"LINESTRING (-47.3604244 -6.170877, -47.3605666 -6.171141, -47.3607362 -6.1714397)",,
479420497,,residential,,False,False,41.514,"LINESTRING (-47.3607362 -6.1714397, -47.3603667 -6.1715063)",Rua Sete de Setembro,
479420497,,residential,,False,True,96.228,"LINESTRING (-47.3607362 -6.1714397, -47.3615911 -6.1712769)",Rua Sete de Setembro,
725706705,,residential,,False,True,71.441,"LINESTRING (-47.3607362 -6.1714397, -47.3605666 -6.171141, -47.3604244 -6.170877)",,
479420497,,residential,,False,False,26.026,"LINESTRING (-47.3618245 -6.1712463, -47.3615911 -6.1712769)",Rua Sete de Setembro,
479420497,,residential,,False,True,119.039,"LINESTRING (-47.3618245 -6.1712463, -47.3628813 -6.171041)",Rua Sete de Setembro,
725706708,,residential,,False,False,29.465,"LINESTRING (-47.3618245 -6.1712463, -47.3617668 -6.171505)",,
725706708,,residential,,False,True,57.456,"LINESTRING (-47.3618245 -6.1712463, -47.3619086 -6.1707364)",,
413448313,,residential,,False,False,74.364,"LINESTRING (-47.3636068 -6.170913, -47.3634982 -6.171573)",Rua São Raimundo,
413448313,,residential,,False,True,64.708,"LINESTRING (-47.3636068 -6.170913, -47.3637182 -6.1703417)",Rua São Raimundo,
479420497,,residential,,False,False,81.523,"LINESTRING (-47.3636068 -6.170913, -47.3634312 -6.170933, -47.3633386 -6.1709463, -47.3628813 -6.171041)",Rua Sete de Setembro,
413448313,,residential,,False,False,126.362,"LINESTRING (-47.3626748 -6.1751596, -47.3623985 -6.1762623)",Rua São Raimundo,
413448313,,residential,,False,True,134.548,"LINESTRING (-47.3626748 -6.1751596, -47.3629671 -6.173985)",Rua São Raimundo,
413448329,,residential,,False,False,126.159,"LINESTRING (-47.3626748 -6.1751596, -47.3637959 -6.1753716)",Rua São Luís,
413448329,,residential,,False,True,101.487,"LINESTRING (-47.3626748 -6.1751596, -47.3617722 -6.174993)",Rua São Luís,
413448315,,residential,,False,False,30.802,"LINESTRING (-47.3623449 -6.1726157, -47.3623098 -6.1723409)",Rua Quinze de Novembro,
413448315,,residential,,False,True,140.46,"LINESTRING (-47.3623449 -6.1726157, -47.3620471 -6.1738437)",Rua Quinze de Novembro,
413448321,,residential,,False,False,63.245000000000005,"LINESTRING (-47.3623449 -6.1726157, -47.3620914 -6.172541, -47.3617937 -6.1724637)",Rua São Paulo,
413448321,,residential,,False,True,101.405,"LINESTRING (-47.3623449 -6.1726157, -47.3626117 -6.1726837, -47.3628864 -6.172755, -47.3632327 -6.172845)",Rua São Paulo,
413448313,,residential,,False,False,35.815,"LINESTRING (-47.3634982 -6.171573, -47.3634513 -6.1718917)",Rua São Raimundo,
413448313,,residential,,False,True,74.364,"LINESTRING (-47.3634982 -6.171573, -47.3636068 -6.170913)",Rua São Raimundo,
413448316,,residential,,False,False,55.579,"LINESTRING (-47.3634982 -6.171573, -47.3630007 -6.171645)",Rua Boa Vista,
413448316,,residential,,False,True,21.985,"LINESTRING (-47.3616783 -6.171873, -47.3618768 -6.171861)",Rua Boa Vista,
725706708,,residential,,False,True,42.073,"LINESTRING (-47.3616783 -6.171873, -47.3617668 -6.171505)",,
725706708,,residential,,False,False,61.99,"LINESTRING (-47.3616783 -6.171873, -47.361618 -6.1721517, -47.3615617 -6.1724183)",,
413448284,,tertiary,,True,False,100.607,"LINESTRING (-47.3645268 -6.172049, -47.3647146 -6.1711637)",,
413448317,,residential,,False,False,15.457,"LINESTRING (-47.3645268 -6.172049, -47.3643874 -6.1720383)",Rua Boa Vista,
413448313,,residential,,False,False,30.669,"LINESTRING (-47.3634513 -6.1718917, -47.3633976 -6.1721623)",Rua São Raimundo,
413448313,,residential,,False,True,35.815,"LINESTRING (-47.3634513 -6.1718917, -47.3634982 -6.171573)",Rua São Raimundo,
413448317,,residential,,False,True,104.762,"LINESTRING (-47.3634513 -6.1718917, -47.3643874 -6.1720383)",Rua Boa Vista,
413448286,,tertiary,,True,False,112.053,"LINESTRING (-47.3652135 -6.171285, -47.3649949 -6.172269)",,
413448318,,tertiary_link,,True,False,32.760000000000005,"LINESTRING (-47.3652135 -6.171285, -47.3651619 -6.171307, -47.3651136 -6.1713237, -47.3650499 -6.171341, -47.3650014 -6.1713502, -47.3649278 -6.171353)",,
833580866,BR-010,trunk,40,False,True,271.919,"LINESTRING (-47.3649278 -6.171353, -47.3650165 -6.1709559, -47.3654609 -6.1689657)",,
833580868,,tertiary_link,,True,False,32.42,"LINESTRING (-47.3649278 -6.171353, -47.3648816 -6.171337, -47.3648427 -6.1713123, -47.3648085 -6.1712843, -47.3647562 -6.1712269, -47.3647146 -6.1711637)",,
833580869,BR-010,trunk,40,False,False,239.453,"LINESTRING (-47.3649278 -6.171353, -47.364836 -6.1718237, -47.364554 -6.173089, -47.3644702 -6.1734577)",,
413448284,,tertiary,,True,False,70.763,"LINESTRING (-47.3647146 -6.1711637, -47.3648527 -6.1705423)",,
413448317,,residential,,False,False,104.762,"LINESTRING (-47.3643874 -6.1720383, -47.3634513 -6.1718917)",Rua Boa Vista,
413448317,,residential,,False,True,15.457,"LINESTRING (-47.3643874 -6.1720383, -47.3645268 -6.172049)",Rua Boa Vista,
