osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,ref
471312662,Rua Santa Clara,residential,False,True,27.545,"LINESTRING (-48.5661816 -6.3917071, -48.5659728 -6.3918424)",,,
471312662,Rua Santa Clara,residential,False,False,57.78,"LINESTRING (-48.5655409 -6.3921353, -48.5659728 -6.3918424)",,,
226035131,Avenida Juscelino Kubitscheck,residential,False,False,74.90299999999999,"LINESTRING (-48.5655409 -6.3921353, -48.5651075 -6.3916812, -48.5650744 -6.3916466)",,,
"[226035131, 372659895]","['Avenida Juscelino Kubitscheck', 'Rua Sete de Setembro']",residential,False,True,186.906,"LINESTRING (-48.5655409 -6.3921353, -48.5658748 -6.3924728, -48.5659245 -6.3925483, -48.5659398 -6.392618, -48.5659175 -6.3926785, -48.5658373 -6.3927474, -48.5652822 -6.3930622, -48.5650715 -6.3931817)",,,
471312662,Rua Santa Clara,residential,False,True,127.674,"LINESTRING (-48.5655409 -6.3921353, -48.5648123 -6.3925617, -48.5645453 -6.3927179)",,,
744522112,Avenida Mogno,tertiary,True,False,77.722,"LINESTRING (-48.5645453 -6.3927179, -48.5650715 -6.3931817)",2,,
471312662,Rua Santa Clara,residential,False,False,127.674,"LINESTRING (-48.5645453 -6.3927179, -48.5648123 -6.3925617, -48.5655409 -6.3921353)",,,
471312662,Rua Santa Clara,residential,False,True,138.114,"LINESTRING (-48.5645453 -6.3927179, -48.5644954 -6.3927461, -48.5635202 -6.3932984, -48.5634594 -6.3933329)",,,
372659895,Rua Sete de Setembro,residential,False,True,136.568,"LINESTRING (-48.5650715 -6.3931817, -48.5639889 -6.3937741)",,,
744522112,Avenida Mogno,tertiary,True,False,73.613,"LINESTRING (-48.5650715 -6.3931817, -48.5655826 -6.3936063)",2,,
"[226035131, 372659895]","['Avenida Juscelino Kubitscheck', 'Rua Sete de Setembro']",residential,False,False,186.906,"LINESTRING (-48.5650715 -6.3931817, -48.5652822 -6.3930622, -48.5658373 -6.3927474, -48.5659175 -6.3926785, -48.5659398 -6.392618, -48.5659245 -6.3925483, -48.5658748 -6.3924728, -48.5655409 -6.3921353)",,,
471312662,Rua Santa Clara,residential,False,False,138.114,"LINESTRING (-48.5634594 -6.3933329, -48.5635202 -6.3932984, -48.5644954 -6.3927461, -48.5645453 -6.3927179)",,,
471312662,Rua Santa Clara,residential,False,True,80.389,"LINESTRING (-48.5634594 -6.3933329, -48.5633996 -6.3933681, -48.5632632 -6.3934484, -48.5628334 -6.3937012)",,,
1221909258,Avenida Ananias Costa,tertiary,True,False,73.608,"LINESTRING (-48.5634594 -6.3933329, -48.5631653 -6.3930778, -48.5630645 -6.3929577, -48.5629911 -6.3928654)",2,,
744522112,Avenida Mogno,tertiary,True,False,77.048,"LINESTRING (-48.5655826 -6.3936063, -48.5661035 -6.3940669)",2,,
