osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,ref
201485324,False,2,Rua Pedro Flores,secondary,80,True,36.558,"LINESTRING (-50.3189092 -26.1057861, -50.319133 -26.1055259)",,
201485339,False,,Rua Roberto Olsen,residential,,True,31.111,"LINESTRING (-50.3189092 -26.1057861, -50.3192191 -26.1057571)",,
426695911,False,2,Rua Roberto Olsen,secondary,,False,19.891,"LINESTRING (-50.3189092 -26.1057861, -50.3187109 -26.1058031)",,
201485341,False,,Rua 7 de Setembro,residential,,False,103.393,"LINESTRING (-50.3227558 -26.1036595, -50.3228557 -26.104585)",,
201485341,False,,Rua 7 de Setembro,residential,,True,98.369,"LINESTRING (-50.3227558 -26.1036595, -50.322656 -26.1027794)",,
196221424,False,2,Rua Pedro Flores,secondary,80,False,245.80700000000002,"LINESTRING (-50.3227558 -26.1036595, -50.3225243 -26.1037585, -50.3219797 -26.1040061, -50.3214978 -26.1041896, -50.3204634 -26.1044404)",,
201485334,False,,Avenida Santa Catarina,residential,,False,42.386,"LINESTRING (-50.3173902 -26.1075127, -50.3177985 -26.107617)",,
426695915,False,2,,secondary,,True,135.205,"LINESTRING (-50.3173902 -26.1075127, -50.3174859 -26.1072136, -50.3176155 -26.1069972, -50.3178765 -26.1068485, -50.3181529 -26.1067895, -50.3182311 -26.1067693, -50.3182898 -26.1067617)",,
"[993785918, 426696327]",False,2,Avenida Rigesa,secondary,,False,142.66000000000003,"LINESTRING (-50.3173902 -26.1075127, -50.317274 -26.1075105, -50.3171077 -26.1075073, -50.3169214 -26.1075841, -50.3168372 -26.1077138, -50.3167873 -26.1081446, -50.3167758 -26.1084063)",,
201485332,False,,Rua Prefeito Emiliano Uba,residential,,False,106.173,"LINESTRING (-50.3182898 -26.1067617, -50.3183075 -26.1069039, -50.3183977 -26.1077116)",,
201485336,False,,Rua Prefeito Mery Seleme,residential,,True,50.68,"LINESTRING (-50.3182898 -26.1067617, -50.3183759 -26.1067594, -50.3187958 -26.1067273)",,
"[426695910, 426695911]",False,2,"['Rua Prefeito Emiliano Uba', 'Rua Roberto Olsen']",secondary,,True,147.026,"LINESTRING (-50.3182898 -26.1067617, -50.3182052 -26.1059465, -50.3182639 -26.1058727, -50.318338 -26.1058351, -50.3187109 -26.1058031)",,
426695915,False,2,,secondary,,False,135.20499999999998,"LINESTRING (-50.3182898 -26.1067617, -50.3182311 -26.1067693, -50.3181529 -26.1067895, -50.3178765 -26.1068485, -50.3176155 -26.1069972, -50.3174859 -26.1072136, -50.3173902 -26.1075127)",,
1153069578,True,,Rua Lumber,residential,,False,37.139,"LINESTRING (-50.316841 -26.1089728, -50.3168537 -26.1093066)",,
201485328,True,,Avenida Rigesa,secondary,40,False,32.537000000000006,"LINESTRING (-50.316841 -26.1089728, -50.3167634 -26.1091015, -50.316658 -26.109213)",,
201485330,False,,Rua do Ouvidor,residential,,False,114.643,"LINESTRING (-50.3237993 -26.1026852, -50.322656 -26.1027794)",,
201485330,False,,Rua do Ouvidor,residential,,True,114.643,"LINESTRING (-50.322656 -26.1027794, -50.3237993 -26.1026852)",,
