osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,junction,bridge
400480761,Rua Cesário Motta,residential,False,False,67.275,,"LINESTRING (-47.5269617 -23.2090273, -47.5275042 -23.2086846)",,,
429280275,Rua Antônio Sardinha,residential,False,False,59.199,,"LINESTRING (-47.5269617 -23.2090273, -47.5269952 -23.2095588)",,,
429280275,Rua Antônio Sardinha,residential,False,True,47.511,,"LINESTRING (-47.5269617 -23.2090273, -47.5268129 -23.2086225)",,,
429280278,Rua Campos Sales,tertiary,False,True,5.387,2,"LINESTRING (-47.5262486 -23.2076465, -47.526251 -23.2076949)",,,
815809719,Rua Luis Antônio de Carvalho,residential,False,False,67.321,,"LINESTRING (-47.5262486 -23.2076465, -47.5266305 -23.2071532)",,,
429280275,Rua Antônio Sardinha,residential,False,False,29.391,,"LINESTRING (-47.5267077 -23.2083765, -47.5268129 -23.2086225)",,,
429280276,Rua Benedito C de Moraes,residential,False,False,133.564,,"LINESTRING (-47.5267077 -23.2083765, -47.5269526 -23.2082705, -47.527886 -23.2078569)",,,
1128414169,Rua Antônio Sardinha,residential,True,False,89.10600000000001,,"LINESTRING (-47.5267077 -23.2083765, -47.5263776 -23.2078532, -47.526251 -23.2076949)",,,
296740873,Rua Mário Tuani,residential,True,False,59.045,,"LINESTRING (-47.5200069 -23.21456, -47.5205453 -23.2143673)",,,
227575685,Avenida Doutor Antônio Pires de Almeida,secondary,True,False,56.86,,"LINESTRING (-47.5200069 -23.21456, -47.52 -23.2146834, -47.5200216 -23.2148029, -47.5201234 -23.2150526)",BR-478,,
429280278,Rua Campos Sales,tertiary,False,False,5.387,2,"LINESTRING (-47.526251 -23.2076949, -47.5262486 -23.2076465)",,,
429220689,Rua Luis Antônio de Carvalho,tertiary,False,True,111.782,2,"LINESTRING (-47.526251 -23.2076949, -47.5262164 -23.2077667, -47.5261221 -23.2078975, -47.5256293 -23.2084481, -47.5256037 -23.2084999)",,,
227575685,Avenida Doutor Antônio Pires de Almeida,secondary,True,False,172.279,,"LINESTRING (-47.5213211 -23.2109535, -47.5212024 -23.2111337, -47.5211437 -23.2112136, -47.5210981 -23.2112557, -47.5210584 -23.2112857, -47.5200431 -23.211933)",BR-478,,
400480766,Rotatória Élcio Corrêa de Moraes,secondary,True,False,18.384999999999998,,"LINESTRING (-47.5213211 -23.2109535, -47.5212557 -23.2109542, -47.5212037 -23.2109399, -47.5211567 -23.2109053)",BR-478,roundabout,
296740901,Rua Antônio Martins Sampáio,residential,False,False,85.526,,"LINESTRING (-47.5206552 -23.212984, -47.5199415 -23.2125823)",,,
976575292,Rua Santa Cruz,tertiary,False,True,9.106,,"LINESTRING (-47.5206552 -23.212984, -47.5207162 -23.2129243)",,,
586083923,Rotatória Élcio Corrêa de Moraes,secondary,True,False,8.395,,"LINESTRING (-47.5213846 -23.2109056, -47.5213211 -23.2109535)",BR-478,roundabout,
910996891,Rua Adhemar de Barros,residential,False,False,87.045,,"LINESTRING (-47.5213846 -23.2109056, -47.5218824 -23.2115408)",,,
400480760,Rua Candido Motta,residential,True,False,112.78399999999999,,"LINESTRING (-47.5257623 -23.2089258, -47.5258262 -23.2088899, -47.5268129 -23.2086225)",,,
400480763,Rua Cardoso Pimentel,tertiary,True,False,89.759,,"LINESTRING (-47.5257623 -23.2089258, -47.5260246 -23.2096299, -47.5260468 -23.2096895)",,,
"[834636769, 429220687]",Rua Cardoso Pimentel,tertiary,False,False,50.05499999999999,"['2', '3']","LINESTRING (-47.5257623 -23.2089258, -47.5257374 -23.2088587, -47.5256855 -23.2087195, -47.5256037 -23.2084999)",,,
300879484,Rua José Bonifácio,tertiary,True,False,46.149,,"LINESTRING (-47.5223447 -23.2109669, -47.5222716 -23.2109609, -47.5219 -23.2108963)",,,
1163509894,Rua Santa Cruz,tertiary,False,False,79.42699999999999,,"LINESTRING (-47.5223447 -23.2109669, -47.5219984 -23.2114102, -47.5218824 -23.2115408)",,,
910996891,Rua Adhemar de Barros,residential,False,True,87.045,,"LINESTRING (-47.5218824 -23.2115408, -47.5213846 -23.2109056)",,,
910996892,Rua Adhemar de Barros,residential,True,False,197.865,,"LINESTRING (-47.5218824 -23.2115408, -47.5226677 -23.2124807, -47.523052 -23.2129588)",,,
1163509894,Rua Santa Cruz,tertiary,False,True,79.42699999999999,,"LINESTRING (-47.5218824 -23.2115408, -47.5219984 -23.2114102, -47.5223447 -23.2109669)",,,
198117366,Rua Candido Motta,tertiary,True,False,132.796,,"LINESTRING (-47.5247336 -23.2096483, -47.5247955 -23.2096322, -47.5257623 -23.2089258)",,,
815809718,Rua Albertim,residential,True,False,72.261,,"LINESTRING (-47.5247336 -23.2096483, -47.5247234 -23.2096091, -47.5244104 -23.2090717)",,,
976575291,Rua Santa Cruz,tertiary,True,False,41.397,,"LINESTRING (-47.5199256 -23.2136831, -47.5202397 -23.213448)",,,
227575685,Avenida Doutor Antônio Pires de Almeida,secondary,True,False,100.14399999999999,,"LINESTRING (-47.5199256 -23.2136831, -47.5199643 -23.2137382, -47.5200026 -23.2138209, -47.520041 -23.2139907, -47.5200507 -23.2140971, -47.5200484 -23.2142051, -47.5200069 -23.21456)",BR-478,,
296740847,Rua José Tuani,residential,False,True,106.886,,"LINESTRING (-47.5202397 -23.213448, -47.5205453 -23.2143673)",,,
976575291,Rua Santa Cruz,tertiary,True,False,66.82,,"LINESTRING (-47.5202397 -23.213448, -47.5206552 -23.212984)",,,
296740945,Rua Antônio Martins Sampáio,residential,False,True,81.46099999999998,,"LINESTRING (-47.5216247 -23.2152823, -47.5215873 -23.2151403, -47.5215353 -23.2149426, -47.5214111 -23.2145769)",,,
"[429173937, 182734257]","['Rua Miguel Elias Zaet', 'Rua Constantino Guarini']",residential,False,True,220.378,,"LINESTRING (-47.5216247 -23.2152823, -47.5223239 -23.2150825, -47.5229868 -23.2148907, -47.5230496 -23.214932, -47.5230857 -23.2149972, -47.5230797 -23.2155233)",,,
834636765,Rua Antônio Martins Sampaio,residential,True,False,34.095,,"LINESTRING (-47.5216247 -23.2152823, -47.5216832 -23.2154338, -47.5217474 -23.2155672)",,,
1097607982,Rua Constantino Guarini,residential,True,False,92.963,,"LINESTRING (-47.5216247 -23.2152823, -47.5212818 -23.2153746, -47.5207674 -23.2155596)",,,
1163801421,Rua Barão do Rio Branco,residential,False,True,39.749,,"LINESTRING (-47.5201234 -23.2150526, -47.5204853 -23.2149216)",,,
198117366,Rua Candido Motta,tertiary,True,False,52.446,,"LINESTRING (-47.521338 -23.210707, -47.5214224 -23.2106729, -47.5218167 -23.2105373)",,,
428570143,Rotatória Élcio Corrêa de Moraes,secondary,True,False,19.794,,"LINESTRING (-47.521338 -23.210707, -47.5213682 -23.2107306, -47.5213949 -23.2107711, -47.5214038 -23.2108176, -47.5214004 -23.2108645)",BR-478,roundabout,
880528839,,residential,False,True,8.912,,"LINESTRING (-47.5236637 -23.2073155, -47.5236784 -23.2073945)",,,
296740818,Avenida Capitão Floriano de Toledo,secondary,True,False,81.641,,"LINESTRING (-47.5236637 -23.2073155, -47.5239882 -23.2072928, -47.5240911 -23.2072747, -47.5243436 -23.2071979, -47.5244367 -23.2071581)",BR-478,,
296740818,Avenida Capitão Floriano de Toledo,secondary,True,False,47.582,,"LINESTRING (-47.52249 -23.2076141, -47.5229103 -23.20743)",BR-478,,
429219482,Alameda dos Bem Te Vis,residential,False,False,8.459,,"LINESTRING (-47.52249 -23.2076141, -47.5225296 -23.2076809)",,,
429219482,Alameda dos Bem Te Vis,residential,False,True,54.024,,"LINESTRING (-47.52249 -23.2076141, -47.5222315 -23.2071903)",,,
429160162,Rua Cardoso Pimentel,tertiary,False,False,44.612,2,"LINESTRING (-47.5256037 -23.2084999, -47.5255016 -23.2084483, -47.5252523 -23.2082639)",,,
429220689,Rua Luis Antônio de Carvalho,tertiary,False,False,111.782,2,"LINESTRING (-47.5256037 -23.2084999, -47.5256293 -23.2084481, -47.5261221 -23.2078975, -47.5262164 -23.2077667, -47.526251 -23.2076949)",,,
"[834636769, 429220687]",Rua Cardoso Pimentel,tertiary,False,True,50.055,"['2', '3']","LINESTRING (-47.5256037 -23.2084999, -47.5256855 -23.2087195, -47.5257374 -23.2088587, -47.5257623 -23.2089258)",,,
226011967,Alameda das Andorinhas,residential,False,False,82.98,,"LINESTRING (-47.521513 -23.2075379, -47.5222315 -23.2071903)",,,
226011967,Alameda das Andorinhas,residential,False,True,82.98,,"LINESTRING (-47.5222315 -23.2071903, -47.521513 -23.2075379)",,,
429219482,Alameda dos Bem Te Vis,residential,False,False,54.024,,"LINESTRING (-47.5222315 -23.2071903, -47.52249 -23.2076141)",,,
428570147,Avenida Monsenhor Seckler,secondary,True,False,15.561,,"LINESTRING (-47.5208115 -23.2107762, -47.520951 -23.2107201)",,,
428570147,Avenida Monsenhor Seckler,secondary,True,False,21.689999999999998,,"LINESTRING (-47.520951 -23.2107201, -47.5210233 -23.2107067, -47.521074 -23.2107095, -47.5211594 -23.2107278)",,,
834636759,,secondary_link,True,False,24.557,,"LINESTRING (-47.520951 -23.2107201, -47.5210264 -23.2106626, -47.5210585 -23.2106263, -47.5211022 -23.2105525)",,,
296740818,Avenida Capitão Floriano de Toledo,secondary,True,False,34.255,,"LINESTRING (-47.5229103 -23.20743, -47.5232399 -23.207374)",BR-478,,
182775862,Rua Cardoso Pimentel,tertiary,False,True,9.76,2,"LINESTRING (-47.5244367 -23.2071581, -47.5244547 -23.2072443)",,,
296740818,Avenida Capitão Floriano de Toledo,secondary,True,False,60.232,,"LINESTRING (-47.5244367 -23.2071581, -47.5249687 -23.206925)",BR-478,,
296740818,Avenida Capitão Floriano de Toledo,secondary,True,False,43.797,,"LINESTRING (-47.5232399 -23.207374, -47.5236637 -23.2073155)",BR-478,,
429160157,Rua Joaquim Moreira Sales,residential,False,False,8.358,,"LINESTRING (-47.5232399 -23.207374, -47.523263 -23.2074461)",,,
296740850,Rua Doutor Gastão Vidigal,residential,False,False,58.638,,"LINESTRING (-47.5247311 -23.2078625, -47.524185 -23.2080243)",,,
"[429160162, 429160156, 429280279]",Rua Cardoso Pimentel,tertiary,False,False,74.572,2,"LINESTRING (-47.5247311 -23.2078625, -47.524683 -23.2077976, -47.5246188 -23.207666, -47.5245679 -23.2075422, -47.5244839 -23.2073212, -47.5244547 -23.2072443)",,,yes
429160162,Rua Cardoso Pimentel,tertiary,False,True,69.595,2,"LINESTRING (-47.5247311 -23.2078625, -47.5248776 -23.2079956, -47.5252523 -23.2082639)",,,
296740947,Rua João Angelieri,residential,False,False,181.757,,"LINESTRING (-47.5234352 -23.2079412, -47.5217325 -23.2084133)",,,
429219500,Rua Joaquim Moreira Sales,residential,False,False,31.073,,"LINESTRING (-47.5234352 -23.2079412, -47.5235277 -23.2082074)",,,
"[429219500, 429160157, 429160150]",Rua Joaquim Moreira Sales,residential,False,True,57.797,,"LINESTRING (-47.5234352 -23.2079412, -47.5233185 -23.207607, -47.5232862 -23.2075129, -47.523263 -23.2074461)",,,yes
296740850,Rua Doutor Gastão Vidigal,residential,False,True,70.192,,"LINESTRING (-47.5235277 -23.2082074, -47.524185 -23.2080243)",,,
429219500,Rua Joaquim Moreira Sales,residential,False,True,31.073,,"LINESTRING (-47.5235277 -23.2082074, -47.5234352 -23.2079412)",,,
"[296740811, 429219500]","['Rua Joaquim Moreira Sales', 'Rua Tristão Pires']",residential,False,False,102.464,,"LINESTRING (-47.5235277 -23.2082074, -47.5237448 -23.2088849, -47.5235208 -23.2089476)",,,
296740857,Rua Antônio Pires,residential,False,False,110.111,2,"LINESTRING (-47.5217325 -23.2084133, -47.5220593 -23.2093569)",,,
296740947,Rua João Angelieri,residential,False,True,181.757,,"LINESTRING (-47.5217325 -23.2084133, -47.5234352 -23.2079412)",,,
296740947,Rua João Angelieri,residential,False,False,154.65,,"LINESTRING (-47.5217325 -23.2084133, -47.5216661 -23.2084341, -47.5215534 -23.2084792, -47.5214696 -23.208529, -47.5214133 -23.2085944, -47.5213822 -23.208667, -47.5212577 -23.2090098, -47.5212 -23.2092587, -47.5211739 -23.2094612, -47.5211872 -23.2096011)",,,
296740811,Rua Tristão Pires,residential,False,False,84.819,,"LINESTRING (-47.5235208 -23.2089476, -47.5227269 -23.20917)",,,
296740938,Rua Joaquim Agostinho Torres,residential,True,False,52.598,,"LINESTRING (-47.5235208 -23.2089476, -47.52371 -23.2093875)",,,
"[296740811, 429219500]","['Rua Joaquim Moreira Sales', 'Rua Tristão Pires']",residential,False,True,102.464,,"LINESTRING (-47.5235208 -23.2089476, -47.5237448 -23.2088849, -47.5235277 -23.2082074)",,,
296740811,Rua Tristão Pires,residential,False,False,71.321,,"LINESTRING (-47.5227269 -23.20917, -47.5220593 -23.2093569)",,,
296740811,Rua Tristão Pires,residential,False,True,84.819,,"LINESTRING (-47.5227269 -23.20917, -47.5235208 -23.2089476)",,,
296740811,Rua Tristão Pires,residential,False,False,50.534,,"LINESTRING (-47.5220593 -23.2093569, -47.5215863 -23.2094894)",,,
296740811,Rua Tristão Pires,residential,False,True,71.321,,"LINESTRING (-47.5220593 -23.2093569, -47.5227269 -23.20917)",,,
296740857,Rua Antônio Pires,residential,False,True,110.111,2,"LINESTRING (-47.5220593 -23.2093569, -47.5217325 -23.2084133)",,,
296740811,Rua Tristão Pires,residential,False,False,42.636,,"LINESTRING (-47.5215863 -23.2094894, -47.5211872 -23.2096011)",,,
296740811,Rua Tristão Pires,residential,False,True,50.534,,"LINESTRING (-47.5215863 -23.2094894, -47.5220593 -23.2093569)",,,
296740843,Rua Padre Ilidro,residential,False,False,118.13,,"LINESTRING (-47.5215863 -23.2094894, -47.5218837 -23.210516)",,,
296740811,Rua Tristão Pires,residential,False,True,42.636,,"LINESTRING (-47.5211872 -23.2096011, -47.5215863 -23.2094894)",,,
"[429160160, 296740811, 429160148]",Rua Tristão Pires,residential,False,False,31.211,,"LINESTRING (-47.5211872 -23.2096011, -47.5211042 -23.2096244, -47.5209877 -23.2096558, -47.5208944 -23.2096809)",,,yes
296740947,Rua João Angelieri,residential,False,True,154.65000000000003,,"LINESTRING (-47.5211872 -23.2096011, -47.5211739 -23.2094612, -47.5212 -23.2092587, -47.5212577 -23.2090098, -47.5213822 -23.208667, -47.5214133 -23.2085944, -47.5214696 -23.208529, -47.5215534 -23.2084792, -47.5216661 -23.2084341, -47.5217325 -23.2084133)",,,
429160160,Rua Tristão Pires,residential,False,True,9.29,,"LINESTRING (-47.5208072 -23.2097045, -47.5208944 -23.2096809)",,,
296740818,Avenida Capitão Floriano de Toledo,secondary,True,False,316.34400000000005,,"LINESTRING (-47.5208072 -23.2097045, -47.5207939 -23.2096482, -47.5207883 -23.2095989, -47.5207997 -23.2093966, -47.5210427 -23.2085094, -47.521086 -23.2084317, -47.5211615 -23.2083524, -47.5212863 -23.2082664, -47.5216385 -23.2080755, -47.52249 -23.2076141)",BR-478,,
296740938,Rua Joaquim Agostinho Torres,residential,True,False,88.868,,"LINESTRING (-47.5239184 -23.2098666, -47.5242777 -23.2105944)",,,
198117366,Rua Candido Motta,tertiary,True,False,87.188,,"LINESTRING (-47.5239184 -23.2098666, -47.5239704 -23.2098506, -47.5246668 -23.2096451, -47.5247336 -23.2096483)",,,
296740959,Rua Bandeirantes,tertiary,True,False,15.604,,"LINESTRING (-47.5255226 -23.2100816, -47.5255729 -23.2102141)",,,
300879484,Rua José Bonifácio,tertiary,True,False,70.489,,"LINESTRING (-47.5255226 -23.2100816, -47.5254187 -23.2101221, -47.5248897 -23.2103336)",,,
198117366,Rua Candido Motta,tertiary,True,False,90.621,,"LINESTRING (-47.5230809 -23.2101344, -47.5239184 -23.2098666)",,,
880562659,Rua Arcílio Borges,residential,True,False,113.175,,"LINESTRING (-47.5230809 -23.2101344, -47.5227269 -23.20917)",,,
198117366,Rua Candido Motta,tertiary,True,False,93.489,,"LINESTRING (-47.5222166 -23.2104099, -47.5230809 -23.2101344)",,,
296740836,Rua Cezário Castelucci,tertiary,True,False,63.304,,"LINESTRING (-47.5222166 -23.2104099, -47.5223447 -23.2109669)",,,
198117366,Rua Candido Motta,tertiary,True,False,36.008,,"LINESTRING (-47.5218837 -23.210516, -47.5222166 -23.2104099)",,,
