osmid,ref,name,highway,oneway,reversed,length,geometry,junction,maxspeed,bridge
261928198,PB-044,Avenida Senador Humberto Lucena,primary,False,True,23.615,"LINESTRING (-34.8152772 -7.4729816, -34.8150686 -7.4729334)",,,
261928556,,Rua da Ladeira,tertiary,False,False,55.989000000000004,"LINESTRING (-34.8152772 -7.4729816, -34.8150314 -7.4732286, -34.814968 -7.4732926, -34.8149208 -7.4733403)",,,
261928207,,Estrada para Barra do Abiaí,unclassified,False,False,381.03999999999996,"LINESTRING (-34.8138016 -7.4690334, -34.8137882 -7.4694695, -34.8137735 -7.4697474, -34.8137319 -7.4703551, -34.8137078 -7.4705984, -34.8136997 -7.4708099, -34.8137212 -7.4710466, -34.8137668 -7.4712261, -34.8139344 -7.471734, -34.8140189 -7.4719654, -34.8140699 -7.4721223, -34.81409 -7.4722034, -34.8141289 -7.4723949)",,,
807887231,,,unclassified,False,True,283.196,"LINESTRING (-34.8138016 -7.4690334, -34.8137158 -7.4690088, -34.8136555 -7.4690028, -34.8136058 -7.4690081, -34.8135703 -7.4690154, -34.813526 -7.469042, -34.8133256 -7.4692262, -34.8132089 -7.4693326, -34.8130627 -7.4694994, -34.812885 -7.4696976, -34.8128092 -7.4697867, -34.8127824 -7.4698232, -34.8127482 -7.469895, -34.812718 -7.4699715, -34.8127046 -7.470018, -34.8126832 -7.4701437, -34.8126537 -7.4702228, -34.8126235 -7.470272, -34.8125705 -7.4703292, -34.8123895 -7.4704774, -34.8122909 -7.4705958, -34.8122466 -7.4706596, -34.8122312 -7.4706935, -34.8122232 -7.4707367, -34.8122037 -7.4708179)",,,
1185675025,,,unclassified,False,False,415.96,"LINESTRING (-34.8138016 -7.4690334, -34.8141976 -7.4691578, -34.8144683 -7.4692673, -34.8144462 -7.4694152, -34.8142971 -7.4697876, -34.8142032 -7.4703627, -34.8144186 -7.4713705, -34.8148842 -7.4721151)",,,
261928321,,,residential,False,False,133.34199999999998,"LINESTRING (-34.8073523 -7.4694456, -34.8073932 -7.4695048, -34.8074301 -7.4695656, -34.8074415 -7.4695952, -34.8074545 -7.4696397, -34.8074653 -7.4697039, -34.8074622 -7.4699229, -34.8074609 -7.4702115, -34.807469 -7.4704628, -34.8074703 -7.4706171)",,,
788835934,,,residential,False,True,129.801,"LINESTRING (-34.8073523 -7.4694456, -34.8078002 -7.4689336, -34.8081315 -7.4685706)",,,
261928414,,,residential,False,False,32.658,"LINESTRING (-34.8118041 -7.4705087, -34.8116921 -7.4707806)",,,
684274619,,Estrada para Barra do Abiaí,tertiary,False,False,55.891,"LINESTRING (-34.8118041 -7.4705087, -34.811912 -7.4705891, -34.8120287 -7.4706836, -34.8122037 -7.4708179)",,,
684274619,,Estrada para Barra do Abiaí,tertiary,False,True,104.25,"LINESTRING (-34.8118041 -7.4705087, -34.8117001 -7.4704462, -34.811511 -7.4703392, -34.8113662 -7.4702521, -34.8112375 -7.470163, -34.8110189 -7.4699897)",,,
261928275,,Rua George Maurício,residential,False,False,80.338,"LINESTRING (-34.8074703 -7.4706171, -34.8071357 -7.4707467, -34.8069318 -7.4708179, -34.8067877 -7.4708697)",,,
261928321,,,residential,False,False,49.704,"LINESTRING (-34.8074703 -7.4706171, -34.8074757 -7.4706836, -34.8074837 -7.4708165, -34.8074938 -7.470889, -34.8075132 -7.4710619)",,,
261928321,,,residential,False,True,133.34199999999998,"LINESTRING (-34.8074703 -7.4706171, -34.807469 -7.4704628, -34.8074609 -7.4702115, -34.8074622 -7.4699229, -34.8074653 -7.4697039, -34.8074545 -7.4696397, -34.8074415 -7.4695952, -34.8074301 -7.4695656, -34.8073932 -7.4695048, -34.8073523 -7.4694456)",,,
261928711,,Estrada da Bica,tertiary,False,True,11.898,"LINESTRING (-34.8122037 -7.4708179, -34.8122507 -7.4708524, -34.812289 -7.4708834)",,,
684274619,,Estrada para Barra do Abiaí,tertiary,False,True,55.891,"LINESTRING (-34.8122037 -7.4708179, -34.8120287 -7.4706836, -34.811912 -7.4705891, -34.8118041 -7.4705087)",,,
807887231,,,unclassified,False,False,283.196,"LINESTRING (-34.8122037 -7.4708179, -34.8122232 -7.4707367, -34.8122312 -7.4706935, -34.8122466 -7.4706596, -34.8122909 -7.4705958, -34.8123895 -7.4704774, -34.8125705 -7.4703292, -34.8126235 -7.470272, -34.8126537 -7.4702228, -34.8126832 -7.4701437, -34.8127046 -7.470018, -34.812718 -7.4699715, -34.8127482 -7.469895, -34.8127824 -7.4698232, -34.8128092 -7.4697867, -34.812885 -7.4696976, -34.8130627 -7.4694994, -34.8132089 -7.4693326, -34.8133256 -7.4692262, -34.813526 -7.469042, -34.8135703 -7.4690154, -34.8136058 -7.4690081, -34.8136555 -7.4690028, -34.8137158 -7.4690088, -34.8138016 -7.4690334)",,,
261928341,,,residential,False,False,42.55,"LINESTRING (-34.8107061 -7.4708284, -34.8105843 -7.4711915)",,,
261928414,,,residential,False,True,98.665,"LINESTRING (-34.8107061 -7.4708284, -34.8115416 -7.4711463)",,,
261928404,,,residential,False,True,47.113,"LINESTRING (-34.8107061 -7.4708284, -34.8103912 -7.4706669, -34.810353 -7.4706616, -34.8103201 -7.4706709)",,,
788835932,,,residential,False,True,46.832,"LINESTRING (-34.8107061 -7.4708284, -34.8107909 -7.4705572, -34.8108395 -7.4704287)",,,
261928276,,Rua George Maurício,residential,False,False,10.5,"LINESTRING (-34.8082334 -7.4710346, -34.8081382 -7.4710373)",,,
