osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,bridge
842057629,2,Rua Presidente Getúlio Vargas,tertiary,False,False,72.433,"LINESTRING (-47.0466374 -21.0769986, -47.0465996 -21.0769286, -47.0464173 -21.0765914, -47.046323 -21.076417)",,
842057629,2,Rua Presidente Getúlio Vargas,tertiary,False,True,52.300999999999995,"LINESTRING (-47.0466374 -21.0769986, -47.0466652 -21.0770501, -47.0468242 -21.0773447, -47.0468641 -21.0774187)",,
892232338,2,Rua Ovídio de Abreu,secondary,False,False,50.107,"LINESTRING (-47.0466374 -21.0769986, -47.0465761 -21.0770277, -47.0465393 -21.0770452, -47.046207 -21.077203)",LMG-857,
892232338,2,Rua Ovídio de Abreu,secondary,False,True,52.937,"LINESTRING (-47.0466374 -21.0769986, -47.0467382 -21.0769504, -47.0470122 -21.0768191, -47.0470913 -21.0767812)",LMG-857,
315767069,,Rua Orlando Martins,residential,False,False,153.795,"LINESTRING (-47.0490795 -21.0817542, -47.0504728 -21.0812821)",,
315767069,,Rua Orlando Martins,residential,False,True,44.006,"LINESTRING (-47.0490795 -21.0817542, -47.0487021 -21.0819348)",,
965291504,,Rua Afonso Pena,tertiary,False,False,86.965,"LINESTRING (-47.0490795 -21.0817542, -47.0494397 -21.0824604)",,
"[965291504, 237584284, 965291503]",,Rua Afonso Pena,tertiary,False,True,17.908,"LINESTRING (-47.0490795 -21.0817542, -47.0490537 -21.0817037, -47.0490285 -21.0816543, -47.0490053 -21.0816088)",,yes
237695789,,Rua Pedro Guerra,residential,False,False,107.66,"LINESTRING (-47.0490643 -21.0769521, -47.0485651 -21.0761033)",,
237849129,,Rua Doutor Francisco Campos,residential,False,False,86.378,"LINESTRING (-47.0490643 -21.0769521, -47.0483176 -21.0772956)",,
237849129,,Rua Doutor Francisco Campos,residential,False,True,50.534,"LINESTRING (-47.0490643 -21.0769521, -47.0494969 -21.0767433)",,
237697570,,Rua Doutor João Pinheiro,residential,False,False,46.015,"LINESTRING (-47.0500408 -21.080465, -47.0502364 -21.0808364)",,
237697570,,Rua Doutor João Pinheiro,residential,False,True,52.899,"LINESTRING (-47.0500408 -21.080465, -47.04981 -21.0800408)",,
315767099,,Rua Marechal Floriano Peixoto,residential,False,False,50.312,"LINESTRING (-47.0500408 -21.080465, -47.0504732 -21.0802602)",,
315767099,,Rua Marechal Floriano Peixoto,residential,False,True,126.838,"LINESTRING (-47.0500408 -21.080465, -47.0496731 -21.0806209, -47.0495849 -21.0806346, -47.0495069 -21.0806272, -47.0488734 -21.0804881)",,
237695789,,Rua Pedro Guerra,residential,False,False,6.253,"LINESTRING (-47.0485651 -21.0761033, -47.0485361 -21.076054)",,
237695789,,Rua Pedro Guerra,residential,False,True,107.66,"LINESTRING (-47.0485651 -21.0761033, -47.0490643 -21.0769521)",,
892232339,2,Avenida Ovídio de Abreu,secondary,True,False,83.259,"LINESTRING (-47.0485651 -21.0761033, -47.0479902 -21.0763816, -47.0478528 -21.0764481)",LMG-857,
237697570,,Rua Doutor João Pinheiro,residential,False,False,70.913,"LINESTRING (-47.0504728 -21.0812821, -47.0507865 -21.0818487)",,
315767069,,Rua Orlando Martins,residential,False,True,153.795,"LINESTRING (-47.0504728 -21.0812821, -47.0490795 -21.0817542)",,
237697570,,Rua Doutor João Pinheiro,residential,False,True,55.298,"LINESTRING (-47.0504728 -21.0812821, -47.0503992 -21.0811452, -47.0502364 -21.0808364)",,
315767098,,Rua João Hipolito Batista,residential,False,True,94.034,"LINESTRING (-47.0504728 -21.0812821, -47.0508143 -21.0813217, -47.0508847 -21.0813355, -47.0509436 -21.0813582, -47.050994 -21.0813855, -47.0510423 -21.0814206, -47.0510901 -21.0814747, -47.0512241 -21.0816513)",,
237697570,,Rua Doutor João Pinheiro,residential,False,False,53.389,"LINESTRING (-47.0495785 -21.079612, -47.04981 -21.0800408)",,
315765526,,Rua Barão do Rio Branco,residential,False,False,148.679,"LINESTRING (-47.0495785 -21.079612, -47.0483068 -21.0802283)",,
315765526,,Rua Barão do Rio Branco,residential,False,True,74.798,"LINESTRING (-47.0495785 -21.079612, -47.0502156 -21.0792972)",,
237697570,,Rua Doutor João Pinheiro,residential,False,True,106.753,"LINESTRING (-47.0495785 -21.079612, -47.0491465 -21.078815, -47.0491141 -21.0787553)",,
756405259,,Rua Quinze de Novembro,residential,False,False,51.078,"LINESTRING (-47.0478528 -21.0764481, -47.0480771 -21.076857)",,
756405259,,Rua Quinze de Novembro,residential,False,True,6.244,"LINESTRING (-47.0478528 -21.0764481, -47.0478254 -21.0763981)",,
892232339,2,Avenida Ovídio de Abreu,secondary,True,False,19.029,"LINESTRING (-47.0478528 -21.0764481, -47.0476781 -21.0765002)",LMG-857,
237697570,,Rua Doutor João Pinheiro,residential,False,True,46.015,"LINESTRING (-47.0502364 -21.0808364, -47.0500408 -21.080465)",,
315767080,,Rua Albino Roquetti,residential,False,True,50.747,"LINESTRING (-47.0502364 -21.0808364, -47.0506728 -21.0806303)",,
237697570,,Rua Doutor João Pinheiro,residential,False,False,55.298,"LINESTRING (-47.0502364 -21.0808364, -47.0503992 -21.0811452, -47.0504728 -21.0812821)",,
237697570,,Rua Doutor João Pinheiro,residential,False,False,114.972,"LINESTRING (-47.0511202 -21.082483, -47.0516226 -21.0834046)",,
237697570,,Rua Doutor João Pinheiro,residential,False,True,78.57,"LINESTRING (-47.0511202 -21.082483, -47.0507865 -21.0818487)",,
315767062,,Rua Olegário Maciel,residential,False,False,108.376,"LINESTRING (-47.0511202 -21.082483, -47.050172 -21.0828919)",,
315767062,,Rua Olegário Maciel,residential,False,True,50.109,"LINESTRING (-47.0511202 -21.082483, -47.0515554 -21.0822876)",,
237697570,,Rua Doutor João Pinheiro,residential,False,False,106.753,"LINESTRING (-47.0491141 -21.0787553, -47.0491465 -21.078815, -47.0495785 -21.079612)",,
756400360,,Rua Coronel José Furtado,residential,False,True,75.078,"LINESTRING (-47.0491141 -21.0787553, -47.0491774 -21.0787257, -47.0497607 -21.0784522)",,
756405258,,Praça São João Batista,residential,True,False,74.896,"LINESTRING (-47.0491141 -21.0787553, -47.0490796 -21.0786916, -47.0488258 -21.0782232, -47.0487884 -21.0781542)",,
756403089,,Rua 7 de Setembro,residential,False,False,71.076,"LINESTRING (-47.0485526 -21.0777241, -47.047939 -21.0780083)",,
756403089,,Rua 7 de Setembro,residential,False,True,137.548,"LINESTRING (-47.0485526 -21.0777241, -47.0497401 -21.0771742)",,
756405259,,Rua Quinze de Novembro,residential,False,True,53.523,"LINESTRING (-47.0485526 -21.0777241, -47.0483176 -21.0772956)",,
756405259,,Rua Quinze de Novembro,residential,False,False,53.719,"LINESTRING (-47.0485526 -21.0777241, -47.0487581 -21.078099, -47.0487884 -21.0781542)",,
237849134,2,Rua Wenceslau Braz,tertiary,False,False,53.295,"LINESTRING (-47.0475635 -21.0787144, -47.0475049 -21.0787404, -47.0471692 -21.0788895, -47.0470997 -21.0789204)",,
842057628,1,Praça São João Batista,tertiary,True,False,76.691,"LINESTRING (-47.0475635 -21.0787144, -47.047617 -21.0787646, -47.0476832 -21.0788924, -47.0477487 -21.0790188, -47.0479057 -21.0793218)",,
842057629,2,Rua Presidente Getúlio Vargas,tertiary,False,False,53.016000000000005,"LINESTRING (-47.0475635 -21.0787144, -47.0475245 -21.0786423, -47.0473664 -21.0783494, -47.0473336 -21.0782886)",,
756405259,,Rua Quinze de Novembro,residential,False,True,53.719,"LINESTRING (-47.0487884 -21.0781542, -47.0487581 -21.078099, -47.0485526 -21.0777241)",,
842057630,,Praça São João Batista,residential,True,False,141.534,"LINESTRING (-47.0487884 -21.0781542, -47.0487206 -21.0781852, -47.0477692 -21.0786203, -47.0475635 -21.0787144)",,
842057631,,Rua Wenceslau Braz,residential,False,True,138.237,"LINESTRING (-47.0487884 -21.0781542, -47.0488473 -21.0781277, -47.0499887 -21.0776146)",,
237849129,,Rua Doutor Francisco Campos,residential,False,False,19.924,"LINESTRING (-47.0478794 -21.0774975, -47.0477072 -21.0775768)",,
237849129,,Rua Doutor Francisco Campos,residential,False,True,50.706,"LINESTRING (-47.0478794 -21.0774975, -47.0483176 -21.0772956)",,
237848838,,Praça Dom Hugo Bressani,residential,False,False,54.656,"LINESTRING (-47.0478794 -21.0774975, -47.0478044 -21.0773651, -47.0476331 -21.077063)",,
237849129,,Rua Doutor Francisco Campos,residential,False,True,17.192,"LINESTRING (-47.0475586 -21.0776452, -47.0477072 -21.0775768)",,
