osmid,ref,name,highway,oneway,reversed,length,geometry,access,lanes,bridge
256114143,,Rua Ernesto Bonifácio,residential,False,True,54.643,"LINESTRING (-39.7804741 -16.5820886, -39.7809451 -16.5822828)",,,
885442362,,Avenida Bahia,residential,True,False,54.752,"LINESTRING (-39.7804741 -16.5820886, -39.7802479 -16.5825307)",,,
256114042,,Rua José Ananias de Almeida,residential,False,False,63.549,"LINESTRING (-39.7816756 -16.5821449, -39.7811351 -16.5819035)",,,
256114042,,Rua José Ananias de Almeida,residential,False,True,6.307,"LINESTRING (-39.7816756 -16.5821449, -39.7817297 -16.5821679)",,,
256114141,,Rua Francisco Sales,residential,False,True,47.239,"LINESTRING (-39.7816756 -16.5821449, -39.7814675 -16.58252)",,,
256114042,,Rua José Ananias de Almeida,residential,False,False,6.307,"LINESTRING (-39.7817297 -16.5821679, -39.7816756 -16.5821449)",,,
256114042,,Rua José Ananias de Almeida,residential,False,True,110.054,"LINESTRING (-39.7817297 -16.5821679, -39.7826677 -16.5825819)",,,
256114120,,Rua Santos Dumont,residential,False,True,46.785,"LINESTRING (-39.7809451 -16.5822828, -39.7811351 -16.5819035)",yes,,
256114143,,Rua Ernesto Bonifácio,residential,False,False,54.643,"LINESTRING (-39.7809451 -16.5822828, -39.7804741 -16.5820886)",,,
256114143,,Rua Ernesto Bonifácio,residential,False,True,61.604,"LINESTRING (-39.7809451 -16.5822828, -39.7814675 -16.58252)",,,
256114142,,Rua Governador Regis Pacheco,residential,False,False,61.159,"LINESTRING (-39.7837166 -16.5824586, -39.783471 -16.5829557)",yes,,
256114142,,Rua Governador Regis Pacheco,residential,False,True,51.896,"LINESTRING (-39.7837166 -16.5824586, -39.783927 -16.5820377)",yes,,
885442363,,Avenida Bahia,residential,True,False,56.705,"LINESTRING (-39.7801319 -16.5824968, -39.7803659 -16.5820388)",,,
885442364,BA-283,Avenida Antônio Carlos Magalhães,primary,True,False,12.924,"LINESTRING (-39.7801319 -16.5824968, -39.7802479 -16.5825307)",,,
256114042,,Rua José Ananias de Almeida,residential,False,False,110.054,"LINESTRING (-39.7826677 -16.5825819, -39.7817297 -16.5821679)",,,
256114042,,Rua José Ananias de Almeida,residential,False,True,95.165,"LINESTRING (-39.7826677 -16.5825819, -39.783471 -16.5829557)",,,
256114047,,Rua Presidente Getúlio Vargas,residential,False,False,45.326,"LINESTRING (-39.7826677 -16.5825819, -39.782468 -16.5829418)",yes,,
256114141,,Rua Francisco Sales,residential,False,False,47.239,"LINESTRING (-39.7814675 -16.58252, -39.7816756 -16.5821449)",,,
256114141,,Rua Francisco Sales,residential,False,True,53.9,"LINESTRING (-39.7814675 -16.58252, -39.7812159 -16.5829405)",,,
256114143,,Rua Ernesto Bonifácio,residential,False,False,61.604,"LINESTRING (-39.7814675 -16.58252, -39.7809451 -16.5822828)",,,
256114143,,Rua Ernesto Bonifácio,residential,False,True,116.511,"LINESTRING (-39.7814675 -16.58252, -39.7822053 -16.5828201, -39.782468 -16.5829418)",,,
256114030,BA-283,,primary,True,False,10.111,"LINESTRING (-39.7802479 -16.5825307, -39.780205 -16.5826118)",,,
256114038,,Rua Marcionilio Chaves,residential,True,False,112.776,"LINESTRING (-39.7802479 -16.5825307, -39.7812159 -16.5829405)",,,
256114071,BA-283,Avenida Bahia,primary,True,False,13.426,"LINESTRING (-39.7800679 -16.5826008, -39.7801319 -16.5824968)",,,
885442365,BA-283,Avenida Antônio Carlos Magalhães,primary,True,False,185.529,"LINESTRING (-39.7800679 -16.5826008, -39.7789256 -16.5820974, -39.7784895 -16.581897)",,,
885442365,BA-283,Avenida Antônio Carlos Magalhães,primary,True,False,14.662,"LINESTRING (-39.780205 -16.5826118, -39.7800679 -16.5826008)",,,
256114030,BA-283,,primary,True,False,68.112,"LINESTRING (-39.780205 -16.5826118, -39.7800936 -16.5828196, -39.7799155 -16.5831579)",,,
256114082,,Rua Copacabana,residential,False,False,45.634,"LINESTRING (-39.7768012 -16.5828031, -39.776554 -16.5831382)",,,
885442359,BA-686,Avenida Juscelino Kubitschek,residential,False,False,261.746,"LINESTRING (-39.7768012 -16.5828031, -39.7770399 -16.5829749, -39.7775475 -16.5832968, -39.7777192 -16.5834149, -39.7778507 -16.583513, -39.7779564 -16.5835992, -39.7781359 -16.5837545, -39.778391 -16.5839968, -39.7786966 -16.5842883)",,,
885442359,BA-686,Avenida Juscelino Kubitschek,residential,False,True,12.989,"LINESTRING (-39.7768012 -16.5828031, -39.7767749 -16.5827417, -39.7767624 -16.5826927)",,,
256114047,,Rua Presidente Getúlio Vargas,residential,False,True,45.326,"LINESTRING (-39.782468 -16.5829418, -39.7826677 -16.5825819)",yes,,
256114143,,Rua Ernesto Bonifácio,residential,False,True,99.04,"LINESTRING (-39.782468 -16.5829418, -39.7832821 -16.5833714)",,,
809525554,,Rua Presidente Getúlio Vargas,residential,False,False,52.325,"LINESTRING (-39.782468 -16.5829418, -39.7822166 -16.583346)",,,
256114143,,Rua Ernesto Bonifácio,residential,False,False,116.511,"LINESTRING (-39.782468 -16.5829418, -39.7822053 -16.5828201, -39.7814675 -16.58252)",,,
256114038,,Rua Marcionilio Chaves,residential,True,False,108.311,"LINESTRING (-39.7812159 -16.5829405, -39.7821334 -16.5833595)",,,
256114141,,Rua Francisco Sales,residential,False,False,53.9,"LINESTRING (-39.7812159 -16.5829405, -39.7814675 -16.58252)",,,
256114141,,Rua Francisco Sales,residential,False,True,9.155,"LINESTRING (-39.7812159 -16.5829405, -39.7811748 -16.5830128)",,,
256114042,,Rua José Ananias de Almeida,residential,False,False,95.165,"LINESTRING (-39.783471 -16.5829557, -39.7826677 -16.5825819)",,,
256114042,,Rua José Ananias de Almeida,residential,False,True,68.553,"LINESTRING (-39.783471 -16.5829557, -39.7840526 -16.5832191)",,,
256114110,,Rua Altino Luz,residential,False,False,50.417,"LINESTRING (-39.783471 -16.5829557, -39.7832821 -16.5833714)",,,
256114142,,Rua Governador Regis Pacheco,residential,False,True,61.159,"LINESTRING (-39.783471 -16.5829557, -39.7837166 -16.5824586)",yes,,
256114039,,Rua Marcionilio Chaves,residential,True,False,112.56,"LINESTRING (-39.7811748 -16.5830128, -39.780205 -16.5826118)",,,
256114141,,Rua Francisco Sales,residential,False,False,9.155,"LINESTRING (-39.7811748 -16.5830128, -39.7812159 -16.5829405)",,,
256114141,,Rua Francisco Sales,residential,False,True,69.099,"LINESTRING (-39.7811748 -16.5830128, -39.7808738 -16.5835632)",,,
256114071,BA-283,Avenida Bahia,primary,True,False,62.908,"LINESTRING (-39.7797961 -16.583103, -39.7800679 -16.5826008)",,,
256114129,,Rua Augusto Gonçalves,residential,False,True,14.113,"LINESTRING (-39.7797961 -16.583103, -39.7799155 -16.5831579)",,,
256114030,BA-283,,primary,True,False,62.332,"LINESTRING (-39.7799155 -16.5831579, -39.7796548 -16.5836597)",,,
256114129,,Rua Augusto Gonçalves,residential,False,False,14.113,"LINESTRING (-39.7799155 -16.5831579, -39.7797961 -16.583103)",,,
256114129,,Rua Augusto Gonçalves,residential,False,True,111.628,"LINESTRING (-39.7799155 -16.5831579, -39.7808738 -16.5835632)",,,
256114042,,Rua José Ananias de Almeida,residential,False,False,68.553,"LINESTRING (-39.7840526 -16.5832191, -39.783471 -16.5829557)",,,
256114042,,Rua José Ananias de Almeida,residential,False,True,57.62,"LINESTRING (-39.7840526 -16.5832191, -39.7845397 -16.583444)",,,
256114103,,Rua Governador Juracy Magalhães,residential,False,False,50.27,"LINESTRING (-39.7840526 -16.5832191, -39.7838791 -16.5836395)",,,
256114038,,Rua Marcionilio Chaves,residential,True,False,10.255,"LINESTRING (-39.7821334 -16.5833595, -39.7822215 -16.5833966)",,,
809525553,,Rua Presidente Getúlio Vargas,residential,True,False,8.993,"LINESTRING (-39.7821334 -16.5833595, -39.7822166 -16.583346)",,,
256114110,,Rua Altino Luz,residential,False,False,49.264,"LINESTRING (-39.7832821 -16.5833714, -39.7830827 -16.5837711)",,,
256114110,,Rua Altino Luz,residential,False,True,50.417,"LINESTRING (-39.7832821 -16.5833714, -39.783471 -16.5829557)",,,
256114143,,Rua Ernesto Bonifácio,residential,False,False,99.04,"LINESTRING (-39.7832821 -16.5833714, -39.782468 -16.5829418)",,,
256114143,,Rua Ernesto Bonifácio,residential,False,True,70.26,"LINESTRING (-39.7832821 -16.5833714, -39.7838791 -16.5836395)",,,
256114038,,Rua Marcionilio Chaves,residential,True,False,100.783,"LINESTRING (-39.7822215 -16.5833966, -39.7830827 -16.5837711)",,,
256114119,,Rua Presidente Getúlio Vargas,residential,True,False,7.705,"LINESTRING (-39.7822215 -16.5833966, -39.7821872 -16.5834576)",,,
256114039,,Rua Marcionilio Chaves,residential,True,False,108.572,"LINESTRING (-39.7821 -16.5834216, -39.7811748 -16.5830128)",,,
256114125,,Rua Presidente Getúlio Vargas,residential,True,False,7.769,"LINESTRING (-39.7821 -16.5834216, -39.7821334 -16.5833595)",,,
256114042,,Rua José Ananias de Almeida,residential,False,False,57.62,"LINESTRING (-39.7845397 -16.583444, -39.7840526 -16.5832191)",,,
256114042,,Rua José Ananias de Almeida,residential,False,True,69.616,"LINESTRING (-39.7845397 -16.583444, -39.7851264 -16.5837193)",,,
256114039,,Rua Marcionilio Chaves,residential,True,False,10.118,"LINESTRING (-39.7821872 -16.5834576, -39.7821 -16.5834216)",,,
256114119,,Rua Presidente Getúlio Vargas,residential,True,False,70.129,"LINESTRING (-39.7821872 -16.5834576, -39.7818898 -16.5840202)",,,
256114129,,Rua Augusto Gonçalves,residential,False,False,111.628,"LINESTRING (-39.7808738 -16.5835632, -39.7799155 -16.5831579)",,,
256114129,,Rua Augusto Gonçalves,residential,False,True,109.982,"LINESTRING (-39.7808738 -16.5835632, -39.7818084 -16.5839827)",,,
256114141,,Rua Francisco Sales,residential,False,False,69.099,"LINESTRING (-39.7808738 -16.5835632, -39.7811748 -16.5830128)",,,
256114141,,Rua Francisco Sales,residential,False,True,74.847,"LINESTRING (-39.7808738 -16.5835632, -39.7805299 -16.5841501)",,,
256114034,BA-283,Avenida Alberto Costa Lima,primary,True,False,13.988,"LINESTRING (-39.7795443 -16.5835918, -39.7796548 -16.5836597)",,,
256114071,BA-283,Avenida Bahia,primary,True,False,27.921,"LINESTRING (-39.7795443 -16.5835918, -39.7796589 -16.583366)",,,
256114103,,Rua Governador Juracy Magalhães,residential,False,True,50.27,"LINESTRING (-39.7838791 -16.5836395, -39.7840526 -16.5832191)",,,
256114143,,Rua Ernesto Bonifácio,residential,False,False,70.26,"LINESTRING (-39.7838791 -16.5836395, -39.7832821 -16.5833714)",,,
256114143,,Rua Ernesto Bonifácio,residential,False,True,194.386,"LINESTRING (-39.7838791 -16.5836395, -39.7855562 -16.5843269)",,,
256114030,BA-283,,primary,True,False,11.984,"LINESTRING (-39.7796548 -16.5836597, -39.7796041 -16.5837559)",,,
256114034,BA-283,Avenida Alberto Costa Lima,primary,True,False,108.031,"LINESTRING (-39.7796548 -16.5836597, -39.7805299 -16.5841501)",,,
256114071,BA-283,Avenida Bahia,primary,True,False,12.287,"LINESTRING (-39.7794933 -16.5836909, -39.7795443 -16.5835918)",,,
256114042,,Rua José Ananias de Almeida,residential,False,False,69.616,"LINESTRING (-39.7851264 -16.5837193, -39.7845397 -16.583444)",,,
256114042,,Rua José Ananias de Almeida,residential,False,True,70.102,"LINESTRING (-39.7851264 -16.5837193, -39.785714 -16.5840027)",,,
885442360,,Avenida Bahia,residential,True,False,37.69,"LINESTRING (-39.7796041 -16.5837559, -39.7794533 -16.5840625)",,,
1164728565,BA-283,Avenida Alberto Costa Lima,primary,True,False,13.844,"LINESTRING (-39.7796041 -16.5837559, -39.7794933 -16.5836909)",,,
256114038,,Rua Marcionilio Chaves,residential,True,False,174.249,"LINESTRING (-39.7830827 -16.5837711, -39.7845702 -16.5844217)",,,
256114110,,Rua Altino Luz,residential,False,False,7.499,"LINESTRING (-39.7830827 -16.5837711, -39.7830647 -16.5838363)",,,
256114110,,Rua Altino Luz,residential,False,True,49.264,"LINESTRING (-39.7830827 -16.5837711, -39.7832821 -16.5833714)",,,
256114039,,Rua Marcionilio Chaves,residential,True,False,102.559,"LINESTRING (-39.7830647 -16.5838363, -39.7821872 -16.5834576)",,,
256114110,,Rua Altino Luz,residential,False,False,72.842,"LINESTRING (-39.7830647 -16.5838363, -39.7827906 -16.5844364)",,,
256114110,,Rua Altino Luz,residential,False,True,7.499,"LINESTRING (-39.7830647 -16.5838363, -39.7830827 -16.5837711)",,,
256114125,,Rua Presidente Getúlio Vargas,residential,True,False,69.702,"LINESTRING (-39.7818084 -16.5839827, -39.7821 -16.5834216)",,,
256114129,,Rua Augusto Gonçalves,residential,False,False,109.982,"LINESTRING (-39.7818084 -16.5839827, -39.7808738 -16.5835632)",,,
256114129,,Rua Augusto Gonçalves,residential,False,True,9.625,"LINESTRING (-39.7818084 -16.5839827, -39.7818898 -16.5840202)",,,
256114033,,Rua Iracema Moura,residential,False,False,13.686,"LINESTRING (-39.7793449 -16.5839965, -39.7794533 -16.5840625)",,,
885442361,,Avenida Bahia,residential,True,False,37.481,"LINESTRING (-39.7793449 -16.5839965, -39.7794933 -16.5836909)",,,
1164024731,,Rua do Jenipapo,residential,False,True,344.418,"LINESTRING (-39.7793449 -16.5839965, -39.7787798 -16.5835849, -39.7779687 -16.5830202, -39.7767203 -16.5821899)",,,
256114042,,Rua José Ananias de Almeida,residential,False,False,70.102,"LINESTRING (-39.785714 -16.5840027, -39.7851264 -16.5837193)",,,
256114128,,Rua Joaquim Nabuco,residential,False,False,24.124,"LINESTRING (-39.785714 -16.5840027, -39.7856176 -16.584199)",,,
256114119,,Rua Presidente Getúlio Vargas,residential,True,False,74.666,"LINESTRING (-39.7818898 -16.5840202, -39.7815792 -16.5846221)",,,
256114129,,Rua Augusto Gonçalves,residential,False,False,9.625,"LINESTRING (-39.7818898 -16.5840202, -39.7818084 -16.5839827)",,,
256114129,,Rua Augusto Gonçalves,residential,False,True,106.571,"LINESTRING (-39.7818898 -16.5840202, -39.7827906 -16.5844364)",,,
256114033,,Rua Iracema Moura,residential,False,False,105.475,"LINESTRING (-39.7794533 -16.5840625, -39.7803103 -16.584537)",,,
256114033,,Rua Iracema Moura,residential,False,True,13.686,"LINESTRING (-39.7794533 -16.5840625, -39.7793449 -16.5839965)",,,
885442360,,Avenida Bahia,residential,True,False,75.279,"LINESTRING (-39.7794533 -16.5840625, -39.7791361 -16.5846674)",,,
256114099,,Travessa Presidente Juscelino Kubitscheck,residential,False,False,40.177,"LINESTRING (-39.7786966 -16.5842883, -39.7784332 -16.5845468)",,,
885442359,BA-686,Avenida Juscelino Kubitschek,residential,False,False,49.149,"LINESTRING (-39.7786966 -16.5842883, -39.7790286 -16.5845951)",,,
885442359,BA-686,Avenida Juscelino Kubitschek,residential,False,True,261.746,"LINESTRING (-39.7786966 -16.5842883, -39.778391 -16.5839968, -39.7781359 -16.5837545, -39.7779564 -16.5835992, -39.7778507 -16.583513, -39.7777192 -16.5834149, -39.7775475 -16.5832968, -39.7770399 -16.5829749, -39.7768012 -16.5828031)",,,
256114034,BA-283,Avenida Alberto Costa Lima,primary,True,False,114.809,"LINESTRING (-39.7805299 -16.5841501, -39.7815046 -16.5845899)",,,
256114141,,Rua Francisco Sales,residential,False,False,74.847,"LINESTRING (-39.7805299 -16.5841501, -39.7808738 -16.5835632)",,,
256114141,,Rua Francisco Sales,residential,False,True,11.447,"LINESTRING (-39.7805299 -16.5841501, -39.7804772 -16.5842398)",,,
256114128,,Rua Joaquim Nabuco,residential,False,False,15.655,"LINESTRING (-39.7856176 -16.584199, -39.7855562 -16.5843269)",,,
256114128,,Rua Joaquim Nabuco,residential,False,True,24.124,"LINESTRING (-39.7856176 -16.584199, -39.785714 -16.5840027)",,,
256114141,,Rua Francisco Sales,residential,False,False,11.447,"LINESTRING (-39.7804772 -16.5842398, -39.7805299 -16.5841501)",,,
256114141,,Rua Francisco Sales,residential,False,True,37.53,"LINESTRING (-39.7804772 -16.5842398, -39.7803103 -16.584537)",,,
1164728565,BA-283,Avenida Alberto Costa Lima,primary,True,False,107.484,"LINESTRING (-39.7804772 -16.5842398, -39.7796041 -16.5837559)",,,
256114128,,Rua Joaquim Nabuco,residential,False,False,54.385,"LINESTRING (-39.7855562 -16.5843269, -39.7853472 -16.5847731)",,,
256114128,,Rua Joaquim Nabuco,residential,False,True,15.655,"LINESTRING (-39.7855562 -16.5843269, -39.7856176 -16.584199)",,,
256114143,,Rua Ernesto Bonifácio,residential,False,False,194.386,"LINESTRING (-39.7855562 -16.5843269, -39.7838791 -16.5836395)",,,
256114039,,Rua Marcionilio Chaves,residential,True,False,172.704,"LINESTRING (-39.784548 -16.5844619, -39.7830647 -16.5838363)",,,
256114093,,Rua Manoel Inácio da Silva,residential,False,False,77.69,"LINESTRING (-39.784548 -16.5844619, -39.7842109 -16.5850814)",,,
256114093,,Rua Manoel Inácio da Silva,residential,False,True,5.058,"LINESTRING (-39.784548 -16.5844619, -39.7845702 -16.5844217)",,,
256114038,,Rua Marcionilio Chaves,residential,True,False,8.711,"LINESTRING (-39.7845702 -16.5844217, -39.7846166 -16.5844862)",,,
256114093,,Rua Manoel Inácio da Silva,residential,False,False,5.058,"LINESTRING (-39.7845702 -16.5844217, -39.784548 -16.5844619)",,,
256114110,,Rua Altino Luz,residential,False,True,72.842,"LINESTRING (-39.7827906 -16.5844364, -39.7830647 -16.5838363)",,,
256114129,,Rua Augusto Gonçalves,residential,False,False,106.571,"LINESTRING (-39.7827906 -16.5844364, -39.7818898 -16.5840202)",,,
256114129,,Rua Augusto Gonçalves,residential,False,True,167.493,"LINESTRING (-39.7827906 -16.5844364, -39.7842109 -16.5850814)",,,
256114033,,Rua Iracema Moura,residential,False,True,105.475,"LINESTRING (-39.7803103 -16.584537, -39.7794533 -16.5840625)",,,
256114141,,Rua Francisco Sales,residential,False,False,37.53,"LINESTRING (-39.7803103 -16.584537, -39.7804772 -16.5842398)",,,
256114141,,Rua Francisco Sales,residential,False,True,66.309,"LINESTRING (-39.7803103 -16.584537, -39.7800243 -16.5850666)",,,
256114033,,Rua Iracema Moura,residential,False,False,204.16199999999998,"LINESTRING (-39.7803103 -16.584537, -39.7812757 -16.5850916, -39.7819519 -16.5854835)",,,
809537996,,Rua Pedro Deiro,residential,False,True,39.242,"LINESTRING (-39.7790286 -16.5845951, -39.7787853 -16.58486)",,,
885442359,BA-686,Avenida Juscelino Kubitschek,residential,False,False,13.996,"LINESTRING (-39.7790286 -16.5845951, -39.7791361 -16.5846674)",,,
885442359,BA-686,Avenida Juscelino Kubitschek,residential,False,True,49.149,"LINESTRING (-39.7790286 -16.5845951, -39.7786966 -16.5842883)",,,
885442361,,Avenida Bahia,residential,True,False,74.61,"LINESTRING (-39.7790286 -16.5845951, -39.7793449 -16.5839965)",,,
256114099,,Travessa Presidente Juscelino Kubitscheck,residential,False,True,40.177,"LINESTRING (-39.7784332 -16.5845468, -39.7786966 -16.5842883)",,,
"[652071736, 652071737, 256114099]",,"['Travessa Presidente Juscelino Kubitcheck', 'Travessa Presidente Juscelino Kubitscheck']","['residential', 'unclassified']",False,False,600.5219999999998,"LINESTRING (-39.7784332 -16.5845468, -39.7783508 -16.5846445, -39.7782225 -16.5848228, -39.7781745 -16.5848716, -39.7781373 -16.5848984, -39.7780374 -16.5849229, -39.7779377 -16.5849093, -39.7777894 -16.5848567, -39.7776023 -16.5848158, -39.7774662 -16.5848021, -39.7770271 -16.5848216, -39.7766693 -16.5848294, -39.7764864 -16.5848274, -39.7762668 -16.5848333, -39.7761823 -16.5848445, -39.7761017 -16.5848909, -39.7760774 -16.5849508, -39.776064 -16.5850549, -39.7760318 -16.585195, -39.776013 -16.585285, -39.7759822 -16.5853826, -39.7759514 -16.5854726, -39.7759219 -16.5855652, -39.7759125 -16.5856281, -39.7759071 -16.5857181, -39.7759178 -16.5858646, -39.7759272 -16.5859559, -39.775946 -16.5860446, -39.7759592 -16.5860819, -39.7759715 -16.5861166, -39.7760385 -16.5862207, -39.7761029 -16.5863106, -39.7761914 -16.586398, -39.7763014 -16.5864931, -39.7764194 -16.5865651, -39.7765803 -16.5866217, -39.7766849 -16.5866448, -39.7767681 -16.5866834, -39.7768271 -16.5867348, -39.7768807 -16.5868273, -39.7769102 -16.5869713, -39.7768861 -16.5870998, -39.776862 -16.5871949, -39.7768593 -16.5872592, -39.7768781 -16.5873569)",,,yes
