osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge
258781395,BR-458,trunk,60,False,False,298.79200000000003,"LINESTRING (-42.2177097 -19.4381297, -42.2174254 -19.4380133, -42.2171934 -19.4379438, -42.2169326 -19.437902, -42.2167354 -19.4378982, -42.2165 -19.4379286, -42.2162721 -19.4380007, -42.216091 -19.4380778, -42.2158791 -19.4381954, -42.2156947 -19.4383485, -42.2155713 -19.4385002, -42.2154661 -19.438664, -42.2153655 -19.4388904)",,
258781401,BR-458,trunk,,True,False,101.062,"LINESTRING (-42.2177097 -19.4381297, -42.2179994 -19.4382328, -42.2184641 -19.438444, -42.218582 -19.4385122)",,
384701850,,residential,,False,False,19.043,"LINESTRING (-42.2153655 -19.4388904, -42.2151991 -19.4388218)",Rua Escrivão João Lemos,
258781395,BR-458,trunk,60,False,True,298.792,"LINESTRING (-42.2153655 -19.4388904, -42.2154661 -19.438664, -42.2155713 -19.4385002, -42.2156947 -19.4383485, -42.2158791 -19.4381954, -42.216091 -19.4380778, -42.2162721 -19.4380007, -42.2165 -19.4379286, -42.2167354 -19.4378982, -42.2169326 -19.437902, -42.2171934 -19.4379438, -42.2174254 -19.4380133, -42.2177097 -19.4381297)",,
258781401,BR-458,trunk,,True,False,73.696,"LINESTRING (-42.2201928 -19.4396344, -42.2207371 -19.4400537)",,
258781404,BR-458,trunk,,True,False,115.643,"LINESTRING (-42.2215335 -19.4408433, -42.2213334 -19.4407393, -42.2211872 -19.440659, -42.2210001 -19.4405692, -42.2207889 -19.4404769, -42.2205629 -19.440351)",,
258781404,BR-458,trunk,,True,False,104.289,"LINESTRING (-42.218441 -19.4387644, -42.2183615 -19.4387013, -42.2182093 -19.4385698, -42.2180779 -19.4384383, -42.217933 -19.43832, -42.2177097 -19.4381297)",,
259232557,,trunk_link,,True,False,37.996,"LINESTRING (-42.218441 -19.4387644, -42.2184351 -19.4387533, -42.2184205 -19.4387083, -42.2184165 -19.4386602, -42.2184292 -19.4386077, -42.2184661 -19.4385584, -42.2185231 -19.4385268, -42.218582 -19.4385122)",,
258781401,BR-458,trunk,,True,False,121.22300000000001,"LINESTRING (-42.2207371 -19.4400537, -42.2212824 -19.4405724, -42.2215335 -19.4408433)",,
259232556,,trunk_link,,True,False,40.931,"LINESTRING (-42.2207371 -19.4400537, -42.2207373 -19.4401348, -42.2207239 -19.4401999, -42.2206779 -19.4402777, -42.2206213 -19.440322, -42.2205629 -19.440351)",,
258781404,BR-458,trunk,,True,False,288.88100000000003,"LINESTRING (-42.2205629 -19.440351, -42.2204764 -19.4402948, -42.2203356 -19.4401904, -42.2201827 -19.440057, -42.2200432 -19.4399091, -42.2199313 -19.4397636, -42.2197951 -19.4395942, -42.2196691 -19.4394513, -42.2195068 -19.439302, -42.2193378 -19.4391806, -42.2191863 -19.4390997, -42.2189556 -19.4389972, -42.2187578 -19.4389195, -42.218441 -19.4387644)",,
258781401,BR-458,trunk,,True,False,57.107,"LINESTRING (-42.218582 -19.4385122, -42.2190575 -19.4387626)",,
259232560,,tertiary,,False,False,10.711,"LINESTRING (-42.2192164 -19.438531, -42.2191483 -19.4384592)",Rua Antônio Júlio Mafra,
259232558,,tertiary,,True,False,72.298,"LINESTRING (-42.2192164 -19.438531, -42.2192964 -19.4386382, -42.2194245 -19.4388742, -42.2194847 -19.4389606, -42.2195798 -19.4390816)",,
258781401,BR-458,trunk,,True,False,36.808,"LINESTRING (-42.2195798 -19.4390816, -42.2198527 -19.4392898)",,
258781401,BR-458,trunk,,True,False,65.25200000000001,"LINESTRING (-42.2190575 -19.4387626, -42.2193774 -19.4389549, -42.2195798 -19.4390816)",,
259232559,,tertiary,,True,False,35.173,"LINESTRING (-42.2190575 -19.4387626, -42.2191118 -19.4387563, -42.2191648 -19.4387301, -42.2191977 -19.438671, -42.2192118 -19.4386096, -42.2192164 -19.438531)",,
556787732,,tertiary,,True,False,77.68799999999999,"LINESTRING (-42.2166416 -19.4362545, -42.2165309 -19.4362504, -42.2164149 -19.436251, -42.2159187 -19.4363778)",Praça Higino Fernandes,
870756502,,tertiary,,True,False,6.664,"LINESTRING (-42.2166416 -19.4362545, -42.216646 -19.4362349, -42.216658 -19.4362184, -42.2166757 -19.4362076)",,
258781401,BR-458,trunk,,True,False,52.345,"LINESTRING (-42.2198527 -19.4392898, -42.2201928 -19.4396344)",,
330108505,,residential,,True,False,41.458999999999996,"LINESTRING (-42.2198527 -19.4392898, -42.2199829 -19.4393469, -42.220056 -19.4393602, -42.2201324 -19.4393539, -42.2202303 -19.4393318)",,
330108507,,residential,,True,False,34.531000000000006,"LINESTRING (-42.2202303 -19.4393318, -42.2201964 -19.4394076, -42.2201823 -19.4394832, -42.2201928 -19.4396344)",,
357623312,,residential,,False,False,130.863,"LINESTRING (-42.2202303 -19.4393318, -42.2204565 -19.4391199, -42.2205428 -19.4389612, -42.2205958 -19.438743, -42.2206023 -19.4385619, -42.2206005 -19.4382691)",,
330108512,,residential,,False,False,27.344,"LINESTRING (-42.212967 -19.4383948, -42.2130301 -19.4381562)",Avenida Frei Marcelino de Milão,
384701839,,residential,,False,True,106.786,"LINESTRING (-42.212967 -19.4383948, -42.2129268 -19.4393544)",Rua Luiz Pereira de Souza,
556787725,,residential,,False,False,78.815,"LINESTRING (-42.212967 -19.4383948, -42.2133655 -19.4383435, -42.2137107 -19.4382923)",Rua Constantino Louzada,
330108512,,residential,,False,True,70.581,"LINESTRING (-42.2133213 -19.4361516, -42.2132286 -19.4367803)",Avenida Frei Marcelino de Milão,
706329232,,residential,,False,False,49.436,"LINESTRING (-42.2133213 -19.4361516, -42.2134151 -19.4357159)",Rua Vereador Alfredo Durval Pereira,
706329233,,residential,,False,False,59.49,"LINESTRING (-42.2133213 -19.4361516, -42.2130564 -19.4360108, -42.2128187 -19.4359041)",Rua Antônio Marques,
706329233,,residential,,False,True,42.425,"LINESTRING (-42.2133213 -19.4361516, -42.2135501 -19.4362564, -42.2136837 -19.4363212)",Rua Antônio Marques,
330108512,,residential,,False,False,22.098,"LINESTRING (-42.2132105 -19.4369783, -42.2132286 -19.4367803)",Avenida Frei Marcelino de Milão,
330108512,,residential,,False,True,15.685,"LINESTRING (-42.2132105 -19.4369783, -42.2131999 -19.437119)",Avenida Frei Marcelino de Milão,
330108513,,residential,,False,False,49.624,"LINESTRING (-42.2132105 -19.4369783, -42.2136558 -19.4371294)",Rua Dionizio Homem Farias,
444077587,,tertiary,,False,False,73.392,"LINESTRING (-42.2147185 -19.4374864, -42.2149734 -19.4368717)",Rua Francisco Alfeu de Oliveira,
444077587,,tertiary,,False,True,93.136,"LINESTRING (-42.2147185 -19.4374864, -42.2145836 -19.4377743, -42.2144834 -19.4380046, -42.2143815 -19.4382611)",Rua Francisco Alfeu de Oliveira,
"[556787744, 556787745, 330108513]",,residential,,False,True,118.315,"LINESTRING (-42.2147185 -19.4374864, -42.2143395 -19.4373494, -42.2139842 -19.437237, -42.2139011 -19.4372077, -42.2136558 -19.4371294)",Rua Dionizio Homem Farias,yes
556787746,,residential,,False,True,51.205,"LINESTRING (-42.2143815 -19.4382611, -42.2138938 -19.4382845)",Rua Constantino Louzada,
363200451,,residential,,False,True,171.29899999999998,"LINESTRING (-42.2143815 -19.4382611, -42.2144773 -19.438246, -42.2145162 -19.4382312, -42.2145615 -19.4381989, -42.2147412 -19.4379963, -42.2148431 -19.4378489, -42.2149282 -19.4377346, -42.2150704 -19.4376061, -42.2152512 -19.4374873, -42.2153999 -19.4374032, -42.2156034 -19.4372976)",Rua Jair Fernandes de Melo,
444077587,,tertiary,,False,False,93.136,"LINESTRING (-42.2143815 -19.4382611, -42.2144834 -19.4380046, -42.2145836 -19.4377743, -42.2147185 -19.4374864)",Rua Francisco Alfeu de Oliveira,
743300344,,tertiary,,False,True,272.711,"LINESTRING (-42.2143815 -19.4382611, -42.2143087 -19.4384496, -42.2142718 -19.4385994, -42.2142068 -19.4396738, -42.2141239 -19.4406928)",Rua Jaime Mafra,
444077587,,tertiary,,False,True,73.392,"LINESTRING (-42.2149734 -19.4368717, -42.2147185 -19.4374864)",Rua Francisco Alfeu de Oliveira,
"[384701857, 706329233, 706329407]",,residential,,False,False,126.039,"LINESTRING (-42.2149734 -19.4368717, -42.214135 -19.4365071, -42.2139413 -19.4364272, -42.213877 -19.4364084)",Rua Antônio Marques,yes
444077587,,tertiary,,False,False,60.312,"LINESTRING (-42.2149734 -19.4368717, -42.2151764 -19.4365963, -42.215279 -19.4365273, -42.2153668 -19.436497)",Rua Francisco Alfeu de Oliveira,
444077587,,tertiary,,False,True,60.312,"LINESTRING (-42.2153668 -19.436497, -42.215279 -19.4365273, -42.2151764 -19.4365963, -42.2149734 -19.4368717)",Rua Francisco Alfeu de Oliveira,
870756505,,tertiary,,True,False,23.574,"LINESTRING (-42.2153668 -19.436497, -42.2154215 -19.4364622, -42.2154986 -19.4364233, -42.2155651 -19.4363988)",Rua Francisco Alfeu de Oliveira,
743300344,,tertiary,,False,False,8.683,"LINESTRING (-42.2141199 -19.4407708, -42.2141239 -19.4406928)",Rua Jaime Mafra,
556787762,,residential,,False,False,46.002,"LINESTRING (-42.2206005 -19.4382691, -42.220725 -19.4378724)",,
357623312,,residential,,False,False,78.668,"LINESTRING (-42.2206005 -19.4382691, -42.2205421 -19.4380209, -42.2204149 -19.4376748, -42.2203814 -19.4375938)",,
357623312,,residential,,False,True,130.863,"LINESTRING (-42.2206005 -19.4382691, -42.2206023 -19.4385619, -42.2205958 -19.438743, -42.2205428 -19.4389612, -42.2204565 -19.4391199, -42.2202303 -19.4393318)",,
357623312,,residential,,False,False,223.038,"LINESTRING (-42.2203814 -19.4375938, -42.2201712 -19.4372033, -42.2200254 -19.437003, -42.2199481 -19.4368909, -42.2199348 -19.4367818, -42.2199172 -19.4366248, -42.2199365 -19.4365207, -42.2200359 -19.4363618, -42.2203839 -19.4359835, -42.2204814 -19.435888)",,
357623312,,residential,,False,True,78.66799999999999,"LINESTRING (-42.2203814 -19.4375938, -42.2204149 -19.4376748, -42.2205421 -19.4380209, -42.2206005 -19.4382691)",,
384701855,,residential,,False,True,130.04500000000002,"LINESTRING (-42.2203814 -19.4375938, -42.2202444 -19.4375151, -42.2201103 -19.4374284, -42.2199929 -19.4373139, -42.2198583 -19.4371554, -42.2195262 -19.4367623)",,
384701850,,residential,,False,True,27.897,"LINESTRING (-42.2156034 -19.4372976, -42.2155001 -19.4375288)",Rua Escrivão João Lemos,
363200451,,residential,,False,False,171.299,"LINESTRING (-42.2156034 -19.4372976, -42.2153999 -19.4374032, -42.2152512 -19.4374873, -42.2150704 -19.4376061, -42.2149282 -19.4377346, -42.2148431 -19.4378489, -42.2147412 -19.4379963, -42.2145615 -19.4381989, -42.2145162 -19.4382312, -42.2144773 -19.438246, -42.2143815 -19.4382611)",Rua Jair Fernandes de Melo,
363200451,,residential,,False,True,166.98,"LINESTRING (-42.2156034 -19.4372976, -42.2157282 -19.4372741, -42.2160273 -19.4372564, -42.2164055 -19.4372172, -42.2166999 -19.4372469, -42.2169875 -19.4372703, -42.2171847 -19.4373032)",Rua Jair Fernandes de Melo,
384701850,,residential,,False,False,77.434,"LINESTRING (-42.2156034 -19.4372976, -42.2157986 -19.4370086, -42.2159877 -19.4367031)",Rua Escrivão João Lemos,
363200452,,residential,,False,False,175.286,"LINESTRING (-42.2197522 -19.4385888, -42.2197106 -19.4385413, -42.2196496 -19.4384806, -42.2194505 -19.4383516, -42.2193606 -19.4382429, -42.2193188 -19.4381485, -42.2192741 -19.4379375, -42.2192681 -19.4377775, -42.21925 -19.437682, -42.2191943 -19.4376036, -42.2188945 -19.4373255)",Rua Pastor Ataides Dutra da Rosa,
363200453,,residential,,False,False,91.156,"LINESTRING (-42.2195262 -19.4367623, -42.2188945 -19.4373255)",Avenida Alves Pinto,
363200454,,residential,,False,False,38.336,"LINESTRING (-42.2195262 -19.4367623, -42.2192707 -19.4365157)",Rua Élcio Costa,
384701855,,residential,,False,False,130.04500000000002,"LINESTRING (-42.2195262 -19.4367623, -42.2198583 -19.4371554, -42.2199929 -19.4373139, -42.2201103 -19.4374284, -42.2202444 -19.4375151, -42.2203814 -19.4375938)",,
259232560,,tertiary,,False,False,78.831,"LINESTRING (-42.2184224 -19.4377551, -42.2178841 -19.4372602)",Rua Antônio Júlio Mafra,
259232560,,tertiary,,False,True,109.194,"LINESTRING (-42.2184224 -19.4377551, -42.2191483 -19.4384592)",Rua Antônio Júlio Mafra,
363200453,,residential,,False,True,68.793,"LINESTRING (-42.2184224 -19.4377551, -42.2188945 -19.4373255)",Avenida Alves Pinto,
556787758,,residential,,False,True,67.46,"LINESTRING (-42.2177673 -19.4357036, -42.2183833 -19.4358786)",Rua Élcio Costa,
556787740,,residential,,False,True,53.711,"LINESTRING (-42.2169258 -19.4362083, -42.2174375 -19.4362301)",Avenida Gradenor Faustino de Melo,
870756503,,residential,,True,False,19.309,"LINESTRING (-42.2169258 -19.4362083, -42.2168916 -19.436226, -42.2168279 -19.4362425, -42.2167501 -19.4362558)",Avenida Gradenor Faustino de Melo,
676251973,,residential,,False,False,95.199,"LINESTRING (-42.2184453 -19.4357091, -42.2175569 -19.4355327)",Avenida Durval Fernandes,
"[870303129, 870303130, 363200455]",,residential,,False,False,19.99,"LINESTRING (-42.2184453 -19.4357091, -42.2184369 -19.4357477, -42.2184094 -19.4358198, -42.2183833 -19.4358786)",Rua Rodolfode Lacerda e Silva,yes
384701866,,residential,,False,True,147.398,"LINESTRING (-42.2184453 -19.4357091, -42.2186042 -19.4357009, -42.2187658 -19.435668, -42.2197741 -19.4352999)",Rua Arco Verde,
556787758,,residential,,False,False,67.46,"LINESTRING (-42.2183833 -19.4358786, -42.2177673 -19.4357036)",Rua Élcio Costa,
363200454,,residential,,False,True,117.106,"LINESTRING (-42.2183833 -19.4358786, -42.2184598 -19.4359179, -42.218566 -19.4359848, -42.2192707 -19.4365157)",Rua Élcio Costa,
556787759,,residential,,False,False,65.862,"LINESTRING (-42.2183833 -19.4358786, -42.2183198 -19.4359843, -42.2180768 -19.4363956)",Rua Rodolfo de Lacerda e Silva,
"[870303129, 870303130, 363200455]",,residential,,False,True,19.990000000000002,"LINESTRING (-42.2183833 -19.4358786, -42.2184094 -19.4358198, -42.2184369 -19.4357477, -42.2184453 -19.4357091)",Rua Rodolfode Lacerda e Silva,yes
259232560,,tertiary,,False,False,77.71,"LINESTRING (-42.2178841 -19.4372602, -42.2173018 -19.4368279)",Rua Antônio Júlio Mafra,
259232560,,tertiary,,False,True,78.831,"LINESTRING (-42.2178841 -19.4372602, -42.2184224 -19.4377551)",Rua Antônio Júlio Mafra,
556787741,,residential,,False,True,83.709,"LINESTRING (-42.2178841 -19.4372602, -42.2180406 -19.436522)",Rua Rodolfo de Lacerda e Silva,
363200454,,residential,,False,True,38.336,"LINESTRING (-42.2192707 -19.4365157, -42.2195262 -19.4367623)",Rua Élcio Costa,
751766536,,residential,,False,False,135.353,"LINESTRING (-42.2192707 -19.4365157, -42.2200307 -19.4355318)",Rua Vereador Pedro Lúcio,
363200454,,residential,,False,False,117.106,"LINESTRING (-42.2192707 -19.4365157, -42.218566 -19.4359848, -42.2184598 -19.4359179, -42.2183833 -19.4358786)",Rua Élcio Costa,
751766536,,residential,,False,True,135.353,"LINESTRING (-42.2200307 -19.4355318, -42.2192707 -19.4365157)",Rua Vereador Pedro Lúcio,
751766984,,residential,,False,False,61.662,"LINESTRING (-42.2200307 -19.4355318, -42.2204814 -19.435888)",,
"[556787760, 556787761, 384701865]",,residential,,False,True,37.32000000000001,"LINESTRING (-42.2200307 -19.4355318, -42.2199145 -19.4354165, -42.2198117 -19.435327, -42.2197741 -19.4352999)","['Rua A', 'Rua Joaquim Conversão']",yes
384701839,,residential,,False,False,141.521,"LINESTRING (-42.2128652 -19.4406258, -42.2129268 -19.4393544)",Rua Luiz Pereira de Souza,
556787714,,residential,,False,True,59.312,"LINESTRING (-42.2128652 -19.4406258, -42.213429 -19.440669)",Rua Augusto Carreiro,
556787725,,residential,,False,True,78.815,"LINESTRING (-42.2137107 -19.4382923, -42.2133655 -19.4383435, -42.212967 -19.4383948)",Rua Constantino Louzada,
