osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry
1226754158,Rua Daltro Filho,secondary,60,False,True,150.047,,"LINESTRING (-55.798403 -29.7887265, -55.7998955 -29.7883482)"
"[1226749065, 229075063]",Rua Marechal Floriano,secondary,,True,False,139.657,2,"LINESTRING (-55.798403 -29.7887265, -55.7975203 -29.7889574, -55.7970159 -29.7890846)"
963828430,Avenida Assis Brasil,secondary,60,False,False,156.264,2,"LINESTRING (-55.798403 -29.7887265, -55.7983701 -29.7886261, -55.7980411 -29.787622, -55.7980045 -29.7875102, -55.7979768 -29.7874255, -55.79796 -29.7873748)"
1226749067,Avenida Assis Brasil,secondary,60,False,True,156.19400000000002,2,"LINESTRING (-55.798403 -29.7887265, -55.7987927 -29.7898494, -55.7988698 -29.7900715)"
963828429,Rua Marquês de Alegrete,tertiary,,False,False,7.201,2,"LINESTRING (-55.7978934 -29.787404, -55.79796 -29.7873748)"
528002115,Rua Marechal Floriano,secondary,40,False,False,169.694,,"LINESTRING (-55.7955337 -29.7894799, -55.7938506 -29.7899219)"
528002115,Rua Marechal Floriano,secondary,40,False,True,46.858,,"LINESTRING (-55.7955337 -29.7894799, -55.7959984 -29.7893577)"
1226749044,Rua Dom Luiz F. de Nadal,residential,,False,False,151.268,,"LINESTRING (-55.7955337 -29.7894799, -55.7959673 -29.7907872)"
558681598,Rua Bento Gonçalves,residential,,False,True,45.604,,"LINESTRING (-55.7955154 -29.7909072, -55.7959673 -29.7907872)"
257403301,Avenida Euripides Brasil Milano,secondary,60,True,False,45.381,1,"LINESTRING (-55.7955154 -29.7909072, -55.7955943 -29.7910051, -55.7957334 -29.7912673)"
"[558681595, 558681598]",Rua Bento Gonçalves,residential,,False,False,8.637,,"LINESTRING (-55.7955154 -29.7909072, -55.7954609 -29.7909307, -55.79544 -29.7909477)"
257403301,Avenida Euripides Brasil Milano,secondary,60,True,False,26.711,1,"LINESTRING (-55.7935895 -29.7899885, -55.793856 -29.7900534)"
294608515,,residential,,False,False,10.092,,"LINESTRING (-55.7935895 -29.7899885, -55.7935658 -29.7900769)"
