osmid,highway,oneway,reversed,length,name,ref,geometry,lanes
69721639,residential,False,True,9.942,,,"LINESTRING (-43.6538018 -22.6430992, -43.6537655 -22.6431821)",
206395668,residential,False,False,122.967,Rua Professora Virginia Carlos,,"LINESTRING (-43.6538018 -22.6430992, -43.6540609 -22.6420195)",
"[827954064, 827954072]",secondary,False,True,233.373,Estrada Ary Schiavo - RJ-093,RJ-093,"LINESTRING (-43.6538018 -22.6430992, -43.6544446 -22.643255, -43.6547102 -22.6432904, -43.6547685 -22.6432938, -43.6548076 -22.6432895, -43.6548421 -22.6432821, -43.6548603 -22.6432714, -43.654872 -22.6432645, -43.6548902 -22.643251, -43.6549099 -22.6432352, -43.6549193 -22.6432277, -43.654929 -22.6432204, -43.6549419 -22.6432108, -43.654955 -22.643201, -43.6550034 -22.6431688, -43.6550252 -22.6431543, -43.6550547 -22.6431332, -43.6550793 -22.6431175, -43.6550971 -22.6431039, -43.6551295 -22.6430839, -43.6551652 -22.6430608, -43.6551957 -22.6430443, -43.6552464 -22.643023, -43.655293 -22.6430113, -43.6553331 -22.6430049, -43.6553822 -22.643005, -43.6554538 -22.6430084, -43.6555707 -22.6430277, -43.6559497 -22.643093)",
"[827954065, 827954049]",secondary,False,False,201.487,Estrada Ary Schiavo - RJ-093,RJ-093,"LINESTRING (-43.6538018 -22.6430992, -43.6530165 -22.6429303, -43.6518897 -22.6426879)",1
153720273,residential,False,True,17.775,,,"LINESTRING (-43.6506283 -22.6419596, -43.6504706 -22.6420257)",
30601312,secondary,False,False,244.10200000000006,Estrada Ary Schiavo - RJ-093,RJ-093,"LINESTRING (-43.6506283 -22.6419596, -43.6506115 -22.6417924, -43.6506168 -22.6415523, -43.6506397 -22.6410465, -43.6506517 -22.6407812, -43.6506504 -22.6406858, -43.6506383 -22.6405794, -43.6506115 -22.6404816, -43.6505552 -22.6403628, -43.6504371 -22.6402118, -43.6503325 -22.6400905, -43.6501561 -22.6399125)",
"[30601312, 827954049]",secondary,False,True,158.98000000000002,Estrada Ary Schiavo - RJ-093,RJ-093,"LINESTRING (-43.6506283 -22.6419596, -43.6506801 -22.6420634, -43.6507558 -22.6421739, -43.6508451 -22.6422632, -43.6509725 -22.6423623, -43.6511467 -22.6424467, -43.6513854 -22.6425426, -43.6518897 -22.6426879)",
30601312,secondary,False,False,112.8,Estrada Ary Schiavo - RJ-093,RJ-093,"LINESTRING (-43.6500388 -22.6398021, -43.6492288 -22.6391164)",
30601312,secondary,False,True,17.193,Estrada Ary Schiavo - RJ-093,RJ-093,"LINESTRING (-43.6500388 -22.6398021, -43.6501561 -22.6399125)",
153720304,residential,False,False,112.212,,,"LINESTRING (-43.6500388 -22.6398021, -43.6500254 -22.6395273, -43.6500281 -22.6393973, -43.6500375 -22.6393057, -43.6500523 -22.6391931, -43.6501206 -22.6387995)",
69721629,residential,False,False,27.349999999999998,Rua Dona Laura Schiavo,,"LINESTRING (-43.6517295 -22.6442652, -43.6517156 -22.6442351, -43.6516894 -22.6441602, -43.6516753 -22.6441029, -43.651678 -22.6440735, -43.6516851 -22.6440277)",
69721635,residential,False,False,50.624,Rua Ennes Schiavo,,"LINESTRING (-43.6516281 -22.6431694, -43.6518472 -22.6427615)",
