osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref
305803332,False,Rua T 10,residential,60,True,121.127,"LINESTRING (-61.1250304 1.8241319, -61.1261007 1.8243374)",
305803350,False,Rua Raul Oliveira,residential,60,False,95.906,"LINESTRING (-61.1250304 1.8241319, -61.1244135 1.824735)",
1184321677,False,,unclassified,,False,135.339,"LINESTRING (-61.1250304 1.8241319, -61.1241672 1.8239359, -61.1238712 1.8237844)",
305803326,False,,residential,60,False,38.206,"LINESTRING (-61.1219163 1.8279842, -61.1221095 1.8277)",
305803335,False,,residential,60,True,131.626,"LINESTRING (-61.1219163 1.8279842, -61.1222496 1.8291201)",
305803348,False,,residential,60,True,42.58,"LINESTRING (-61.1219163 1.8279842, -61.121565 1.8278314)",
305803343,True,Praça do Centro Civico,tertiary,,False,2.157,"LINESTRING (-61.1257891 1.8264539, -61.1257746 1.826441)",
305803901,False,,residential,60,False,43.78,"LINESTRING (-61.122477 1.8318741, -61.122825 1.8320586)",
305803901,False,,residential,60,True,44.261,"LINESTRING (-61.122477 1.8318741, -61.1226486 1.8315149)",
305803350,False,Rua Raul Oliveira,residential,60,True,13.493,"LINESTRING (-61.1243223 1.8248151, -61.1244135 1.824735)",
"[305803321, 305803357]",False,"['Rua Raul Oliveira', 'Rua D 02']",residential,60,True,232.81900000000002,"LINESTRING (-61.1243223 1.8248151, -61.1247904 1.8253222, -61.1249685 1.8255512, -61.1249699 1.8256437, -61.1249409 1.825708, -61.1240968 1.8261463)",
"[305803350, 305803327]",False,Rua Raul Oliveira,residential,60,False,193.609,"LINESTRING (-61.1243223 1.8248151, -61.1238205 1.8253608, -61.1236972 1.8254976, -61.1236703 1.8255767, -61.123677 1.8256718, -61.1237133 1.8257469, -61.1240968 1.8261463)",
305803327,False,,residential,60,True,67.028,"LINESTRING (-61.1245001 1.8265945, -61.1240968 1.8261463)",
305803343,True,Praça do Centro Civico,tertiary,,False,56.792,"LINESTRING (-61.1245001 1.8265945, -61.1244342 1.8266834, -61.1242208 1.8270219)",
305803343,True,Praça do Centro Civico,tertiary,,False,43.807,"LINESTRING (-61.1242208 1.8270219, -61.1241168 1.8272899, -61.124076 1.8273883)",
305803887,False,,residential,60,False,42.455,"LINESTRING (-61.1242208 1.8270219, -61.1241303 1.8269368, -61.1239225 1.8267844)",
305803357,False,Rua D 02,residential,60,False,79.33,"LINESTRING (-61.1239225 1.8267844, -61.1241129 1.8265806, -61.1240968 1.8261463)",
305803357,False,Rua D 02,residential,60,True,65.638,"LINESTRING (-61.1239225 1.8267844, -61.1237106 1.8269077, -61.123386 1.8270257)",
305803887,False,,residential,60,True,42.455,"LINESTRING (-61.1239225 1.8267844, -61.1241303 1.8269368, -61.1242208 1.8270219)",
305803343,True,Praça do Centro Civico,tertiary,,False,113.02,"LINESTRING (-61.1254825 1.8263319, -61.1245001 1.8265945)",
305803326,False,,residential,60,False,45.734,"LINESTRING (-61.1221095 1.8277, -61.1222863 1.8273286)",
305803326,False,,residential,60,True,38.206,"LINESTRING (-61.1221095 1.8277, -61.1219163 1.8279842)",
305803349,False,Rua T 07,residential,60,False,128.516,"LINESTRING (-61.1221095 1.8277, -61.1231367 1.8282308)",
382708444,True,Avenida Bem Querer,tertiary,,False,275.802,"LINESTRING (-61.1281251 1.8248396, -61.1260721 1.826233)",
386978144,True,Rua Senador Hélio Campos,tertiary,,False,26.007,"LINESTRING (-61.1281251 1.8248396, -61.1281629 1.8249227, -61.1281967 1.8249781, -61.1282596 1.8250238)",
305803346,False,Rua Arlindo de Souza,residential,60,False,124.913,"LINESTRING (-61.1225387 1.8301118, -61.1228525 1.8311905)",
305803903,False,,residential,60,False,40.36,"LINESTRING (-61.1225387 1.8301118, -61.1222206 1.8299367)",
