osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed
241187993,True,Rua Antônio Massaneiro,secondary,False,120.185,"LINESTRING (-53.4527167 -24.954185, -53.4530306 -24.9537406, -53.4533596 -24.9532748)",,
244378073,True,Avenida Brasil,primary,False,168.34699999999998,"LINESTRING (-53.4527167 -24.954185, -53.4533215 -24.9545245, -53.4541973 -24.9548777)",3,60
126835883,True,Rua Duque de Caxias,tertiary,False,85.236,"LINESTRING (-53.4550513 -24.9554487, -53.4551337 -24.9562116)",,
323562764,True,Avenida Brasil,primary,False,128.799,"LINESTRING (-53.4550513 -24.9554487, -53.4545378 -24.9553162, -53.4541469 -24.9551949, -53.4539523 -24.9551304, -53.4538359 -24.9550934)",3,60
241189402,True,Rua Souza Naves,secondary,False,113.818,"LINESTRING (-53.4574507 -24.9515018, -53.4575369 -24.9525224)",,
323562764,True,Avenida Brasil,primary,False,141.264,"LINESTRING (-53.4564291 -24.9556685, -53.4562821 -24.9556567, -53.456111 -24.9556377, -53.4560442 -24.9556285, -53.455966 -24.9556189, -53.4554722 -24.9555471, -53.4552307 -24.9554922, -53.455155 -24.9554734, -53.4550513 -24.9554487)",3,60
245831184,True,Rua Sete de Setembro,tertiary,False,108.765,"LINESTRING (-53.4603435 -24.9542264, -53.4604415 -24.9552005)",,
398850084,True,Rua Carlos Gomes,primary,False,62.492,"LINESTRING (-53.4538063 -24.9564026, -53.4538159 -24.9565484, -53.4538434 -24.9569636)",2,60
935704362,False,Rua Erechim,secondary,True,166.543,"LINESTRING (-53.4538063 -24.9564026, -53.4532101 -24.9560773, -53.4523908 -24.9556304)",3,60
548789800,True,Rua Afonso Pena,secondary,False,43.918,"LINESTRING (-53.4516097 -24.9535192, -53.4515594 -24.9535325, -53.4515112 -24.9535483, -53.4514605 -24.9535824, -53.4514199 -24.9536375, -53.451403 -24.953682, -53.4514006 -24.9536927, -53.4513929 -24.9537264, -53.451385 -24.9538112)",,
936996908,True,Rua Afonso Pena,secondary,False,43.303000000000004,"LINESTRING (-53.4516097 -24.9535192, -53.4516152 -24.9535742, -53.4516092 -24.9536253, -53.4515788 -24.9536697, -53.4515534 -24.9537065, -53.4515052 -24.9537521, -53.4514875 -24.9537616, -53.451385 -24.9538112)",,
909520456,True,Avenida Brasil,primary,False,133.941,"LINESTRING (-53.4516097 -24.9535192, -53.4519484 -24.9537131, -53.4522837 -24.9539208, -53.4527167 -24.954185)",3,60
326025629,True,Avenida Brasil,primary,False,103.999,"LINESTRING (-53.452248 -24.9543228, -53.4520794 -24.9542121, -53.4517309 -24.9540013, -53.451385 -24.9538112)",3,60
326057604,True,Rua Sete de Setembro,tertiary,False,36.542,"LINESTRING (-53.4604415 -24.9552005, -53.4604486 -24.9553148, -53.460455 -24.9554165, -53.4604561 -24.9554346, -53.460462 -24.9555286)",,
326057604,True,Rua Sete de Setembro,tertiary,False,117.493,"LINESTRING (-53.460462 -24.9555286, -53.4605412 -24.9565828)",,
326024739,True,Avenida Brasil,primary,False,137.917,"LINESTRING (-53.460462 -24.9555286, -53.4592971 -24.9555935, -53.4590964 -24.9556025)",3,60
114731476,True,Rua Barão do Cerro Azul,primary,False,91.657,"LINESTRING (-53.4523908 -24.9556304, -53.452342 -24.9548073)",,60
935704362,False,Rua Erechim,secondary,False,166.543,"LINESTRING (-53.4523908 -24.9556304, -53.4532101 -24.9560773, -53.4538063 -24.9564026)",3,60
244376177,True,Rua Rio Grande do Sul,secondary,False,137.435,"LINESTRING (-53.4605412 -24.9565828, -53.4591806 -24.9566602)",3,60
326057604,True,Rua Sete de Setembro,tertiary,False,132.768,"LINESTRING (-53.4605412 -24.9565828, -53.4605749 -24.957109, -53.4606176 -24.9577748)",,
244376177,True,Rua Rio Grande do Sul,secondary,False,133.282,"LINESTRING (-53.4591806 -24.9566602, -53.4578617 -24.9567433)",3,60
