osmid,name,highway,oneway,reversed,length,ref,bridge,lanes,maxspeed,geometry
259279134,Rua Primavera,residential,False,True,17.386,,,,,"LINESTRING (-39.8864262 -14.0173285, -39.8862773 -14.0173883)"
"[627193482, 259279139, 31566182]",BR-330,primary,False,False,71.39000000000001,BR-330,yes,2,50,"LINESTRING (-39.8864262 -14.0173285, -39.8865764 -14.0173441, -39.8868972 -14.0173818, -39.8870844 -14.0173925)"
31566182,,primary,False,True,75.182,BR-330,,,,"LINESTRING (-39.8864262 -14.0173285, -39.8859206 -14.0172439, -39.8857418 -14.0172025)"
180833215,Rua Umbelino dos Santos,residential,False,True,14.472,,,,,"LINESTRING (-39.889361 -14.0125626, -39.8894803 -14.0126221)"
180833230,Rua Etelvino Gonçalves,residential,False,False,49.926,,,,,"LINESTRING (-39.889361 -14.0125626, -39.8890996 -14.0129331)"
180833215,Rua Umbelino dos Santos,residential,False,False,14.472,,,,,"LINESTRING (-39.8894803 -14.0126221, -39.889361 -14.0125626)"
180833215,Rua Umbelino dos Santos,residential,False,True,21.637,,,,,"LINESTRING (-39.8894803 -14.0126221, -39.8896587 -14.012711)"
948172872,Praça Governador Roberto Santos,residential,False,False,10.597,,,,,"LINESTRING (-39.889716 -14.0126336, -39.8896587 -14.012711)"
180833184,Rua Deputado Jorge Viana,residential,False,True,99.28399999999999,,,,,"LINESTRING (-39.889716 -14.0126336, -39.8903757 -14.0129736, -39.8905287 -14.0130525)"
180833195,Rua Atalicio Sales Rodrigues,residential,False,False,62.927,,,,,"LINESTRING (-39.8909412 -14.0126524, -39.8905287 -14.0130525)"
180833228,Rua Claudemiro Dias Lima,residential,False,False,28.92,,,,,"LINESTRING (-39.8909412 -14.0126524, -39.8907037 -14.0125318)"
180833228,Rua Claudemiro Dias Lima,residential,False,True,186.54000000000002,,,,,"LINESTRING (-39.8909412 -14.0126524, -39.8922093 -14.0133001, -39.8924292 -14.0134923)"
180833215,Rua Umbelino dos Santos,residential,False,False,21.637,,,,,"LINESTRING (-39.8896587 -14.012711, -39.8894803 -14.0126221)"
180833257,Avenida Professora Elenita Rocha,residential,False,False,46.425,,,,,"LINESTRING (-39.8896587 -14.012711, -39.8894281 -14.0130635)"
948172872,Praça Governador Roberto Santos,residential,False,True,10.597,,,,,"LINESTRING (-39.8896587 -14.012711, -39.889716 -14.0126336)"
180833230,Rua Etelvino Gonçalves,residential,False,True,49.926,,,,,"LINESTRING (-39.8890996 -14.0129331, -39.889361 -14.0125626)"
180833230,Rua Etelvino Gonçalves,residential,False,False,144.531,,,,,"LINESTRING (-39.8890996 -14.0129331, -39.8890226 -14.013032, -39.8889112 -14.0131309, -39.8887208 -14.0132532, -39.8883614 -14.0133729, -39.8883399 -14.0133736, -39.8883181 -14.013371, -39.888295 -14.0133508, -39.8880805 -14.0130488)"
180833224,Rua Alberico da Silva Oliveira,residential,False,True,86.987,,,,,"LINESTRING (-39.8894281 -14.0130635, -39.8901413 -14.0134284)"
180833257,Avenida Professora Elenita Rocha,residential,False,True,46.425,,,,,"LINESTRING (-39.8894281 -14.0130635, -39.8896587 -14.012711)"
180833257,Avenida Professora Elenita Rocha,residential,False,False,59.426,,,,,"LINESTRING (-39.8894281 -14.0130635, -39.8892841 -14.0132037, -39.889162 -14.0133156, -39.8890132 -14.0134119)"
180833184,Rua Deputado Jorge Viana,residential,False,True,133.985,,,,,"LINESTRING (-39.8905287 -14.0130525, -39.8916265 -14.0136159)"
180833195,Rua Atalicio Sales Rodrigues,residential,False,False,59.109,,,,,"LINESTRING (-39.8905287 -14.0130525, -39.8901413 -14.0134284)"
180833195,Rua Atalicio Sales Rodrigues,residential,False,True,62.927,,,,,"LINESTRING (-39.8905287 -14.0130525, -39.8909412 -14.0126524)"
180833184,Rua Deputado Jorge Viana,residential,False,False,99.28399999999999,,,,,"LINESTRING (-39.8905287 -14.0130525, -39.8903757 -14.0129736, -39.889716 -14.0126336)"
180833166,Rua Assetides Dias dos Santos,residential,False,True,63.737,,,,,"LINESTRING (-39.887888 -14.0131218, -39.8880704 -14.013667)"
948177026,Travessa Rio Preto do Costa,residential,False,True,22.298,,,,,"LINESTRING (-39.887888 -14.0131218, -39.8880805 -14.0130488)"
"[948177026, 180833262]","['Rua Albino Cajayba', 'Travessa Rio Preto do Costa']",residential,False,False,108.95600000000002,,,,,"LINESTRING (-39.887888 -14.0131218, -39.8876224 -14.0131719, -39.8876023 -14.0131852, -39.8875913 -14.013207, -39.8875876 -14.0132291, -39.8875882 -14.0132564, -39.8875977 -14.0138761)"
180833159,Rua Professor Waldir Pires,residential,False,True,145.171,,,,,"LINESTRING (-39.8890132 -14.0134119, -39.8900348 -14.0142616)"
180833257,Avenida Professora Elenita Rocha,residential,False,False,105.599,,,,,"LINESTRING (-39.8890132 -14.0134119, -39.8887168 -14.0134952, -39.8880704 -14.013667)"
180833257,Avenida Professora Elenita Rocha,residential,False,True,59.426,,,,,"LINESTRING (-39.8890132 -14.0134119, -39.889162 -14.0133156, -39.8892841 -14.0132037, -39.8894281 -14.0130635)"
180833195,Rua Atalicio Sales Rodrigues,residential,False,True,59.109,,,,,"LINESTRING (-39.8901413 -14.0134284, -39.8905287 -14.0130525)"
180833224,Rua Alberico da Silva Oliveira,residential,False,False,86.987,,,,,"LINESTRING (-39.8901413 -14.0134284, -39.8894281 -14.0130635)"
