osmid,name,highway,oneway,reversed,length,ref,lanes,geometry,maxspeed
239934787,Rua Padre Ibiapina,residential,False,False,85.859,,,"LINESTRING (-40.6159501 -6.8330244, -40.6152271 -6.83274)",
239934787,Rua Padre Ibiapina,residential,False,True,64.33,,,"LINESTRING (-40.6159501 -6.8330244, -40.6164924 -6.833236)",
497253846,Rua Sebastião Arraes,secondary,False,False,44.041,PI-142,,"LINESTRING (-40.6159501 -6.8330244, -40.6160811 -6.8326503)",
497253846,Rua Sebastião Arraes,secondary,False,True,139.234,PI-142,,"LINESTRING (-40.6159501 -6.8330244, -40.6155126 -6.8341988)",
497253850,Rua Major Vitalino Bezerra,residential,False,False,68.168,,,"LINESTRING (-40.6132391 -6.8353367, -40.6126482 -6.8351589)",
635805933,Rua Major Vitalino Bezerra,tertiary,False,True,7.911,,,"LINESTRING (-40.6132391 -6.8353367, -40.6133068 -6.83536)",
497253848,Avenida José Antão Sobrinho,residential,True,False,43.291,,1,"LINESTRING (-40.6132391 -6.8353367, -40.613286 -6.8352029, -40.6133665 -6.8349685)",
31548889,Rua Major Vitalino Bezerra,residential,False,True,81.3,,,"LINESTRING (-40.6148189 -6.8358793, -40.6155047 -6.8361456)",
497253846,Rua Sebastião Arraes,secondary,False,False,95.623,PI-142,,"LINESTRING (-40.6148189 -6.8358793, -40.6151542 -6.8350864)",
497253846,Rua Sebastião Arraes,secondary,False,True,45.433,PI-142,,"LINESTRING (-40.6148189 -6.8358793, -40.6146761 -6.8362625)",
635805933,Rua Major Vitalino Bezerra,tertiary,False,False,58.614,,,"LINESTRING (-40.6148189 -6.8358793, -40.6143194 -6.8357007)",
31548889,Rua Major Vitalino Bezerra,residential,False,False,19.695,,,"LINESTRING (-40.6172934 -6.8367845, -40.6171235 -6.8367305)",
225978346,Rua Odeto Arrais,residential,False,True,75.596,,,"LINESTRING (-40.611674 -6.8377994, -40.6110306 -6.8375668)",
239934795,Rua Miguel Arrais,residential,False,False,132.88,,,"LINESTRING (-40.611674 -6.8377994, -40.611265 -6.8389233)",
239934795,Rua Miguel Arrais,residential,False,True,76.994,,,"LINESTRING (-40.611674 -6.8377994, -40.6119113 -6.8371483)",
225978346,Rua Odeto Arrais,residential,False,False,86.1,,,"LINESTRING (-40.611674 -6.8377994, -40.6119664 -6.8379393, -40.6123701 -6.8381483)",
317937071,Rua Sebastião Arraes,residential,False,True,37.992,,,"LINESTRING (-40.6140606 -6.8381018, -40.6139579 -6.8384279)",
497253846,Rua Sebastião Arraes,secondary,False,False,28.548,PI-142,,"LINESTRING (-40.6140606 -6.8381018, -40.6141458 -6.8378594)",
497253846,Rua Sebastião Arraes,secondary,False,True,55.31099999999999,PI-142,,"LINESTRING (-40.6140606 -6.8381018, -40.6141457 -6.8382322, -40.6142651 -6.8383694, -40.6143739 -6.8384884)",
225978347,Rua Francisco Luiz Viana,tertiary,False,False,90.506,PI-378,,"LINESTRING (-40.6123701 -6.8381483, -40.6126184 -6.8373726)",
225978346,Rua Odeto Arrais,residential,False,False,117.288,,,"LINESTRING (-40.6123701 -6.8381483, -40.6128381 -6.8382349, -40.6134165 -6.8383301)",
225978346,Rua Odeto Arrais,residential,False,True,86.1,,,"LINESTRING (-40.6123701 -6.8381483, -40.6119664 -6.8379393, -40.611674 -6.8377994)",
225978347,Rua Francisco Luiz Viana,tertiary,False,True,159.024,PI-378,,"LINESTRING (-40.6123701 -6.8381483, -40.612246 -6.8384619, -40.6122044 -6.8385192, -40.6121454 -6.8385704, -40.612077 -6.838615, -40.6119885 -6.838657, -40.611265 -6.8389233)",
225978346,Rua Odeto Arrais,residential,False,False,60.754,,,"LINESTRING (-40.6134165 -6.8383301, -40.6139579 -6.8384279)",
