osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,junction
"[333041081, 890895331]",True,2,Rua Independência,secondary,50,False,204.55,"LINESTRING (-49.1771272 -26.7314526, -49.1776514 -26.7314564, -49.1777384 -26.7314571, -49.1778436 -26.7314578, -49.1778617 -26.7314579, -49.1780146 -26.7314591, -49.178378 -26.7314618, -49.1784447 -26.7314623, -49.1785997 -26.7314634, -49.1786859 -26.731464, -49.1787243 -26.7314643, -49.1787978 -26.7314648, -49.1788904 -26.7314655, -49.1789665 -26.7314661, -49.1790248 -26.7314665, -49.1791868 -26.7314677)",,,
51863228,True,1,Rua Independência,secondary,50,False,22.514,"LINESTRING (-49.1770212 -26.7316047, -49.1770241 -26.7315671, -49.1770306 -26.7315179, -49.1770401 -26.7314979, -49.1770579 -26.7314768, -49.1770902 -26.7314606, -49.1771272 -26.7314526)",,,
435735178,True,,Rua Luiz Abry,secondary,50,False,23.95,"LINESTRING (-49.1770212 -26.7316047, -49.1769927 -26.7315285, -49.1769448 -26.7314004)",,,
51864260,True,1,Rua Independência,secondary,50,False,19.054000000000002,"LINESTRING (-49.1769448 -26.7314004, -49.1769984 -26.7314196, -49.1770458 -26.7314341, -49.1770818 -26.7314428, -49.1771272 -26.7314526)",,,
51864262,False,2,Rua Luiz Abry,secondary,50,False,22.133000000000003,"LINESTRING (-49.1769448 -26.7314004, -49.1769203 -26.7313349, -49.176877 -26.7312108)",,,
460392582,False,,Rua Independência,secondary,50,True,7.977,"LINESTRING (-49.1792671 -26.7314694, -49.1791868 -26.7314677)",,,
94204058,False,,Rua Independência,residential,40,False,93.182,"LINESTRING (-49.1792671 -26.7314694, -49.1793615 -26.7314714, -49.1793924 -26.731472, -49.1794319 -26.7314729, -49.1802053 -26.7314795)",,,
411547673,True,2,Avenida 21 de Janeiro,secondary,50,False,63.218999999999994,"LINESTRING (-49.1792671 -26.7314694, -49.1792598 -26.7316177, -49.1792455 -26.7318097, -49.1792275 -26.7320368)",,,
360213447,True,,Rua Luiz Abry,secondary,50,False,44.007000000000005,"LINESTRING (-49.1771635 -26.7319795, -49.1771172 -26.7318562, -49.1771081 -26.7318323, -49.1770892 -26.7317828, -49.1770212 -26.7316047)",,,
51863866,False,,,secondary_link,,False,7.857,"LINESTRING (-49.1792275 -26.7320368, -49.1791484 -26.7320352)",,,
94204026,False,,Rua Joinville,residential,40,True,95.812,"LINESTRING (-49.1792275 -26.7320368, -49.1792802 -26.7320376, -49.1801921 -26.7320531)",,,
411547673,True,2,Avenida 21 de Janeiro,secondary,50,False,88.019,"LINESTRING (-49.1792275 -26.7320368, -49.1792116 -26.7323391, -49.1792062 -26.7324417, -49.1791949 -26.7326561, -49.1791915 -26.7327209, -49.1791858 -26.7328275)",,,
431941803,True,2,Avenida 21 de Janeiro,secondary,50,False,54.054,"LINESTRING (-49.1786449 -26.7355579, -49.1785992 -26.7360423)",,,
568350815,True,1,Rua Hermann Weege,primary,30,False,25.555,"LINESTRING (-49.1744782 -26.7373894, -49.17445 -26.7374436, -49.1744311 -26.737511, -49.1744095 -26.7376097)",SC-110,,
"[1178602248, 860506843]",False,2,Rua Hermann Weege,primary,40,False,179.983,"LINESTRING (-49.1744782 -26.7373894, -49.1744862 -26.737377, -49.1745512 -26.737265, -49.1746011 -26.7371748, -49.174633 -26.7370866, -49.1746431 -26.7370285, -49.1746498 -26.736953, -49.1746527 -26.7368957, -49.1746517 -26.7367982, -49.174636 -26.7366896, -49.1746033 -26.7365783, -49.1745622 -26.7364789, -49.1745137 -26.7363794, -49.1744388 -26.7362609, -49.174358 -26.7361292, -49.1742885 -26.7359902, -49.1742716 -26.7359415, -49.174256 -26.735876)",SC-110,,
"[360213447, 360213448, 435735177, 1215486869, 1215486870, 51863229]",True,,Rua Luiz Abry,secondary,"['40', '50']",False,241.317,"LINESTRING (-49.1766422 -26.7355095, -49.1766552 -26.735275, -49.1766599 -26.7351891, -49.1766641 -26.7351175, -49.1766649 -26.7351043, -49.1766689 -26.735037, -49.1766717 -26.7349888, -49.1766732 -26.7349628, -49.1766924 -26.7346386, -49.1767013 -26.734491, -49.1767089 -26.734369, -49.1767139 -26.7343407, -49.1767348 -26.7342236, -49.176759 -26.7341445, -49.1767743 -26.7341018, -49.1767952 -26.7340451, -49.1768445 -26.7339403, -49.1769105 -26.7338187, -49.1769463 -26.733755, -49.1770204 -26.7336235, -49.1770829 -26.7335069, -49.1771301 -26.7334186)",,yes,
"[51866180, 899661405, 899661406]",True,,Rua Alex Wachholz,residential,,False,191.43399999999997,"LINESTRING (-49.1766422 -26.7355095, -49.1768522 -26.7355146, -49.1773274 -26.7355261, -49.1775418 -26.7355313, -49.1776326 -26.7355335, -49.1779423 -26.7355415, -49.1782032 -26.7355473, -49.178412 -26.7355523, -49.1785692 -26.7355561)",,,
