osmid,oneway,name,highway,reversed,length,geometry,width,lanes,maxspeed,ref,bridge
425114651,False,Rua Doutor Graciano Geribello,secondary,False,20.093,"LINESTRING (-47.3040607 -23.2652865, -47.3039456 -23.2652443, -47.3038802 -23.265215)",,,,,
782836338,True,Rua Ana Eufrosina de Almeida Prado,residential,False,176.48,"LINESTRING (-47.3040607 -23.2652865, -47.304069 -23.2654708, -47.3041068 -23.2656926, -47.3041206 -23.2657987, -47.3041015 -23.2659206, -47.3040702 -23.2660558, -47.3040172 -23.2662225, -47.3039515 -23.2663401, -47.3038615 -23.2664515, -47.3037749 -23.2665368, -47.303627 -23.2667451)",,,,,
360814719,False,Rua Santana,residential,True,46.63,"LINESTRING (-47.3028664 -23.2650054, -47.3031558 -23.2646811)",,,,,
424987890,True,Rua Santana,residential,False,146.264,"LINESTRING (-47.3028664 -23.2650054, -47.3019429 -23.2660106)",,,,,
424987893,False,Rua Doutor Graciano Geribello,tertiary,True,96.753,"LINESTRING (-47.3028664 -23.2650054, -47.3029415 -23.2650194, -47.3037396 -23.2651683, -47.3037946 -23.2651785)",,,,,
83688205,True,Rua 21 de Abril,tertiary,False,132.474,"LINESTRING (-47.3018093 -23.2643153, -47.301862 -23.2643497, -47.3027234 -23.2649121, -47.3028664 -23.2650054)",,,,,
807283966,True,Rua do Patrocínio,tertiary,False,101.124,"LINESTRING (-47.3018093 -23.2643153, -47.3023185 -23.2637269, -47.3024253 -23.2636034)",,2,40,,
83688204,True,Praça Padre Miguel,residential,False,117.451,"LINESTRING (-47.2994172 -23.2637867, -47.2998285 -23.2633813, -47.3002012 -23.2630141)",,1,,,
424987899,True,Rua 7 de Setembro,tertiary,False,70.845,"LINESTRING (-47.2994172 -23.2637867, -47.2993086 -23.2637561, -47.2989497 -23.2634523, -47.2988821 -23.2633951)",,2,,,
83667180,True,Praça Padre Miguel,residential,False,24.418,"LINESTRING (-47.3002012 -23.2630141, -47.3003253 -23.2631139, -47.3003811 -23.2631587)",,,,,
424987887,True,Rua dos Andradas,secondary,False,149.898,"LINESTRING (-47.3002268 -23.2645478, -47.2992764 -23.2655749)",,,,,
424987897,True,Rua Doutor José Elias,tertiary,False,78.14399999999999,"LINESTRING (-47.3002268 -23.2645478, -47.2999421 -23.264323, -47.2999038 -23.2642752, -47.2998368 -23.2641542, -47.2998214 -23.2641094, -47.2998048 -23.2640153, -47.2997942 -23.2639973)",,,,,
83667180,True,Praça Padre Miguel,residential,False,22.141,"LINESTRING (-47.3003811 -23.2631587, -47.3004233 -23.2631927, -47.3005509 -23.2632823)",,,,,
83667181,True,Rua Paula Souza,residential,False,251.52300000000002,"LINESTRING (-47.3003811 -23.2631587, -47.3010996 -23.2624493, -47.3020459 -23.2614922)",,,,,
168429877,True,Avenida Doutor Otaviano Pereira Mendes,primary,False,74.327,"LINESTRING (-47.2960257 -23.2606826, -47.296106 -23.2606283, -47.2965971 -23.2602689)",,2,60,SP-300,
423724358,True,Avenida Goiás,tertiary,False,54.718,"LINESTRING (-47.2960257 -23.2606826, -47.295933 -23.2605946, -47.2958212 -23.2604883, -47.2956878 -23.2603617, -47.2956533 -23.2603289)",,,,,
"[423899754, 423899755, 424987903]",True,Avenida Goiás,tertiary,False,22.129,"LINESTRING (-47.2961743 -23.2608274, -47.2961387 -23.2607927, -47.2960695 -23.2607253, -47.2960257 -23.2606826)",,,,,yes
424987922,True,Rua Floriano Peixoto,secondary,False,100.338,"LINESTRING (-47.2962434 -23.265975, -47.2962916 -23.2659279, -47.2968576 -23.2653756, -47.2969167 -23.265318)",,,,,
507638980,True,Rua Domingos Fernandes,secondary,False,116.477,"LINESTRING (-47.2962434 -23.265975, -47.29629 -23.2660202, -47.2969778 -23.2666875, -47.2970274 -23.2667356)",,,,,
424987887,True,Rua dos Andradas,secondary,False,15.409,"LINESTRING (-47.2976338 -23.267324, -47.2975351 -23.2674288)",,,,,
807283967,True,Rua do Patrocínio,tertiary,False,58.94799999999999,"LINESTRING (-47.2990235 -23.2678892, -47.2991952 -23.2676557, -47.2993033 -23.2675166, -47.2993523 -23.2674536)",,2,40,,
83667203,False,Rua Doutor José de Paula Leite de Barros,residential,False,205.421,"LINESTRING (-47.2970274 -23.2667356, -47.296977 -23.266786, -47.2957141 -23.268048, -47.2956664 -23.2680956)",,,,,
507638980,True,Rua Domingos Fernandes,secondary,False,90.1,"LINESTRING (-47.2970274 -23.2667356, -47.2970855 -23.266792, -47.2975973 -23.2672885, -47.2976338 -23.267324)",,,,,
804780289,False,Rua Cecilia Meneghine de Matos,tertiary,False,9.342,"LINESTRING (-47.302742 -23.2680351, -47.3028261 -23.2680681)",,,,,
"[426322642, 805832315]",False,Rua Sete de Abril,tertiary,True,110.11500000000001,"LINESTRING (-47.302742 -23.2680351, -47.3026806 -23.2680066, -47.3020795 -23.2677153, -47.3017878 -23.2675744)",,,,,
929694076,True,Avenida Galileu Bicudo,primary,False,337.49,"LINESTRING (-47.302742 -23.2680351, -47.3033907 -23.2667569, -47.303427 -23.2666687, -47.3034643 -23.2665672, -47.3037171 -23.2656542, -47.3037698 -23.2652843, -47.3037774 -23.2652447, -47.3037946 -23.2651785)",,2,,,
424987914,True,Rua Marechal Deodoro,residential,False,179.761,"LINESTRING (-47.2958009 -23.2628151, -47.297029 -23.2616573)",,,,,
797723292,True,Rua Maestro José Victório,tertiary,False,170.802,"LINESTRING (-47.2958009 -23.2628151, -47.2974467 -23.2625443)",,,,,
168429877,True,Avenida Doutor Otaviano Pereira Mendes,primary,False,78.042,"LINESTRING (-47.2971502 -23.2598642, -47.2977414 -23.2594197)",,2,60,SP-300,
"[423899756, 424987910, 424987911]",True,,tertiary,False,21.362000000000002,"LINESTRING (-47.2971502 -23.2598642, -47.2971827 -23.259887, -47.2972796 -23.2599551, -47.2973164 -23.2599808)",,,,,yes
997322313,True,Rua Paula Souza,secondary,False,105.791,"LINESTRING (-47.3042455 -23.2593349, -47.3035813 -23.2599813, -47.3035346 -23.2600267)",,,,,
360814586,True,Rua Santa Rita,tertiary,False,139.44899999999998,"LINESTRING (-47.299279 -23.2620157, -47.2983921 -23.262827, -47.2983546 -23.2628613, -47.2983115 -23.2629004)",,1,,,
424987895,True,Rua Madre Maria Theodora,residential,False,77.943,"LINESTRING (-47.299279 -23.2620157, -47.2997575 -23.2624906, -47.2997973 -23.2625301)",3,1,,,
797723299,True,Praça Dom Pedro I,secondary,False,17.012,"LINESTRING (-47.3028276 -23.2607255, -47.3027138 -23.2608372)",,,,,
180213869,False,Alameda Barão do Rio Branco,tertiary,False,88.627,"LINESTRING (-47.3028276 -23.2607255, -47.3027846 -23.2606913, -47.3022247 -23.2602461, -47.3021716 -23.2602039)",,2,,,
1005091699,True,Rua Santa Cruz,tertiary,False,38.674,"LINESTRING (-47.2974467 -23.2625443, -47.2976633 -23.2623414, -47.2977118 -23.262296)",,,,,
180213864,True,Rua Madre Maria Teodora,tertiary,False,97.629,"LINESTRING (-47.2980834 -23.2606996, -47.2987525 -23.2613265)",,,,,
180213398,True,Rua Marechal Deodoro,residential,False,151.47,"LINESTRING (-47.2980834 -23.2606996, -47.2980023 -23.2607755, -47.297029 -23.2616573)",,,,,
424987912,True,Rua Madre Maria Teodora,residential,False,92.777,"LINESTRING (-47.2987525 -23.2613265, -47.2993215 -23.2619768)",,,,,
424987913,True,Rua Santa Cruz,tertiary,False,142.677,"LINESTRING (-47.2987525 -23.2613265, -47.2992462 -23.260873, -47.2994124 -23.2607204, -47.2997403 -23.2604194)",,,,,
360814586,True,Rua Santa Rita,tertiary,False,6.129,"LINESTRING (-47.2993215 -23.2619768, -47.299279 -23.2620157)",,1,,,
797723297,True,Rua Paula Souza,residential,False,76.798,"LINESTRING (-47.3021998 -23.2613412, -47.3025284 -23.2610191, -47.3027138 -23.2608372)",,,,,
424987901,False,Praça da Bandeira,residential,True,9.622,"LINESTRING (-47.2979523 -23.2625144, -47.2980211 -23.2625735)",,,,,
180214662,False,Praça da Bandeira,residential,False,115.414,"LINESTRING (-47.2979523 -23.2625144, -47.2973829 -23.2630337, -47.2971511 -23.2628212)",,,,,
424987901,False,Praça da Bandeira,residential,False,34.545,"LINESTRING (-47.2979523 -23.2625144, -47.2977623 -23.2623419, -47.2977118 -23.262296)",,,,,
424987887,True,Rua dos Andradas,secondary,False,59.114,"LINESTRING (-47.2983075 -23.2666241, -47.2982749 -23.2666579, -47.2979241 -23.2670223)",,,,,
424987925,True,Travessa do Carmo,secondary,False,67.632,"LINESTRING (-47.2983075 -23.2666241, -47.298286 -23.2665735, -47.2979225 -23.266243, -47.2979151 -23.2661592)",,,,,
797723299,True,Praça Dom Pedro I,secondary,False,29.3,"LINESTRING (-47.3030253 -23.2605346, -47.3028527 -23.2607012, -47.3028276 -23.2607255)",,,,,
997322315,True,Rua Santa Cruz,tertiary,False,107.202,"LINESTRING (-47.2955864 -23.2642745, -47.2956238 -23.26424, -47.2963277 -23.2635921)",,,40,,
797723292,True,Rua Maestro José Victório,tertiary,False,25.359,"LINESTRING (-47.2955567 -23.2628561, -47.2958009 -23.2628151)",,,,,
180214654,True,Rua Maestro Elias Lobo,residential,False,113.58200000000001,"LINESTRING (-47.2955567 -23.2628561, -47.2962893 -23.2635555, -47.2963277 -23.2635921)",4,,,,
"[424987888, 805832307]",True,Rua Padre Bartolomeu Tadei,secondary,False,25.814999999999998,"LINESTRING (-47.3045047 -23.2635758, -47.3044279 -23.2635275, -47.3044051 -23.2635098, -47.3042998 -23.2634401)",,1,,,
929694077,True,Avenida Prefeito Galileu Bicudo,primary,False,194.50300000000001,"LINESTRING (-47.3045047 -23.2635758, -47.3044643 -23.2636447, -47.3042017 -23.2640851, -47.3041778 -23.2641338, -47.3041611 -23.2641791, -47.3039 -23.2651419, -47.3038802 -23.265215)",,2,,,
804780289,False,Rua Cecilia Meneghine de Matos,tertiary,True,9.342,"LINESTRING (-47.3028261 -23.2680681, -47.302742 -23.2680351)",,,,,
804780289,False,Rua Cecilia Meneghine de Matos,tertiary,False,13.924999999999999,"LINESTRING (-47.3028261 -23.2680681, -47.3029167 -23.2681068, -47.3029494 -23.2681215)",,,,,
423896870,True,Praça da Independência,residential,False,129.303,"LINESTRING (-47.2979151 -23.2661592, -47.2984859 -23.2655634, -47.2981966 -23.2653072)",,,,,
424987919,True,Praça da Independência,secondary,False,138.439,"LINESTRING (-47.2979151 -23.2661592, -47.2976331 -23.2659022, -47.2975562 -23.2658353, -47.2971726 -23.265525, -47.2969895 -23.2653769, -47.2969167 -23.265318)",,,,,
997322315,True,Rua Santa Cruz,tertiary,False,43.126,"LINESTRING (-47.2971511 -23.2628212, -47.2974467 -23.2625443)",,,40,,
180214662,False,Praça da Bandeira,residential,True,115.414,"LINESTRING (-47.2971511 -23.2628212, -47.2973829 -23.2630337, -47.2979523 -23.2625144)",,,,,
360814719,False,Rua Santana,residential,False,54.623,"LINESTRING (-47.3034944 -23.2643009, -47.3031558 -23.2646811)",,,,,
360814719,False,Rua Santana,residential,True,42.446,"LINESTRING (-47.3034944 -23.2643009, -47.3037606 -23.2640078)",,,,,
801796266,False,Rua 15 de Novembro,residential,True,60.89,"LINESTRING (-47.3034944 -23.2643009, -47.3030083 -23.263984)",,,,,
424987889,False,Rua Nossa Senhora da imaculada Conceição,residential,False,37.279,"LINESTRING (-47.3030083 -23.263984, -47.3032175 -23.2637093)",,,,,
801796266,False,Rua 15 de Novembro,residential,False,60.89,"LINESTRING (-47.3030083 -23.263984, -47.3034944 -23.2643009)",,,,,
801796266,False,Rua 15 de Novembro,residential,True,73.061,"LINESTRING (-47.3030083 -23.263984, -47.3024253 -23.2636034)",,,,,
801796266,False,Rua 15 de Novembro,residential,False,73.061,"LINESTRING (-47.3024253 -23.2636034, -47.3030083 -23.263984)",,,,,
801796266,False,Rua 15 de Novembro,residential,True,100.245,"LINESTRING (-47.3024253 -23.2636034, -47.301791 -23.2629813, -47.3017545 -23.2629454)",,,,,
807283966,True,Rua do Patrocínio,tertiary,False,153.936,"LINESTRING (-47.3024253 -23.2636034, -47.3033416 -23.2625478, -47.3033649 -23.2625211)",,2,40,,
180321557,True,Rua Euclides da Cunha,residential,False,148.002,"LINESTRING (-47.2979241 -23.2670223, -47.2990235 -23.2678892)",,,,,
424987887,True,Rua dos Andradas,secondary,False,44.775,"LINESTRING (-47.2979241 -23.2670223, -47.2976338 -23.267324)",,,,,
180321556,True,Rua Sete de Abril,tertiary,False,109.922,"LINESTRING (-47.300071 -23.2665233, -47.3001175 -23.2665632, -47.3009074 -23.267145)",,,,,
797723302,True,Rua do Patrocínio,tertiary,False,172.517,"LINESTRING (-47.300071 -23.2665233, -47.3005968 -23.2658603, -47.3010432 -23.2652978, -47.3010657 -23.2652695)",,2,40,,
424987887,True,Rua dos Andradas,secondary,False,131.245,"LINESTRING (-47.2991386 -23.265724, -47.2983075 -23.2666241)",,,,,
900599731,True,Rua Sete de Abril,tertiary,False,130.274,"LINESTRING (-47.2991386 -23.265724, -47.300071 -23.2665233)",,,,,
426322642,False,Rua Sete de Abril,tertiary,False,16.039,"LINESTRING (-47.3016487 -23.2675075, -47.3017878 -23.2675744)",,,,,
805832314,False,Rua Lidia de Souza Gatti,residential,False,92.483,"LINESTRING (-47.3016487 -23.2675075, -47.3011895 -23.2682243)",,,,,
180321556,True,Rua Sete de Abril,tertiary,False,85.899,"LINESTRING (-47.3009074 -23.267145, -47.3009538 -23.2671792, -47.3016487 -23.2675075)",,,,,
424987890,True,Rua Santana,residential,False,63.882999999999996,"LINESTRING (-47.3009074 -23.267145, -47.3007036 -23.2673701, -47.3005044 -23.2675843)",,,,,
180321555,True,Rua Monsenhor Monteiro,residential,False,102.252,"LINESTRING (-47.2985079 -23.2649857, -47.2992764 -23.2655749)",,,,,
424987918,True,Rua Barão do Itaim,residential,False,163.327,"LINESTRING (-47.2985079 -23.2649857, -47.2995074 -23.2639534, -47.2995705 -23.2638882)",,,,,
424987887,True,Rua dos Andradas,secondary,False,21.749,"LINESTRING (-47.2992764 -23.2655749, -47.2991386 -23.265724)",,,,,
180321558,True,Praça Regente Feijó,residential,False,137.168,"LINESTRING (-47.2975351 -23.2674288, -47.2975779 -23.2674604, -47.2976109 -23.2674865, -47.2980378 -23.2678255, -47.2985513 -23.2682351)",,,,,
507619247,True,Praça Regente Feijó,secondary,False,39.900999999999996,"LINESTRING (-47.2975351 -23.2674288, -47.297396 -23.2675762, -47.2972792 -23.2676999)",,,,,
83667179,False,Rua Doutor José Elias,residential,True,44.357,"LINESTRING (-47.3024301 -23.2664222, -47.3027564 -23.2666854)",,,,,
83667179,False,Rua Doutor José Elias,residential,False,67.784,"LINESTRING (-47.3024301 -23.2664222, -47.3019787 -23.2660579, -47.3019429 -23.2660106)",,,,,
180322274,False,Rua do Brochado,residential,False,145.595,"LINESTRING (-47.3024301 -23.2664222, -47.3019122 -23.267156, -47.3018852 -23.267212, -47.3018543 -23.2673002, -47.3017878 -23.2675744)",,,,,
83667179,False,Rua Doutor José Elias,residential,False,44.357,"LINESTRING (-47.3027564 -23.2666854, -47.3024301 -23.2664222)",,,,,
426322642,False,Rua Sete de Abril,tertiary,True,16.039,"LINESTRING (-47.3017878 -23.2675744, -47.3016487 -23.2675075)",,,,,
180322274,False,Rua do Brochado,residential,True,145.595,"LINESTRING (-47.3017878 -23.2675744, -47.3018543 -23.2673002, -47.3018852 -23.267212, -47.3019122 -23.267156, -47.3024301 -23.2664222)",,,,,
"[426322642, 805832315]",False,Rua Sete de Abril,tertiary,False,110.115,"LINESTRING (-47.3017878 -23.2675744, -47.3020795 -23.2677153, -47.3026806 -23.2680066, -47.302742 -23.2680351)",,,,,
805832314,False,Rua Lidia de Souza Gatti,residential,True,92.483,"LINESTRING (-47.3011895 -23.2682243, -47.3016487 -23.2675075)",,,,,
423707583,False,Rua Ernesto Gatti,residential,False,101.25899999999999,"LINESTRING (-47.3011895 -23.2682243, -47.301102 -23.2680702, -47.3010228 -23.2679733, -47.3009808 -23.2679304, -47.3005044 -23.2675843)",,,,,
804780289,False,Rua Cecilia Meneghine de Matos,tertiary,True,13.924999999999999,"LINESTRING (-47.3029494 -23.2681215, -47.3029167 -23.2681068, -47.3028261 -23.2680681)",,,,,
797723302,True,Rua do Patrocínio,tertiary,False,3.852,"LINESTRING (-47.3010657 -23.2652695, -47.3010879 -23.2652415)",,2,40,,
424987897,True,Rua Doutor José Elias,tertiary,False,116.995,"LINESTRING (-47.3010879 -23.2652415, -47.3010498 -23.2652108, -47.3002268 -23.2645478)",,,,,
797723302,True,Rua do Patrocínio,tertiary,False,126.639,"LINESTRING (-47.3010879 -23.2652415, -47.3011295 -23.2651881, -47.3017667 -23.26437, -47.3018093 -23.2643153)",,2,40,,
168429877,True,Avenida Doutor Otaviano Pereira Mendes,primary,False,33.818,"LINESTRING (-47.2957362 -23.2608301, -47.2959586 -23.2607168, -47.2960257 -23.2606826)",,2,60,SP-300,
180331554,True,Avenida Goiás,residential,False,55.735,"LINESTRING (-47.2953653 -23.2604625, -47.2957362 -23.2608301)",,,,,
180331557,False,Rua São Paulo,residential,True,32.959,"LINESTRING (-47.2953653 -23.2604625, -47.2956533 -23.2603289)",,,,,
424987892,False,Rua Doutor Graciano Geribello,secondary,True,9.64,"LINESTRING (-47.3037946 -23.2651785, -47.3038802 -23.265215)",,,,,
424987893,False,Rua Doutor Graciano Geribello,tertiary,False,96.753,"LINESTRING (-47.3037946 -23.2651785, -47.3037396 -23.2651683, -47.3029415 -23.2650194, -47.3028664 -23.2650054)",,,,,
426323423,True,Avenida Prefeito Galileu Bicudo,primary,False,120.348,"LINESTRING (-47.3037946 -23.2651785, -47.3038103 -23.2651217, -47.3040855 -23.2641297)",,2,,,
424987892,False,Rua Doutor Graciano Geribello,secondary,False,9.64,"LINESTRING (-47.3038802 -23.265215, -47.3037946 -23.2651785)",,,,,
425114651,False,Rua Doutor Graciano Geribello,secondary,True,20.093,"LINESTRING (-47.3038802 -23.265215, -47.3039456 -23.2652443, -47.3040607 -23.2652865)",,,,,
1266633846,True,Avenida Prefeito Galileu Bicudo,primary,False,115.213,"LINESTRING (-47.3038802 -23.265215, -47.3038657 -23.2652806, -47.3038164 -23.265658, -47.303657 -23.2662286)",,2,,,
424987925,True,Travessa do Carmo,secondary,False,141.062,"LINESTRING (-47.2993523 -23.2674536, -47.2993222 -23.2674297, -47.2983498 -23.2666576, -47.2983075 -23.2666241)",,,,,
797723302,True,Rua do Patrocínio,tertiary,False,126.85100000000001,"LINESTRING (-47.2993523 -23.2674536, -47.2993797 -23.26742, -47.300071 -23.2665233)",,2,40,,
424987925,True,Travessa do Carmo,secondary,False,99.376,"LINESTRING (-47.3000854 -23.2680411, -47.2994027 -23.2674935, -47.2993523 -23.2674536)",,,,,
424987864,True,Rua 20 de Janeiro,tertiary,False,86.837,"LINESTRING (-47.3029896 -23.2594274, -47.3035346 -23.2600267)",,,,,
360814586,True,Rua Santa Rita,tertiary,False,96.897,"LINESTRING (-47.3015862 -23.2597384, -47.3009519 -23.2603863)",,1,,,
180213869,False,Alameda Barão do Rio Branco,tertiary,True,79.092,"LINESTRING (-47.3015862 -23.2597384, -47.3016322 -23.2597749, -47.30213 -23.2601708, -47.3021716 -23.2602039)",,2,,,
180213864,True,Rua Madre Maria Teodora,tertiary,False,111.927,"LINESTRING (-47.2973164 -23.2599808, -47.2973678 -23.2600289, -47.2980834 -23.2606996)",,,,,
360814541,True,Avenida Doutor Otaviano Pereira Mendes,primary,False,149.91500000000002,"LINESTRING (-47.2973164 -23.2599808, -47.2962296 -23.2607864, -47.2961743 -23.2608274)",,2,60,SP-300,
180213869,False,Alameda Barão do Rio Branco,tertiary,False,79.092,"LINESTRING (-47.3021716 -23.2602039, -47.30213 -23.2601708, -47.3016322 -23.2597749, -47.3015862 -23.2597384)",,2,,,
180213869,False,Alameda Barão do Rio Branco,tertiary,True,88.627,"LINESTRING (-47.3021716 -23.2602039, -47.3022247 -23.2602461, -47.3027846 -23.2606913, -47.3028276 -23.2607255)",,2,,,
797723296,True,Rua Floriano Peixoto,secondary,False,120.159,"LINESTRING (-47.3021716 -23.2602039, -47.3022503 -23.2601292, -47.3029896 -23.2594274)",,,,,
180213872,True,Rua Bom Jesus,residential,False,85.112,"LINESTRING (-47.3009519 -23.2603863, -47.3003095 -23.2598989)",,,,,
360814586,True,Rua Santa Rita,tertiary,False,242.98499999999999,"LINESTRING (-47.3009519 -23.2603863, -47.2999971 -23.261345, -47.2999048 -23.2614376, -47.2993215 -23.2619768)",,1,,,
180213872,True,Rua Bom Jesus,residential,False,77.232,"LINESTRING (-47.3015348 -23.2608286, -47.3009519 -23.2603863)",,,,,
360814634,True,Praça Padre Anchieta,residential,False,73.561,"LINESTRING (-47.3015348 -23.2608286, -47.3020869 -23.2612533)",,,,,
797723296,True,Rua Floriano Peixoto,secondary,False,95.169,"LINESTRING (-47.3015348 -23.2608286, -47.3021131 -23.2602613, -47.3021716 -23.2602039)",,,,,
424987902,True,Rua 7 de Setembro,tertiary,False,127.041,"LINESTRING (-47.297029 -23.2616573, -47.2962388 -23.2608901, -47.2961743 -23.2608274)",,,,,
424987901,False,Praça da Bandeira,residential,True,34.545,"LINESTRING (-47.2977118 -23.262296, -47.2977623 -23.2623419, -47.2979523 -23.2625144)",,,,,
424987902,True,Rua 7 de Setembro,tertiary,False,99.545,"LINESTRING (-47.2977118 -23.262296, -47.2976791 -23.2622654, -47.297029 -23.2616573)",,,,,
424987913,True,Rua Santa Cruz,tertiary,False,151.408,"LINESTRING (-47.2977118 -23.262296, -47.2977691 -23.2622426, -47.2987525 -23.2613265)",,,,,
900722440,True,Rua Maestro Elias Lobo,residential,False,88.27900000000001,"LINESTRING (-47.2963277 -23.2635921, -47.2963807 -23.2636396, -47.2969105 -23.2641142, -47.2969522 -23.2641398)",4,,,,
997322315,True,Rua Santa Cruz,tertiary,False,120.09700000000001,"LINESTRING (-47.2963277 -23.2635921, -47.2967576 -23.2631901, -47.2971511 -23.2628212)",,,40,,
360814586,True,Rua Santa Rita,tertiary,False,101.358,"LINESTRING (-47.2969522 -23.2641398, -47.2969148 -23.2641749, -47.2962587 -23.2647917)",,1,,,
900722440,True,Rua Maestro Elias Lobo,residential,False,88.123,"LINESTRING (-47.2969522 -23.2641398, -47.2970102 -23.2641931, -47.2975285 -23.2646695, -47.2975355 -23.2647126)",4,,,,
