osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,name,geometry
194660675,2,BA-144,primary,60,False,True,193.331,,"LINESTRING (-40.9449747 -11.2502807, -40.9440936 -11.248772)"
233924916,,,residential,,False,True,16.241,Rua 25 de Dezembro,"LINESTRING (-40.9449747 -11.2502807, -40.9450947 -11.2501942)"
504581129,,,residential,,False,False,14.895,Rua Dilma Araujo,"LINESTRING (-40.9449747 -11.2502807, -40.9448779 -11.2503752)"
194660675,2,BA-144,primary,60,False,False,122.48700000000001,,"LINESTRING (-40.9449747 -11.2502807, -40.9450243 -11.2503636, -40.945546 -11.2512291)"
194660675,2,BA-144,primary,60,False,False,72.619,,"LINESTRING (-40.9459309 -11.251892, -40.9462812 -11.2524474)"
233925592,2,,tertiary,,False,False,10.16,Avenida Manoel Novais,"LINESTRING (-40.9459309 -11.251892, -40.9459876 -11.2518195)"
233925654,,,residential,,False,True,14.879,Rua Ariobaldo Oliveira,"LINESTRING (-40.9459309 -11.251892, -40.9458522 -11.2520013)"
194660675,2,BA-144,primary,60,False,True,84.84800000000001,,"LINESTRING (-40.9459309 -11.251892, -40.9455997 -11.2513343, -40.945546 -11.2512291)"
194660675,2,BA-144,primary,60,False,False,25.342,,"LINESTRING (-40.9485522 -11.2562647, -40.9486625 -11.2564653)"
194660675,2,BA-144,primary,60,False,True,193.662,,"LINESTRING (-40.9485522 -11.2562647, -40.9476491 -11.2547651)"
1064097387,,,secondary,,False,False,24.007,Avenida Luis Eduardo Magalhães,"LINESTRING (-40.9485522 -11.2562647, -40.9483703 -11.2563863)"
504581157,,,residential,,False,True,166.558,,"LINESTRING (-40.9485522 -11.2562647, -40.9485233 -11.2558629, -40.9485179 -11.2555972, -40.9485287 -11.2553, -40.9485608 -11.2550237, -40.9486064 -11.2547738)"
233924928,,,residential,,False,False,72.003,Travessa Nova Esperança,"LINESTRING (-40.9501005 -11.2505113, -40.9495474 -11.2501577)"
504581156,,,residential,,False,False,16.813,Rua Sergipe,"LINESTRING (-40.9501005 -11.2505113, -40.9502354 -11.2505845)"
233924914,,,residential,,False,False,50.405,Rua João Alves Gonzaga,"LINESTRING (-40.9501005 -11.2505113, -40.9500027 -11.2506897, -40.949886 -11.2509128)"
233924914,,,residential,,False,False,133.709,Rua João Alves Gonzaga,"LINESTRING (-40.94891 -11.2526691, -40.9482602 -11.2536888)"
233924914,,,residential,,False,True,21.504,Rua João Alves Gonzaga,"LINESTRING (-40.94891 -11.2526691, -40.9490021 -11.2524981)"
233924934,,,residential,,False,False,89.25,Travessa Benjamin Constant,"LINESTRING (-40.94891 -11.2526691, -40.9482019 -11.2522667)"
233924915,,,residential,,False,False,52.029,Rua 7 de Setembro,"LINESTRING (-40.9470396 -11.2494087, -40.9467551 -11.2497843)"
