osmid,oneway,name,highway,reversed,length,geometry,lanes,junction
203309607,False,Praça dos Estudantes,tertiary,False,28.92,"LINESTRING (-49.7071655 -23.0413291, -49.7069295 -23.041186)",,
203309606,True,Avenida Antônio Fontes,tertiary,False,13.658000000000001,"LINESTRING (-49.7071655 -23.0413291, -49.707132 -23.0413847, -49.7070944 -23.0414328)",,
203309607,False,Praça dos Estudantes,tertiary,True,103.244,"LINESTRING (-49.7071655 -23.0413291, -49.7073761 -23.041455, -49.7074176 -23.0414698, -49.7074485 -23.0414575, -49.7074632 -23.0414328, -49.7078186 -23.040933)",,
176969875,True,Avenida Antônio Fontes,tertiary,False,26.283,"LINESTRING (-49.7051124 -23.0439454, -49.7052652 -23.0437554)",,
203309630,False,Rua José Maria de Almeida,residential,True,14.202,"LINESTRING (-49.7051124 -23.0439454, -49.7052305 -23.0440125)",,
203309607,False,Praça dos Estudantes,tertiary,True,28.92,"LINESTRING (-49.7069295 -23.041186, -49.7071655 -23.0413291)",,
"[203309614, 203309607]",False,Praça dos Estudantes,tertiary,"[False, True]",67.086,"LINESTRING (-49.7069295 -23.041186, -49.706964 -23.0411283, -49.707258 -23.0406639)",,
176969875,True,Avenida Antônio Fontes,tertiary,False,38.165,"LINESTRING (-49.7042764 -23.0451146, -49.7044793 -23.0448266)",,
203270695,False,Rua Marechal Deodoro da Fonseca,residential,True,100.356,"LINESTRING (-49.7105089 -23.0375774, -49.7106805 -23.0366888)",,
836809210,False,Rua Coronel Azarias Bueno,tertiary,False,64.072,"LINESTRING (-49.7105089 -23.0375774, -49.7098973 -23.0374539)",,
836809210,False,Rua Coronel Azarias Bueno,tertiary,True,87.251,"LINESTRING (-49.7105089 -23.0375774, -49.7109273 -23.0376563, -49.7111499 -23.0376884, -49.7113498 -23.0376773)",,
203303452,False,Rua Coronel Azarias Bueno,residential,True,214.551,"LINESTRING (-49.7080144 -23.0366665, -49.7085187 -23.0369751, -49.7091007 -23.0372787, -49.7092322 -23.037333, -49.7095943 -23.0373971, -49.7098973 -23.0374539)",,
836809210,False,Rua Coronel Azarias Bueno,tertiary,True,64.072,"LINESTRING (-49.7098973 -23.0374539, -49.7105089 -23.0375774)",,
836809211,False,Rua Altino Arantes,residential,True,98.007,"LINESTRING (-49.7098973 -23.0374539, -49.7100375 -23.036582)",,
203303446,False,Rua Altino Arantes,tertiary,False,83.278,"LINESTRING (-49.7098973 -23.0374539, -49.7095633 -23.0379472, -49.7094588 -23.0380846)",,
203303452,False,Rua Coronel Azarias Bueno,residential,False,214.551,"LINESTRING (-49.7098973 -23.0374539, -49.7095943 -23.0373971, -49.7092322 -23.037333, -49.7091007 -23.0372787, -49.7085187 -23.0369751, -49.7080144 -23.0366665)",,
203303453,False,Rua Coronel Anastácio Pascoal,residential,True,66.86,"LINESTRING (-49.7100375 -23.036582, -49.7106805 -23.0366888)",,
836809211,False,Rua Altino Arantes,residential,False,98.007,"LINESTRING (-49.7100375 -23.036582, -49.7098973 -23.0374539)",,
203303453,False,Rua Coronel Anastácio Pascoal,residential,False,134.982,"LINESTRING (-49.7100375 -23.036582, -49.7095835 -23.0365209, -49.7094306 -23.0364839, -49.709318 -23.0364271, -49.7088325 -23.0361457)",,
203303453,False,Rua Coronel Anastácio Pascoal,residential,True,134.982,"LINESTRING (-49.7088325 -23.0361457, -49.709318 -23.0364271, -49.7094306 -23.0364839, -49.7095835 -23.0365209, -49.7100375 -23.036582)",,
203303446,False,Rua Altino Arantes,tertiary,True,10.163,"LINESTRING (-49.7074834 -23.0407429, -49.7075397 -23.0406676)",,
203309626,True,Avenida Conceição,tertiary,False,24.798000000000002,"LINESTRING (-49.7074834 -23.0407429, -49.7074196 -23.0407121, -49.7073593 -23.0406905, -49.707299 -23.0406781, -49.707258 -23.0406639)",,
836809210,False,Rua Coronel Azarias Bueno,tertiary,False,87.251,"LINESTRING (-49.7113498 -23.0376773, -49.7111499 -23.0376884, -49.7109273 -23.0376563, -49.7105089 -23.0375774)",,
203303453,False,Rua Coronel Anastácio Pascoal,residential,False,107.495,"LINESTRING (-49.7117186 -23.0368369, -49.7106805 -23.0366888)",,
203310695,True,Avenida João Carneiro Filho,tertiary,False,60.681,"LINESTRING (-49.7043612 -23.0389185, -49.7040356 -23.0393746)",1,
836809208,True,Avenida Orlindo Gaino,tertiary,False,10.655,"LINESTRING (-49.7043612 -23.0389185, -49.7042746 -23.0388653)",,
203270695,False,Rua Marechal Deodoro da Fonseca,residential,False,100.356,"LINESTRING (-49.7106805 -23.0366888, -49.7105089 -23.0375774)",,
203303453,False,Rua Coronel Anastácio Pascoal,residential,False,66.86,"LINESTRING (-49.7106805 -23.0366888, -49.7100375 -23.036582)",,
203303453,False,Rua Coronel Anastácio Pascoal,residential,True,107.495,"LINESTRING (-49.7106805 -23.0366888, -49.7117186 -23.0368369)",,
203305208,False,Rua Coronel Manoel Ferreira,residential,False,187.662,"LINESTRING (-49.7102997 -23.0399765, -49.7087777 -23.0390349)",,
203305212,False,Rua CoronelManoel Ferreira,residential,True,58.549,"LINESTRING (-49.7102997 -23.0399765, -49.7107691 -23.0402776)",,
203309634,False,Rua 13 de Maio,tertiary,False,71.689,"LINESTRING (-49.7102997 -23.0399765, -49.7100022 -23.0405602)",,
203309634,False,Rua 13 de Maio,tertiary,True,86.44,"LINESTRING (-49.7102997 -23.0399765, -49.7106993 -23.0392916)",,
203305212,False,Rua CoronelManoel Ferreira,residential,False,58.549,"LINESTRING (-49.7107691 -23.0402776, -49.7102997 -23.0399765)",,
203305227,False,Rua Tulipa,residential,False,69.693,"LINESTRING (-49.7107691 -23.0402776, -49.7104459 -23.0408293)",,
